# 308
index,name,label,likes
0,山西刀削面 food_id:0,川菜 food_id:0,6
1,涮毛肚 food_id:1,徽菜 food_id:1,57
2,面皮 food_id:2,闽菜 food_id:2,48
3,面皮 food_id:3,浙菜 food_id:3,105
4,涮毛肚 food_id:4,浙菜 food_id:4,108
5,麻辣烫 food_id:5,湘菜 food_id:5,117
6,牛肉拉面 food_id:6,徽菜 food_id:6,81
7,牛肉拉面 food_id:7,闽菜 food_id:7,114
8,麻辣烫 food_id:8,湘菜 food_id:8,18
9,山西刀削面 food_id:9,粤菜 food_id:9,18
10,毛血旺 food_id:10,苏菜 food_id:10,75
11,山西刀削面 food_id:11,湘菜 food_id:11,18
12,面皮 food_id:12,湘菜 food_id:12,21
13,涮毛肚 food_id:13,闽菜 food_id:13,27
14,麻辣烫 food_id:14,徽菜 food_id:14,6
15,猪肉炒手 food_id:15,浙菜 food_id:15,111
16,鱼香肉丝 food_id:16,徽菜 food_id:16,90
17,涮毛肚 food_id:17,粤菜 food_id:17,33
18,毛血旺 food_id:18,鲁菜 food_id:18,108
19,麻辣烫 food_id:19,徽菜 food_id:19,75
20,面皮 food_id:20,鲁菜 food_id:20,60
21,猪肉炒手 food_id:21,湘菜 food_id:21,54
22,猪肉炒手 food_id:22,鲁菜 food_id:22,15
23,山西刀削面 food_id:23,川菜 food_id:23,12
24,牛肉拉面 food_id:24,粤菜 food_id:24,93
25,山西刀削面 food_id:25,湘菜 food_id:25,0
26,山西刀削面 food_id:26,闽菜 food_id:26,84
27,鱼香肉丝 food_id:27,川菜 food_id:27,102
28,面皮 food_id:28,浙菜 food_id:28,39
29,麻辣烫 food_id:29,浙菜 food_id:29,57
30,麻辣烫 food_id:30,苏菜 food_id:30,72
31,牛肉拉面 food_id:31,湘菜 food_id:31,18
32,涮毛肚 food_id:32,浙菜 food_id:32,114
33,面皮 food_id:33,鲁菜 food_id:33,99
34,面皮 food_id:34,湘菜 food_id:34,99
35,牛肉拉面 food_id:35,苏菜 food_id:35,87
36,猪肉炒手 food_id:36,苏菜 food_id:36,39
37,麻辣烫 food_id:37,苏菜 food_id:37,93
38,牛肉拉面 food_id:38,粤菜 food_id:38,69
39,猪肉炒手 food_id:39,浙菜 food_id:39,18
40,涮毛肚 food_id:40,川菜 food_id:40,72
41,毛血旺 food_id:41,浙菜 food_id:41,33
42,牛肉拉面 food_id:42,浙菜 food_id:42,0
43,面皮 food_id:43,川菜 food_id:43,3
44,涮毛肚 food_id:44,闽菜 food_id:44,45
45,毛血旺 food_id:45,川菜 food_id:45,0
46,涮毛肚 food_id:46,鲁菜 food_id:46,18
47,毛血旺 food_id:47,粤菜 food_id:47,117
48,鱼香肉丝 food_id:48,鲁菜 food_id:48,99
49,涮毛肚 food_id:49,徽菜 food_id:49,78
50,猪肉炒手 food_id:50,鲁菜 food_id:50,48
51,牛肉拉面 food_id:51,粤菜 food_id:51,54
52,麻辣烫 food_id:52,鲁菜 food_id:52,18
53,猪肉炒手 food_id:53,闽菜 food_id:53,30
54,麻辣烫 food_id:54,苏菜 food_id:54,24
55,牛肉拉面 food_id:55,徽菜 food_id:55,90
56,涮毛肚 food_id:56,浙菜 food_id:56,24
57,牛肉拉面 food_id:57,浙菜 food_id:57,6
58,猪肉炒手 food_id:58,鲁菜 food_id:58,63
59,牛肉拉面 food_id:59,鲁菜 food_id:59,93
60,猪肉炒手 food_id:60,鲁菜 food_id:60,9
61,毛血旺 food_id:61,川菜 food_id:61,36
62,猪肉炒手 food_id:62,徽菜 food_id:62,6
63,猪肉炒手 food_id:63,鲁菜 food_id:63,108
64,鱼香肉丝 food_id:64,粤菜 food_id:64,0
65,山西刀削面 food_id:65,鲁菜 food_id:65,72
66,山西刀削面 food_id:66,苏菜 food_id:66,117
67,麻辣烫 food_id:67,粤菜 food_id:67,57
68,鱼香肉丝 food_id:68,闽菜 food_id:68,60
69,面皮 food_id:69,徽菜 food_id:69,12
70,猪肉炒手 food_id:70,闽菜 food_id:70,21
71,猪肉炒手 food_id:71,湘菜 food_id:71,18
72,毛血旺 food_id:72,粤菜 food_id:72,21
73,麻辣烫 food_id:73,湘菜 food_id:73,0
74,涮毛肚 food_id:74,川菜 food_id:74,78
75,麻辣烫 food_id:75,苏菜 food_id:75,66
76,毛血旺 food_id:76,闽菜 food_id:76,54
77,牛肉拉面 food_id:77,苏菜 food_id:77,102
78,毛血旺 food_id:78,浙菜 food_id:78,57
79,麻辣烫 food_id:79,湘菜 food_id:79,21
80,涮毛肚 food_id:80,徽菜 food_id:80,96
81,山西刀削面 food_id:81,鲁菜 food_id:81,114
82,毛血旺 food_id:82,鲁菜 food_id:82,111
83,牛肉拉面 food_id:83,苏菜 food_id:83,36
84,麻辣烫 food_id:84,鲁菜 food_id:84,99
85,鱼香肉丝 food_id:85,苏菜 food_id:85,102
86,牛肉拉面 food_id:86,川菜 food_id:86,102
87,牛肉拉面 food_id:87,川菜 food_id:87,81
88,牛肉拉面 food_id:88,粤菜 food_id:88,105
89,鱼香肉丝 food_id:89,湘菜 food_id:89,72
90,面皮 food_id:90,粤菜 food_id:90,63
91,牛肉拉面 food_id:91,苏菜 food_id:91,9
92,鱼香肉丝 food_id:92,川菜 food_id:92,30
93,毛血旺 food_id:93,徽菜 food_id:93,108
94,鱼香肉丝 food_id:94,闽菜 food_id:94,75
95,鱼香肉丝 food_id:95,闽菜 food_id:95,108
96,猪肉炒手 food_id:96,鲁菜 food_id:96,99
97,牛肉拉面 food_id:97,鲁菜 food_id:97,24
98,涮毛肚 food_id:98,闽菜 food_id:98,99
99,毛血旺 food_id:99,粤菜 food_id:99,90
100,山西刀削面 food_id:100,鲁菜 food_id:100,6
101,牛肉拉面 food_id:101,川菜 food_id:101,87
102,涮毛肚 food_id:102,浙菜 food_id:102,6
103,牛肉拉面 food_id:103,徽菜 food_id:103,66
104,面皮 food_id:104,川菜 food_id:104,105
105,麻辣烫 food_id:105,闽菜 food_id:105,15
106,毛血旺 food_id:106,徽菜 food_id:106,18
107,山西刀削面 food_id:107,浙菜 food_id:107,90
