# 470
index,name,label,likes
0,鱼香肉丝 food_id:0,浙菜 food_id:0,57
1,毛血旺 food_id:1,川菜 food_id:1,54
2,毛血旺 food_id:2,闽菜 food_id:2,72
3,面皮 food_id:3,闽菜 food_id:3,27
4,鱼香肉丝 food_id:4,鲁菜 food_id:4,78
5,毛血旺 food_id:5,鲁菜 food_id:5,42
6,麻辣烫 food_id:6,徽菜 food_id:6,33
7,毛血旺 food_id:7,闽菜 food_id:7,30
8,山西刀削面 food_id:8,浙菜 food_id:8,60
9,面皮 food_id:9,徽菜 food_id:9,63
10,麻辣烫 food_id:10,闽菜 food_id:10,96
11,面皮 food_id:11,粤菜 food_id:11,9
12,鱼香肉丝 food_id:12,浙菜 food_id:12,21
13,涮毛肚 food_id:13,川菜 food_id:13,66
14,山西刀削面 food_id:14,浙菜 food_id:14,30
15,鱼香肉丝 food_id:15,浙菜 food_id:15,66
16,鱼香肉丝 food_id:16,川菜 food_id:16,51
17,山西刀削面 food_id:17,闽菜 food_id:17,87
18,鱼香肉丝 food_id:18,粤菜 food_id:18,108
19,猪肉炒手 food_id:19,鲁菜 food_id:19,69
20,面皮 food_id:20,浙菜 food_id:20,9
21,鱼香肉丝 food_id:21,徽菜 food_id:21,36
22,麻辣烫 food_id:22,粤菜 food_id:22,51
23,麻辣烫 food_id:23,徽菜 food_id:23,96
24,涮毛肚 food_id:24,湘菜 food_id:24,108
25,麻辣烫 food_id:25,徽菜 food_id:25,15
26,鱼香肉丝 food_id:26,鲁菜 food_id:26,54
27,猪肉炒手 food_id:27,徽菜 food_id:27,114
28,猪肉炒手 food_id:28,湘菜 food_id:28,78
29,牛肉拉面 food_id:29,粤菜 food_id:29,117
30,牛肉拉面 food_id:30,闽菜 food_id:30,21
31,毛血旺 food_id:31,浙菜 food_id:31,60
32,鱼香肉丝 food_id:32,鲁菜 food_id:32,18
33,面皮 food_id:33,苏菜 food_id:33,21
34,猪肉炒手 food_id:34,徽菜 food_id:34,72
35,猪肉炒手 food_id:35,川菜 food_id:35,96
36,牛肉拉面 food_id:36,鲁菜 food_id:36,21
37,毛血旺 food_id:37,徽菜 food_id:37,6
38,毛血旺 food_id:38,苏菜 food_id:38,66
39,山西刀削面 food_id:39,苏菜 food_id:39,57
40,面皮 food_id:40,浙菜 food_id:40,78
41,山西刀削面 food_id:41,湘菜 food_id:41,48
42,山西刀削面 food_id:42,苏菜 food_id:42,63
43,毛血旺 food_id:43,浙菜 food_id:43,63
44,毛血旺 food_id:44,川菜 food_id:44,21
45,山西刀削面 food_id:45,浙菜 food_id:45,81
46,鱼香肉丝 food_id:46,徽菜 food_id:46,36
47,山西刀削面 food_id:47,苏菜 food_id:47,72
48,麻辣烫 food_id:48,鲁菜 food_id:48,42
49,毛血旺 food_id:49,苏菜 food_id:49,99
50,面皮 food_id:50,苏菜 food_id:50,45
51,面皮 food_id:51,鲁菜 food_id:51,9
52,麻辣烫 food_id:52,鲁菜 food_id:52,57
53,涮毛肚 food_id:53,粤菜 food_id:53,42
54,猪肉炒手 food_id:54,川菜 food_id:54,36
55,牛肉拉面 food_id:55,苏菜 food_id:55,33
56,涮毛肚 food_id:56,川菜 food_id:56,21
57,猪肉炒手 food_id:57,徽菜 food_id:57,114
58,鱼香肉丝 food_id:58,闽菜 food_id:58,60
59,麻辣烫 food_id:59,川菜 food_id:59,87
60,麻辣烫 food_id:60,浙菜 food_id:60,3
61,涮毛肚 food_id:61,浙菜 food_id:61,102
62,猪肉炒手 food_id:62,徽菜 food_id:62,33
63,猪肉炒手 food_id:63,苏菜 food_id:63,69
64,面皮 food_id:64,粤菜 food_id:64,84
65,牛肉拉面 food_id:65,湘菜 food_id:65,3
66,涮毛肚 food_id:66,湘菜 food_id:66,33
67,面皮 food_id:67,粤菜 food_id:67,24
68,毛血旺 food_id:68,浙菜 food_id:68,75
69,鱼香肉丝 food_id:69,粤菜 food_id:69,27
70,麻辣烫 food_id:70,苏菜 food_id:70,114
71,猪肉炒手 food_id:71,粤菜 food_id:71,39
72,麻辣烫 food_id:72,川菜 food_id:72,48
73,面皮 food_id:73,浙菜 food_id:73,39
74,鱼香肉丝 food_id:74,苏菜 food_id:74,102
75,牛肉拉面 food_id:75,闽菜 food_id:75,42
76,涮毛肚 food_id:76,川菜 food_id:76,30
77,面皮 food_id:77,闽菜 food_id:77,6
78,麻辣烫 food_id:78,苏菜 food_id:78,99
79,面皮 food_id:79,鲁菜 food_id:79,51
80,猪肉炒手 food_id:80,苏菜 food_id:80,6
81,牛肉拉面 food_id:81,徽菜 food_id:81,111
82,涮毛肚 food_id:82,浙菜 food_id:82,24
83,涮毛肚 food_id:83,粤菜 food_id:83,63
84,毛血旺 food_id:84,湘菜 food_id:84,87
85,山西刀削面 food_id:85,闽菜 food_id:85,24
86,猪肉炒手 food_id:86,鲁菜 food_id:86,93
87,毛血旺 food_id:87,粤菜 food_id:87,78
88,面皮 food_id:88,浙菜 food_id:88,93
89,涮毛肚 food_id:89,粤菜 food_id:89,15
90,猪肉炒手 food_id:90,徽菜 food_id:90,30
91,面皮 food_id:91,粤菜 food_id:91,93
92,毛血旺 food_id:92,闽菜 food_id:92,45
93,面皮 food_id:93,浙菜 food_id:93,54
94,牛肉拉面 food_id:94,川菜 food_id:94,117
95,涮毛肚 food_id:95,苏菜 food_id:95,108
96,鱼香肉丝 food_id:96,苏菜 food_id:96,36
97,面皮 food_id:97,粤菜 food_id:97,114
98,麻辣烫 food_id:98,川菜 food_id:98,75
99,麻辣烫 food_id:99,川菜 food_id:99,6
100,山西刀削面 food_id:100,川菜 food_id:100,3
101,猪肉炒手 food_id:101,粤菜 food_id:101,78
102,面皮 food_id:102,徽菜 food_id:102,33
103,面皮 food_id:103,鲁菜 food_id:103,24
104,麻辣烫 food_id:104,苏菜 food_id:104,69
105,面皮 food_id:105,苏菜 food_id:105,84
106,猪肉炒手 food_id:106,徽菜 food_id:106,96
107,山西刀削面 food_id:107,湘菜 food_id:107,117
108,毛血旺 food_id:108,浙菜 food_id:108,102
109,猪肉炒手 food_id:109,闽菜 food_id:109,3
110,猪肉炒手 food_id:110,鲁菜 food_id:110,3
111,面皮 food_id:111,粤菜 food_id:111,24
112,面皮 food_id:112,鲁菜 food_id:112,63
113,面皮 food_id:113,川菜 food_id:113,30
114,牛肉拉面 food_id:114,鲁菜 food_id:114,0
115,鱼香肉丝 food_id:115,闽菜 food_id:115,63
116,牛肉拉面 food_id:116,湘菜 food_id:116,75
117,涮毛肚 food_id:117,徽菜 food_id:117,48
118,鱼香肉丝 food_id:118,湘菜 food_id:118,36
119,涮毛肚 food_id:119,湘菜 food_id:119,90
120,牛肉拉面 food_id:120,粤菜 food_id:120,81
