# 4782
index,from_place_index,to_place_index,length,congestion,walk_access,bike_access,ebike_access
0,0,1,60,6,1,1,1
1,0,2,55,4,1,1,0
2,0,3,35,3,1,1,0
3,0,4,70,6,1,1,1
4,0,5,50,8,1,1,1
5,0,6,30,8,1,0,0
6,0,7,60,5,1,1,1
7,0,8,5,6,1,1,0
8,0,9,25,5,1,1,1
9,0,10,65,8,1,1,1
10,0,11,60,6,1,1,1
11,0,12,80,7,1,1,1
12,0,13,40,5,1,0,0
13,0,14,35,8,1,1,1
14,0,15,95,6,1,1,1
15,0,16,55,7,1,0,0
16,0,17,55,2,1,1,0
17,0,18,45,2,1,1,1
18,0,33,35,1,1,1,0
19,0,38,45,7,1,1,0
20,0,21,25,9,1,1,0
21,0,22,20,5,1,0,0
22,0,23,65,6,1,1,1
23,0,24,55,5,1,1,0
24,0,55,45,7,1,1,1
25,0,26,95,9,1,1,1
26,0,27,50,2,1,0,0
27,0,28,50,2,1,1,0
28,0,29,80,0,1,1,1
29,0,30,95,7,1,1,1
30,0,31,40,4,1,0,1
31,0,32,70,6,1,1,0
32,0,33,5,7,1,1,1
33,0,34,35,8,1,1,0
34,0,35,70,4,1,1,1
35,0,36,60,0,1,1,0
36,0,37,80,6,1,1,0
37,0,38,55,0,1,1,0
38,0,39,45,8,1,1,0
39,0,40,100,2,1,1,0
40,0,41,100,6,1,0,1
41,0,42,5,9,1,1,0
42,0,43,45,2,1,0,1
43,0,44,25,6,1,1,1
44,0,45,50,9,1,0,1
45,1,51,30,5,1,1,1
46,0,47,5,1,1,0,1
47,0,48,70,4,1,0,0
48,0,49,60,8,1,1,0
49,0,50,50,9,1,1,1
50,0,51,5,7,1,1,0
51,0,52,85,9,1,1,1
52,0,53,40,3,1,0,1
53,0,54,80,4,1,0,0
54,0,55,95,0,1,1,1
55,0,56,95,3,1,1,0
56,0,57,100,5,1,1,0
57,0,58,65,8,1,1,1
58,0,59,40,3,1,1,1
59,0,60,95,7,1,1,1
60,0,61,85,7,1,0,0
61,0,62,90,7,1,1,0
62,0,63,65,1,1,1,0
63,0,64,80,4,1,1,1
64,0,65,55,4,1,0,1
65,0,66,15,4,1,1,0
66,0,67,30,6,1,1,1
67,0,68,10,3,1,1,0
68,0,69,100,9,1,1,1
69,0,70,70,2,1,1,0
70,0,71,10,9,1,1,1
71,0,72,70,5,1,1,0
72,0,73,75,0,1,1,0
73,0,74,45,3,1,1,1
74,0,75,95,3,1,1,0
75,0,76,50,1,1,0,0
76,0,77,50,6,1,0,1
77,0,78,55,3,1,1,0
78,0,79,55,7,1,1,1
79,0,80,90,4,1,1,0
80,0,81,85,7,1,1,1
81,0,82,55,8,1,1,0
82,0,83,85,5,1,1,0
83,0,84,50,6,1,1,1
84,0,85,5,5,1,0,0
85,0,86,5,8,1,1,0
86,3,35,90,4,1,0,1
87,0,88,10,9,1,1,1
88,0,89,30,4,1,0,1
89,0,90,85,2,1,1,0
90,0,91,5,5,1,1,0
91,0,92,30,8,1,1,1
92,0,93,40,9,1,1,1
93,0,94,25,9,1,0,1
94,0,95,85,3,1,0,1
95,0,96,60,3,1,1,0
96,0,97,75,3,1,1,0
97,0,98,35,2,1,1,1
98,0,99,25,4,1,1,0
99,1,2,80,4,1,1,0
100,1,3,15,0,1,1,0
101,1,4,55,7,1,0,0
102,3,86,25,3,1,1,1
103,1,6,45,4,1,1,0
104,1,7,45,2,1,1,1
105,1,8,10,6,1,1,0
106,1,9,55,6,1,1,0
107,1,10,10,8,1,1,0
108,1,11,100,9,1,1,1
109,1,12,5,7,1,1,1
110,1,13,20,4,1,0,1
111,1,14,60,1,1,1,0
112,1,15,75,4,1,1,1
113,1,16,90,8,1,1,1
114,1,17,70,0,1,1,0
115,1,18,10,2,1,1,0
116,1,19,10,8,1,1,0
117,1,20,20,1,1,1,0
118,1,21,30,9,1,1,1
119,1,22,20,0,1,1,0
120,4,96,20,4,1,0,1
121,1,24,70,1,1,1,0
122,1,25,55,3,1,1,0
123,1,26,10,8,1,1,0
124,1,27,55,6,1,1,0
125,1,28,15,6,1,1,1
126,1,29,80,7,1,1,1
127,1,30,25,2,1,1,0
128,1,31,5,8,1,1,1
129,1,32,100,0,1,0,0
130,1,33,5,9,1,1,1
131,1,34,90,6,1,1,1
132,1,35,55,5,1,0,0
133,1,36,20,4,1,1,0
134,1,37,15,5,1,1,0
135,1,38,70,1,1,0,1
136,1,39,50,8,1,1,0
137,1,40,35,3,1,1,1
138,1,41,70,9,1,0,1
139,1,42,100,5,1,1,1
140,1,43,70,3,1,0,1
141,1,44,55,6,1,1,1
142,1,45,90,3,1,1,0
143,1,46,100,1,1,1,1
144,1,47,90,8,1,0,1
145,1,48,20,5,1,1,0
146,1,49,55,8,1,1,1
147,1,50,50,8,1,1,0
148,1,51,80,1,1,1,1
149,1,52,45,9,1,0,0
150,1,53,85,9,1,0,0
151,1,54,30,6,1,0,1
152,1,55,20,4,1,1,0
153,1,56,25,9,1,1,1
154,1,57,25,7,1,1,0
155,1,58,70,9,1,1,0
156,1,59,80,8,1,1,1
157,1,60,35,8,1,1,0
158,1,61,80,8,1,1,0
159,1,62,80,7,1,1,1
160,1,63,20,6,1,1,0
161,1,64,95,7,1,1,1
162,1,65,55,5,1,0,0
163,1,66,10,8,1,0,0
164,1,67,35,5,1,1,1
165,1,68,100,6,1,1,1
166,1,69,50,5,1,0,0
167,1,70,85,2,1,1,1
168,1,71,55,3,1,0,0
169,1,72,15,0,1,0,0
170,1,73,65,1,1,0,1
171,1,74,30,3,1,1,1
172,1,75,95,3,1,1,0
173,1,76,45,4,1,1,1
174,1,77,85,3,1,1,0
175,1,78,85,2,1,1,0
176,1,79,80,1,1,1,0
177,1,80,70,8,1,1,0
178,1,81,80,5,1,1,0
179,1,82,35,6,1,1,0
180,1,83,50,3,1,1,1
181,1,84,40,1,1,0,0
182,1,85,100,9,1,1,1
183,1,86,55,3,1,1,0
184,1,87,95,4,1,1,0
185,1,88,80,7,1,1,1
186,1,89,5,6,1,0,1
187,8,48,45,0,1,1,1
188,1,91,20,3,1,1,0
189,1,92,5,3,1,1,0
190,1,93,85,3,1,1,1
191,1,94,90,7,1,0,1
192,1,95,65,6,1,1,0
193,1,96,45,2,1,1,0
194,1,97,15,3,1,1,1
195,1,98,60,7,1,1,1
196,1,99,20,1,1,1,1
197,2,3,15,6,1,1,1
198,2,4,75,5,1,1,1
199,2,5,10,3,1,0,1
200,8,89,40,9,1,1,1
201,2,7,100,4,1,0,0
202,2,8,40,9,1,0,0
203,2,9,15,5,1,0,0
204,2,10,90,7,1,1,1
205,2,11,70,9,1,1,1
206,2,12,65,2,1,1,1
207,2,13,70,9,1,1,0
208,2,14,15,0,1,1,1
209,2,15,45,7,1,1,1
210,2,16,75,3,1,1,1
211,2,17,100,9,1,0,1
212,2,18,90,9,1,0,0
213,2,19,5,2,1,1,0
214,2,20,40,2,1,1,0
215,2,21,30,8,1,1,0
216,2,22,10,1,1,1,0
217,2,23,35,9,1,1,0
218,2,24,45,9,1,0,0
219,2,25,45,7,1,1,0
220,2,26,35,1,1,1,0
221,2,27,15,1,1,1,0
222,2,28,25,9,1,1,1
223,2,29,95,2,1,1,1
224,2,30,45,4,1,0,1
225,2,31,55,9,1,1,1
226,2,32,20,9,1,1,0
227,2,33,5,0,1,1,0
228,2,34,20,8,1,0,0
229,2,35,95,0,1,1,1
230,2,36,60,2,1,1,0
231,2,37,85,3,1,1,1
232,2,38,75,8,1,0,0
233,2,39,80,4,1,1,1
234,2,40,30,9,1,0,1
235,2,41,100,2,1,1,0
236,2,42,20,3,1,1,0
237,2,43,75,6,1,1,0
238,2,44,90,8,1,1,1
239,2,45,50,6,1,1,1
240,2,46,25,4,1,1,0
241,2,47,90,2,1,1,0
242,2,48,75,0,1,0,1
243,2,49,65,4,1,1,0
244,2,50,30,0,1,1,0
245,2,51,25,3,1,0,0
246,2,52,70,1,1,1,0
247,2,53,10,5,1,0,1
248,2,54,100,5,1,1,1
249,2,55,70,9,1,1,1
250,2,56,30,6,1,1,1
251,2,57,60,2,1,1,1
252,2,58,65,1,1,1,0
253,2,59,65,9,1,0,0
254,2,60,10,1,1,1,0
255,2,61,80,6,1,1,0
256,2,62,100,6,1,0,1
257,2,63,10,8,1,1,0
258,2,64,85,2,1,1,0
259,2,65,100,0,1,0,0
260,2,66,65,6,1,1,1
261,2,67,85,0,1,1,1
262,2,68,30,7,1,1,1
263,2,69,40,8,1,1,1
264,2,70,55,5,1,1,0
265,2,71,15,8,1,0,1
266,2,72,95,8,1,1,0
267,2,73,40,6,1,1,1
268,2,74,55,4,1,1,1
269,2,75,55,0,1,0,1
270,2,76,40,4,1,1,0
271,2,77,100,6,1,1,0
272,2,78,20,7,1,1,1
273,2,79,70,9,1,1,1
274,2,80,55,3,1,0,1
275,2,81,60,4,1,0,0
276,2,82,10,8,1,0,1
277,2,83,15,3,1,1,1
278,2,84,100,7,1,1,1
279,2,85,65,9,1,0,1
280,2,86,60,6,1,0,0
281,2,87,90,2,1,1,0
282,2,88,100,7,1,1,0
283,2,89,10,4,1,1,1
284,2,90,70,0,1,1,1
285,2,91,65,9,1,1,1
286,2,92,55,7,1,1,0
287,2,93,60,7,1,1,1
288,2,94,35,3,1,0,0
289,2,95,35,2,1,1,0
290,2,96,65,7,1,1,0
291,2,97,45,4,1,0,1
292,2,98,30,0,1,1,1
293,2,99,15,3,1,1,1
294,3,4,80,4,1,0,1
295,3,5,55,4,1,1,0
296,3,6,80,9,1,1,0
297,3,7,55,2,1,1,1
298,3,8,85,3,1,1,1
299,3,9,70,4,1,1,0
300,3,10,60,8,1,1,0
301,3,11,80,8,1,1,1
302,3,12,70,6,1,1,1
303,3,13,70,1,1,1,0
304,3,14,100,6,1,1,1
305,3,15,55,0,1,1,0
306,3,16,95,1,1,1,0
307,3,17,75,6,1,1,0
308,3,18,70,3,1,1,0
309,3,19,75,5,1,1,1
310,3,20,30,5,1,0,1
311,3,21,100,9,1,1,0
312,3,22,45,4,1,1,1
313,3,23,90,3,1,0,0
314,3,24,45,5,1,1,0
315,3,25,70,2,1,1,1
316,16,26,90,6,1,1,1
317,3,27,15,8,1,1,1
318,3,28,45,8,1,1,0
319,3,29,60,5,1,1,0
320,3,30,10,5,1,1,1
321,3,31,5,1,1,1,1
322,3,32,30,8,1,1,1
323,3,33,55,2,1,1,0
324,16,54,30,2,1,1,0
325,3,35,50,4,1,1,1
326,3,36,70,2,1,1,0
327,3,37,100,1,1,1,0
328,3,38,20,9,1,1,1
329,3,39,40,0,1,1,0
330,3,40,65,2,1,1,0
331,3,41,75,0,1,0,0
332,16,74,100,4,1,0,0
333,3,43,100,0,1,1,1
334,3,44,40,4,1,1,0
335,3,45,85,7,1,1,0
336,3,46,65,8,1,1,0
337,3,47,65,6,1,1,1
338,16,99,45,7,1,0,0
339,3,49,100,4,1,0,0
340,3,50,80,9,1,1,0
341,3,51,90,7,1,1,0
342,3,52,30,8,1,1,0
343,3,53,80,5,1,1,1
344,3,54,100,1,1,0,0
