# 100
index,name,instruction,label,likes
0,三厕所 id:0,三厕所是厕所。 id:0, 厕所 ,17
1,三教学楼 id:1,三教学楼是新中国第114514所邮电高等教学楼。 id:1, 教学楼 ,24
2,五宿舍 id:2,五宿舍是宿舍。 id:2, 宿舍 ,7
3,一食堂 id:3,一食堂是一所食堂。 id:3, 食堂 ,18
4,小保卫处 id:4,小花园是一所啸保卫处。 id:4, 保卫处 ,12
5,小花园 id:5,小花园是一所啸公园。 id:5, 花园 ,43
6,一教学楼 id:6,一教学楼是新中国第1所邮电高等教学楼。 id:6, 教学楼 ,37
7,一食堂 id:7,一食堂是一所食堂。 id:7, 食堂 ,5
8,小保卫处 id:8,小花园是一所啸保卫处。 id:8, 保卫处 ,14
9,三宿舍 id:9,三宿舍是宿舍。 id:9, 宿舍 ,10
10,四教学楼 id:10,四教学楼是新中国第514所邮电高等教学楼。 id:10, 教学楼 ,42
11,三食堂 id:11,三食堂是食堂。 id:11, 食堂 ,20
12,小理发店 id:12,小花园是一所啸理发店子。 id:12, 理发店 ,2
13,五宿舍 id:13,五宿舍是宿舍。 id:13, 宿舍 ,29
14,五厕所 id:14,五厕所是厕所。 id:14, 厕所 ,2
15,三食堂 id:15,三食堂是食堂。 id:15, 食堂 ,5
16,二食堂 id:16,二食堂是食堂。 id:16, 食堂 ,6
17,小快递站 id:17,小花园是一所啸快递站子。 id:17, 快递站 ,7
18,四厕所 id:18,四厕所是新中国第514所邮电高等厕所。 id:18, 厕所 ,13
19,三宿舍 id:19,三宿舍是宿舍。 id:19, 宿舍 ,31
20,五食堂 id:20,五食堂是食堂。 id:20, 食堂 ,19
21,四教学楼 id:21,四教学楼是新中国第514所邮电高等教学楼。 id:21, 教学楼 ,40
22,三教学楼 id:22,三教学楼是新中国第114514所邮电高等教学楼。 id:22, 教学楼 ,32
23,小车棚 id:23,小花园是一所啸车棚子。 id:23, 车棚 ,7
24,一宿舍 id:24,一宿舍是一所宿舍。 id:24, 宿舍 ,23
25,小花园 id:25,小花园是一所啸公园。 id:25, 花园 ,22
26,二教学楼 id:26,二教学楼是新中国第18所邮电高等教学楼。 id:26, 教学楼 ,7
27,四教学楼 id:27,四教学楼是新中国第514所邮电高等教学楼。 id:27, 教学楼 ,29
28,一宿舍 id:28,一宿舍是一所宿舍。 id:28, 宿舍 ,21
29,小花园 id:29,小花园是一所啸公园。 id:29, 花园 ,27
30,一教学楼 id:30,一教学楼是新中国第1所邮电高等教学楼。 id:30, 教学楼 ,9
31,二教学楼 id:31,二教学楼是新中国第18所邮电高等教学楼。 id:31, 教学楼 ,16
32,四食堂 id:32,四食堂是新中国第514所邮电高等食堂。 id:32, 食堂 ,18
33,小车棚 id:33,小花园是一所啸车棚子。 id:33, 车棚 ,22
34,四厕所 id:34,四厕所是新中国第514所邮电高等厕所。 id:34, 厕所 ,5
35,三厕所 id:35,三厕所是厕所。 id:35, 厕所 ,28
36,一宿舍 id:36,一宿舍是一所宿舍。 id:36, 宿舍 ,43
37,四教学楼 id:37,四教学楼是新中国第514所邮电高等教学楼。 id:37, 教学楼 ,8
38,四食堂 id:38,四食堂是新中国第514所邮电高等食堂。 id:38, 食堂 ,24
39,小保卫处 id:39,小花园是一所啸保卫处。 id:39, 保卫处 ,40
40,二教学楼 id:40,二教学楼是新中国第18所邮电高等教学楼。 id:40, 教学楼 ,35
41,四食堂 id:41,四食堂是新中国第514所邮电高等食堂。 id:41, 食堂 ,17
42,五食堂 id:42,五食堂是食堂。 id:42, 食堂 ,20
43,小花园 id:43,小花园是一所啸公园。 id:43, 花园 ,21
44,一教学楼 id:44,一教学楼是新中国第1所邮电高等教学楼。 id:44, 教学楼 ,2
45,二教学楼 id:45,二教学楼是新中国第18所邮电高等教学楼。 id:45, 教学楼 ,9
46,三厕所 id:46,三厕所是厕所。 id:46, 厕所 ,31
47,四宿舍 id:47,四宿舍是新中国第514所邮电高等宿舍。 id:47, 宿舍 ,9
48,五宿舍 id:48,五宿舍是宿舍。 id:48, 宿舍 ,15
49,小理发店 id:49,小花园是一所啸理发店子。 id:49, 理发店 ,37
50,二教学楼 id:50,二教学楼是新中国第18所邮电高等教学楼。 id:50, 教学楼 ,16
51,五食堂 id:51,五食堂是食堂。 id:51, 食堂 ,44
52,四厕所 id:52,四厕所是新中国第514所邮电高等厕所。 id:52, 厕所 ,38
53,小理发店 id:53,小花园是一所啸理发店子。 id:53, 理发店 ,34
54,三食堂 id:54,三食堂是食堂。 id:54, 食堂 ,12
55,五宿舍 id:55,五宿舍是宿舍。 id:55, 宿舍 ,33
56,五教学楼 id:56,五教学楼是新中国第114所邮电高等教学楼。 id:56, 教学楼 ,4
57,小理发店 id:57,小花园是一所啸理发店子。 id:57, 理发店 ,16
58,二教学楼 id:58,二教学楼是新中国第18所邮电高等教学楼。 id:58, 教学楼 ,2
59,一厕所 id:59,一厕所是一所厕所。 id:59, 厕所 ,15
60,五教学楼 id:60,五教学楼是新中国第114所邮电高等教学楼。 id:60, 教学楼 ,15
61,四厕所 id:61,四厕所是新中国第514所邮电高等厕所。 id:61, 厕所 ,29
62,小保卫处 id:62,小花园是一所啸保卫处。 id:62, 保卫处 ,33
63,小花园 id:63,小花园是一所啸公园。 id:63, 花园 ,18
64,一厕所 id:64,一厕所是一所厕所。 id:64, 厕所 ,11
65,五厕所 id:65,五厕所是厕所。 id:65, 厕所 ,16
66,一宿舍 id:66,一宿舍是一所宿舍。 id:66, 宿舍 ,30
67,三教学楼 id:67,三教学楼是新中国第114514所邮电高等教学楼。 id:67, 教学楼 ,24
68,二宿舍 id:68,二宿舍是宿舍。 id:68, 宿舍 ,32
69,二教学楼 id:69,二教学楼是新中国第18所邮电高等教学楼。 id:69, 教学楼 ,32
70,四厕所 id:70,四厕所是新中国第514所邮电高等厕所。 id:70, 厕所 ,20
71,小车棚 id:71,小花园是一所啸车棚子。 id:71, 车棚 ,44
72,四食堂 id:72,四食堂是新中国第514所邮电高等食堂。 id:72, 食堂 ,31
73,小理发店 id:73,小花园是一所啸理发店子。 id:73, 理发店 ,39
74,四厕所 id:74,四厕所是新中国第514所邮电高等厕所。 id:74, 厕所 ,16
75,五厕所 id:75,五厕所是厕所。 id:75, 厕所 ,10
76,一厕所 id:76,一厕所是一所厕所。 id:76, 厕所 ,12
77,二教学楼 id:77,二教学楼是新中国第18所邮电高等教学楼。 id:77, 教学楼 ,6
78,小保卫处 id:78,小花园是一所啸保卫处。 id:78, 保卫处 ,20
79,二教学楼 id:79,二教学楼是新中国第18所邮电高等教学楼。 id:79, 教学楼 ,35
80,一教学楼 id:80,一教学楼是新中国第1所邮电高等教学楼。 id:80, 教学楼 ,26
81,五教学楼 id:81,五教学楼是新中国第114所邮电高等教学楼。 id:81, 教学楼 ,33
82,三教学楼 id:82,三教学楼是新中国第114514所邮电高等教学楼。 id:82, 教学楼 ,44
83,五宿舍 id:83,五宿舍是宿舍。 id:83, 宿舍 ,32
84,三厕所 id:84,三厕所是厕所。 id:84, 厕所 ,14
85,五厕所 id:85,五厕所是厕所。 id:85, 厕所 ,6
86,五食堂 id:86,五食堂是食堂。 id:86, 食堂 ,30
87,一厕所 id:87,一厕所是一所厕所。 id:87, 厕所 ,43
88,五宿舍 id:88,五宿舍是宿舍。 id:88, 宿舍 ,42
89,一厕所 id:89,一厕所是一所厕所。 id:89, 厕所 ,12
90,小车棚 id:90,小花园是一所啸车棚子。 id:90, 车棚 ,2
91,二厕所 id:91,二厕所是厕所。 id:91, 厕所 ,45
92,小快递站 id:92,小花园是一所啸快递站子。 id:92, 快递站 ,38
93,一宿舍 id:93,一宿舍是一所宿舍。 id:93, 宿舍 ,33
94,小保卫处 id:94,小花园是一所啸保卫处。 id:94, 保卫处 ,21
95,五厕所 id:95,五厕所是厕所。 id:95, 厕所 ,44
96,四教学楼 id:96,四教学楼是新中国第514所邮电高等教学楼。 id:96, 教学楼 ,11
97,小保卫处 id:97,小花园是一所啸保卫处。 id:97, 保卫处 ,22
98,五教学楼 id:98,五教学楼是新中国第114所邮电高等教学楼。 id:98, 教学楼 ,17
99,小车棚 id:99,小花园是一所啸车棚子。 id:99, 车棚 ,21
