# 100
index,name,instruction,label,likes
0,小车棚 id:0,小花园是一所啸车棚子。 id:0, 车棚 ,4
1,二教学楼 id:1,二教学楼是新中国第18所邮电高等教学楼。 id:1, 教学楼 ,7
2,四食堂 id:2,四食堂是新中国第514所邮电高等食堂。 id:2, 食堂 ,36
3,五食堂 id:3,五食堂是食堂。 id:3, 食堂 ,2
4,一教学楼 id:4,一教学楼是新中国第1所邮电高等教学楼。 id:4, 教学楼 ,33
5,四食堂 id:5,四食堂是新中国第514所邮电高等食堂。 id:5, 食堂 ,44
6,小理发店 id:6,小花园是一所啸理发店子。 id:6, 理发店 ,11
7,一教学楼 id:7,一教学楼是新中国第1所邮电高等教学楼。 id:7, 教学楼 ,28
8,一厕所 id:8,一厕所是一所厕所。 id:8, 厕所 ,43
9,一宿舍 id:9,一宿舍是一所宿舍。 id:9, 宿舍 ,21
10,一食堂 id:10,一食堂是一所食堂。 id:10, 食堂 ,19
11,三厕所 id:11,三厕所是厕所。 id:11, 厕所 ,19
12,小车棚 id:12,小花园是一所啸车棚子。 id:12, 车棚 ,3
13,四教学楼 id:13,四教学楼是新中国第514所邮电高等教学楼。 id:13, 教学楼 ,39
14,四教学楼 id:14,四教学楼是新中国第514所邮电高等教学楼。 id:14, 教学楼 ,35
15,一食堂 id:15,一食堂是一所食堂。 id:15, 食堂 ,4
16,小理发店 id:16,小花园是一所啸理发店子。 id:16, 理发店 ,25
17,小理发店 id:17,小花园是一所啸理发店子。 id:17, 理发店 ,22
18,五教学楼 id:18,五教学楼是新中国第114所邮电高等教学楼。 id:18, 教学楼 ,8
19,二教学楼 id:19,二教学楼是新中国第18所邮电高等教学楼。 id:19, 教学楼 ,14
20,小保卫处 id:20,小花园是一所啸保卫处。 id:20, 保卫处 ,27
21,四厕所 id:21,四厕所是新中国第514所邮电高等厕所。 id:21, 厕所 ,36
22,四宿舍 id:22,四宿舍是新中国第514所邮电高等宿舍。 id:22, 宿舍 ,14
23,三教学楼 id:23,三教学楼是新中国第114514所邮电高等教学楼。 id:23, 教学楼 ,36
24,二食堂 id:24,二食堂是食堂。 id:24, 食堂 ,18
25,四食堂 id:25,四食堂是新中国第514所邮电高等食堂。 id:25, 食堂 ,17
26,四宿舍 id:26,四宿舍是新中国第514所邮电高等宿舍。 id:26, 宿舍 ,36
27,一教学楼 id:27,一教学楼是新中国第1所邮电高等教学楼。 id:27, 教学楼 ,46
28,小理发店 id:28,小花园是一所啸理发店子。 id:28, 理发店 ,15
29,四食堂 id:29,四食堂是新中国第514所邮电高等食堂。 id:29, 食堂 ,25
30,五宿舍 id:30,五宿舍是宿舍。 id:30, 宿舍 ,34
31,四宿舍 id:31,四宿舍是新中国第514所邮电高等宿舍。 id:31, 宿舍 ,40
32,小花园 id:32,小花园是一所啸公园。 id:32, 花园 ,45
33,二宿舍 id:33,二宿舍是宿舍。 id:33, 宿舍 ,19
34,小保卫处 id:34,小花园是一所啸保卫处。 id:34, 保卫处 ,32
35,一厕所 id:35,一厕所是一所厕所。 id:35, 厕所 ,31
36,小理发店 id:36,小花园是一所啸理发店子。 id:36, 理发店 ,17
37,小理发店 id:37,小花园是一所啸理发店子。 id:37, 理发店 ,16
38,五教学楼 id:38,五教学楼是新中国第114所邮电高等教学楼。 id:38, 教学楼 ,43
39,一教学楼 id:39,一教学楼是新中国第1所邮电高等教学楼。 id:39, 教学楼 ,22
40,四教学楼 id:40,四教学楼是新中国第514所邮电高等教学楼。 id:40, 教学楼 ,22
41,小车棚 id:41,小花园是一所啸车棚子。 id:41, 车棚 ,35
42,一食堂 id:42,一食堂是一所食堂。 id:42, 食堂 ,10
43,三宿舍 id:43,三宿舍是宿舍。 id:43, 宿舍 ,36
44,小理发店 id:44,小花园是一所啸理发店子。 id:44, 理发店 ,26
45,四厕所 id:45,四厕所是新中国第514所邮电高等厕所。 id:45, 厕所 ,22
46,二厕所 id:46,二厕所是厕所。 id:46, 厕所 ,13
47,四教学楼 id:47,四教学楼是新中国第514所邮电高等教学楼。 id:47, 教学楼 ,17
48,二食堂 id:48,二食堂是食堂。 id:48, 食堂 ,5
49,三食堂 id:49,三食堂是食堂。 id:49, 食堂 ,2
50,五教学楼 id:50,五教学楼是新中国第114所邮电高等教学楼。 id:50, 教学楼 ,23
