# 4798
index,from_place_index,to_place_index,length,congestion,walk_access,bike_access,ebike_access
0,0,1,85,3,1,1,1
1,0,2,25,5,1,1,0
2,0,3,50,4,1,1,1
3,0,4,60,0,1,1,1
4,0,5,95,3,1,1,0
5,0,6,15,7,1,1,0
6,0,7,25,6,1,1,0
7,0,8,70,5,1,0,0
8,0,9,40,6,1,1,1
9,0,10,40,2,1,1,1
10,0,11,55,7,1,1,0
11,0,12,85,8,1,1,0
12,0,13,60,0,1,1,1
13,0,14,60,5,1,0,1
14,0,15,85,2,1,1,1
15,0,16,70,7,1,1,0
16,0,17,70,9,1,1,1
17,0,18,50,2,1,0,0
18,0,19,80,4,1,1,0
19,0,20,35,1,1,0,0
20,0,21,100,2,1,1,0
21,0,22,90,1,1,1,0
22,0,23,20,0,1,1,0
23,0,24,35,3,1,1,1
24,0,25,60,6,1,0,1
25,0,26,30,8,1,1,0
26,0,27,80,6,1,1,1
27,0,28,95,6,1,1,1
28,0,29,20,2,1,1,0
29,0,30,85,5,1,1,0
30,0,31,80,0,1,1,1
31,0,32,60,6,1,0,1
32,0,33,25,6,1,1,0
33,0,34,40,8,1,1,0
34,0,35,55,1,1,1,0
35,0,36,100,4,1,0,1
36,0,37,80,7,1,1,0
37,0,38,55,5,1,1,1
38,0,39,25,6,1,1,0
39,0,40,55,6,1,1,1
40,0,41,90,0,1,1,1
41,0,42,60,9,1,0,0
42,0,43,50,6,1,1,0
43,0,44,45,7,1,0,1
44,0,45,20,9,1,0,0
45,0,46,55,0,1,1,1
46,0,47,90,8,1,0,0
47,0,48,95,1,1,1,1
48,0,49,90,5,1,1,0
49,0,50,45,6,1,0,1
50,0,51,35,5,1,1,0
51,0,52,65,3,1,1,1
52,0,53,95,6,1,1,0
53,0,54,25,7,1,1,0
54,0,55,60,1,1,1,0
55,0,56,100,4,1,1,1
56,0,57,30,0,1,0,1
57,0,58,15,1,1,0,0
58,0,59,25,7,1,1,1
59,0,60,80,8,1,1,1
60,0,61,100,0,1,1,0
61,2,43,40,5,1,1,0
62,0,63,75,8,1,1,1
63,0,64,75,0,1,1,1
64,0,65,50,5,1,0,0
65,0,66,95,8,1,1,0
66,0,67,70,2,1,0,1
67,0,68,20,8,1,0,0
68,2,73,15,9,1,0,0
69,0,70,85,8,1,1,0
70,0,71,55,0,1,1,0
71,0,72,40,4,1,1,0
72,0,73,55,0,1,1,1
73,0,74,80,5,1,1,1
74,0,75,100,8,1,1,1
75,0,76,95,2,1,1,1
76,0,77,50,1,1,0,0
77,0,78,85,6,1,0,0
78,0,79,50,6,1,1,0
79,0,80,35,0,1,1,1
80,0,81,70,3,1,1,0
81,0,82,45,0,1,1,1
82,0,83,30,5,1,1,1
83,0,84,65,7,1,1,1
84,0,85,95,1,1,0,1
85,0,86,60,9,1,0,0
86,0,87,10,3,1,1,1
87,0,88,45,4,1,0,1
88,0,89,80,3,1,0,1
89,0,90,75,1,1,1,0
90,0,91,10,0,1,0,0
91,0,92,30,5,1,1,0
92,0,93,40,7,1,0,1
93,0,94,5,1,1,1,0
94,0,95,80,7,1,1,0
95,0,96,15,8,1,1,1
96,0,97,25,8,1,1,0
97,0,98,35,9,1,1,0
98,0,99,25,2,1,1,0
99,1,2,65,4,1,1,0
100,1,3,20,5,1,1,1
101,1,4,40,7,1,1,0
102,1,5,45,3,1,1,1
103,1,6,45,3,1,1,0
104,1,7,80,7,1,1,1
105,1,8,35,0,1,0,1
106,1,9,60,7,1,1,1
107,1,10,45,1,1,1,0
108,1,11,65,2,1,0,1
109,1,12,35,6,1,0,1
110,1,13,60,4,1,1,1
111,1,14,70,2,1,1,1
112,1,15,60,3,1,1,0
113,1,16,50,5,1,1,0
114,1,17,75,9,1,1,0
115,1,18,10,7,1,1,1
116,1,19,90,0,1,1,0
117,6,25,20,9,1,1,0
118,1,21,100,4,1,1,0
119,1,22,90,3,1,1,1
120,1,23,40,8,1,1,1
121,1,24,50,9,1,1,1
122,1,25,80,2,1,1,0
123,1,26,30,2,1,1,1
124,1,27,35,3,1,1,0
125,1,28,75,3,1,1,1
126,1,29,50,0,1,1,1
127,1,30,100,9,1,1,1
128,1,31,70,6,1,1,0
129,1,32,65,5,1,1,0
130,1,33,20,2,1,1,1
131,1,34,25,8,1,1,1
132,1,35,90,5,1,1,1
133,6,83,85,2,1,1,0
134,1,37,50,6,1,0,0
135,1,38,85,0,1,0,0
136,1,39,35,8,1,1,0
137,1,40,50,9,1,1,1
138,1,41,70,5,1,1,0
139,1,42,100,9,1,0,1
140,1,43,55,8,1,1,1
141,1,44,10,6,1,0,1
142,1,45,75,0,1,0,0
143,1,46,35,0,1,1,0
144,1,47,10,5,1,1,1
145,1,48,10,3,1,1,0
146,1,49,70,1,1,0,0
147,1,50,50,8,1,1,1
148,1,51,25,6,1,1,1
149,1,52,95,7,1,1,1
150,1,53,45,0,1,1,0
151,1,54,90,3,1,1,0
152,1,55,75,2,1,0,1
153,1,56,95,6,1,1,0
154,1,57,90,1,1,1,1
155,1,58,15,3,1,1,0
156,1,59,25,6,1,0,1
157,1,60,5,2,1,1,0
158,1,61,70,1,1,1,1
159,1,62,65,3,1,1,1
160,1,63,80,5,1,1,1
161,1,64,35,7,1,1,1
162,1,65,35,0,1,1,0
163,1,66,20,9,1,1,0
164,1,67,80,7,1,1,1
165,1,68,50,4,1,0,0
166,1,69,30,0,1,1,1
167,1,70,30,2,1,1,0
168,1,71,55,9,1,1,1
169,1,72,65,8,1,0,1
170,1,73,100,9,1,1,1
171,1,74,35,7,1,1,0
172,1,75,95,6,1,1,0
173,1,76,10,7,1,1,0
174,1,77,65,6,1,1,0
175,1,78,75,8,1,1,0
176,1,79,100,5,1,0,0
177,1,80,65,9,1,1,1
178,1,81,40,2,1,1,1
179,1,82,10,4,1,1,0
180,1,83,45,3,1,1,1
181,1,84,55,8,1,1,0
182,1,85,45,1,1,1,1
183,1,86,30,6,1,0,0
184,1,87,80,0,1,1,1
185,1,88,95,4,1,1,0
186,1,89,35,2,1,1,1
187,1,90,60,2,1,1,1
188,1,91,45,8,1,1,1
189,1,92,35,1,1,1,0
190,1,93,80,3,1,1,0
191,1,94,60,9,1,1,1
192,1,95,40,2,1,1,1
193,1,96,55,9,1,1,0
194,1,97,45,8,1,1,0
195,1,98,15,3,1,1,0
196,1,99,40,6,1,1,0
197,2,3,40,9,1,1,0
198,10,12,25,5,1,0,1
199,2,5,10,3,1,1,0
200,2,6,85,8,1,1,0
201,2,7,50,6,1,1,0
202,2,8,70,1,1,1,1
203,2,9,60,7,1,1,1
204,2,10,40,5,1,1,1
205,2,11,40,1,1,0,0
206,2,12,55,4,1,1,0
207,2,13,5,1,1,0,0
208,2,14,30,2,1,1,1
209,2,15,45,1,1,1,1
210,2,16,85,1,1,0,0
211,2,17,70,5,1,1,1
212,2,18,35,7,1,1,0
213,10,74,50,7,1,1,0
214,2,20,95,8,1,1,1
215,2,21,25,3,1,1,1
216,2,22,25,7,1,0,1
217,2,23,80,2,1,0,0
218,2,24,5,2,1,0,1
219,2,25,65,1,1,1,0
220,2,26,60,5,1,1,1
221,2,27,95,1,1,1,1
222,2,28,70,1,1,1,1
223,2,29,95,2,1,1,0
224,2,30,65,8,1,1,0
225,2,31,60,4,1,0,1
226,2,32,95,8,1,1,0
227,2,33,25,3,1,1,0
228,2,34,55,6,1,0,1
229,11,71,60,3,1,1,0
230,2,36,25,7,1,1,0
231,11,75,5,5,1,1,1
232,2,38,70,1,1,1,0
233,2,39,40,2,1,1,0
234,2,40,45,6,1,1,1
235,2,41,5,2,1,0,0
236,2,42,85,5,1,0,0
237,2,43,75,0,1,1,0
238,2,44,85,6,1,0,1
239,2,45,25,1,1,0,0
240,2,46,65,0,1,1,0
241,2,47,75,6,1,1,0
242,12,36,20,8,1,1,1
243,12,39,60,7,1,0,1
244,2,50,35,9,1,1,1
245,12,52,75,3,1,1,1
