# 541
index,content,likes
0,景区评论!今天在这里。。，今天很开心！这里好玩。 comment_id:0  ,231
1,景区评论!今天在这里。。，今天很开心！今天在这里。。，今天很开心！ comment_id:1  !今天在这里。。，今天很开心！今天在这里。。，今天很开心！ co,153
2,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:2  面超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿�,174
3,这是景区评论。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 comment_id:3  �论。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 ,96
4,景区评论!今天在这里。。，今天很开心！这里好玩。 comment_id:4  ,150
5,这是一条景区评论今天很开心！ comment_id:5  ,78
6,这是一条景区评论这里好玩。 comment_id:6  ,108
7,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:7  面超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿�,12
8,这是一条景区评论里面超好玩儿啊啊啊! comment_id:8  ,180
9,这是景区评论。今天在这里。。，今天很开心！ comment_id:9  ,231
10,这是景区评论。里面超好玩儿，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:10  好玩儿，里面的人说话又好听。今天在这里。。，今�,21
11,这是一条景区评论里面超好玩儿啊啊啊! comment_id:11  ,168
12,景区评论!今天在这里。。，今天很开心！这是我的景区评论。 comment_id:12  ,6
13,这是一条景区评论今天在这里。。，今天很开心！ comment_id:13  ,204
14,这是景区评论。里面超好玩，里面的人说话又好听。这是我的景区评论。 comment_id:14  评论。里面超好玩，里面的人说话又好听。这是我的景区评论。 com,33
15,这是景区评论。里面超好玩儿，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:15  好玩儿，里面的人说话又好听。今天在这里。。，今�,165
16,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:16  啊啊啊，里面的人说话又好听。今天在这里。�,177
17,这是景区评论。里面超好玩儿，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:17  好玩儿，里面的人说话又好听。今天在这里。。，今�,192
18,景区评论!今天在这里。。，今天很开心！今天在这里。。，今天很开心！ comment_id:18  今天在这里。。，今天很开心！今天在这里。。，今天很开心！ co,156
19,这是景区评论。今天很开心！ comment_id:19  ,60
20,这是景区评论。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 comment_id:20  论。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 ,183
21,这是一条景区评论今天在这里。。，今天很开心！ comment_id:21  ,144
22,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天很开心！ comment_id:22  论。里面超好玩儿啊啊啊，里面的人说话又好听。今天很开心！ ,201
23,这是景区评论。里面超好玩儿啊啊啊! comment_id:23  ,189
24,这是一条景区评论今天很开心！ comment_id:24  ,114
25,这是景区评论。里面超好玩，里面的人说话又好听。这里好玩。 comment_id:25  这是景区评论。里面超好玩，里面的人说话又好听。这里好玩。 comment_id:25  ,18
26,这是景区评论。里面超好玩儿，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:26  好玩儿，里面的人说话又好听。今天在这里。。，今�,237
27,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天很开心！ comment_id:27  论。里面超好玩儿啊啊啊，里面的人说话又好听。今天很开心！ ,18
28,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:28  ��超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿�,84
29,景区评论!今天在这里。。，今天很开心！里面超好玩儿啊啊啊! comment_id:29  ,177
30,这是景区评论。今天很开心！ comment_id:30  ,111
31,这是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:31  是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:3,138
32,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:32  ��超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿�,6
33,这是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:33  是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:3,147
34,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:34  啊啊啊，里面的人说话又好听。今天在这里。�,135
35,这是一条景区评论里面超好玩儿啊啊啊! comment_id:35  ,102
36,这是景区评论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:36  ��论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! co,33
37,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。这是我的景区评论。 comment_id:37  面超好玩儿啊啊啊，里面的人说话又好听。这是我的景区�,69
38,这是景区评论。今天在这里。。，今天很开心！ comment_id:38  ,186
39,这是景区评论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:39  ��论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! co,228
40,这是一条景区评论今天在这里。。，今天很开心！ comment_id:40  ,201
41,这是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:41  是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:4,57
42,景区评论!今天在这里。。，今天很开心！今天很开心！ comment_id:42  ,15
43,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。这里好玩。 comment_id:43  评论。里面超好玩儿啊啊啊，里面的人说话又好听。这里好玩。 com,6
44,这是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:44  是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:4,177
45,这是一条景区评论这是我的景区评论。 comment_id:45  ,177
46,这是景区评论。里面超好玩儿啊啊啊! comment_id:46  ,3
47,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:47  ��超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿�,105
48,这是景区评论。今天在这里。。，今天很开心！ comment_id:48  ,159
49,这是一条景区评论里面超好玩儿啊啊啊! comment_id:49  ,111
50,这是景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_id:50  景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_i,198
51,这是景区评论。里面超好玩儿啊啊啊! comment_id:51  ,54
52,这是景区评论。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 comment_id:52  论。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 ,48
53,景区评论!今天在这里。。，今天很开心！今天很开心！ comment_id:53  ,192
54,这是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:54  是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:5,6
55,景区评论!今天在这里。。，今天很开心！里面超好玩儿啊啊啊! comment_id:55  ,102
56,这是景区评论。里面超好玩，里面的人说话又好听。这是我的景区评论。 comment_id:56  评论。里面超好玩，里面的人说话又好听。这是我的景区评论。 com,66
57,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:57  啊啊啊，里面的人说话又好听。今天在这里。�,9
58,这是景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_id:58  景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_i,156
59,这是景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_id:59  景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_i,105
60,这是景区评论。里面超好玩，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:60  超好玩，里面的人说话又好听。今天在这里。。，今天�,57
61,这是景区评论。里面超好玩，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:61  超好玩，里面的人说话又好听。今天在这里。。，今天�,12
62,这是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:62  是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:6,129
63,这是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:63  是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:6,87
64,这是一条景区评论今天很开心！ comment_id:64  ,213
65,景区评论!今天在这里。。，今天很开心！这是我的景区评论。 comment_id:65  ,177
66,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:66  ��超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿�,231
67,这是一条景区评论这里好玩。 comment_id:67  ,177
68,这是景区评论。今天在这里。。，今天很开心！ comment_id:68  ,0
69,这是景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_id:69  景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_i,171
70,景区评论!今天在这里。。，今天很开心！今天很开心！ comment_id:70  ,219
