# 4783
index,from_place_index,to_place_index,length,congestion,walk_access,bike_access,ebike_access
0,0,1,75,7,1,1,1
1,0,2,80,0,1,0,0
2,0,3,85,3,1,1,0
3,0,4,80,3,1,1,1
4,0,5,35,7,1,1,1
5,0,6,40,2,1,1,1
6,0,7,85,7,1,0,0
7,0,8,80,6,1,1,0
8,0,9,100,5,1,0,1
9,0,10,35,8,1,0,1
10,0,11,95,7,1,1,1
11,0,12,100,7,1,1,0
12,0,13,30,3,1,1,1
13,0,14,15,0,1,1,0
14,0,15,35,2,1,1,0
15,0,16,20,9,1,1,0
16,0,17,70,9,1,1,0
17,0,18,95,8,1,1,0
18,0,19,35,9,1,0,1
19,0,20,65,7,1,0,1
20,0,21,60,9,1,1,0
21,0,22,70,3,1,0,1
22,0,23,45,0,1,0,1
23,0,24,5,4,1,1,1
24,0,25,50,5,1,0,0
25,0,26,25,9,1,1,1
26,0,27,85,4,1,0,0
27,0,28,75,1,1,1,0
28,0,29,60,0,1,0,1
29,0,30,95,9,1,1,0
30,0,31,75,9,1,1,1
31,0,32,80,7,1,1,0
32,0,33,70,7,1,1,1
33,0,34,100,3,1,1,1
34,0,35,70,4,1,0,0
35,0,36,35,0,1,0,1
36,0,37,80,5,1,1,1
37,0,38,65,1,1,1,0
38,0,39,15,6,1,0,0
39,0,40,10,5,1,1,1
40,0,41,90,2,1,1,0
41,0,42,35,4,1,1,0
42,0,43,65,8,1,1,0
43,0,44,35,5,1,1,0
44,0,45,80,5,1,1,0
45,0,46,35,1,1,0,0
46,0,47,100,1,1,1,1
47,0,48,65,5,1,1,1
48,0,49,95,7,1,1,1
49,0,50,40,1,1,0,0
50,0,51,95,5,1,1,0
51,0,52,20,4,1,1,1
52,0,53,5,5,1,1,0
53,0,54,90,3,1,1,0
54,0,55,75,7,1,0,1
55,0,56,65,9,1,0,1
56,0,57,90,5,1,0,0
57,0,58,85,4,1,1,0
58,0,59,75,4,1,0,1
59,0,60,80,5,1,1,0
60,0,61,25,7,1,1,0
61,0,62,100,1,1,0,0
62,0,63,45,1,1,1,1
63,0,64,25,7,1,1,1
64,0,65,60,2,1,1,1
65,0,66,80,5,1,1,1
66,0,67,100,4,1,1,0
67,0,68,100,4,1,1,0
68,3,27,35,7,1,1,1
69,0,70,85,9,1,1,0
70,0,71,80,5,1,1,0
71,0,72,100,2,1,1,0
72,3,45,45,3,1,1,0
73,0,74,60,8,1,1,0
74,0,75,30,8,1,1,0
75,0,76,60,1,1,1,0
76,0,77,65,5,1,1,0
77,0,78,75,2,1,1,1
78,0,79,55,7,1,0,1
79,0,80,5,8,1,1,1
80,0,81,15,1,1,1,0
81,0,82,45,1,1,1,1
82,0,83,70,8,1,1,0
83,0,84,80,9,1,0,0
84,0,85,90,4,1,0,0
85,0,86,95,7,1,1,0
86,0,87,40,2,1,1,0
87,0,88,35,3,1,1,1
88,0,89,70,7,1,1,0
89,0,90,95,9,1,1,0
90,0,91,10,4,1,1,0
91,0,92,65,7,1,1,1
92,0,93,80,5,1,1,0
93,0,94,45,0,1,1,0
94,0,95,20,7,1,0,0
95,0,96,60,1,1,1,1
96,0,97,10,6,1,0,0
97,0,98,5,5,1,1,0
98,0,99,85,4,1,0,1
99,1,2,40,2,1,0,0
100,1,3,45,2,1,0,0
101,1,4,100,9,1,1,1
102,1,5,25,9,1,1,0
103,1,6,35,6,1,0,1
104,1,7,50,1,1,1,0
105,1,8,70,8,1,1,1
106,1,9,75,2,1,1,0
107,1,10,20,2,1,1,0
108,1,11,80,7,1,1,0
109,1,12,100,2,1,0,1
110,1,13,80,0,1,0,1
111,1,14,20,1,1,1,1
112,1,15,25,4,1,1,1
113,1,16,75,0,1,1,0
114,1,17,25,2,1,0,0
115,1,18,15,4,1,1,1
116,1,19,90,0,1,1,0
117,1,20,95,3,1,0,1
118,5,56,55,2,1,1,0
119,1,22,65,4,1,0,0
120,1,23,30,6,1,0,0
121,1,24,35,5,1,1,1
122,5,84,10,6,1,1,0
123,5,85,40,0,1,1,0
124,1,27,5,8,1,1,1
125,1,28,15,0,1,1,1
126,1,29,45,4,1,0,0
127,1,30,10,5,1,1,1
128,1,31,60,4,1,1,1
129,1,32,25,1,1,1,1
130,1,33,100,6,1,0,0
131,1,34,15,9,1,1,0
132,1,35,45,6,1,1,1
133,1,36,95,4,1,1,1
134,1,37,45,0,1,1,0
135,1,38,20,8,1,1,1
136,1,39,45,1,1,1,1
137,1,40,50,0,1,1,0
138,1,41,80,1,1,0,1
139,1,42,70,9,1,1,1
140,1,43,15,8,1,1,1
141,1,44,55,6,1,0,1
142,1,45,10,7,1,1,0
143,1,46,20,0,1,1,1
144,1,47,55,6,1,1,1
145,7,20,30,0,1,1,0
146,1,49,50,3,1,1,0
147,1,50,40,8,1,1,1
148,1,51,90,2,1,0,1
149,1,52,100,7,1,1,0
150,1,53,40,2,1,1,1
151,1,54,50,9,1,1,0
152,1,55,70,2,1,0,1
153,1,56,35,6,1,0,1
154,1,57,30,1,1,1,0
155,1,58,35,4,1,1,0
156,1,59,50,0,1,1,1
157,1,60,45,6,1,1,0
158,7,89,65,5,1,1,1
159,1,62,95,2,1,1,1
160,1,63,80,1,1,1,1
161,1,64,55,1,1,0,1
162,1,65,95,4,1,1,1
163,1,66,70,8,1,0,0
164,1,67,50,7,1,1,0
165,1,68,5,0,1,0,0
166,1,69,100,6,1,1,1
167,1,70,85,0,1,0,0
168,1,71,65,4,1,0,0
169,1,72,95,3,1,1,1
170,1,73,30,9,1,1,0
171,8,48,100,2,1,1,0
172,1,75,90,4,1,1,1
173,1,76,65,7,1,1,1
174,1,77,90,8,1,1,1
175,1,78,75,7,1,1,1
176,1,79,65,1,1,0,1
177,1,80,15,1,1,0,0
178,1,81,40,8,1,1,0
179,1,82,20,7,1,0,0
180,1,83,85,9,1,1,0
181,1,84,5,2,1,1,0
182,1,85,5,3,1,1,0
183,1,86,70,0,1,1,1
184,1,87,40,3,1,1,1
185,1,88,65,9,1,1,0
186,1,89,5,6,1,0,1
187,1,90,100,3,1,1,1
188,1,91,100,7,1,1,0
189,1,92,85,9,1,1,0
190,1,93,55,0,1,0,0
191,1,94,30,9,1,1,0
192,1,95,100,2,1,1,0
193,1,96,5,8,1,1,0
194,1,97,50,0,1,1,1
195,1,98,65,6,1,1,1
