# 880
index,place_index,content,likes
0,86,我是产所评论。啊啦拉拉~ comment_id:0,0
1,10,我是产所评论。好玩好玩！！ comment_id:1,6
2,72,我是产所评论。这里超好玩的! comment_id:2,36
3,35,我是产所评论。 comment_id:3,42
4,12,我是产所评论。 comment_id:4,48
5,43,我是产所评论。啊啦拉拉~ comment_id:5,15
6,4,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:6,6
7,57,我是产所评论。这里超好玩的! comment_id:7,57
8,18,我是产所评论。啊啦拉拉~ comment_id:8,27
9,94,我是产所评论。 comment_id:9,18
10,39,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:10,15
11,90,我是产所评论。我爱玩元神！ comment_id:11,12
12,78,我是产所评论。好玩好玩！！ comment_id:12,0
13,33,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:13,48
14,32,我是产所评论。 comment_id:14,21
15,89,我是产所评论。啊啦拉拉~ comment_id:15,30
16,14,我是产所评论。 comment_id:16,15
17,77,我是产所评论。这里超好玩的! comment_id:17,6
18,34,我是产所评论。我爱玩元神！ comment_id:18,27
19,96,我是产所评论。好玩好玩！！ comment_id:19,39
20,68,我是产所评论。我爱玩元神！ comment_id:20,57
21,45,我是产所评论。啊啦拉拉~ comment_id:21,18
22,75,我是产所评论。啊啦拉拉~~~ comment_id:22,30
23,10,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:23,36
24,79,我是产所评论。啊啦拉拉~ comment_id:24,54
25,78,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:25,6
26,86,我是产所评论。我爱玩元神！ comment_id:26,3
27,35,我是产所评论。我爱玩元神！ comment_id:27,21
28,45,我是产所评论。好玩好玩！！ comment_id:28,21
29,61,我是产所评论。啊啦拉拉~~~ comment_id:29,51
30,87,我是产所评论。我爱玩元神！ comment_id:30,15
31,27,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:31,18
32,32,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:32,27
33,84,我是产所评论。 comment_id:33,21
34,73,我是产所评论。这里超好玩的! comment_id:34,18
35,57,我是产所评论。啊啦拉拉~ comment_id:35,42
36,37,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:36,12
37,57,我是产所评论。这里超好玩的! comment_id:37,51
38,95,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:38,9
39,35,我是产所评论。啊啦拉拉~~~ comment_id:39,18
40,82,我是产所评论。啊啦拉拉~ comment_id:40,48
41,27,我是产所评论。这里超好玩的! comment_id:41,36
42,30,我是产所评论。 comment_id:42,9
43,66,我是产所评论。 comment_id:43,48
44,27,我是产所评论。我爱玩元神！ comment_id:44,9
45,51,我是产所评论。我爱玩元神！ comment_id:45,48
46,94,我是产所评论。啊啦拉拉~ comment_id:46,39
47,39,我是产所评论。这里超好玩的! comment_id:47,24
48,56,我是产所评论。 comment_id:48,15
49,47,我是产所评论。 comment_id:49,51
50,52,我是产所评论。好玩好玩！！ comment_id:50,48
51,98,我是产所评论。 comment_id:51,3
52,1,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:52,57
53,41,我是产所评论。这里超好玩的! comment_id:53,36
54,15,我是产所评论。啊啦拉拉~ comment_id:54,39
55,18,我是产所评论。我爱玩元神！ comment_id:55,18
56,62,我是产所评论。啊啦拉拉~~~ comment_id:56,54
57,54,我是产所评论。 comment_id:57,30
58,22,我是产所评论。好玩好玩！！ comment_id:58,21
59,73,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:59,54
60,17,我是产所评论。啊啦拉拉~ comment_id:60,18
61,40,我是产所评论。啊啦拉拉~ comment_id:61,39
62,25,我是产所评论。啊啦拉拉~~~ comment_id:62,36
63,30,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:63,9
64,45,我是产所评论。这里超好玩的! comment_id:64,33
65,53,我是产所评论。好玩好玩！！ comment_id:65,6
66,77,我是产所评论。啊啦拉拉~ comment_id:66,0
67,93,我是产所评论。好玩好玩！！ comment_id:67,24
68,52,我是产所评论。啊啦拉拉~~~ comment_id:68,9
69,68,我是产所评论。啊啦拉拉~~~ comment_id:69,0
70,14,我是产所评论。啊啦拉拉~ comment_id:70,57
71,70,我是产所评论。好玩好玩！！ comment_id:71,3
72,75,我是产所评论。啊啦拉拉~~~ comment_id:72,27
73,29,我是产所评论。 comment_id:73,33
74,60,我是产所评论。这里超好玩的! comment_id:74,45
75,21,我是产所评论。啊啦拉拉~~~ comment_id:75,0
76,64,我是产所评论。 comment_id:76,12
77,25,我是产所评论。啊啦拉拉~ comment_id:77,48
78,89,我是产所评论。 comment_id:78,24
79,72,我是产所评论。 comment_id:79,3
80,97,我是产所评论。我爱玩元神！ comment_id:80,42
81,36,我是产所评论。好玩好玩！！ comment_id:81,57
82,37,我是产所评论。啊啦拉拉~ comment_id:82,33
83,2,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:83,18
84,60,我是产所评论。这里超好玩的! comment_id:84,57
85,98,我是产所评论。 comment_id:85,3
