# 100
index,name,instruction,label,likes
0,四教学楼 id:0,四教学楼是新中国第514所邮电高等教学楼。 id:0, 教学楼 ,6
1,五食堂 id:1,五食堂是食堂。 id:1, 食堂 ,16
2,一宿舍 id:2,一宿舍是一所宿舍。 id:2, 宿舍 ,43
3,二教学楼 id:3,二教学楼是新中国第18所邮电高等教学楼。 id:3, 教学楼 ,21
4,小车棚 id:4,小花园是一所啸车棚子。 id:4, 车棚 ,13
5,二食堂 id:5,二食堂是食堂。 id:5, 食堂 ,14
6,二宿舍 id:6,二宿舍是宿舍。 id:6, 宿舍 ,20
7,二宿舍 id:7,二宿舍是宿舍。 id:7, 宿舍 ,23
8,小花园 id:8,小花园是一所啸公园。 id:8, 花园 ,3
9,小理发店 id:9,小花园是一所啸理发店子。 id:9, 理发店 ,40
10,小快递站 id:10,小花园是一所啸快递站子。 id:10, 快递站 ,7
11,小保卫处 id:11,小花园是一所啸保卫处。 id:11, 保卫处 ,33
12,一教学楼 id:12,一教学楼是新中国第1所邮电高等教学楼。 id:12, 教学楼 ,21
13,四教学楼 id:13,四教学楼是新中国第514所邮电高等教学楼。 id:13, 教学楼 ,26
14,四厕所 id:14,四厕所是新中国第514所邮电高等厕所。 id:14, 厕所 ,19
15,二食堂 id:15,二食堂是食堂。 id:15, 食堂 ,37
16,四教学楼 id:16,四教学楼是新中国第514所邮电高等教学楼。 id:16, 教学楼 ,17
17,四食堂 id:17,四食堂是新中国第514所邮电高等食堂。 id:17, 食堂 ,25
18,五厕所 id:18,五厕所是厕所。 id:18, 厕所 ,23
19,四教学楼 id:19,四教学楼是新中国第514所邮电高等教学楼。 id:19, 教学楼 ,38
20,小快递站 id:20,小花园是一所啸快递站子。 id:20, 快递站 ,46
21,二教学楼 id:21,二教学楼是新中国第18所邮电高等教学楼。 id:21, 教学楼 ,32
22,三食堂 id:22,三食堂是食堂。 id:22, 食堂 ,46
23,一食堂 id:23,一食堂是一所食堂。 id:23, 食堂 ,19
24,小快递站 id:24,小花园是一所啸快递站子。 id:24, 快递站 ,25
25,二宿舍 id:25,二宿舍是宿舍。 id:25, 宿舍 ,21
26,三厕所 id:26,三厕所是厕所。 id:26, 厕所 ,10
27,三厕所 id:27,三厕所是厕所。 id:27, 厕所 ,19
28,二教学楼 id:28,二教学楼是新中国第18所邮电高等教学楼。 id:28, 教学楼 ,17
29,一教学楼 id:29,一教学楼是新中国第1所邮电高等教学楼。 id:29, 教学楼 ,8
30,小车棚 id:30,小花园是一所啸车棚子。 id:30, 车棚 ,40
31,四宿舍 id:31,四宿舍是新中国第514所邮电高等宿舍。 id:31, 宿舍 ,22
32,三教学楼 id:32,三教学楼是新中国第114514所邮电高等教学楼。 id:32, 教学楼 ,5
33,二厕所 id:33,二厕所是厕所。 id:33, 厕所 ,12
34,三食堂 id:34,三食堂是食堂。 id:34, 食堂 ,2
35,四厕所 id:35,四厕所是新中国第514所邮电高等厕所。 id:35, 厕所 ,45
36,一厕所 id:36,一厕所是一所厕所。 id:36, 厕所 ,23
37,小理发店 id:37,小花园是一所啸理发店子。 id:37, 理发店 ,7
