# 4781
index,from_place_index,to_place_index,length,congestion,walk_access,bike_access,ebike_access
0,0,1,100,3,1,1,0
1,0,2,30,1,1,1,1
2,0,3,55,3,1,1,0
3,0,4,15,7,1,0,0
4,0,5,80,9,1,0,0
5,0,6,35,9,1,1,0
6,0,7,65,9,1,0,1
7,0,8,15,4,1,1,0
8,0,9,5,2,1,1,0
9,0,10,70,5,1,0,1
10,0,11,35,4,1,0,0
11,0,12,5,6,1,1,1
12,0,13,85,1,1,1,0
13,0,14,100,2,1,0,1
14,0,15,45,5,1,0,1
15,0,16,90,1,1,1,0
16,0,17,20,2,1,1,0
17,0,18,60,1,1,0,0
18,0,19,70,7,1,1,0
19,0,20,80,5,1,1,0
20,0,21,10,0,1,1,0
21,0,22,5,6,1,1,0
22,0,23,70,8,1,1,1
23,0,24,85,4,1,1,1
24,0,25,10,5,1,1,0
25,0,26,20,8,1,1,1
26,0,27,85,7,1,0,0
27,0,28,15,9,1,0,1
28,0,29,75,9,1,0,0
29,0,30,20,7,1,0,0
30,0,31,80,7,1,1,1
31,0,32,40,2,1,1,0
32,0,33,40,6,1,1,0
33,0,34,85,3,1,1,1
34,0,35,35,0,1,0,0
35,0,36,60,7,1,1,0
36,0,37,10,3,1,1,0
37,0,38,45,9,1,0,1
38,0,39,85,6,1,1,0
39,0,40,90,6,1,0,1
40,0,41,55,8,1,1,1
41,0,42,15,9,1,1,0
42,0,43,30,2,1,1,1
43,0,44,70,1,1,1,1
44,0,45,35,9,1,1,1
45,0,46,100,3,1,1,1
46,0,47,45,7,1,0,0
47,0,48,80,9,1,1,1
48,2,10,100,8,1,1,1
49,0,50,35,2,1,1,0
50,0,51,100,3,1,1,1
51,0,52,55,3,1,0,0
52,0,53,75,3,1,1,0
53,0,54,40,5,1,1,0
54,0,55,15,4,1,1,1
55,0,56,70,8,1,1,0
56,0,57,45,4,1,1,0
57,0,58,10,2,1,1,0
58,0,59,15,7,1,0,0
59,0,60,40,6,1,1,0
60,0,61,5,8,1,1,1
61,0,62,35,3,1,1,1
62,0,63,5,5,1,1,0
63,0,64,10,3,1,1,0
64,0,65,100,4,1,1,1
65,0,66,35,6,1,1,0
66,0,67,80,0,1,1,0
67,0,68,80,1,1,1,1
68,0,69,80,8,1,1,0
69,0,70,75,1,1,1,1
70,0,71,15,7,1,0,0
71,0,72,50,0,1,0,0
72,0,73,35,3,1,1,1
73,0,74,100,4,1,1,1
74,0,75,30,9,1,0,0
75,0,76,85,2,1,1,1
76,0,77,95,7,1,0,0
77,3,51,45,4,1,1,0
78,0,79,65,2,1,0,0
79,0,80,90,8,1,1,0
80,0,81,70,2,1,1,0
81,0,82,30,1,1,0,0
82,0,83,5,8,1,1,1
83,0,84,100,2,1,1,0
84,0,85,65,9,1,0,1
85,0,86,100,6,1,1,1
86,3,82,65,4,1,0,0
87,0,88,90,8,1,1,1
88,0,89,55,9,1,0,1
89,0,90,50,2,1,1,0
90,0,91,80,2,1,0,0
91,0,92,90,2,1,1,1
92,0,93,20,0,1,1,0
93,0,94,15,7,1,0,0
94,0,95,60,3,1,1,0
95,0,96,15,0,1,1,1
96,0,97,100,7,1,1,0
97,0,98,60,7,1,1,0
98,0,99,20,3,1,0,1
99,1,2,70,9,1,0,1
100,1,3,65,4,1,1,0
101,1,4,85,2,1,1,0
102,1,5,15,3,1,1,1
103,1,6,40,1,1,1,1
104,1,7,80,0,1,0,1
105,1,8,90,0,1,1,0
106,1,9,20,7,1,1,0
107,1,10,20,6,1,1,0
108,1,11,85,9,1,1,1
109,1,12,45,2,1,1,1
110,1,13,35,1,1,1,1
111,1,14,60,3,1,1,0
112,1,15,75,3,1,1,1
113,1,16,10,0,1,1,0
114,1,17,65,5,1,1,1
115,1,18,30,5,1,0,1
116,1,19,45,3,1,0,0
117,1,20,70,6,1,1,0
118,1,21,80,5,1,1,0
119,1,22,5,1,1,0,1
120,1,23,65,3,1,1,0
121,1,24,40,4,1,1,1
122,1,25,45,4,1,0,1
123,1,26,100,7,1,1,1
124,1,27,95,8,1,1,0
125,1,28,65,2,1,1,0
