# 100
index,name,instruction,label,likes
0,二教学楼 id:0,二教学楼是新中国第18所邮电高等教学楼。 id:0, 教学楼 ,35
1,二宿舍 id:1,二宿舍是宿舍。 id:1, 宿舍 ,27
2,二教学楼 id:2,二教学楼是新中国第18所邮电高等教学楼。 id:2, 教学楼 ,36
3,小花园 id:3,小花园是一所啸公园。 id:3, 花园 ,8
4,一宿舍 id:4,一宿舍是一所宿舍。 id:4, 宿舍 ,43
5,四厕所 id:5,四厕所是新中国第514所邮电高等厕所。 id:5, 厕所 ,40
6,小快递站 id:6,小花园是一所啸快递站子。 id:6, 快递站 ,40
7,四教学楼 id:7,四教学楼是新中国第514所邮电高等教学楼。 id:7, 教学楼 ,27
8,三宿舍 id:8,三宿舍是宿舍。 id:8, 宿舍 ,28
9,四食堂 id:9,四食堂是新中国第514所邮电高等食堂。 id:9, 食堂 ,41
10,五厕所 id:10,五厕所是厕所。 id:10, 厕所 ,14
11,四教学楼 id:11,四教学楼是新中国第514所邮电高等教学楼。 id:11, 教学楼 ,12
12,五厕所 id:12,五厕所是厕所。 id:12, 厕所 ,21
13,三宿舍 id:13,三宿舍是宿舍。 id:13, 宿舍 ,27
14,五教学楼 id:14,五教学楼是新中国第114所邮电高等教学楼。 id:14, 教学楼 ,13
15,三宿舍 id:15,三宿舍是宿舍。 id:15, 宿舍 ,15
16,三食堂 id:16,三食堂是食堂。 id:16, 食堂 ,24
17,四宿舍 id:17,四宿舍是新中国第514所邮电高等宿舍。 id:17, 宿舍 ,43
18,四食堂 id:18,四食堂是新中国第514所邮电高等食堂。 id:18, 食堂 ,25
19,四宿舍 id:19,四宿舍是新中国第514所邮电高等宿舍。 id:19, 宿舍 ,4
20,四教学楼 id:20,四教学楼是新中国第514所邮电高等教学楼。 id:20, 教学楼 ,40
21,五食堂 id:21,五食堂是食堂。 id:21, 食堂 ,22
22,三宿舍 id:22,三宿舍是宿舍。 id:22, 宿舍 ,35
23,二食堂 id:23,二食堂是食堂。 id:23, 食堂 ,22
24,二宿舍 id:24,二宿舍是宿舍。 id:24, 宿舍 ,34
25,四厕所 id:25,四厕所是新中国第514所邮电高等厕所。 id:25, 厕所 ,26
26,二食堂 id:26,二食堂是食堂。 id:26, 食堂 ,30
27,四食堂 id:27,四食堂是新中国第514所邮电高等食堂。 id:27, 食堂 ,3
28,三厕所 id:28,三厕所是厕所。 id:28, 厕所 ,28
29,五宿舍 id:29,五宿舍是宿舍。 id:29, 宿舍 ,36
30,二厕所 id:30,二厕所是厕所。 id:30, 厕所 ,9
31,一教学楼 id:31,一教学楼是新中国第1所邮电高等教学楼。 id:31, 教学楼 ,14
32,二教学楼 id:32,二教学楼是新中国第18所邮电高等教学楼。 id:32, 教学楼 ,18
33,四宿舍 id:33,四宿舍是新中国第514所邮电高等宿舍。 id:33, 宿舍 ,11
34,小车棚 id:34,小花园是一所啸车棚子。 id:34, 车棚 ,40
35,五食堂 id:35,五食堂是食堂。 id:35, 食堂 ,3
36,五食堂 id:36,五食堂是食堂。 id:36, 食堂 ,34
37,一厕所 id:37,一厕所是一所厕所。 id:37, 厕所 ,3
38,四厕所 id:38,四厕所是新中国第514所邮电高等厕所。 id:38, 厕所 ,8
39,三教学楼 id:39,三教学楼是新中国第114514所邮电高等教学楼。 id:39, 教学楼 ,15
40,二厕所 id:40,二厕所是厕所。 id:40, 厕所 ,31
41,一教学楼 id:41,一教学楼是新中国第1所邮电高等教学楼。 id:41, 教学楼 ,40
42,小花园 id:42,小花园是一所啸公园。 id:42, 花园 ,5
43,四食堂 id:43,四食堂是新中国第514所邮电高等食堂。 id:43, 食堂 ,42
44,三教学楼 id:44,三教学楼是新中国第114514所邮电高等教学楼。 id:44, 教学楼 ,41
45,二宿舍 id:45,二宿舍是宿舍。 id:45, 宿舍 ,45
46,小车棚 id:46,小花园是一所啸车棚子。 id:46, 车棚 ,14
47,二食堂 id:47,二食堂是食堂。 id:47, 食堂 ,44
48,四厕所 id:48,四厕所是新中国第514所邮电高等厕所。 id:48, 厕所 ,31
49,一厕所 id:49,一厕所是一所厕所。 id:49, 厕所 ,27
50,二教学楼 id:50,二教学楼是新中国第18所邮电高等教学楼。 id:50, 教学楼 ,13
51,一宿舍 id:51,一宿舍是一所宿舍。 id:51, 宿舍 ,28
52,二厕所 id:52,二厕所是厕所。 id:52, 厕所 ,4
53,小花园 id:53,小花园是一所啸公园。 id:53, 花园 ,26
54,三宿舍 id:54,三宿舍是宿舍。 id:54, 宿舍 ,28
55,二教学楼 id:55,二教学楼是新中国第18所邮电高等教学楼。 id:55, 教学楼 ,5
56,五厕所 id:56,五厕所是厕所。 id:56, 厕所 ,40
57,小保卫处 id:57,小花园是一所啸保卫处。 id:57, 保卫处 ,5
58,一教学楼 id:58,一教学楼是新中国第1所邮电高等教学楼。 id:58, 教学楼 ,26
59,一宿舍 id:59,一宿舍是一所宿舍。 id:59, 宿舍 ,21
60,小花园 id:60,小花园是一所啸公园。 id:60, 花园 ,4
61,四厕所 id:61,四厕所是新中国第514所邮电高等厕所。 id:61, 厕所 ,12
62,小快递站 id:62,小花园是一所啸快递站子。 id:62, 快递站 ,13
