# 324
index,content,likes
0,这是一条景区评论今天在这里。。，今天很开心！ comment_id:0  ,57
1,这是景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_id:1  �景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_i,162
2,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:2  面超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿�,168
3,这是景区评论。里面超好玩儿，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:3  论。里面超好玩儿，里面的人说话又好听。里面超好玩儿啊啊啊!,144
4,这是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:4  �是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:4,48
5,这是景区评论。里面超好玩儿，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:5  �好玩儿，里面的人说话又好听。今天在这里。。，今�,120
6,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:6  面超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿�,159
7,这是一条景区评论里面超好玩儿啊啊啊! comment_id:7  ,15
8,景区评论!今天在这里。。，今天很开心！里面超好玩儿啊啊啊! comment_id:8  ,18
9,这是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:9  �是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:9,15
10,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。这里好玩。 comment_id:10  评论。里面超好玩儿啊啊啊，里面的人说话又好听。这里好玩。 com,45
11,这是一条景区评论这是我的景区评论。 comment_id:11  ,24
12,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天很开心！ comment_id:12  论。里面超好玩儿啊啊啊，里面的人说话又好听。今天很开心！ ,33
13,这是一条景区评论里面超好玩儿啊啊啊! comment_id:13  ,234
14,这是景区评论。这里好玩。 comment_id:14  ,48
15,这是景区评论。今天很开心！ comment_id:15  ,162
16,这是景区评论。里面超好玩，里面的人说话又好听。这是我的景区评论。 comment_id:16  评论。里面超好玩，里面的人说话又好听。这是我的景区评论。 com,72
17,这是景区评论。里面超好玩儿啊啊啊! comment_id:17  ,186
18,这是景区评论。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 comment_id:18  论。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 ,117
19,景区评论!今天在这里。。，今天很开心！今天在这里。。，今天很开心！ comment_id:19  今天在这里。。，今天很开心！今天在这里。。，今天很开心！ co,78
20,景区评论!今天在这里。。，今天很开心！这是我的景区评论。 comment_id:20  ,84
21,这是一条景区评论这是我的景区评论。 comment_id:21  ,81
22,这是景区评论。这是我的景区评论。 comment_id:22  ,159
23,景区评论!今天在这里。。，今天很开心！今天很开心！ comment_id:23  ,99
24,景区评论!今天在这里。。，今天很开心！这里好玩。 comment_id:24  ,153
25,这是景区评论。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 comment_id:25  论。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 ,138
26,这是景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_id:26  景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_i,207
27,这是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:27  是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:2,0
