# 4766
index,from_place_index,to_place_index,length,congestion,walk_access,bike_access,ebike_access
0,0,1,65,7,1,1,0
1,0,2,90,4,1,1,0
2,0,3,30,2,1,1,1
3,0,4,50,9,1,1,1
4,0,5,80,6,1,1,1
5,0,6,100,5,1,1,1
6,0,7,75,9,1,1,0
7,0,8,25,9,1,1,1
8,0,9,50,9,1,0,1
9,0,10,20,7,1,1,0
10,0,11,10,8,1,0,1
11,0,12,20,7,1,1,0
12,0,13,15,7,1,1,1
13,0,14,20,5,1,1,1
14,0,15,85,6,1,1,1
15,0,16,35,5,1,1,0
16,0,17,50,3,1,1,0
17,0,18,100,4,1,1,0
18,0,19,70,6,1,1,0
19,0,20,75,6,1,0,1
20,0,21,40,6,1,0,0
21,0,22,25,7,1,1,0
22,0,23,15,1,1,1,0
23,0,24,100,7,1,1,1
24,0,25,20,0,1,1,1
25,0,26,15,8,1,1,1
26,0,27,30,3,1,1,0
27,0,28,70,5,1,1,1
28,0,29,30,2,1,1,1
29,0,30,25,5,1,1,1
30,0,31,60,3,1,1,1
31,0,32,65,2,1,1,0
32,0,33,50,8,1,1,1
33,0,34,50,2,1,1,0
34,0,35,40,8,1,1,0
35,0,36,35,6,1,1,0
36,0,37,10,3,1,1,0
37,0,38,20,4,1,0,1
38,0,39,90,1,1,1,1
39,0,40,5,8,1,0,0
40,0,41,55,8,1,0,1
41,1,77,45,8,1,1,1
42,0,43,95,0,1,1,1
43,0,44,5,5,1,1,1
44,0,45,35,7,1,0,1
45,0,46,20,0,1,0,0
46,0,47,5,3,1,1,0
47,0,48,70,0,1,0,0
48,0,49,75,7,1,1,0
49,0,50,45,9,1,1,1
50,0,51,60,2,1,1,0
51,0,52,20,6,1,0,1
52,0,53,45,3,1,0,1
53,0,54,40,3,1,1,1
54,0,55,45,4,1,1,1
55,0,56,85,0,1,1,0
56,0,57,35,4,1,1,1
57,0,58,90,3,1,1,1
58,0,59,25,4,1,1,0
59,0,60,30,4,1,1,0
60,0,61,80,7,1,1,0
61,0,62,65,3,1,0,0
62,2,74,65,7,1,1,0
63,0,64,100,0,1,1,0
64,0,65,60,2,1,1,0
65,0,66,15,7,1,1,1
66,0,67,20,2,1,1,1
67,0,68,20,9,1,0,0
68,3,27,70,7,1,1,1
69,0,70,70,8,1,1,1
70,0,71,10,0,1,1,0
71,0,72,5,4,1,1,0
72,0,73,45,5,1,1,1
73,0,74,100,7,1,1,1
74,0,75,75,1,1,1,1
75,0,76,65,8,1,1,0
76,0,77,95,1,1,1,1
77,0,78,55,9,1,1,1
78,0,79,20,0,1,1,0
79,0,80,60,1,1,1,0
80,0,81,40,5,1,1,1
81,0,82,30,3,1,1,1
82,0,83,15,1,1,0,1
83,0,84,80,3,1,1,1
84,0,85,40,1,1,1,0
85,0,86,60,4,1,1,1
86,0,87,15,6,1,0,0
87,0,88,60,4,1,0,1
88,0,89,40,4,1,1,0
89,0,90,100,0,1,0,0
90,0,91,55,1,1,1,1
91,0,92,65,3,1,1,1
92,0,93,80,9,1,1,1
93,4,37,65,9,1,1,1
94,0,95,45,4,1,1,0
95,0,96,30,9,1,1,0
96,0,97,20,4,1,0,1
97,0,98,95,5,1,0,1
98,0,99,30,6,1,1,0
99,1,2,45,7,1,0,1
100,1,3,5,1,1,1,1
101,1,4,25,6,1,1,1
102,1,5,90,6,1,0,0
103,1,6,60,7,1,1,1
104,1,7,40,4,1,1,0
105,1,8,75,4,1,1,1
106,1,9,20,3,1,0,1
107,1,10,55,7,1,0,0
108,1,11,50,2,1,0,0
109,1,12,50,0,1,1,1
110,1,13,65,6,1,1,0
111,1,14,100,7,1,0,0
112,1,15,95,8,1,1,0
113,1,16,85,0,1,1,0
114,1,17,65,1,1,1,1
115,1,18,20,1,1,1,0
116,1,19,5,9,1,1,1
117,1,20,25,9,1,1,0
118,1,21,90,8,1,0,1
119,1,22,55,4,1,0,1
120,1,23,100,5,1,0,0
121,1,24,5,3,1,1,1
122,1,25,95,8,1,0,0
123,1,26,100,3,1,1,1
124,1,27,95,7,1,1,1
125,1,28,10,6,1,1,1
126,1,29,60,4,1,1,0
127,1,30,100,1,1,1,1
128,1,31,5,9,1,1,1
129,1,32,85,1,1,1,1
130,1,33,50,6,1,0,1
131,5,94,65,6,1,1,0
132,1,35,25,2,1,1,1
133,1,36,25,8,1,1,0
134,1,37,35,8,1,1,1
135,1,38,50,2,1,1,1
136,1,39,80,9,1,1,1
137,1,40,40,3,1,1,1
138,1,41,35,3,1,1,0
139,1,42,30,4,1,1,1
140,1,43,15,1,1,1,1
141,6,50,100,7,1,0,1
142,1,45,85,2,1,0,0
143,1,46,95,1,1,1,1
144,1,47,55,5,1,1,1
145,1,48,95,8,1,1,1
146,1,49,5,2,1,1,0
147,1,50,70,3,1,1,1
148,1,51,15,1,1,1,1
149,1,52,15,3,1,0,0
150,1,53,50,8,1,1,1
151,1,54,75,2,1,1,0
152,1,55,95,2,1,1,1
153,1,56,10,5,1,1,1
154,1,57,50,9,1,1,1
155,1,58,40,4,1,1,1
156,1,59,100,9,1,1,1
157,1,60,65,6,1,1,1
158,1,61,15,5,1,1,0
159,1,62,75,8,1,0,0
160,1,63,100,1,1,0,0
161,1,64,70,0,1,1,1
162,1,65,80,9,1,1,1
163,1,66,35,6,1,1,1
164,1,67,40,8,1,1,1
165,1,68,55,7,1,1,1
166,1,69,80,9,1,1,0
167,1,70,5,3,1,1,0
168,1,71,60,8,1,0,0
169,1,72,30,8,1,1,1
170,1,73,20,7,1,1,0
171,1,74,100,0,1,1,1
172,1,75,50,5,1,1,1
173,1,76,5,5,1,1,0
174,1,77,65,3,1,1,0
175,1,78,20,8,1,0,0
176,1,79,85,8,1,0,1
177,1,80,40,2,1,0,0
178,1,81,85,0,1,0,0
179,1,82,65,6,1,1,1
180,1,83,80,9,1,1,0
181,8,73,25,3,1,1,1
182,1,85,65,0,1,1,1
183,1,86,80,8,1,1,0
184,1,87,60,8,1,0,0
185,1,88,25,7,1,1,0
186,1,89,40,3,1,0,1
187,1,90,45,0,1,1,1
188,1,91,20,1,1,0,1
189,1,92,60,6,1,1,1
190,1,93,55,3,1,0,0
191,1,94,5,8,1,1,0
192,1,95,10,7,1,1,1
193,1,96,85,0,1,1,1
194,1,97,90,2,1,1,0
195,1,98,35,4,1,0,1
196,1,99,75,8,1,1,0
197,2,3,35,7,1,1,0
198,2,4,25,4,1,1,1
199,2,5,90,3,1,1,0
200,2,6,15,8,1,0,0
201,2,7,50,6,1,1,0
202,2,8,100,0,1,1,1
203,2,9,55,6,1,0,0
204,2,10,50,4,1,1,1
205,2,11,65,4,1,1,0
206,2,12,70,4,1,1,0
207,2,13,85,6,1,1,0
208,2,14,10,2,1,0,0
209,2,15,85,7,1,1,1
210,2,16,35,4,1,1,0
211,2,17,80,1,1,0,0
212,2,18,10,1,1,1,0
213,2,19,40,1,1,1,0
214,2,20,15,2,1,1,1
215,2,21,5,4,1,1,0
216,2,22,40,8,1,1,1
217,2,23,85,6,1,1,1
218,2,24,75,9,1,1,1
219,2,25,95,3,1,1,1
220,2,26,85,0,1,1,1
221,2,27,70,4,1,1,1
222,2,28,15,5,1,1,1
223,2,29,55,8,1,0,1
224,2,30,30,2,1,0,0
225,2,31,90,5,1,0,1
226,11,28,10,1,1,1,0
227,2,33,55,1,1,1,0
228,2,34,15,9,1,1,1
229,2,35,60,8,1,1,0
230,2,36,10,2,1,1,1
