# 842
index,place_index,content,likes
0,2,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:0,30
1,67,我是产所评论。 comment_id:1,9
2,1,我是产所评论。这里超好玩的! comment_id:2,9
3,79,我是产所评论。这里超好玩的! comment_id:3,12
4,66,我是产所评论。我爱玩元神！ comment_id:4,36
5,53,我是产所评论。 comment_id:5,6
6,46,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:6,24
7,13,我是产所评论。啊啦拉拉~ comment_id:7,33
8,23,我是产所评论。好玩好玩！！ comment_id:8,27
9,82,我是产所评论。 comment_id:9,9
10,4,我是产所评论。啊啦拉拉~~~ comment_id:10,27
11,18,我是产所评论。好玩好玩！！ comment_id:11,39
12,75,我是产所评论。好玩好玩！！ comment_id:12,0
13,88,我是产所评论。啊啦拉拉~~~ comment_id:13,33
14,38,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:14,18
15,36,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:15,45
16,58,我是产所评论。啊啦拉拉~~~ comment_id:16,51
17,49,我是产所评论。我爱玩元神！ comment_id:17,0
18,8,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:18,12
19,90,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:19,6
20,33,我是产所评论。好玩好玩！！ comment_id:20,21
21,21,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:21,21
22,8,我是产所评论。 comment_id:22,45
23,89,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:23,27
24,53,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:24,57
25,32,我是产所评论。啊啦拉拉~ comment_id:25,48
26,99,我是产所评论。啊啦拉拉~~~ comment_id:26,48
27,70,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:27,0
28,9,我是产所评论。 comment_id:28,39
29,67,我是产所评论。 comment_id:29,51
30,29,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:30,24
31,63,我是产所评论。好玩好玩！！ comment_id:31,51
32,59,我是产所评论。好玩好玩！！ comment_id:32,9
33,84,我是产所评论。这里超好玩的! comment_id:33,21
34,64,我是产所评论。好玩好玩！！ comment_id:34,48
35,91,我是产所评论。啊啦拉拉~ comment_id:35,9
36,36,我是产所评论。啊啦拉拉~ comment_id:36,9
37,67,我是产所评论。这里超好玩的! comment_id:37,6
38,82,我是产所评论。啊啦拉拉~~~ comment_id:38,3
39,83,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:39,39
40,45,我是产所评论。好玩好玩！！ comment_id:40,12
41,67,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:41,36
42,41,我是产所评论。啊啦拉拉~~~ comment_id:42,42
43,11,我是产所评论。这里超好玩的! comment_id:43,15
44,67,我是产所评论。啊啦拉拉~ comment_id:44,57
45,78,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:45,21
46,11,我是产所评论。好玩好玩！！ comment_id:46,12
47,17,我是产所评论。 comment_id:47,48
48,38,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:48,42
49,89,我是产所评论。我爱玩元神！ comment_id:49,21
50,49,我是产所评论。啊啦拉拉~~~ comment_id:50,54
51,61,我是产所评论。这里超好玩的! comment_id:51,45
52,56,我是产所评论。啊啦拉拉~ comment_id:52,42
