# 747
index,place_index,content,likes
0,7,我是产所评论。我爱玩元神！ comment_id:0,21
1,36,我是产所评论。我爱玩元神！ comment_id:1,30
2,31,我是产所评论。啊啦拉拉~~~ comment_id:2,33
3,96,我是产所评论。这里超好玩的! comment_id:3,21
4,5,我是产所评论。啊啦拉拉~~~ comment_id:4,48
5,25,我是产所评论。我爱玩元神！ comment_id:5,36
6,19,我是产所评论。我爱玩元神！ comment_id:6,48
7,96,我是产所评论。好玩好玩！！ comment_id:7,36
8,88,我是产所评论。这里超好玩的! comment_id:8,9
9,70,我是产所评论。啊啦拉拉~~~ comment_id:9,48
10,44,我是产所评论。这里超好玩的! comment_id:10,51
11,92,我是产所评论。啊啦拉拉~~~ comment_id:11,12
12,62,我是产所评论。啊啦拉拉~ comment_id:12,48
13,56,我是产所评论。我爱玩元神！ comment_id:13,24
14,70,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:14,3
15,73,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:15,51
16,62,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:16,15
17,46,我是产所评论。啊啦拉拉~ comment_id:17,39
18,31,我是产所评论。好玩好玩！！ comment_id:18,42
19,83,我是产所评论。啊啦拉拉~ comment_id:19,3
20,66,我是产所评论。好玩好玩！！ comment_id:20,42
21,88,我是产所评论。这里超好玩的! comment_id:21,9
22,0,我是产所评论。啊啦拉拉~~~ comment_id:22,54
23,87,我是产所评论。这里超好玩的! comment_id:23,9
24,68,我是产所评论。啊啦拉拉~ comment_id:24,18
25,5,我是产所评论。啊啦拉拉~~~ comment_id:25,18
26,62,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:26,24
27,98,我是产所评论。好玩好玩！！ comment_id:27,30
28,5,我是产所评论。 comment_id:28,57
29,88,我是产所评论。好玩好玩！！ comment_id:29,48
30,43,我是产所评论。啊啦拉拉~ comment_id:30,3
31,86,我是产所评论。好玩好玩！！ comment_id:31,30
32,1,我是产所评论。好玩好玩！！ comment_id:32,51
33,11,我是产所评论。我爱玩元神！ comment_id:33,0
34,83,我是产所评论。 comment_id:34,6
35,48,我是产所评论。啊啦拉拉~ comment_id:35,45
36,29,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:36,3
37,4,我是产所评论。这里超好玩的! comment_id:37,9
38,64,我是产所评论。这里超好玩的! comment_id:38,9
39,37,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:39,54
40,17,我是产所评论。 comment_id:40,36
41,70,我是产所评论。我爱玩元神！ comment_id:41,30
42,66,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:42,42
43,6,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:43,33
44,66,我是产所评论。啊啦拉拉~ comment_id:44,30
45,11,我是产所评论。好玩好玩！！ comment_id:45,33
46,75,我是产所评论。好玩好玩！！ comment_id:46,48
