# 100
index,name,instruction,label,likes
0,三教学楼 id:0,三教学楼是新中国第114514所邮电高等教学楼。 id:0, 教学楼 ,4
1,一宿舍 id:1,一宿舍是一所宿舍。 id:1, 宿舍 ,34
2,一食堂 id:2,一食堂是一所食堂。 id:2, 食堂 ,24
3,小车棚 id:3,小花园是一所啸车棚子。 id:3, 车棚 ,40
4,二宿舍 id:4,二宿舍是宿舍。 id:4, 宿舍 ,20
5,五宿舍 id:5,五宿舍是宿舍。 id:5, 宿舍 ,45
6,小车棚 id:6,小花园是一所啸车棚子。 id:6, 车棚 ,32
7,一宿舍 id:7,一宿舍是一所宿舍。 id:7, 宿舍 ,12
8,小花园 id:8,小花园是一所啸公园。 id:8, 花园 ,37
9,一厕所 id:9,一厕所是一所厕所。 id:9, 厕所 ,6
10,五厕所 id:10,五厕所是厕所。 id:10, 厕所 ,39
11,小保卫处 id:11,小花园是一所啸保卫处。 id:11, 保卫处 ,24
12,二厕所 id:12,二厕所是厕所。 id:12, 厕所 ,14
13,二厕所 id:13,二厕所是厕所。 id:13, 厕所 ,12
14,一教学楼 id:14,一教学楼是新中国第1所邮电高等教学楼。 id:14, 教学楼 ,16
15,五食堂 id:15,五食堂是食堂。 id:15, 食堂 ,44
16,小理发店 id:16,小花园是一所啸理发店子。 id:16, 理发店 ,13
17,三教学楼 id:17,三教学楼是新中国第114514所邮电高等教学楼。 id:17, 教学楼 ,30
18,二宿舍 id:18,二宿舍是宿舍。 id:18, 宿舍 ,36
19,一厕所 id:19,一厕所是一所厕所。 id:19, 厕所 ,34
20,小理发店 id:20,小花园是一所啸理发店子。 id:20, 理发店 ,24
21,三厕所 id:21,三厕所是厕所。 id:21, 厕所 ,3
22,三食堂 id:22,三食堂是食堂。 id:22, 食堂 ,31
23,三宿舍 id:23,三宿舍是宿舍。 id:23, 宿舍 ,15
24,四教学楼 id:24,四教学楼是新中国第514所邮电高等教学楼。 id:24, 教学楼 ,4
25,三食堂 id:25,三食堂是食堂。 id:25, 食堂 ,24
26,五厕所 id:26,五厕所是厕所。 id:26, 厕所 ,38
27,五食堂 id:27,五食堂是食堂。 id:27, 食堂 ,31
28,三教学楼 id:28,三教学楼是新中国第114514所邮电高等教学楼。 id:28, 教学楼 ,27
29,小快递站 id:29,小花园是一所啸快递站子。 id:29, 快递站 ,20
30,小车棚 id:30,小花园是一所啸车棚子。 id:30, 车棚 ,21
31,三教学楼 id:31,三教学楼是新中国第114514所邮电高等教学楼。 id:31, 教学楼 ,32
32,三食堂 id:32,三食堂是食堂。 id:32, 食堂 ,46
33,二厕所 id:33,二厕所是厕所。 id:33, 厕所 ,18
34,小花园 id:34,小花园是一所啸公园。 id:34, 花园 ,43
35,二食堂 id:35,二食堂是食堂。 id:35, 食堂 ,22
36,二教学楼 id:36,二教学楼是新中国第18所邮电高等教学楼。 id:36, 教学楼 ,46
37,五宿舍 id:37,五宿舍是宿舍。 id:37, 宿舍 ,13
38,五教学楼 id:38,五教学楼是新中国第114所邮电高等教学楼。 id:38, 教学楼 ,30
39,小花园 id:39,小花园是一所啸公园。 id:39, 花园 ,13
40,二教学楼 id:40,二教学楼是新中国第18所邮电高等教学楼。 id:40, 教学楼 ,32
41,四教学楼 id:41,四教学楼是新中国第514所邮电高等教学楼。 id:41, 教学楼 ,12
42,一食堂 id:42,一食堂是一所食堂。 id:42, 食堂 ,28
43,二食堂 id:43,二食堂是食堂。 id:43, 食堂 ,5
44,小车棚 id:44,小花园是一所啸车棚子。 id:44, 车棚 ,15
45,三食堂 id:45,三食堂是食堂。 id:45, 食堂 ,24
46,四厕所 id:46,四厕所是新中国第514所邮电高等厕所。 id:46, 厕所 ,42
47,三教学楼 id:47,三教学楼是新中国第114514所邮电高等教学楼。 id:47, 教学楼 ,16
48,二食堂 id:48,二食堂是食堂。 id:48, 食堂 ,39
49,五食堂 id:49,五食堂是食堂。 id:49, 食堂 ,19
50,一食堂 id:50,一食堂是一所食堂。 id:50, 食堂 ,44
51,小花园 id:51,小花园是一所啸公园。 id:51, 花园 ,26
52,一食堂 id:52,一食堂是一所食堂。 id:52, 食堂 ,18
53,小车棚 id:53,小花园是一所啸车棚子。 id:53, 车棚 ,36
54,二宿舍 id:54,二宿舍是宿舍。 id:54, 宿舍 ,26
55,三食堂 id:55,三食堂是食堂。 id:55, 食堂 ,34
56,三厕所 id:56,三厕所是厕所。 id:56, 厕所 ,30
57,三宿舍 id:57,三宿舍是宿舍。 id:57, 宿舍 ,4
58,一食堂 id:58,一食堂是一所食堂。 id:58, 食堂 ,11
59,三教学楼 id:59,三教学楼是新中国第114514所邮电高等教学楼。 id:59, 教学楼 ,5
60,四教学楼 id:60,四教学楼是新中国第514所邮电高等教学楼。 id:60, 教学楼 ,31
61,小保卫处 id:61,小花园是一所啸保卫处。 id:61, 保卫处 ,2
62,四厕所 id:62,四厕所是新中国第514所邮电高等厕所。 id:62, 厕所 ,33
63,五食堂 id:63,五食堂是食堂。 id:63, 食堂 ,7
64,三厕所 id:64,三厕所是厕所。 id:64, 厕所 ,20
65,一厕所 id:65,一厕所是一所厕所。 id:65, 厕所 ,21
66,三宿舍 id:66,三宿舍是宿舍。 id:66, 宿舍 ,24
67,小车棚 id:67,小花园是一所啸车棚子。 id:67, 车棚 ,31
68,三厕所 id:68,三厕所是厕所。 id:68, 厕所 ,11
69,小理发店 id:69,小花园是一所啸理发店子。 id:69, 理发店 ,40
70,二食堂 id:70,二食堂是食堂。 id:70, 食堂 ,25
71,五宿舍 id:71,五宿舍是宿舍。 id:71, 宿舍 ,19
72,三教学楼 id:72,三教学楼是新中国第114514所邮电高等教学楼。 id:72, 教学楼 ,22
73,一教学楼 id:73,一教学楼是新中国第1所邮电高等教学楼。 id:73, 教学楼 ,45
74,二教学楼 id:74,二教学楼是新中国第18所邮电高等教学楼。 id:74, 教学楼 ,43
75,四厕所 id:75,四厕所是新中国第514所邮电高等厕所。 id:75, 厕所 ,16
76,二食堂 id:76,二食堂是食堂。 id:76, 食堂 ,28
77,四食堂 id:77,四食堂是新中国第514所邮电高等食堂。 id:77, 食堂 ,28
78,五宿舍 id:78,五宿舍是宿舍。 id:78, 宿舍 ,28
79,小保卫处 id:79,小花园是一所啸保卫处。 id:79, 保卫处 ,45
80,一厕所 id:80,一厕所是一所厕所。 id:80, 厕所 ,34
