# 100
index,name,instruction,label,likes
0,一厕所 id:0,一厕所是一所厕所。 id:0, 厕所 ,20
1,三食堂 id:1,三食堂是食堂。 id:1, 食堂 ,40
2,一宿舍 id:2,一宿舍是一所宿舍。 id:2, 宿舍 ,42
3,小理发店 id:3,小花园是一所啸理发店子。 id:3, 理发店 ,39
4,小车棚 id:4,小花园是一所啸车棚子。 id:4, 车棚 ,8
5,四厕所 id:5,四厕所是新中国第514所邮电高等厕所。 id:5, 厕所 ,33
6,小保卫处 id:6,小花园是一所啸保卫处。 id:6, 保卫处 ,27
7,三宿舍 id:7,三宿舍是宿舍。 id:7, 宿舍 ,5
8,五食堂 id:8,五食堂是食堂。 id:8, 食堂 ,31
9,三宿舍 id:9,三宿舍是宿舍。 id:9, 宿舍 ,29
10,二宿舍 id:10,二宿舍是宿舍。 id:10, 宿舍 ,18
11,二食堂 id:11,二食堂是食堂。 id:11, 食堂 ,16
12,二教学楼 id:12,二教学楼是新中国第18所邮电高等教学楼。 id:12, 教学楼 ,43
13,小保卫处 id:13,小花园是一所啸保卫处。 id:13, 保卫处 ,12
14,三教学楼 id:14,三教学楼是新中国第114514所邮电高等教学楼。 id:14, 教学楼 ,31
15,二厕所 id:15,二厕所是厕所。 id:15, 厕所 ,14
16,小花园 id:16,小花园是一所啸公园。 id:16, 花园 ,27
17,二教学楼 id:17,二教学楼是新中国第18所邮电高等教学楼。 id:17, 教学楼 ,8
18,三宿舍 id:18,三宿舍是宿舍。 id:18, 宿舍 ,18
19,三厕所 id:19,三厕所是厕所。 id:19, 厕所 ,38
20,三厕所 id:20,三厕所是厕所。 id:20, 厕所 ,36
21,四教学楼 id:21,四教学楼是新中国第514所邮电高等教学楼。 id:21, 教学楼 ,42
22,小车棚 id:22,小花园是一所啸车棚子。 id:22, 车棚 ,40
23,一宿舍 id:23,一宿舍是一所宿舍。 id:23, 宿舍 ,6
24,三宿舍 id:24,三宿舍是宿舍。 id:24, 宿舍 ,21
25,二食堂 id:25,二食堂是食堂。 id:25, 食堂 ,7
26,小花园 id:26,小花园是一所啸公园。 id:26, 花园 ,41
27,二教学楼 id:27,二教学楼是新中国第18所邮电高等教学楼。 id:27, 教学楼 ,42
28,小快递站 id:28,小花园是一所啸快递站子。 id:28, 快递站 ,3
29,四食堂 id:29,四食堂是新中国第514所邮电高等食堂。 id:29, 食堂 ,24
30,三教学楼 id:30,三教学楼是新中国第114514所邮电高等教学楼。 id:30, 教学楼 ,41
31,二食堂 id:31,二食堂是食堂。 id:31, 食堂 ,8
32,一宿舍 id:32,一宿舍是一所宿舍。 id:32, 宿舍 ,14
33,二宿舍 id:33,二宿舍是宿舍。 id:33, 宿舍 ,15
34,四教学楼 id:34,四教学楼是新中国第514所邮电高等教学楼。 id:34, 教学楼 ,42
35,五教学楼 id:35,五教学楼是新中国第114所邮电高等教学楼。 id:35, 教学楼 ,41
36,五食堂 id:36,五食堂是食堂。 id:36, 食堂 ,15
37,小理发店 id:37,小花园是一所啸理发店子。 id:37, 理发店 ,33
38,五教学楼 id:38,五教学楼是新中国第114所邮电高等教学楼。 id:38, 教学楼 ,29
39,一宿舍 id:39,一宿舍是一所宿舍。 id:39, 宿舍 ,20
40,三厕所 id:40,三厕所是厕所。 id:40, 厕所 ,11
41,小理发店 id:41,小花园是一所啸理发店子。 id:41, 理发店 ,40
42,五食堂 id:42,五食堂是食堂。 id:42, 食堂 ,18
43,五宿舍 id:43,五宿舍是宿舍。 id:43, 宿舍 ,21
44,小理发店 id:44,小花园是一所啸理发店子。 id:44, 理发店 ,4
45,一厕所 id:45,一厕所是一所厕所。 id:45, 厕所 ,42
46,三宿舍 id:46,三宿舍是宿舍。 id:46, 宿舍 ,16
47,一厕所 id:47,一厕所是一所厕所。 id:47, 厕所 ,33
48,二食堂 id:48,二食堂是食堂。 id:48, 食堂 ,15
49,小保卫处 id:49,小花园是一所啸保卫处。 id:49, 保卫处 ,13
50,二食堂 id:50,二食堂是食堂。 id:50, 食堂 ,22
51,二宿舍 id:51,二宿舍是宿舍。 id:51, 宿舍 ,13
52,二厕所 id:52,二厕所是厕所。 id:52, 厕所 ,37
53,二食堂 id:53,二食堂是食堂。 id:53, 食堂 ,28
54,五宿舍 id:54,五宿舍是宿舍。 id:54, 宿舍 ,33
55,四教学楼 id:55,四教学楼是新中国第514所邮电高等教学楼。 id:55, 教学楼 ,42
56,一厕所 id:56,一厕所是一所厕所。 id:56, 厕所 ,4
57,二教学楼 id:57,二教学楼是新中国第18所邮电高等教学楼。 id:57, 教学楼 ,40
58,三教学楼 id:58,三教学楼是新中国第114514所邮电高等教学楼。 id:58, 教学楼 ,38
59,小花园 id:59,小花园是一所啸公园。 id:59, 花园 ,29
60,二宿舍 id:60,二宿舍是宿舍。 id:60, 宿舍 ,18
61,一教学楼 id:61,一教学楼是新中国第1所邮电高等教学楼。 id:61, 教学楼 ,7
62,四厕所 id:62,四厕所是新中国第514所邮电高等厕所。 id:62, 厕所 ,20
63,一教学楼 id:63,一教学楼是新中国第1所邮电高等教学楼。 id:63, 教学楼 ,35
64,三厕所 id:64,三厕所是厕所。 id:64, 厕所 ,22
65,三宿舍 id:65,三宿舍是宿舍。 id:65, 宿舍 ,35
66,二宿舍 id:66,二宿舍是宿舍。 id:66, 宿舍 ,24
67,一宿舍 id:67,一宿舍是一所宿舍。 id:67, 宿舍 ,20
68,小车棚 id:68,小花园是一所啸车棚子。 id:68, 车棚 ,2
69,五厕所 id:69,五厕所是厕所。 id:69, 厕所 ,39
70,一宿舍 id:70,一宿舍是一所宿舍。 id:70, 宿舍 ,42
71,小花园 id:71,小花园是一所啸公园。 id:71, 花园 ,22
72,二宿舍 id:72,二宿舍是宿舍。 id:72, 宿舍 ,40
73,四教学楼 id:73,四教学楼是新中国第514所邮电高等教学楼。 id:73, 教学楼 ,8
74,二厕所 id:74,二厕所是厕所。 id:74, 厕所 ,14
75,一教学楼 id:75,一教学楼是新中国第1所邮电高等教学楼。 id:75, 教学楼 ,13
76,一宿舍 id:76,一宿舍是一所宿舍。 id:76, 宿舍 ,44
77,三食堂 id:77,三食堂是食堂。 id:77, 食堂 ,6
78,四教学楼 id:78,四教学楼是新中国第514所邮电高等教学楼。 id:78, 教学楼 ,11
79,四食堂 id:79,四食堂是新中国第514所邮电高等食堂。 id:79, 食堂 ,21
80,五教学楼 id:80,五教学楼是新中国第114所邮电高等教学楼。 id:80, 教学楼 ,36
81,三教学楼 id:81,三教学楼是新中国第114514所邮电高等教学楼。 id:81, 教学楼 ,4
82,三食堂 id:82,三食堂是食堂。 id:82, 食堂 ,4
83,三宿舍 id:83,三宿舍是宿舍。 id:83, 宿舍 ,11
84,一食堂 id:84,一食堂是一所食堂。 id:84, 食堂 ,35
85,三教学楼 id:85,三教学楼是新中国第114514所邮电高等教学楼。 id:85, 教学楼 ,37
86,小保卫处 id:86,小花园是一所啸保卫处。 id:86, 保卫处 ,16
87,一宿舍 id:87,一宿舍是一所宿舍。 id:87, 宿舍 ,45
88,三食堂 id:88,三食堂是食堂。 id:88, 食堂 ,28
89,小理发店 id:89,小花园是一所啸理发店子。 id:89, 理发店 ,22
90,一宿舍 id:90,一宿舍是一所宿舍。 id:90, 宿舍 ,15
91,小车棚 id:91,小花园是一所啸车棚子。 id:91, 车棚 ,19
92,一食堂 id:92,一食堂是一所食堂。 id:92, 食堂 ,7
93,一厕所 id:93,一厕所是一所厕所。 id:93, 厕所 ,43
94,五宿舍 id:94,五宿舍是宿舍。 id:94, 宿舍 ,17
95,二食堂 id:95,二食堂是食堂。 id:95, 食堂 ,35
96,二教学楼 id:96,二教学楼是新中国第18所邮电高等教学楼。 id:96, 教学楼 ,37
97,三宿舍 id:97,三宿舍是宿舍。 id:97, 宿舍 ,19
98,五教学楼 id:98,五教学楼是新中国第114所邮电高等教学楼。 id:98, 教学楼 ,16
99,三宿舍 id:99,三宿舍是宿舍。 id:99, 宿舍 ,12
