# 100
index,name,instruction,label,likes
0,五厕所 id:0,五厕所是厕所。 id:0, 厕所 ,28
1,小快递站 id:1,小花园是一所啸快递站子。 id:1, 快递站 ,3
2,一宿舍 id:2,一宿舍是一所宿舍。 id:2, 宿舍 ,12
3,二教学楼 id:3,二教学楼是新中国第18所邮电高等教学楼。 id:3, 教学楼 ,2
4,一宿舍 id:4,一宿舍是一所宿舍。 id:4, 宿舍 ,10
5,一教学楼 id:5,一教学楼是新中国第1所邮电高等教学楼。 id:5, 教学楼 ,15
6,四食堂 id:6,四食堂是新中国第514所邮电高等食堂。 id:6, 食堂 ,16
7,五厕所 id:7,五厕所是厕所。 id:7, 厕所 ,6
8,小车棚 id:8,小花园是一所啸车棚子。 id:8, 车棚 ,2
9,一食堂 id:9,一食堂是一所食堂。 id:9, 食堂 ,41
10,小花园 id:10,小花园是一所啸公园。 id:10, 花园 ,14
11,三厕所 id:11,三厕所是厕所。 id:11, 厕所 ,46
12,四宿舍 id:12,四宿舍是新中国第514所邮电高等宿舍。 id:12, 宿舍 ,33
13,小车棚 id:13,小花园是一所啸车棚子。 id:13, 车棚 ,39
14,五教学楼 id:14,五教学楼是新中国第114所邮电高等教学楼。 id:14, 教学楼 ,46
15,五宿舍 id:15,五宿舍是宿舍。 id:15, 宿舍 ,38
16,四厕所 id:16,四厕所是新中国第514所邮电高等厕所。 id:16, 厕所 ,4
17,四宿舍 id:17,四宿舍是新中国第514所邮电高等宿舍。 id:17, 宿舍 ,16
18,五宿舍 id:18,五宿舍是宿舍。 id:18, 宿舍 ,39
19,二宿舍 id:19,二宿舍是宿舍。 id:19, 宿舍 ,23
20,四食堂 id:20,四食堂是新中国第514所邮电高等食堂。 id:20, 食堂 ,17
21,小理发店 id:21,小花园是一所啸理发店子。 id:21, 理发店 ,29
22,小保卫处 id:22,小花园是一所啸保卫处。 id:22, 保卫处 ,14
23,三宿舍 id:23,三宿舍是宿舍。 id:23, 宿舍 ,12
24,四教学楼 id:24,四教学楼是新中国第514所邮电高等教学楼。 id:24, 教学楼 ,31
25,二厕所 id:25,二厕所是厕所。 id:25, 厕所 ,40
26,一食堂 id:26,一食堂是一所食堂。 id:26, 食堂 ,12
27,五厕所 id:27,五厕所是厕所。 id:27, 厕所 ,43
28,三教学楼 id:28,三教学楼是新中国第114514所邮电高等教学楼。 id:28, 教学楼 ,13
29,二教学楼 id:29,二教学楼是新中国第18所邮电高等教学楼。 id:29, 教学楼 ,14
30,小车棚 id:30,小花园是一所啸车棚子。 id:30, 车棚 ,41
31,一食堂 id:31,一食堂是一所食堂。 id:31, 食堂 ,23
32,四宿舍 id:32,四宿舍是新中国第514所邮电高等宿舍。 id:32, 宿舍 ,10
33,一厕所 id:33,一厕所是一所厕所。 id:33, 厕所 ,43
34,小花园 id:34,小花园是一所啸公园。 id:34, 花园 ,8
35,小保卫处 id:35,小花园是一所啸保卫处。 id:35, 保卫处 ,20
36,五宿舍 id:36,五宿舍是宿舍。 id:36, 宿舍 ,34
37,四教学楼 id:37,四教学楼是新中国第514所邮电高等教学楼。 id:37, 教学楼 ,26
38,三宿舍 id:38,三宿舍是宿舍。 id:38, 宿舍 ,6
39,小花园 id:39,小花园是一所啸公园。 id:39, 花园 ,21
40,二教学楼 id:40,二教学楼是新中国第18所邮电高等教学楼。 id:40, 教学楼 ,37
41,一厕所 id:41,一厕所是一所厕所。 id:41, 厕所 ,4
42,五教学楼 id:42,五教学楼是新中国第114所邮电高等教学楼。 id:42, 教学楼 ,26
43,四教学楼 id:43,四教学楼是新中国第514所邮电高等教学楼。 id:43, 教学楼 ,37
44,小花园 id:44,小花园是一所啸公园。 id:44, 花园 ,3
45,五厕所 id:45,五厕所是厕所。 id:45, 厕所 ,23
46,三厕所 id:46,三厕所是厕所。 id:46, 厕所 ,2
47,五教学楼 id:47,五教学楼是新中国第114所邮电高等教学楼。 id:47, 教学楼 ,13
48,三宿舍 id:48,三宿舍是宿舍。 id:48, 宿舍 ,32
49,小理发店 id:49,小花园是一所啸理发店子。 id:49, 理发店 ,24
50,一厕所 id:50,一厕所是一所厕所。 id:50, 厕所 ,23
51,二教学楼 id:51,二教学楼是新中国第18所邮电高等教学楼。 id:51, 教学楼 ,7
52,五教学楼 id:52,五教学楼是新中国第114所邮电高等教学楼。 id:52, 教学楼 ,29
53,小理发店 id:53,小花园是一所啸理发店子。 id:53, 理发店 ,28
54,一宿舍 id:54,一宿舍是一所宿舍。 id:54, 宿舍 ,34
55,四教学楼 id:55,四教学楼是新中国第514所邮电高等教学楼。 id:55, 教学楼 ,27
56,三教学楼 id:56,三教学楼是新中国第114514所邮电高等教学楼。 id:56, 教学楼 ,41
57,三厕所 id:57,三厕所是厕所。 id:57, 厕所 ,28
58,五宿舍 id:58,五宿舍是宿舍。 id:58, 宿舍 ,31
59,小快递站 id:59,小花园是一所啸快递站子。 id:59, 快递站 ,45
60,一食堂 id:60,一食堂是一所食堂。 id:60, 食堂 ,42
61,二教学楼 id:61,二教学楼是新中国第18所邮电高等教学楼。 id:61, 教学楼 ,16
62,三厕所 id:62,三厕所是厕所。 id:62, 厕所 ,9
63,三宿舍 id:63,三宿舍是宿舍。 id:63, 宿舍 ,39
64,三厕所 id:64,三厕所是厕所。 id:64, 厕所 ,15
65,四宿舍 id:65,四宿舍是新中国第514所邮电高等宿舍。 id:65, 宿舍 ,33
66,一宿舍 id:66,一宿舍是一所宿舍。 id:66, 宿舍 ,32
67,四宿舍 id:67,四宿舍是新中国第514所邮电高等宿舍。 id:67, 宿舍 ,37
68,二厕所 id:68,二厕所是厕所。 id:68, 厕所 ,15
69,小理发店 id:69,小花园是一所啸理发店子。 id:69, 理发店 ,33
70,小花园 id:70,小花园是一所啸公园。 id:70, 花园 ,28
71,三食堂 id:71,三食堂是食堂。 id:71, 食堂 ,32
72,小保卫处 id:72,小花园是一所啸保卫处。 id:72, 保卫处 ,30
73,五宿舍 id:73,五宿舍是宿舍。 id:73, 宿舍 ,28
74,小花园 id:74,小花园是一所啸公园。 id:74, 花园 ,34
75,小理发店 id:75,小花园是一所啸理发店子。 id:75, 理发店 ,5
76,四食堂 id:76,四食堂是新中国第514所邮电高等食堂。 id:76, 食堂 ,24
77,小理发店 id:77,小花园是一所啸理发店子。 id:77, 理发店 ,31
78,小快递站 id:78,小花园是一所啸快递站子。 id:78, 快递站 ,24
79,三宿舍 id:79,三宿舍是宿舍。 id:79, 宿舍 ,5
80,三宿舍 id:80,三宿舍是宿舍。 id:80, 宿舍 ,38
81,四宿舍 id:81,四宿舍是新中国第514所邮电高等宿舍。 id:81, 宿舍 ,26
82,三教学楼 id:82,三教学楼是新中国第114514所邮电高等教学楼。 id:82, 教学楼 ,16
83,四宿舍 id:83,四宿舍是新中国第514所邮电高等宿舍。 id:83, 宿舍 ,6
84,五教学楼 id:84,五教学楼是新中国第114所邮电高等教学楼。 id:84, 教学楼 ,3
85,一教学楼 id:85,一教学楼是新中国第1所邮电高等教学楼。 id:85, 教学楼 ,5
86,二厕所 id:86,二厕所是厕所。 id:86, 厕所 ,17
87,小花园 id:87,小花园是一所啸公园。 id:87, 花园 ,6
88,小理发店 id:88,小花园是一所啸理发店子。 id:88, 理发店 ,7
89,小车棚 id:89,小花园是一所啸车棚子。 id:89, 车棚 ,22
90,小理发店 id:90,小花园是一所啸理发店子。 id:90, 理发店 ,8
91,三食堂 id:91,三食堂是食堂。 id:91, 食堂 ,27
92,小理发店 id:92,小花园是一所啸理发店子。 id:92, 理发店 ,15
93,三宿舍 id:93,三宿舍是宿舍。 id:93, 宿舍 ,35
94,一宿舍 id:94,一宿舍是一所宿舍。 id:94, 宿舍 ,36
95,五厕所 id:95,五厕所是厕所。 id:95, 厕所 ,2
96,二食堂 id:96,二食堂是食堂。 id:96, 食堂 ,8
97,三宿舍 id:97,三宿舍是宿舍。 id:97, 宿舍 ,16
98,小快递站 id:98,小花园是一所啸快递站子。 id:98, 快递站 ,45
99,一教学楼 id:99,一教学楼是新中国第1所邮电高等教学楼。 id:99, 教学楼 ,43
