# 526
index,content,likes
0,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:0  �啊啊啊，里面的人说话又好听。今天在这里。�,198
1,这是一条景区评论这里好玩。 comment_id:1  ,39
2,景区评论!今天在这里。。，今天很开心！今天在这里。。，今天很开心！ comment_id:2  !今天在这里。。，今天很开心！今天在这里。。，今天很开心！ co,48
3,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:3  面超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿�,126
4,景区评论!今天在这里。。，今天很开心！里面超好玩儿啊啊啊! comment_id:4  ,225
5,这是景区评论。今天很开心！ comment_id:5  ,141
6,这是景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_id:6  �景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_i,78
7,这是景区评论。里面超好玩儿，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:7  �好玩儿，里面的人说话又好听。今天在这里。。，今�,75
8,这是景区评论。里面超好玩儿，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:8  �好玩儿，里面的人说话又好听。今天在这里。。，今�,96
9,这是景区评论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:9  评论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! co,162
10,景区评论!今天在这里。。，今天很开心！里面超好玩儿啊啊啊! comment_id:10  ,99
11,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天很开心！ comment_id:11  论。里面超好玩儿啊啊啊，里面的人说话又好听。今天很开心！ ,225
12,这是景区评论。这是我的景区评论。 comment_id:12  ,75
13,这是景区评论。里面超好玩，里面的人说话又好听。这里好玩。 comment_id:13  这是景区评论。里面超好玩，里面的人说话又好听。这里好玩。 comment_id:13  ,231
14,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天很开心！ comment_id:14  论。里面超好玩儿啊啊啊，里面的人说话又好听。今天很开心！ ,159
15,这是景区评论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:15  ��论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! co,18
16,这是景区评论。这里好玩。 comment_id:16  ,0
