# 199
index,name,label,likes
0,面皮 food_id:0,粤菜 food_id:0,78
1,猪肉炒手 food_id:1,湘菜 food_id:1,45
2,面皮 food_id:2,粤菜 food_id:2,99
3,涮毛肚 food_id:3,苏菜 food_id:3,15
4,麻辣烫 food_id:4,鲁菜 food_id:4,108
5,山西刀削面 food_id:5,鲁菜 food_id:5,96
6,牛肉拉面 food_id:6,浙菜 food_id:6,78
7,毛血旺 food_id:7,闽菜 food_id:7,99
8,麻辣烫 food_id:8,粤菜 food_id:8,33
9,面皮 food_id:9,浙菜 food_id:9,18
10,牛肉拉面 food_id:10,徽菜 food_id:10,24
11,牛肉拉面 food_id:11,川菜 food_id:11,99
12,毛血旺 food_id:12,浙菜 food_id:12,69
13,猪肉炒手 food_id:13,浙菜 food_id:13,99
14,毛血旺 food_id:14,苏菜 food_id:14,9
15,牛肉拉面 food_id:15,川菜 food_id:15,60
16,鱼香肉丝 food_id:16,粤菜 food_id:16,30
17,面皮 food_id:17,川菜 food_id:17,9
18,猪肉炒手 food_id:18,苏菜 food_id:18,99
19,面皮 food_id:19,闽菜 food_id:19,78
20,面皮 food_id:20,闽菜 food_id:20,30
21,猪肉炒手 food_id:21,闽菜 food_id:21,66
22,鱼香肉丝 food_id:22,徽菜 food_id:22,105
23,山西刀削面 food_id:23,川菜 food_id:23,96
24,猪肉炒手 food_id:24,湘菜 food_id:24,18
25,山西刀削面 food_id:25,苏菜 food_id:25,36
26,涮毛肚 food_id:26,徽菜 food_id:26,105
27,猪肉炒手 food_id:27,湘菜 food_id:27,54
28,涮毛肚 food_id:28,浙菜 food_id:28,111
29,毛血旺 food_id:29,川菜 food_id:29,42
30,牛肉拉面 food_id:30,徽菜 food_id:30,9
31,麻辣烫 food_id:31,川菜 food_id:31,27
32,牛肉拉面 food_id:32,川菜 food_id:32,78
33,面皮 food_id:33,鲁菜 food_id:33,117
34,面皮 food_id:34,苏菜 food_id:34,48
35,山西刀削面 food_id:35,湘菜 food_id:35,63
36,涮毛肚 food_id:36,苏菜 food_id:36,33
37,猪肉炒手 food_id:37,闽菜 food_id:37,54
38,猪肉炒手 food_id:38,闽菜 food_id:38,75
39,牛肉拉面 food_id:39,川菜 food_id:39,111
40,牛肉拉面 food_id:40,川菜 food_id:40,12
41,山西刀削面 food_id:41,川菜 food_id:41,24
42,毛血旺 food_id:42,苏菜 food_id:42,6
43,牛肉拉面 food_id:43,湘菜 food_id:43,84
44,山西刀削面 food_id:44,浙菜 food_id:44,45
45,麻辣烫 food_id:45,徽菜 food_id:45,69
46,面皮 food_id:46,苏菜 food_id:46,87
47,山西刀削面 food_id:47,湘菜 food_id:47,42
48,涮毛肚 food_id:48,鲁菜 food_id:48,18
49,山西刀削面 food_id:49,闽菜 food_id:49,48
50,猪肉炒手 food_id:50,苏菜 food_id:50,30
51,毛血旺 food_id:51,闽菜 food_id:51,36
52,涮毛肚 food_id:52,川菜 food_id:52,57
53,涮毛肚 food_id:53,苏菜 food_id:53,27
54,麻辣烫 food_id:54,浙菜 food_id:54,15
55,山西刀削面 food_id:55,鲁菜 food_id:55,87
56,牛肉拉面 food_id:56,苏菜 food_id:56,93
57,涮毛肚 food_id:57,粤菜 food_id:57,81
58,面皮 food_id:58,川菜 food_id:58,75
59,毛血旺 food_id:59,苏菜 food_id:59,42
60,牛肉拉面 food_id:60,湘菜 food_id:60,24
61,麻辣烫 food_id:61,川菜 food_id:61,12
62,麻辣烫 food_id:62,湘菜 food_id:62,81
63,鱼香肉丝 food_id:63,苏菜 food_id:63,36
64,面皮 food_id:64,浙菜 food_id:64,72
65,面皮 food_id:65,川菜 food_id:65,117
66,猪肉炒手 food_id:66,粤菜 food_id:66,99
67,鱼香肉丝 food_id:67,鲁菜 food_id:67,93
68,毛血旺 food_id:68,鲁菜 food_id:68,33
69,鱼香肉丝 food_id:69,苏菜 food_id:69,6
70,牛肉拉面 food_id:70,徽菜 food_id:70,81
71,鱼香肉丝 food_id:71,鲁菜 food_id:71,99
72,毛血旺 food_id:72,粤菜 food_id:72,99
73,面皮 food_id:73,粤菜 food_id:73,30
74,猪肉炒手 food_id:74,川菜 food_id:74,102
75,鱼香肉丝 food_id:75,鲁菜 food_id:75,21
76,猪肉炒手 food_id:76,湘菜 food_id:76,108
77,麻辣烫 food_id:77,苏菜 food_id:77,33
78,山西刀削面 food_id:78,湘菜 food_id:78,0
79,面皮 food_id:79,苏菜 food_id:79,48
80,山西刀削面 food_id:80,湘菜 food_id:80,33
81,猪肉炒手 food_id:81,苏菜 food_id:81,78
82,麻辣烫 food_id:82,浙菜 food_id:82,0
83,猪肉炒手 food_id:83,徽菜 food_id:83,12
84,鱼香肉丝 food_id:84,浙菜 food_id:84,72
85,面皮 food_id:85,鲁菜 food_id:85,66
86,面皮 food_id:86,苏菜 food_id:86,21
87,涮毛肚 food_id:87,浙菜 food_id:87,21
88,毛血旺 food_id:88,湘菜 food_id:88,42
89,麻辣烫 food_id:89,闽菜 food_id:89,108
90,毛血旺 food_id:90,粤菜 food_id:90,99
91,涮毛肚 food_id:91,鲁菜 food_id:91,42
92,猪肉炒手 food_id:92,闽菜 food_id:92,18
93,鱼香肉丝 food_id:93,湘菜 food_id:93,33
94,牛肉拉面 food_id:94,苏菜 food_id:94,24
95,猪肉炒手 food_id:95,粤菜 food_id:95,3
96,麻辣烫 food_id:96,闽菜 food_id:96,33
97,鱼香肉丝 food_id:97,苏菜 food_id:97,0
98,毛血旺 food_id:98,浙菜 food_id:98,78
99,毛血旺 food_id:99,粤菜 food_id:99,9
100,麻辣烫 food_id:100,徽菜 food_id:100,108
101,麻辣烫 food_id:101,浙菜 food_id:101,9
102,麻辣烫 food_id:102,湘菜 food_id:102,6
103,毛血旺 food_id:103,川菜 food_id:103,66
104,猪肉炒手 food_id:104,浙菜 food_id:104,99
105,麻辣烫 food_id:105,川菜 food_id:105,3
106,猪肉炒手 food_id:106,粤菜 food_id:106,27
107,鱼香肉丝 food_id:107,徽菜 food_id:107,105
108,面皮 food_id:108,徽菜 food_id:108,27
109,猪肉炒手 food_id:109,徽菜 food_id:109,84
110,麻辣烫 food_id:110,苏菜 food_id:110,63
111,涮毛肚 food_id:111,川菜 food_id:111,24
112,面皮 food_id:112,闽菜 food_id:112,102
113,山西刀削面 food_id:113,浙菜 food_id:113,48
114,猪肉炒手 food_id:114,鲁菜 food_id:114,78
115,山西刀削面 food_id:115,浙菜 food_id:115,6
116,麻辣烫 food_id:116,徽菜 food_id:116,99
117,山西刀削面 food_id:117,闽菜 food_id:117,45
118,牛肉拉面 food_id:118,川菜 food_id:118,48
119,猪肉炒手 food_id:119,川菜 food_id:119,90
120,麻辣烫 food_id:120,湘菜 food_id:120,63
121,猪肉炒手 food_id:121,徽菜 food_id:121,72
122,涮毛肚 food_id:122,粤菜 food_id:122,63
123,鱼香肉丝 food_id:123,徽菜 food_id:123,105
124,山西刀削面 food_id:124,湘菜 food_id:124,114
125,麻辣烫 food_id:125,鲁菜 food_id:125,108
126,鱼香肉丝 food_id:126,浙菜 food_id:126,81
127,毛血旺 food_id:127,闽菜 food_id:127,102
128,毛血旺 food_id:128,湘菜 food_id:128,81
129,麻辣烫 food_id:129,闽菜 food_id:129,6
130,涮毛肚 food_id:130,湘菜 food_id:130,36
131,毛血旺 food_id:131,苏菜 food_id:131,3
132,毛血旺 food_id:132,粤菜 food_id:132,84
133,鱼香肉丝 food_id:133,川菜 food_id:133,81
134,麻辣烫 food_id:134,川菜 food_id:134,12
135,麻辣烫 food_id:135,浙菜 food_id:135,12
136,猪肉炒手 food_id:136,川菜 food_id:136,60
137,鱼香肉丝 food_id:137,湘菜 food_id:137,48
138,毛血旺 food_id:138,徽菜 food_id:138,117
139,山西刀削面 food_id:139,闽菜 food_id:139,42
140,麻辣烫 food_id:140,川菜 food_id:140,9
141,鱼香肉丝 food_id:141,闽菜 food_id:141,6
142,山西刀削面 food_id:142,粤菜 food_id:142,108
143,涮毛肚 food_id:143,徽菜 food_id:143,69
144,涮毛肚 food_id:144,川菜 food_id:144,78
145,涮毛肚 food_id:145,苏菜 food_id:145,33
146,涮毛肚 food_id:146,闽菜 food_id:146,102
147,牛肉拉面 food_id:147,徽菜 food_id:147,18
148,鱼香肉丝 food_id:148,徽菜 food_id:148,21
149,山西刀削面 food_id:149,徽菜 food_id:149,84
150,山西刀削面 food_id:150,徽菜 food_id:150,75
151,鱼香肉丝 food_id:151,粤菜 food_id:151,78
152,麻辣烫 food_id:152,闽菜 food_id:152,33
153,猪肉炒手 food_id:153,闽菜 food_id:153,93
154,麻辣烫 food_id:154,川菜 food_id:154,57
155,毛血旺 food_id:155,鲁菜 food_id:155,57
156,面皮 food_id:156,浙菜 food_id:156,99
157,牛肉拉面 food_id:157,湘菜 food_id:157,42
158,鱼香肉丝 food_id:158,湘菜 food_id:158,12
159,涮毛肚 food_id:159,闽菜 food_id:159,66
160,毛血旺 food_id:160,闽菜 food_id:160,75
161,麻辣烫 food_id:161,浙菜 food_id:161,12
162,面皮 food_id:162,苏菜 food_id:162,93
163,面皮 food_id:163,闽菜 food_id:163,27
164,涮毛肚 food_id:164,徽菜 food_id:164,39
165,面皮 food_id:165,鲁菜 food_id:165,30
166,麻辣烫 food_id:166,鲁菜 food_id:166,54
167,山西刀削面 food_id:167,苏菜 food_id:167,12
168,牛肉拉面 food_id:168,徽菜 food_id:168,105
169,猪肉炒手 food_id:169,川菜 food_id:169,111
170,牛肉拉面 food_id:170,湘菜 food_id:170,36
171,牛肉拉面 food_id:171,湘菜 food_id:171,3
172,毛血旺 food_id:172,苏菜 food_id:172,12
173,鱼香肉丝 food_id:173,川菜 food_id:173,93
174,面皮 food_id:174,粤菜 food_id:174,111
175,鱼香肉丝 food_id:175,浙菜 food_id:175,90
176,涮毛肚 food_id:176,湘菜 food_id:176,81
177,牛肉拉面 food_id:177,浙菜 food_id:177,54
178,猪肉炒手 food_id:178,川菜 food_id:178,42
179,山西刀削面 food_id:179,闽菜 food_id:179,51
180,涮毛肚 food_id:180,徽菜 food_id:180,51
181,面皮 food_id:181,川菜 food_id:181,63
182,牛肉拉面 food_id:182,浙菜 food_id:182,102
183,牛肉拉面 food_id:183,苏菜 food_id:183,6
184,麻辣烫 food_id:184,徽菜 food_id:184,0
185,面皮 food_id:185,粤菜 food_id:185,72
186,山西刀削面 food_id:186,徽菜 food_id:186,84
187,山西刀削面 food_id:187,川菜 food_id:187,0
188,涮毛肚 food_id:188,川菜 food_id:188,66
189,猪肉炒手 food_id:189,川菜 food_id:189,30
190,山西刀削面 food_id:190,浙菜 food_id:190,9
191,猪肉炒手 food_id:191,徽菜 food_id:191,87
192,鱼香肉丝 food_id:192,浙菜 food_id:192,12
193,毛血旺 food_id:193,湘菜 food_id:193,114
194,猪肉炒手 food_id:194,湘菜 food_id:194,9
195,麻辣烫 food_id:195,闽菜 food_id:195,105
196,毛血旺 food_id:196,湘菜 food_id:196,18
197,涮毛肚 food_id:197,粤菜 food_id:197,54
198,山西刀削面 food_id:198,闽菜 food_id:198,108
