# 482
index,content,likes
0,景区评论!今天在这里。。，今天很开心！这里好玩。 comment_id:0  ,147
1,这是景区评论。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 comment_id:1  �论。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 ,87
2,这是景区评论。这是我的景区评论。 comment_id:2  ,81
3,这是景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_id:3  �景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_i,195
4,这是一条景区评论里面超好玩儿啊啊啊! comment_id:4  ,207
5,这是景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_id:5  �景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_i,186
6,这是景区评论。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 comment_id:6  �论。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 ,60
7,这是一条景区评论这是我的景区评论。 comment_id:7  ,18
8,这是一条景区评论今天在这里。。，今天很开心！ comment_id:8  ,138
9,这是一条景区评论这是我的景区评论。 comment_id:9  ,90
10,这是景区评论。里面超好玩儿，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:10  好玩儿，里面的人说话又好听。今天在这里。。，今�,186
11,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。这是我的景区评论。 comment_id:11  面超好玩儿啊啊啊，里面的人说话又好听。这是我的景区�,108
12,这是一条景区评论里面超好玩儿啊啊啊! comment_id:12  ,39
13,这是一条景区评论这里好玩。 comment_id:13  ,201
14,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天很开心！ comment_id:14  论。里面超好玩儿啊啊啊，里面的人说话又好听。今天很开心！ ,15
15,这是景区评论。里面超好玩儿，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:15  ��。里面超好玩儿，里面的人说话又好听。里面超好玩儿啊啊啊!,21
16,这是一条景区评论今天很开心！ comment_id:16  ,204
17,这是景区评论。这里好玩。 comment_id:17  ,54
18,这是景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_id:18  景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_i,9
19,这是景区评论。今天在这里。。，今天很开心！ comment_id:19  ,66
20,这是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:20  是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:2,72
21,这是景区评论。里面超好玩，里面的人说话又好听。这是我的景区评论。 comment_id:21  评论。里面超好玩，里面的人说话又好听。这是我的景区评论。 com,171
22,这是景区评论。这是我的景区评论。 comment_id:22  ,66
23,这是景区评论。里面超好玩儿啊啊啊! comment_id:23  ,3
24,这是景区评论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:24  ��论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! co,126
25,这是景区评论。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 comment_id:25  论。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 ,81
26,这是景区评论。里面超好玩儿，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:26  好玩儿，里面的人说话又好听。今天在这里。。，今�,147
27,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:27  ��超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿�,75
28,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。这是我的景区评论。 comment_id:28  面超好玩儿啊啊啊，里面的人说话又好听。这是我的景区�,54
29,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天很开心！ comment_id:29  论。里面超好玩儿啊啊啊，里面的人说话又好听。今天很开心！ ,81
30,这是景区评论。今天很开心！ comment_id:30  ,147
31,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天很开心！ comment_id:31  论。里面超好玩儿啊啊啊，里面的人说话又好听。今天很开心！ ,93
32,景区评论!今天在这里。。，今天很开心！今天很开心！ comment_id:32  ,87
33,这是景区评论。今天很开心！ comment_id:33  ,180
34,这是一条景区评论今天很开心！ comment_id:34  ,195
35,这是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:35  是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:3,99
36,这是一条景区评论里面超好玩儿啊啊啊! comment_id:36  ,174
37,这是景区评论。里面超好玩，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:37  超好玩，里面的人说话又好听。今天在这里。。，今天�,120
38,这是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:38  是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:3,195
39,这是一条景区评论这是我的景区评论。 comment_id:39  ,198
40,这是一条景区评论这是我的景区评论。 comment_id:40  ,144
41,这是一条景区评论今天很开心！ comment_id:41  ,186
42,这是景区评论。今天很开心！ comment_id:42  ,150
43,这是一条景区评论这里好玩。 comment_id:43  ,123
44,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天很开心！ comment_id:44  论。里面超好玩儿啊啊啊，里面的人说话又好听。今天很开心！ ,198
45,这是景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_id:45  景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_i,51
46,这是景区评论。里面超好玩儿，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:46  好玩儿，里面的人说话又好听。今天在这里。。，今�,18
47,这是景区评论。这是我的景区评论。 comment_id:47  ,36
48,这是景区评论。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 comment_id:48  论。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 ,210
49,这是景区评论。里面超好玩儿，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:49  好玩儿，里面的人说话又好听。今天在这里。。，今�,42
50,景区评论!今天在这里。。，今天很开心！今天很开心！ comment_id:50  ,66
51,景区评论!今天在这里。。，今天很开心！今天很开心！ comment_id:51  ,87
52,这是景区评论。里面超好玩，里面的人说话又好听。这是我的景区评论。 comment_id:52  评论。里面超好玩，里面的人说话又好听。这是我的景区评论。 com,54
53,这是景区评论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:53  ��论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! co,183
54,景区评论!今天在这里。。，今天很开心！这是我的景区评论。 comment_id:54  ,153
55,这是景区评论。里面超好玩儿，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:55  好玩儿，里面的人说话又好听。今天在这里。。，今�,111
56,这是景区评论。这是我的景区评论。 comment_id:56  ,216
57,景区评论!今天在这里。。，今天很开心！这是我的景区评论。 comment_id:57  ,225
58,这是景区评论。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 comment_id:58  论。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 ,99
59,这是景区评论。里面超好玩儿，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:59  好玩儿，里面的人说话又好听。今天在这里。。，今�,0
60,景区评论!今天在这里。。，今天很开心！这里好玩。 comment_id:60  ,156
61,这是景区评论。这里好玩。 comment_id:61  ,213
62,这是一条景区评论里面超好玩儿啊啊啊! comment_id:62  ,51
63,景区评论!今天在这里。。，今天很开心！这里好玩。 comment_id:63  ,120
64,这是景区评论。这里好玩。 comment_id:64  ,156
65,这是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:65  是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:6,225
66,这是景区评论。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 comment_id:66  论。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 ,141
67,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天很开心！ comment_id:67  论。里面超好玩儿啊啊啊，里面的人说话又好听。今天很开心！ ,159
68,景区评论!今天在这里。。，今天很开心！今天在这里。。，今天很开心！ comment_id:68  今天在这里。。，今天很开心！今天在这里。。，今天很开心！ co,69
69,这是景区评论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:69  ��论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! co,36
70,这是一条景区评论这里好玩。 comment_id:70  ,84
71,这是景区评论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:71  ��论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! co,15
72,景区评论!今天在这里。。，今天很开心！今天在这里。。，今天很开心！ comment_id:72  今天在这里。。，今天很开心！今天在这里。。，今天很开心！ co,75
73,这是景区评论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:73  ��论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! co,207
74,这是景区评论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:74  ��论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! co,180
75,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:75  ��超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿�,120
76,这是景区评论。里面超好玩儿，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:76  好玩儿，里面的人说话又好听。今天在这里。。，今�,138
77,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:77  ��超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿�,0
78,这是景区评论。里面超好玩儿，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:78  好玩儿，里面的人说话又好听。今天在这里。。，今�,201
79,景区评论!今天在这里。。，今天很开心！这是我的景区评论。 comment_id:79  ,186
80,这是一条景区评论今天在这里。。，今天很开心！ comment_id:80  ,138
81,这是景区评论。里面超好玩儿啊啊啊! comment_id:81  ,210
82,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:82  ��超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿�,84
83,这是景区评论。这是我的景区评论。 comment_id:83  ,60
84,这是景区评论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:84  ��论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! co,51
85,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天很开心！ comment_id:85  论。里面超好玩儿啊啊啊，里面的人说话又好听。今天很开心！ ,72
86,这是景区评论。里面超好玩，里面的人说话又好听。这是我的景区评论。 comment_id:86  评论。里面超好玩，里面的人说话又好听。这是我的景区评论。 com,222
87,这是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:87  是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:8,132
88,这是景区评论。里面超好玩，里面的人说话又好听。这里好玩。 comment_id:88  这是景区评论。里面超好玩，里面的人说话又好听。这里好玩。 comment_id:88  ,225
89,这是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:89  是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:8,234
90,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天很开心！ comment_id:90  论。里面超好玩儿啊啊啊，里面的人说话又好听。今天很开心！ ,201
91,这是景区评论。这里好玩。 comment_id:91  ,228
92,这是景区评论。今天很开心！ comment_id:92  ,27
93,这是一条景区评论今天在这里。。，今天很开心！ comment_id:93  ,192
94,这是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:94  是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:9,126
95,这是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:95  是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:9,30
96,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。这是我的景区评论。 comment_id:96  面超好玩儿啊啊啊，里面的人说话又好听。这是我的景区�,180
97,这是一条景区评论这里好玩。 comment_id:97  ,150
98,这是景区评论。这是我的景区评论。 comment_id:98  ,132
99,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:99  啊啊啊，里面的人说话又好听。今天在这里。�,111
100,这是景区评论。里面超好玩，里面的人说话又好听。这里好玩。 comment_id:100  ��是景区评论。里面超好玩，里面的人说话又好听。这里好玩。 comment_id:100 ,210
101,这是景区评论。里面超好玩，里面的人说话又好听。这是我的景区评论。 comment_id:101  ��论。里面超好玩，里面的人说话又好听。这是我的景区评论。 com,204
102,这是景区评论。今天很开心！ comment_id:102  ,135
103,这是景区评论。今天在这里。。，今天很开心！ comment_id:103  ,210
104,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:104  �超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿�,153
105,这是景区评论。今天很开心！ comment_id:105  ,30
106,这是景区评论。里面超好玩，里面的人说话又好听。这是我的景区评论。 comment_id:106  ��论。里面超好玩，里面的人说话又好听。这是我的景区评论。 com,12
107,这是景区评论。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 comment_id:107  ��。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 ,24
108,景区评论!今天在这里。。，今天很开心！里面超好玩儿啊啊啊! comment_id:108  景区评论!今天在这里。。，今天很开心！里面超好玩儿啊啊啊! comment_id:108  ,30
109,景区评论!今天在这里。。，今天很开心！今天在这里。。，今天很开心！ comment_id:109  ��天在这里。。，今天很开心！今天在这里。。，今天很开心！ co,171
110,这是景区评论。里面超好玩，里面的人说话又好听。这是我的景区评论。 comment_id:110  ��论。里面超好玩，里面的人说话又好听。这是我的景区评论。 com,15
111,景区评论!今天在这里。。，今天很开心！里面超好玩儿啊啊啊! comment_id:111  景区评论!今天在这里。。，今天很开心！里面超好玩儿啊啊啊! comment_id:111  ,66
112,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:112  ��啊啊，里面的人说话又好听。今天在这里。�,156
113,这是景区评论。这是我的景区评论。 comment_id:113  ,102
114,这是景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_id:114  ��区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_i,234
115,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:115  ��啊啊，里面的人说话又好听。今天在这里。�,9
116,这是一条景区评论这里好玩。 comment_id:116  ,183
117,这是景区评论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:117  �论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! co,201
118,这是一条景区评论这是我的景区评论。 comment_id:118  ,108
119,这是景区评论。里面超好玩儿，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:119  ��玩儿，里面的人说话又好听。今天在这里。。，今�,138
120,景区评论!今天在这里。。，今天很开心！这里好玩。 comment_id:120  ,171
121,这是景区评论。里面超好玩儿，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:121  �。里面超好玩儿，里面的人说话又好听。里面超好玩儿啊啊啊!,33
122,这是一条景区评论这里好玩。 comment_id:122  ,189
123,景区评论!今天在这里。。，今天很开心！今天在这里。。，今天很开心！ comment_id:123  ��天在这里。。，今天很开心！今天在这里。。，今天很开心！ co,213
124,这是景区评论。今天很开心！ comment_id:124  ,171
125,这是一条景区评论今天在这里。。，今天很开心！ comment_id:125  ,234
126,这是一条景区评论里面超好玩儿啊啊啊! comment_id:126  ,105
127,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天很开心！ comment_id:127  ��。里面超好玩儿啊啊啊，里面的人说话又好听。今天很开心！ ,228
128,这是景区评论。这是我的景区评论。 comment_id:128  ,90
129,这是一条景区评论这里好玩。 comment_id:129  ,222
130,这是景区评论。里面超好玩，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:130  ��好玩，里面的人说话又好听。今天在这里。。，今天�,51
131,这是景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_id:131  ��区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_i,219
132,景区评论!今天在这里。。，今天很开心！里面超好玩儿啊啊啊! comment_id:132  景区评论!今天在这里。。，今天很开心！里面超好玩儿啊啊啊! comment_id:132  ,231
133,这是一条景区评论这里好玩。 comment_id:133  ,168
134,这是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:134  ��景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:1,135
