# 4795
index,from_place_index,to_place_index,length,congestion,walk_access,bike_access,ebike_access
0,0,1,25,7,1,1,0
1,0,2,100,6,1,1,0
2,0,3,85,8,1,0,1
3,0,4,80,7,1,1,0
4,0,5,30,2,1,1,1
5,0,6,25,0,1,1,1
6,0,7,80,7,1,1,1
7,0,8,80,7,1,1,1
8,0,9,5,3,1,1,1
9,0,10,70,7,1,1,1
10,0,12,50,2,1,1,1
11,0,12,75,8,1,1,1
12,0,13,20,9,1,0,0
13,0,14,55,6,1,1,0
14,0,15,40,3,1,1,0
15,0,16,5,0,1,1,0
16,0,17,45,0,1,1,1
17,0,18,30,3,1,1,1
18,0,19,80,3,1,1,1
19,0,20,10,7,1,0,0
20,0,21,80,4,1,1,1
21,0,22,75,8,1,1,0
22,0,23,45,9,1,0,1
23,0,24,85,1,1,1,0
24,0,25,45,2,1,0,1
25,0,26,85,1,1,0,1
26,0,27,40,5,1,0,0
27,0,28,65,5,1,1,0
28,0,29,45,0,1,1,1
29,0,30,10,9,1,1,0
30,0,31,60,8,1,1,0
31,0,32,65,7,1,1,1
32,0,33,65,5,1,1,1
33,0,34,75,8,1,1,0
34,0,35,85,6,1,1,0
35,0,36,80,7,1,0,0
36,0,37,40,2,1,1,1
37,0,38,25,2,1,0,0
38,0,39,95,6,1,1,0
39,0,40,85,5,1,1,0
40,0,41,100,5,1,1,0
41,0,42,100,1,1,0,1
42,0,43,15,8,1,1,0
43,0,44,5,4,1,1,0
44,0,45,30,6,1,0,1
45,0,46,90,1,1,1,1
46,0,47,35,8,1,0,1
47,0,48,70,1,1,1,0
48,0,49,60,7,1,1,0
49,0,50,70,4,1,1,0
50,0,51,95,9,1,1,1
51,0,52,85,5,1,1,1
52,0,53,80,7,1,1,0
53,0,54,50,4,1,1,0
54,0,55,5,5,1,0,1
55,0,56,80,3,1,1,1
56,0,57,85,7,1,1,1
57,0,58,95,2,1,1,1
58,0,59,75,6,1,1,1
59,0,60,20,5,1,1,1
60,0,61,50,7,1,1,1
61,0,62,80,8,1,1,1
62,0,63,50,9,1,1,0
63,0,64,90,3,1,0,1
64,0,65,55,1,1,1,0
65,0,66,95,9,1,1,1
66,0,67,55,5,1,1,1
67,0,68,55,9,1,1,1
68,0,69,75,6,1,1,1
69,0,70,85,2,1,1,0
70,0,71,55,4,1,1,1
71,0,72,40,2,1,1,0
72,0,73,20,1,1,1,1
73,0,74,30,0,1,1,1
74,0,75,20,2,1,1,0
75,0,76,60,7,1,1,0
76,0,77,85,9,1,1,1
77,0,78,65,3,1,1,0
78,0,79,5,7,1,1,0
79,0,80,75,0,1,0,1
80,0,81,80,4,1,1,0
81,0,82,95,4,1,0,0
82,0,83,70,5,1,1,0
83,0,84,15,9,1,1,0
84,0,85,75,1,1,1,1
85,0,86,65,4,1,1,1
86,0,87,45,5,1,1,0
87,0,88,10,9,1,1,0
88,0,89,75,9,1,1,1
89,0,90,100,7,1,1,0
90,0,91,45,3,1,1,0
91,0,92,80,2,1,0,0
92,0,93,10,2,1,1,1
93,0,94,60,7,1,1,0
94,0,95,60,4,1,1,1
95,0,96,10,1,1,1,1
96,0,97,25,9,1,1,0
97,0,98,85,5,1,1,0
98,0,99,80,6,1,0,0
99,1,2,25,4,1,0,1
100,1,3,60,4,1,0,0
101,1,4,70,8,1,1,1
102,1,5,55,4,1,0,1
103,1,6,45,4,1,1,0
104,5,92,70,8,1,1,0
105,1,8,20,9,1,1,1
106,1,9,5,8,1,1,0
107,1,10,55,0,1,1,0
108,1,11,95,8,1,0,1
109,1,12,70,1,1,1,0
110,1,13,80,6,1,1,1
111,1,14,75,6,1,1,0
112,1,15,50,8,1,1,1
113,1,16,25,5,1,1,0
114,1,17,60,6,1,0,0
115,1,18,15,5,1,1,0
116,1,19,100,2,1,1,0
117,1,20,65,7,1,1,0
118,1,21,5,1,1,0,1
119,1,22,45,8,1,1,1
120,1,23,45,5,1,0,0
121,1,24,50,7,1,1,1
122,1,25,25,3,1,1,0
123,1,26,90,0,1,1,0
124,1,27,95,4,1,0,1
125,1,28,30,9,1,1,1
126,1,29,80,0,1,1,1
127,1,30,75,1,1,1,0
128,1,31,85,4,1,1,1
129,1,32,5,3,1,1,0
130,1,33,50,8,1,1,0
131,1,34,25,5,1,0,0
132,1,35,45,2,1,0,0
133,1,36,50,1,1,1,0
134,1,37,55,5,1,1,0
135,1,38,80,0,1,0,0
136,7,62,25,4,1,1,0
137,1,40,30,8,1,1,1
138,7,76,55,4,1,0,1
139,1,42,80,2,1,1,0
140,1,43,30,7,1,1,0
141,1,44,25,4,1,0,0
142,1,45,45,7,1,1,0
143,1,46,10,3,1,1,1
144,1,47,10,9,1,0,1
145,1,48,10,1,1,1,0
146,1,49,90,1,1,1,0
147,1,50,85,7,1,0,1
148,1,51,80,7,1,0,0
149,1,52,55,7,1,1,0
150,1,53,75,4,1,1,1
151,1,54,45,5,1,1,0
152,1,55,50,1,1,0,0
153,1,56,35,9,1,1,1
154,1,57,60,4,1,0,1
155,1,58,75,7,1,1,0
156,1,59,55,7,1,0,0
157,1,60,100,9,1,1,0
158,1,61,10,6,1,0,0
159,1,62,100,5,1,1,1
