# 100
index,name,instruction,label,likes
0,小车棚 id:0,小花园是一所啸车棚子。 id:0, 车棚 ,31
1,小花园 id:1,小花园是一所啸公园。 id:1, 花园 ,24
2,二教学楼 id:2,二教学楼是新中国第18所邮电高等教学楼。 id:2, 教学楼 ,39
3,四厕所 id:3,四厕所是新中国第514所邮电高等厕所。 id:3, 厕所 ,22
4,四厕所 id:4,四厕所是新中国第514所邮电高等厕所。 id:4, 厕所 ,38
5,一宿舍 id:5,一宿舍是一所宿舍。 id:5, 宿舍 ,15
6,小理发店 id:6,小花园是一所啸理发店子。 id:6, 理发店 ,8
7,小保卫处 id:7,小花园是一所啸保卫处。 id:7, 保卫处 ,45
8,四厕所 id:8,四厕所是新中国第514所邮电高等厕所。 id:8, 厕所 ,36
9,三食堂 id:9,三食堂是食堂。 id:9, 食堂 ,35
10,小花园 id:10,小花园是一所啸公园。 id:10, 花园 ,3
11,一宿舍 id:11,一宿舍是一所宿舍。 id:11, 宿舍 ,44
12,一厕所 id:12,一厕所是一所厕所。 id:12, 厕所 ,7
13,小理发店 id:13,小花园是一所啸理发店子。 id:13, 理发店 ,2
14,五食堂 id:14,五食堂是食堂。 id:14, 食堂 ,18
15,小理发店 id:15,小花园是一所啸理发店子。 id:15, 理发店 ,36
16,一教学楼 id:16,一教学楼是新中国第1所邮电高等教学楼。 id:16, 教学楼 ,44
17,二教学楼 id:17,二教学楼是新中国第18所邮电高等教学楼。 id:17, 教学楼 ,37
18,五教学楼 id:18,五教学楼是新中国第114所邮电高等教学楼。 id:18, 教学楼 ,11
19,小快递站 id:19,小花园是一所啸快递站子。 id:19, 快递站 ,35
20,二教学楼 id:20,二教学楼是新中国第18所邮电高等教学楼。 id:20, 教学楼 ,4
21,五教学楼 id:21,五教学楼是新中国第114所邮电高等教学楼。 id:21, 教学楼 ,23
22,五教学楼 id:22,五教学楼是新中国第114所邮电高等教学楼。 id:22, 教学楼 ,38
23,小花园 id:23,小花园是一所啸公园。 id:23, 花园 ,14
24,一食堂 id:24,一食堂是一所食堂。 id:24, 食堂 ,15
25,四教学楼 id:25,四教学楼是新中国第514所邮电高等教学楼。 id:25, 教学楼 ,41
26,四宿舍 id:26,四宿舍是新中国第514所邮电高等宿舍。 id:26, 宿舍 ,21
27,二食堂 id:27,二食堂是食堂。 id:27, 食堂 ,36
28,小快递站 id:28,小花园是一所啸快递站子。 id:28, 快递站 ,16
29,四教学楼 id:29,四教学楼是新中国第514所邮电高等教学楼。 id:29, 教学楼 ,37
30,小保卫处 id:30,小花园是一所啸保卫处。 id:30, 保卫处 ,10
31,小理发店 id:31,小花园是一所啸理发店子。 id:31, 理发店 ,11
32,三厕所 id:32,三厕所是厕所。 id:32, 厕所 ,25
33,五教学楼 id:33,五教学楼是新中国第114所邮电高等教学楼。 id:33, 教学楼 ,7
34,三宿舍 id:34,三宿舍是宿舍。 id:34, 宿舍 ,11
35,一宿舍 id:35,一宿舍是一所宿舍。 id:35, 宿舍 ,39
36,五厕所 id:36,五厕所是厕所。 id:36, 厕所 ,27
37,三教学楼 id:37,三教学楼是新中国第114514所邮电高等教学楼。 id:37, 教学楼 ,15
38,五厕所 id:38,五厕所是厕所。 id:38, 厕所 ,13
39,一教学楼 id:39,一教学楼是新中国第1所邮电高等教学楼。 id:39, 教学楼 ,30
40,二宿舍 id:40,二宿舍是宿舍。 id:40, 宿舍 ,36
41,三教学楼 id:41,三教学楼是新中国第114514所邮电高等教学楼。 id:41, 教学楼 ,15
42,一宿舍 id:42,一宿舍是一所宿舍。 id:42, 宿舍 ,16
43,一食堂 id:43,一食堂是一所食堂。 id:43, 食堂 ,13
44,小理发店 id:44,小花园是一所啸理发店子。 id:44, 理发店 ,2
45,四教学楼 id:45,四教学楼是新中国第514所邮电高等教学楼。 id:45, 教学楼 ,40
46,一宿舍 id:46,一宿舍是一所宿舍。 id:46, 宿舍 ,34
47,小理发店 id:47,小花园是一所啸理发店子。 id:47, 理发店 ,17
48,二厕所 id:48,二厕所是厕所。 id:48, 厕所 ,39
49,一食堂 id:49,一食堂是一所食堂。 id:49, 食堂 ,17
50,五厕所 id:50,五厕所是厕所。 id:50, 厕所 ,3
51,二宿舍 id:51,二宿舍是宿舍。 id:51, 宿舍 ,18
52,二厕所 id:52,二厕所是厕所。 id:52, 厕所 ,2
53,二食堂 id:53,二食堂是食堂。 id:53, 食堂 ,19
54,五宿舍 id:54,五宿舍是宿舍。 id:54, 宿舍 ,10
55,三宿舍 id:55,三宿舍是宿舍。 id:55, 宿舍 ,14
56,五食堂 id:56,五食堂是食堂。 id:56, 食堂 ,39
57,五厕所 id:57,五厕所是厕所。 id:57, 厕所 ,15
58,一宿舍 id:58,一宿舍是一所宿舍。 id:58, 宿舍 ,19
59,小保卫处 id:59,小花园是一所啸保卫处。 id:59, 保卫处 ,33
60,一食堂 id:60,一食堂是一所食堂。 id:60, 食堂 ,42
61,三宿舍 id:61,三宿舍是宿舍。 id:61, 宿舍 ,2
62,四宿舍 id:62,四宿舍是新中国第514所邮电高等宿舍。 id:62, 宿舍 ,14
63,五厕所 id:63,五厕所是厕所。 id:63, 厕所 ,10
64,四食堂 id:64,四食堂是新中国第514所邮电高等食堂。 id:64, 食堂 ,21
65,小理发店 id:65,小花园是一所啸理发店子。 id:65, 理发店 ,30
66,小保卫处 id:66,小花园是一所啸保卫处。 id:66, 保卫处 ,17
67,小花园 id:67,小花园是一所啸公园。 id:67, 花园 ,42
68,五食堂 id:68,五食堂是食堂。 id:68, 食堂 ,7
69,二宿舍 id:69,二宿舍是宿舍。 id:69, 宿舍 ,26
70,小车棚 id:70,小花园是一所啸车棚子。 id:70, 车棚 ,40
71,三食堂 id:71,三食堂是食堂。 id:71, 食堂 ,13
72,二宿舍 id:72,二宿舍是宿舍。 id:72, 宿舍 ,26
73,小花园 id:73,小花园是一所啸公园。 id:73, 花园 ,8
74,二宿舍 id:74,二宿舍是宿舍。 id:74, 宿舍 ,21
75,二厕所 id:75,二厕所是厕所。 id:75, 厕所 ,39
76,四宿舍 id:76,四宿舍是新中国第514所邮电高等宿舍。 id:76, 宿舍 ,19
77,二宿舍 id:77,二宿舍是宿舍。 id:77, 宿舍 ,24
78,四宿舍 id:78,四宿舍是新中国第514所邮电高等宿舍。 id:78, 宿舍 ,8
79,二食堂 id:79,二食堂是食堂。 id:79, 食堂 ,4
80,一教学楼 id:80,一教学楼是新中国第1所邮电高等教学楼。 id:80, 教学楼 ,19
81,小花园 id:81,小花园是一所啸公园。 id:81, 花园 ,17
82,一食堂 id:82,一食堂是一所食堂。 id:82, 食堂 ,26
83,四宿舍 id:83,四宿舍是新中国第514所邮电高等宿舍。 id:83, 宿舍 ,17
84,五宿舍 id:84,五宿舍是宿舍。 id:84, 宿舍 ,4
85,五厕所 id:85,五厕所是厕所。 id:85, 厕所 ,35
86,二厕所 id:86,二厕所是厕所。 id:86, 厕所 ,33
87,小车棚 id:87,小花园是一所啸车棚子。 id:87, 车棚 ,32
88,二宿舍 id:88,二宿舍是宿舍。 id:88, 宿舍 ,39
89,三教学楼 id:89,三教学楼是新中国第114514所邮电高等教学楼。 id:89, 教学楼 ,41
90,四教学楼 id:90,四教学楼是新中国第514所邮电高等教学楼。 id:90, 教学楼 ,25
91,三厕所 id:91,三厕所是厕所。 id:91, 厕所 ,6
92,五教学楼 id:92,五教学楼是新中国第114所邮电高等教学楼。 id:92, 教学楼 ,31
93,五厕所 id:93,五厕所是厕所。 id:93, 厕所 ,44
94,二教学楼 id:94,二教学楼是新中国第18所邮电高等教学楼。 id:94, 教学楼 ,17
95,五教学楼 id:95,五教学楼是新中国第114所邮电高等教学楼。 id:95, 教学楼 ,5
96,四食堂 id:96,四食堂是新中国第514所邮电高等食堂。 id:96, 食堂 ,32
97,小快递站 id:97,小花园是一所啸快递站子。 id:97, 快递站 ,46
98,五宿舍 id:98,五宿舍是宿舍。 id:98, 宿舍 ,34
99,五食堂 id:99,五食堂是食堂。 id:99, 食堂 ,2
