# 532
index,content,likes
0,这是景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_id:0  �景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_i,81
1,景区评论!今天在这里。。，今天很开心！里面超好玩儿啊啊啊! comment_id:1  ,144
2,这是景区评论。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 comment_id:2  �论。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 ,231
3,这是景区评论。里面超好玩，里面的人说话又好听。这里好玩。 comment_id:3  ,126
4,这是景区评论。今天在这里。。，今天很开心！ comment_id:4  ,180
5,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。这是我的景区评论。 comment_id:5  �面超好玩儿啊啊啊，里面的人说话又好听。这是我的景区�,75
6,景区评论!今天在这里。。，今天很开心！这里好玩。 comment_id:6  ,12
7,景区评论!今天在这里。。，今天很开心！这里好玩。 comment_id:7  ,12
8,这是景区评论。里面超好玩儿，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:8  论。里面超好玩儿，里面的人说话又好听。里面超好玩儿啊啊啊!,219
9,这是景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_id:9  �景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_i,42
10,这是一条景区评论今天很开心！ comment_id:10  ,228
11,景区评论!今天在这里。。，今天很开心！这是我的景区评论。 comment_id:11  ,114
12,这是景区评论。今天在这里。。，今天很开心！ comment_id:12  ,129
13,这是景区评论。今天很开心！ comment_id:13  ,171
14,这是一条景区评论今天很开心！ comment_id:14  ,108
15,景区评论!今天在这里。。，今天很开心！这里好玩。 comment_id:15  ,81
16,这是一条景区评论这是我的景区评论。 comment_id:16  ,75
17,这是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:17  是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:1,105
18,这是景区评论。这里好玩。 comment_id:18  ,198
19,这是一条景区评论这是我的景区评论。 comment_id:19  ,180
20,这是景区评论。今天很开心！ comment_id:20  ,114
21,景区评论!今天在这里。。，今天很开心！这里好玩。 comment_id:21  ,195
22,这是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:22  是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:2,81
23,这是景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_id:23  景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_i,135
24,这是景区评论。里面超好玩儿，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:24  好玩儿，里面的人说话又好听。今天在这里。。，今�,75
25,这是景区评论。里面超好玩，里面的人说话又好听。这是我的景区评论。 comment_id:25  评论。里面超好玩，里面的人说话又好听。这是我的景区评论。 com,186
26,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。这是我的景区评论。 comment_id:26  面超好玩儿啊啊啊，里面的人说话又好听。这是我的景区�,96
27,这是景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_id:27  景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_i,207
28,这是景区评论。里面超好玩，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:28  超好玩，里面的人说话又好听。今天在这里。。，今天�,180
29,景区评论!今天在这里。。，今天很开心！里面超好玩儿啊啊啊! comment_id:29  ,174
30,这是景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_id:30  景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_i,36
31,这是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:31  是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:3,42
32,这是景区评论。今天很开心！ comment_id:32  ,69
33,这是一条景区评论这是我的景区评论。 comment_id:33  ,201
34,这是景区评论。里面超好玩，里面的人说话又好听。这里好玩。 comment_id:34  这是景区评论。里面超好玩，里面的人说话又好听。这里好玩。 comment_id:34  ,84
35,景区评论!今天在这里。。，今天很开心！里面超好玩儿啊啊啊! comment_id:35  ,42
36,这是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:36  是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:3,234
37,这是景区评论。里面超好玩，里面的人说话又好听。这是我的景区评论。 comment_id:37  评论。里面超好玩，里面的人说话又好听。这是我的景区评论。 com,54
38,这是景区评论。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 comment_id:38  论。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 ,45
39,景区评论!今天在这里。。，今天很开心！今天在这里。。，今天很开心！ comment_id:39  今天在这里。。，今天很开心！今天在这里。。，今天很开心！ co,60
40,这是一条景区评论这里好玩。 comment_id:40  ,120
41,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。这里好玩。 comment_id:41  评论。里面超好玩儿啊啊啊，里面的人说话又好听。这里好玩。 com,216
