# 790
index,name,label,likes
0,鱼香肉丝 food_id:0,徽菜 food_id:0,108
1,山西刀削面 food_id:1,苏菜 food_id:1,18
2,猪肉炒手 food_id:2,湘菜 food_id:2,6
3,猪肉炒手 food_id:3,闽菜 food_id:3,81
4,猪肉炒手 food_id:4,粤菜 food_id:4,72
5,鱼香肉丝 food_id:5,鲁菜 food_id:5,72
6,猪肉炒手 food_id:6,湘菜 food_id:6,69
7,猪肉炒手 food_id:7,川菜 food_id:7,21
8,毛血旺 food_id:8,苏菜 food_id:8,51
9,牛肉拉面 food_id:9,湘菜 food_id:9,102
10,涮毛肚 food_id:10,鲁菜 food_id:10,114
11,面皮 food_id:11,闽菜 food_id:11,27
12,涮毛肚 food_id:12,鲁菜 food_id:12,93
13,毛血旺 food_id:13,徽菜 food_id:13,30
14,面皮 food_id:14,徽菜 food_id:14,27
15,鱼香肉丝 food_id:15,鲁菜 food_id:15,33
16,毛血旺 food_id:16,湘菜 food_id:16,6
17,猪肉炒手 food_id:17,湘菜 food_id:17,18
18,山西刀削面 food_id:18,粤菜 food_id:18,27
19,面皮 food_id:19,粤菜 food_id:19,27
20,毛血旺 food_id:20,徽菜 food_id:20,93
21,牛肉拉面 food_id:21,粤菜 food_id:21,117
22,牛肉拉面 food_id:22,苏菜 food_id:22,21
23,鱼香肉丝 food_id:23,川菜 food_id:23,69
24,涮毛肚 food_id:24,闽菜 food_id:24,0
25,鱼香肉丝 food_id:25,闽菜 food_id:25,27
26,面皮 food_id:26,苏菜 food_id:26,81
27,涮毛肚 food_id:27,粤菜 food_id:27,99
28,山西刀削面 food_id:28,苏菜 food_id:28,105
29,涮毛肚 food_id:29,闽菜 food_id:29,27
30,麻辣烫 food_id:30,苏菜 food_id:30,12
31,面皮 food_id:31,鲁菜 food_id:31,105
32,涮毛肚 food_id:32,苏菜 food_id:32,111
33,鱼香肉丝 food_id:33,鲁菜 food_id:33,51
34,面皮 food_id:34,湘菜 food_id:34,48
35,涮毛肚 food_id:35,苏菜 food_id:35,57
36,涮毛肚 food_id:36,湘菜 food_id:36,117
37,鱼香肉丝 food_id:37,浙菜 food_id:37,51
38,涮毛肚 food_id:38,湘菜 food_id:38,90
39,毛血旺 food_id:39,徽菜 food_id:39,36
40,山西刀削面 food_id:40,徽菜 food_id:40,99
41,猪肉炒手 food_id:41,苏菜 food_id:41,117
42,牛肉拉面 food_id:42,闽菜 food_id:42,78
43,山西刀削面 food_id:43,徽菜 food_id:43,84
44,山西刀削面 food_id:44,闽菜 food_id:44,90
45,麻辣烫 food_id:45,苏菜 food_id:45,0
46,面皮 food_id:46,闽菜 food_id:46,48
47,毛血旺 food_id:47,苏菜 food_id:47,24
48,牛肉拉面 food_id:48,浙菜 food_id:48,0
49,麻辣烫 food_id:49,苏菜 food_id:49,21
50,牛肉拉面 food_id:50,川菜 food_id:50,12
51,猪肉炒手 food_id:51,鲁菜 food_id:51,66
52,牛肉拉面 food_id:52,湘菜 food_id:52,39
53,面皮 food_id:53,浙菜 food_id:53,18
54,麻辣烫 food_id:54,浙菜 food_id:54,99
55,山西刀削面 food_id:55,湘菜 food_id:55,12
56,面皮 food_id:56,粤菜 food_id:56,75
57,牛肉拉面 food_id:57,闽菜 food_id:57,105
58,涮毛肚 food_id:58,闽菜 food_id:58,45
59,毛血旺 food_id:59,徽菜 food_id:59,24
60,鱼香肉丝 food_id:60,川菜 food_id:60,84
61,猪肉炒手 food_id:61,川菜 food_id:61,84
62,山西刀削面 food_id:62,川菜 food_id:62,3
63,麻辣烫 food_id:63,湘菜 food_id:63,72
64,面皮 food_id:64,闽菜 food_id:64,42
65,麻辣烫 food_id:65,闽菜 food_id:65,66
66,牛肉拉面 food_id:66,川菜 food_id:66,117
67,牛肉拉面 food_id:67,浙菜 food_id:67,57
68,猪肉炒手 food_id:68,湘菜 food_id:68,6
69,猪肉炒手 food_id:69,浙菜 food_id:69,60
70,麻辣烫 food_id:70,鲁菜 food_id:70,27
71,涮毛肚 food_id:71,粤菜 food_id:71,117
72,毛血旺 food_id:72,浙菜 food_id:72,75
73,猪肉炒手 food_id:73,闽菜 food_id:73,9
74,麻辣烫 food_id:74,鲁菜 food_id:74,84
75,猪肉炒手 food_id:75,闽菜 food_id:75,60
76,牛肉拉面 food_id:76,粤菜 food_id:76,24
77,毛血旺 food_id:77,徽菜 food_id:77,42
78,毛血旺 food_id:78,川菜 food_id:78,51
79,麻辣烫 food_id:79,粤菜 food_id:79,99
80,猪肉炒手 food_id:80,浙菜 food_id:80,9
81,猪肉炒手 food_id:81,闽菜 food_id:81,114
82,麻辣烫 food_id:82,湘菜 food_id:82,36
83,麻辣烫 food_id:83,闽菜 food_id:83,93
84,麻辣烫 food_id:84,浙菜 food_id:84,6
85,牛肉拉面 food_id:85,徽菜 food_id:85,54
86,麻辣烫 food_id:86,浙菜 food_id:86,78
87,牛肉拉面 food_id:87,湘菜 food_id:87,33
88,鱼香肉丝 food_id:88,徽菜 food_id:88,84
89,涮毛肚 food_id:89,湘菜 food_id:89,0
90,鱼香肉丝 food_id:90,川菜 food_id:90,87
91,鱼香肉丝 food_id:91,川菜 food_id:91,0
92,面皮 food_id:92,浙菜 food_id:92,60
93,涮毛肚 food_id:93,粤菜 food_id:93,105
94,涮毛肚 food_id:94,苏菜 food_id:94,12
95,牛肉拉面 food_id:95,苏菜 food_id:95,108
96,麻辣烫 food_id:96,川菜 food_id:96,51
97,鱼香肉丝 food_id:97,徽菜 food_id:97,18
98,鱼香肉丝 food_id:98,徽菜 food_id:98,42
99,面皮 food_id:99,川菜 food_id:99,30
100,鱼香肉丝 food_id:100,苏菜 food_id:100,99
101,面皮 food_id:101,徽菜 food_id:101,45
102,毛血旺 food_id:102,苏菜 food_id:102,114
103,猪肉炒手 food_id:103,闽菜 food_id:103,48
104,山西刀削面 food_id:104,徽菜 food_id:104,117
105,鱼香肉丝 food_id:105,苏菜 food_id:105,96
106,猪肉炒手 food_id:106,浙菜 food_id:106,87
107,猪肉炒手 food_id:107,川菜 food_id:107,102
108,麻辣烫 food_id:108,粤菜 food_id:108,57
109,猪肉炒手 food_id:109,苏菜 food_id:109,102
110,鱼香肉丝 food_id:110,湘菜 food_id:110,105
111,山西刀削面 food_id:111,闽菜 food_id:111,45
112,牛肉拉面 food_id:112,徽菜 food_id:112,81
113,涮毛肚 food_id:113,鲁菜 food_id:113,84
114,山西刀削面 food_id:114,粤菜 food_id:114,0
115,猪肉炒手 food_id:115,徽菜 food_id:115,9
116,山西刀削面 food_id:116,浙菜 food_id:116,96
117,麻辣烫 food_id:117,徽菜 food_id:117,9
118,麻辣烫 food_id:118,粤菜 food_id:118,78
119,山西刀削面 food_id:119,徽菜 food_id:119,63
120,毛血旺 food_id:120,闽菜 food_id:120,81
121,面皮 food_id:121,鲁菜 food_id:121,102
122,猪肉炒手 food_id:122,闽菜 food_id:122,90
123,面皮 food_id:123,徽菜 food_id:123,102
124,毛血旺 food_id:124,徽菜 food_id:124,3
125,牛肉拉面 food_id:125,徽菜 food_id:125,36
126,涮毛肚 food_id:126,鲁菜 food_id:126,60
127,涮毛肚 food_id:127,川菜 food_id:127,78
128,鱼香肉丝 food_id:128,闽菜 food_id:128,60
129,山西刀削面 food_id:129,粤菜 food_id:129,45
130,面皮 food_id:130,徽菜 food_id:130,63
131,牛肉拉面 food_id:131,川菜 food_id:131,27
132,牛肉拉面 food_id:132,苏菜 food_id:132,105
133,猪肉炒手 food_id:133,苏菜 food_id:133,60
134,鱼香肉丝 food_id:134,鲁菜 food_id:134,69
135,涮毛肚 food_id:135,苏菜 food_id:135,27
136,牛肉拉面 food_id:136,闽菜 food_id:136,60
137,面皮 food_id:137,徽菜 food_id:137,15
138,山西刀削面 food_id:138,苏菜 food_id:138,36
139,毛血旺 food_id:139,徽菜 food_id:139,18
140,猪肉炒手 food_id:140,闽菜 food_id:140,96
141,山西刀削面 food_id:141,鲁菜 food_id:141,66
142,鱼香肉丝 food_id:142,粤菜 food_id:142,117
143,牛肉拉面 food_id:143,苏菜 food_id:143,54
144,牛肉拉面 food_id:144,川菜 food_id:144,117
145,涮毛肚 food_id:145,徽菜 food_id:145,21
146,涮毛肚 food_id:146,闽菜 food_id:146,0
147,面皮 food_id:147,川菜 food_id:147,78
148,涮毛肚 food_id:148,闽菜 food_id:148,111
149,猪肉炒手 food_id:149,湘菜 food_id:149,51
150,毛血旺 food_id:150,闽菜 food_id:150,51
151,面皮 food_id:151,粤菜 food_id:151,6
152,山西刀削面 food_id:152,徽菜 food_id:152,87
153,鱼香肉丝 food_id:153,闽菜 food_id:153,0
154,麻辣烫 food_id:154,粤菜 food_id:154,3
155,面皮 food_id:155,苏菜 food_id:155,15
