# 478
index,place_index,content,likes
0,42,我是产所评论。 comment_id:0,48
1,89,我是产所评论。好玩好玩！！ comment_id:1,21
2,24,我是产所评论。这里超好玩的! comment_id:2,12
3,24,我是产所评论。这里超好玩的! comment_id:3,27
4,87,我是产所评论。啊啦拉拉~~~ comment_id:4,57
5,49,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:5,0
6,82,我是产所评论。这里超好玩的! comment_id:6,33
7,37,我是产所评论。啊啦拉拉~ comment_id:7,0
8,58,我是产所评论。 comment_id:8,57
9,18,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:9,42
10,75,我是产所评论。我爱玩元神！ comment_id:10,9
11,60,我是产所评论。这里超好玩的! comment_id:11,30
12,78,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:12,36
13,18,我是产所评论。啊啦拉拉~ comment_id:13,9
14,94,我是产所评论。啊啦拉拉~~~ comment_id:14,18
15,22,我是产所评论。我爱玩元神！ comment_id:15,48
16,6,我是产所评论。啊啦拉拉~ comment_id:16,18
17,48,我是产所评论。啊啦拉拉~ comment_id:17,12
18,1,我是产所评论。啊啦拉拉~~~ comment_id:18,45
19,42,我是产所评论。 comment_id:19,33
20,28,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:20,9
21,74,我是产所评论。 comment_id:21,15
22,81,我是产所评论。啊啦拉拉~~~ comment_id:22,3
23,53,我是产所评论。好玩好玩！！ comment_id:23,12
24,41,我是产所评论。 comment_id:24,15
25,84,我是产所评论。啊啦拉拉~ comment_id:25,36
26,58,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:26,27
27,23,我是产所评论。 comment_id:27,30
28,50,我是产所评论。啊啦拉拉~~~ comment_id:28,30
29,53,我是产所评论。这里超好玩的! comment_id:29,12
30,0,我是产所评论。 comment_id:30,51
31,89,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:31,57
32,15,我是产所评论。 comment_id:32,21
33,28,我是产所评论。好玩好玩！！ comment_id:33,54
34,70,我是产所评论。好玩好玩！！ comment_id:34,36
35,57,我是产所评论。啊啦拉拉~~~ comment_id:35,45
36,54,我是产所评论。 comment_id:36,48
37,61,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:37,24
38,82,我是产所评论。我爱玩元神！ comment_id:38,0
39,55,我是产所评论。啊啦拉拉~~~ comment_id:39,42
40,78,我是产所评论。啊啦拉拉~ comment_id:40,0
41,63,我是产所评论。我爱玩元神！ comment_id:41,27
42,46,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:42,0
43,45,我是产所评论。好玩好玩！！ comment_id:43,57
44,5,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:44,36
45,44,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:45,0
46,18,我是产所评论。好玩好玩！！ comment_id:46,6
47,6,我是产所评论。啊啦拉拉~ comment_id:47,3
48,11,我是产所评论。啊啦拉拉~~~ comment_id:48,15
49,80,我是产所评论。啊啦拉拉~~~ comment_id:49,48
50,27,我是产所评论。 comment_id:50,45
51,86,我是产所评论。这里超好玩的! comment_id:51,51
52,16,我是产所评论。啊啦拉拉~~~ comment_id:52,33
53,23,我是产所评论。啊啦拉拉~ comment_id:53,0
54,18,我是产所评论。啊啦拉拉~ comment_id:54,27
55,90,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:55,3
56,29,我是产所评论。啊啦拉拉~ comment_id:56,48
57,82,我是产所评论。啊啦拉拉~~~ comment_id:57,57
58,36,我是产所评论。 comment_id:58,48
59,46,我是产所评论。啊啦拉拉~ comment_id:59,9
60,26,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:60,12
61,87,我是产所评论。这里超好玩的! comment_id:61,30
62,89,我是产所评论。好玩好玩！！ comment_id:62,0
63,67,我是产所评论。 comment_id:63,51
64,22,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:64,54
65,11,我是产所评论。我爱玩元神！ comment_id:65,39
66,78,我是产所评论。啊啦拉拉~~~ comment_id:66,54
67,71,我是产所评论。 comment_id:67,12
68,22,我是产所评论。啊啦拉拉~ comment_id:68,36
69,87,我是产所评论。好玩好玩！！ comment_id:69,45
70,92,我是产所评论。我爱玩元神！ comment_id:70,3
71,41,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:71,45
