# 4796
index,from_place_index,to_place_index,length,congestion,walk_access,bike_access,ebike_access
0,0,1,50,1,1,1,1
1,0,2,85,4,1,0,0
2,0,3,40,3,1,1,1
3,0,4,85,8,1,1,1
4,0,5,75,3,1,0,0
5,0,6,30,1,1,0,1
6,0,7,20,6,1,0,1
7,0,8,95,3,1,0,1
8,0,9,75,8,1,1,1
9,0,10,95,2,1,1,0
10,0,11,25,5,1,1,1
11,0,12,80,5,1,1,0
12,0,13,25,2,1,1,0
13,0,14,10,4,1,1,0
14,0,15,75,6,1,1,1
15,0,16,45,1,1,1,0
16,0,17,80,4,1,0,1
17,0,18,5,2,1,1,0
18,0,19,45,4,1,0,1
19,0,20,70,3,1,1,1
20,0,21,55,6,1,0,0
21,0,22,40,1,1,1,1
22,0,23,40,5,1,1,1
23,0,24,40,5,1,1,1
24,0,25,100,9,1,1,1
25,0,26,65,3,1,1,1
26,0,27,5,7,1,1,1
27,0,28,90,1,1,1,0
28,0,29,20,0,1,1,1
29,0,30,90,2,1,1,0
30,0,31,70,3,1,1,1
31,0,32,30,5,1,1,0
32,0,33,10,6,1,1,0
33,0,34,35,9,1,1,1
34,0,35,5,7,1,0,0
35,0,36,80,8,1,1,1
36,0,37,30,4,1,1,0
37,0,38,95,6,1,1,1
38,0,39,30,4,1,1,0
39,0,40,5,6,1,0,1
40,0,41,100,8,1,1,0
41,0,42,30,9,1,0,0
42,0,43,45,4,1,1,0
43,0,44,95,8,1,1,0
44,0,45,50,8,1,1,1
45,0,46,55,0,1,1,0
46,0,47,95,9,1,0,1
47,0,48,20,9,1,1,0
48,0,49,25,8,1,1,1
49,0,50,35,3,1,0,1
50,0,51,30,7,1,1,1
51,0,52,70,9,1,1,0
52,0,53,65,7,1,1,1
53,0,54,90,5,1,0,1
54,0,55,85,3,1,1,1
55,0,56,60,7,1,1,0
56,0,57,95,1,1,0,1
57,0,58,80,3,1,1,1
58,0,59,55,2,1,1,0
59,0,60,55,9,1,1,0
60,0,61,5,7,1,0,0
61,0,62,70,4,1,0,0
62,0,63,95,2,1,1,1
63,0,64,80,0,1,1,0
64,0,65,30,9,1,1,0
65,0,66,100,1,1,0,1
66,0,67,95,5,1,0,1
67,0,68,70,0,1,0,1
68,0,69,85,0,1,1,1
69,0,70,95,4,1,1,1
70,0,71,45,0,1,0,0
71,0,72,85,2,1,1,1
72,0,73,5,6,1,0,0
73,0,74,60,3,1,1,1
74,0,75,70,9,1,1,1
75,0,76,85,3,1,1,1
76,0,77,80,4,1,1,1
77,0,78,5,4,1,1,0
78,0,79,30,3,1,1,1
79,4,10,60,1,1,0,1
80,0,81,95,1,1,1,1
81,0,82,95,4,1,1,1
82,0,83,35,2,1,1,1
83,0,84,60,8,1,1,1
84,0,85,25,5,1,1,0
85,0,86,95,6,1,1,0
86,0,87,25,1,1,0,1
87,0,88,55,6,1,1,1
88,0,89,85,7,1,0,0
89,0,90,20,3,1,1,1
90,0,91,80,8,1,1,0
91,0,92,55,4,1,1,1
92,0,93,15,9,1,1,0
93,0,94,30,6,1,0,0
94,0,95,80,6,1,1,0
95,0,96,30,1,1,0,1
96,0,97,80,8,1,0,0
97,0,98,35,9,1,1,1
98,0,99,70,0,1,1,0
99,1,2,25,7,1,1,0
100,1,3,40,3,1,0,1
101,5,20,70,2,1,1,1
102,1,5,5,4,1,0,0
103,1,6,35,9,1,1,1
104,1,7,90,1,1,1,1
105,1,8,5,8,1,1,1
106,1,9,20,6,1,1,1
107,1,10,40,9,1,0,0
108,1,11,20,8,1,1,1
109,1,12,70,9,1,1,0
110,1,13,90,9,1,0,0
111,1,14,60,0,1,1,1
112,1,15,15,3,1,1,1
113,1,16,15,3,1,1,0
114,1,17,90,2,1,0,0
115,1,18,95,0,1,0,1
116,1,19,55,5,1,0,1
117,1,20,85,4,1,1,1
118,1,21,25,5,1,0,0
119,1,22,40,8,1,1,1
120,1,23,95,3,1,0,0
121,1,24,5,6,1,1,1
122,1,25,90,8,1,0,0
123,1,26,95,4,1,1,0
124,1,27,25,3,1,0,1
125,1,28,80,5,1,1,0
126,1,29,25,8,1,1,1
127,1,30,65,9,1,1,0
128,1,31,55,0,1,0,1
129,1,32,10,8,1,0,0
130,1,33,70,4,1,1,0
131,1,34,70,8,1,1,0
132,1,35,90,1,1,1,1
133,1,36,70,3,1,1,0
134,1,37,25,3,1,1,1
135,1,38,15,6,1,1,0
136,1,39,65,5,1,0,1
137,1,40,35,5,1,1,1
138,1,41,5,1,1,1,0
139,1,42,85,8,1,0,0
140,1,43,65,5,1,1,1
141,1,44,15,8,1,0,0
142,1,45,10,5,1,1,1
143,1,46,65,0,1,0,1
144,1,47,55,9,1,1,0
145,1,48,55,1,1,1,1
146,1,49,5,8,1,1,1
147,1,50,50,7,1,1,0
148,1,51,45,1,1,1,1
149,1,52,85,4,1,1,1
150,1,53,70,1,1,1,0
151,1,54,100,6,1,1,0
152,1,55,15,2,1,1,1
153,1,56,95,3,1,0,1
154,1,57,45,5,1,0,0
155,1,58,65,9,1,0,0
156,1,59,50,2,1,0,1
157,1,60,70,1,1,1,0
158,1,61,35,4,1,1,0
159,7,91,80,0,1,1,1
160,1,63,30,5,1,1,0
161,7,99,85,3,1,1,1
162,1,65,50,9,1,1,1
163,1,66,85,4,1,0,0
164,1,67,45,2,1,1,0
165,1,68,70,0,1,1,1
166,1,69,10,2,1,1,1
167,1,70,10,3,1,1,1
168,1,71,60,2,1,1,1
169,1,72,80,2,1,1,0
170,1,73,85,3,1,1,0
171,8,63,100,7,1,1,1
172,1,75,85,9,1,1,0
173,1,76,30,3,1,1,0
174,1,77,45,4,1,1,0
175,1,78,60,0,1,1,1
176,1,79,85,8,1,1,0
177,1,80,95,2,1,0,0
178,1,81,85,7,1,0,1
179,1,82,40,9,1,1,1
180,1,83,70,5,1,0,0
181,1,84,30,3,1,1,1
182,1,85,50,1,1,0,0
183,1,86,50,8,1,1,1
184,1,87,85,1,1,1,1
185,1,88,15,5,1,1,1
186,1,89,90,7,1,1,1
187,1,90,35,5,1,1,1
188,1,91,70,2,1,1,1
189,1,92,35,2,1,0,0
190,1,93,20,1,1,0,0
191,1,94,65,1,1,1,0
192,1,95,60,8,1,0,0
193,1,96,60,7,1,1,1
