# 547
index,content,likes
0,这是一条景区评论这里好玩。 comment_id:0  ,57
1,这是景区评论。今天在这里。。，今天很开心！ comment_id:1  ,162
2,这是景区评论。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 comment_id:2  �论。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 ,237
3,这是景区评论。今天在这里。。，今天很开心！ comment_id:3  ,117
4,这是一条景区评论今天很开心！ comment_id:4  ,207
5,景区评论!今天在这里。。，今天很开心！今天在这里。。，今天很开心！ comment_id:5  !今天在这里。。，今天很开心！今天在这里。。，今天很开心！ co,60
6,这是景区评论。里面超好玩儿啊啊啊! comment_id:6  ,204
7,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:7  �啊啊啊，里面的人说话又好听。今天在这里。�,141
8,这是景区评论。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 comment_id:8  �论。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 ,156
9,这是景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_id:9  �景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_i,48
10,这是一条景区评论今天在这里。。，今天很开心！ comment_id:10  ,126
11,这是景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_id:11  景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_i,153
12,这是景区评论。里面超好玩，里面的人说话又好听。这是我的景区评论。 comment_id:12  评论。里面超好玩，里面的人说话又好听。这是我的景区评论。 com,234
13,这是景区评论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:13  ��论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! co,84
14,这是景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_id:14  景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_i,147
15,景区评论!今天在这里。。，今天很开心！这是我的景区评论。 comment_id:15  ,9
16,景区评论!今天在这里。。，今天很开心！这是我的景区评论。 comment_id:16  ,189
17,这是一条景区评论这里好玩。 comment_id:17  ,231
18,这是景区评论。里面超好玩儿啊啊啊! comment_id:18  ,96
19,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:19  啊啊啊，里面的人说话又好听。今天在这里。�,114
20,这是景区评论。今天在这里。。，今天很开心！ comment_id:20  ,168
21,这是一条景区评论今天在这里。。，今天很开心！ comment_id:21  ,6
22,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。这里好玩。 comment_id:22  评论。里面超好玩儿啊啊啊，里面的人说话又好听。这里好玩。 com,165
23,这是景区评论。今天在这里。。，今天很开心！ comment_id:23  ,105
24,这是景区评论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:24  ��论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! co,138
25,这是景区评论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:25  ��论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! co,6
26,这是景区评论。里面超好玩儿，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:26  好玩儿，里面的人说话又好听。今天在这里。。，今�,201
27,这是景区评论。今天很开心！ comment_id:27  ,51
28,这是一条景区评论里面超好玩儿啊啊啊! comment_id:28  ,162
29,这是景区评论。里面超好玩儿啊啊啊! comment_id:29  ,30
30,景区评论!今天在这里。。，今天很开心！这里好玩。 comment_id:30  ,198
31,景区评论!今天在这里。。，今天很开心！这是我的景区评论。 comment_id:31  ,237
32,景区评论!今天在这里。。，今天很开心！里面超好玩儿啊啊啊! comment_id:32  ,234
33,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:33  啊啊啊，里面的人说话又好听。今天在这里。�,207
34,这是一条景区评论今天很开心！ comment_id:34  ,126
35,这是一条景区评论这是我的景区评论。 comment_id:35  ,114
