# 100
index,name,instruction,label,likes
0,四食堂 id:0,四食堂是新中国第514所邮电高等食堂。 id:0, 食堂 ,2
1,五教学楼 id:1,五教学楼是新中国第114所邮电高等教学楼。 id:1, 教学楼 ,4
2,一宿舍 id:2,一宿舍是一所宿舍。 id:2, 宿舍 ,15
3,一食堂 id:3,一食堂是一所食堂。 id:3, 食堂 ,3
4,小保卫处 id:4,小花园是一所啸保卫处。 id:4, 保卫处 ,46
5,五食堂 id:5,五食堂是食堂。 id:5, 食堂 ,45
6,三食堂 id:6,三食堂是食堂。 id:6, 食堂 ,44
7,四宿舍 id:7,四宿舍是新中国第514所邮电高等宿舍。 id:7, 宿舍 ,27
8,五宿舍 id:8,五宿舍是宿舍。 id:8, 宿舍 ,32
9,二厕所 id:9,二厕所是厕所。 id:9, 厕所 ,4
10,二食堂 id:10,二食堂是食堂。 id:10, 食堂 ,32
11,四厕所 id:11,四厕所是新中国第514所邮电高等厕所。 id:11, 厕所 ,18
12,一宿舍 id:12,一宿舍是一所宿舍。 id:12, 宿舍 ,34
13,四厕所 id:13,四厕所是新中国第514所邮电高等厕所。 id:13, 厕所 ,41
14,三厕所 id:14,三厕所是厕所。 id:14, 厕所 ,18
15,四食堂 id:15,四食堂是新中国第514所邮电高等食堂。 id:15, 食堂 ,12
16,小车棚 id:16,小花园是一所啸车棚子。 id:16, 车棚 ,24
17,三厕所 id:17,三厕所是厕所。 id:17, 厕所 ,5
18,一食堂 id:18,一食堂是一所食堂。 id:18, 食堂 ,35
19,一教学楼 id:19,一教学楼是新中国第1所邮电高等教学楼。 id:19, 教学楼 ,18
20,小快递站 id:20,小花园是一所啸快递站子。 id:20, 快递站 ,44
21,二厕所 id:21,二厕所是厕所。 id:21, 厕所 ,28
22,三宿舍 id:22,三宿舍是宿舍。 id:22, 宿舍 ,7
23,三食堂 id:23,三食堂是食堂。 id:23, 食堂 ,30
24,一宿舍 id:24,一宿舍是一所宿舍。 id:24, 宿舍 ,33
25,一教学楼 id:25,一教学楼是新中国第1所邮电高等教学楼。 id:25, 教学楼 ,2
26,三厕所 id:26,三厕所是厕所。 id:26, 厕所 ,25
27,一厕所 id:27,一厕所是一所厕所。 id:27, 厕所 ,46
28,三厕所 id:28,三厕所是厕所。 id:28, 厕所 ,34
29,四食堂 id:29,四食堂是新中国第514所邮电高等食堂。 id:29, 食堂 ,25
30,三教学楼 id:30,三教学楼是新中国第114514所邮电高等教学楼。 id:30, 教学楼 ,7
31,小快递站 id:31,小花园是一所啸快递站子。 id:31, 快递站 ,43
32,五宿舍 id:32,五宿舍是宿舍。 id:32, 宿舍 ,20
33,二宿舍 id:33,二宿舍是宿舍。 id:33, 宿舍 ,44
34,三厕所 id:34,三厕所是厕所。 id:34, 厕所 ,38
35,一食堂 id:35,一食堂是一所食堂。 id:35, 食堂 ,23
36,三厕所 id:36,三厕所是厕所。 id:36, 厕所 ,5
37,小快递站 id:37,小花园是一所啸快递站子。 id:37, 快递站 ,10
38,四厕所 id:38,四厕所是新中国第514所邮电高等厕所。 id:38, 厕所 ,2
39,小花园 id:39,小花园是一所啸公园。 id:39, 花园 ,35
40,四食堂 id:40,四食堂是新中国第514所邮电高等食堂。 id:40, 食堂 ,34
41,四厕所 id:41,四厕所是新中国第514所邮电高等厕所。 id:41, 厕所 ,39
42,五宿舍 id:42,五宿舍是宿舍。 id:42, 宿舍 ,44
43,四宿舍 id:43,四宿舍是新中国第514所邮电高等宿舍。 id:43, 宿舍 ,3
44,四厕所 id:44,四厕所是新中国第514所邮电高等厕所。 id:44, 厕所 ,12
45,二教学楼 id:45,二教学楼是新中国第18所邮电高等教学楼。 id:45, 教学楼 ,3
46,四厕所 id:46,四厕所是新中国第514所邮电高等厕所。 id:46, 厕所 ,44
47,小理发店 id:47,小花园是一所啸理发店子。 id:47, 理发店 ,34
48,小保卫处 id:48,小花园是一所啸保卫处。 id:48, 保卫处 ,38
49,一教学楼 id:49,一教学楼是新中国第1所邮电高等教学楼。 id:49, 教学楼 ,12
50,三教学楼 id:50,三教学楼是新中国第114514所邮电高等教学楼。 id:50, 教学楼 ,13
51,四食堂 id:51,四食堂是新中国第514所邮电高等食堂。 id:51, 食堂 ,13
52,二教学楼 id:52,二教学楼是新中国第18所邮电高等教学楼。 id:52, 教学楼 ,2
53,四厕所 id:53,四厕所是新中国第514所邮电高等厕所。 id:53, 厕所 ,29
54,五教学楼 id:54,五教学楼是新中国第114所邮电高等教学楼。 id:54, 教学楼 ,40
55,三厕所 id:55,三厕所是厕所。 id:55, 厕所 ,42
56,二食堂 id:56,二食堂是食堂。 id:56, 食堂 ,4
57,二教学楼 id:57,二教学楼是新中国第18所邮电高等教学楼。 id:57, 教学楼 ,5
58,二教学楼 id:58,二教学楼是新中国第18所邮电高等教学楼。 id:58, 教学楼 ,2
59,三食堂 id:59,三食堂是食堂。 id:59, 食堂 ,34
60,小快递站 id:60,小花园是一所啸快递站子。 id:60, 快递站 ,2
61,五教学楼 id:61,五教学楼是新中国第114所邮电高等教学楼。 id:61, 教学楼 ,9
62,二厕所 id:62,二厕所是厕所。 id:62, 厕所 ,45
63,四宿舍 id:63,四宿舍是新中国第514所邮电高等宿舍。 id:63, 宿舍 ,25
64,二厕所 id:64,二厕所是厕所。 id:64, 厕所 ,36
65,一食堂 id:65,一食堂是一所食堂。 id:65, 食堂 ,29
66,二宿舍 id:66,二宿舍是宿舍。 id:66, 宿舍 ,9
67,小理发店 id:67,小花园是一所啸理发店子。 id:67, 理发店 ,6
68,二教学楼 id:68,二教学楼是新中国第18所邮电高等教学楼。 id:68, 教学楼 ,39
69,一教学楼 id:69,一教学楼是新中国第1所邮电高等教学楼。 id:69, 教学楼 ,32
70,三厕所 id:70,三厕所是厕所。 id:70, 厕所 ,42
71,小车棚 id:71,小花园是一所啸车棚子。 id:71, 车棚 ,42
72,二食堂 id:72,二食堂是食堂。 id:72, 食堂 ,10
73,二厕所 id:73,二厕所是厕所。 id:73, 厕所 ,2
74,三宿舍 id:74,三宿舍是宿舍。 id:74, 宿舍 ,15
75,五教学楼 id:75,五教学楼是新中国第114所邮电高等教学楼。 id:75, 教学楼 ,38
76,一厕所 id:76,一厕所是一所厕所。 id:76, 厕所 ,18
77,四厕所 id:77,四厕所是新中国第514所邮电高等厕所。 id:77, 厕所 ,27
78,五食堂 id:78,五食堂是食堂。 id:78, 食堂 ,7
79,四教学楼 id:79,四教学楼是新中国第514所邮电高等教学楼。 id:79, 教学楼 ,6
80,二教学楼 id:80,二教学楼是新中国第18所邮电高等教学楼。 id:80, 教学楼 ,42
81,五教学楼 id:81,五教学楼是新中国第114所邮电高等教学楼。 id:81, 教学楼 ,9
82,四宿舍 id:82,四宿舍是新中国第514所邮电高等宿舍。 id:82, 宿舍 ,42
83,二宿舍 id:83,二宿舍是宿舍。 id:83, 宿舍 ,38
84,一厕所 id:84,一厕所是一所厕所。 id:84, 厕所 ,26
85,三教学楼 id:85,三教学楼是新中国第114514所邮电高等教学楼。 id:85, 教学楼 ,27
86,三食堂 id:86,三食堂是食堂。 id:86, 食堂 ,36
87,小理发店 id:87,小花园是一所啸理发店子。 id:87, 理发店 ,10
88,一食堂 id:88,一食堂是一所食堂。 id:88, 食堂 ,11
89,三厕所 id:89,三厕所是厕所。 id:89, 厕所 ,34
90,四宿舍 id:90,四宿舍是新中国第514所邮电高等宿舍。 id:90, 宿舍 ,23
91,五宿舍 id:91,五宿舍是宿舍。 id:91, 宿舍 ,11
92,小保卫处 id:92,小花园是一所啸保卫处。 id:92, 保卫处 ,45
93,二宿舍 id:93,二宿舍是宿舍。 id:93, 宿舍 ,3
94,五食堂 id:94,五食堂是食堂。 id:94, 食堂 ,8
95,四食堂 id:95,四食堂是新中国第514所邮电高等食堂。 id:95, 食堂 ,37
96,四宿舍 id:96,四宿舍是新中国第514所邮电高等宿舍。 id:96, 宿舍 ,42
