# 4800
index,from_place_index,to_place_index,length,congestion,walk_access,bike_access,ebike_access
0,0,1,10,6,1,1,0
1,0,2,15,6,1,1,0
2,0,3,95,6,1,1,0
3,0,4,65,1,1,0,0
4,0,5,25,4,1,1,1
5,0,6,100,9,1,1,1
6,0,7,65,5,1,1,0
7,0,8,15,4,1,1,0
8,0,9,55,1,1,1,1
9,0,10,70,5,1,0,1
10,0,11,100,2,1,1,1
11,0,12,85,8,1,1,1
12,0,13,40,0,1,1,0
13,0,14,45,5,1,0,1
14,0,15,75,8,1,1,0
15,0,30,65,4,1,1,1
16,0,17,5,1,1,0,1
17,0,18,85,4,1,0,0
18,0,19,55,5,1,1,1
19,0,20,25,0,1,1,0
20,0,21,45,8,1,0,1
21,0,22,10,3,1,1,0
22,0,23,65,8,1,0,1
23,0,24,15,6,1,1,1
24,0,25,85,4,1,1,1
25,0,26,75,9,1,0,0
26,0,27,5,6,1,1,1
27,0,28,100,3,1,0,0
28,0,29,50,8,1,1,1
29,0,30,100,6,1,1,0
30,0,31,85,3,1,1,1
31,0,32,45,9,1,0,0
32,0,33,30,1,1,1,1
33,0,34,55,0,1,0,1
34,0,35,25,7,1,0,1
35,0,36,65,6,1,1,0
36,0,37,45,7,1,1,0
37,0,38,60,2,1,1,0
38,0,39,85,4,1,1,0
39,0,40,70,0,1,1,1
40,0,41,65,2,1,1,1
41,0,42,65,5,1,1,0
42,0,43,35,1,1,0,1
43,0,44,55,3,1,0,0
44,0,45,30,6,1,1,1
45,0,46,50,5,1,1,0
46,0,47,70,0,1,0,0
47,0,48,30,4,1,1,1
48,0,49,85,0,1,1,1
49,0,50,20,5,1,1,1
50,0,51,70,5,1,1,1
51,0,52,20,0,1,1,0
52,0,53,100,9,1,1,0
53,0,54,100,5,1,1,0
54,0,55,30,5,1,1,1
55,0,56,45,1,1,0,1
56,0,57,40,9,1,1,1
57,0,58,75,6,1,1,1
58,0,59,10,5,1,0,0
59,0,60,65,7,1,1,1
60,0,61,15,1,1,1,0
61,0,62,85,5,1,1,1
62,0,63,55,6,1,1,0
63,0,64,55,3,1,1,1
64,0,65,70,6,1,1,0
65,0,66,80,9,1,1,1
66,0,67,10,2,1,1,0
67,0,68,40,8,1,1,0
68,0,69,30,3,1,1,0
69,0,70,15,5,1,0,1
70,0,71,45,8,1,1,0
71,0,72,15,6,1,1,1
72,0,73,30,7,1,1,1
73,0,74,75,7,1,1,1
74,0,75,85,5,1,1,1
75,0,76,15,1,1,1,1
76,0,77,40,5,1,1,1
77,0,78,55,6,1,0,1
78,0,79,50,9,1,0,0
79,0,80,75,1,1,1,0
80,0,81,55,6,1,1,1
81,0,82,25,9,1,1,1
82,0,83,90,2,1,1,1
83,0,84,75,8,1,1,0
84,0,85,10,8,1,1,0
85,0,86,40,2,1,1,0
86,0,87,45,0,1,1,1
87,0,88,60,5,1,0,1
88,0,89,10,2,1,1,1
89,4,9,30,4,1,1,0
90,0,91,30,3,1,1,1
91,0,92,10,2,1,1,1
92,0,93,10,2,1,1,1
93,0,94,90,7,1,1,1
94,4,30,45,3,1,1,0
95,0,96,85,9,1,1,0
96,0,97,70,6,1,1,0
97,4,46,5,9,1,1,1
98,0,99,85,2,1,1,0
99,1,2,25,5,1,1,0
100,1,3,75,5,1,1,1
101,1,4,45,7,1,1,1
102,1,5,80,1,1,1,1
103,1,6,40,3,1,1,0
104,1,7,75,9,1,1,1
105,1,8,45,9,1,0,0
106,1,9,10,8,1,1,0
107,1,10,25,2,1,1,1
108,1,11,100,8,1,1,0
109,1,12,50,5,1,0,0
110,1,13,75,1,1,1,1
111,1,14,65,1,1,1,1
112,1,15,10,6,1,1,0
113,1,16,5,7,1,1,1
114,1,17,5,9,1,1,0
115,1,18,55,6,1,1,0
116,5,14,40,3,1,1,1
117,1,20,50,5,1,1,0
118,1,21,100,6,1,1,0
119,1,22,25,5,1,1,1
120,1,23,100,6,1,1,1
121,1,24,95,2,1,1,1
122,1,25,45,1,1,1,1
123,1,26,70,7,1,1,0
124,1,27,45,4,1,1,1
125,1,28,35,9,1,0,1
126,1,29,75,8,1,0,0
127,1,30,85,2,1,1,1
128,1,31,60,3,1,1,1
129,1,32,80,0,1,1,1
130,1,33,80,0,1,1,1
131,1,34,75,5,1,1,1
132,1,35,10,8,1,1,0
133,1,36,70,9,1,1,1
134,1,37,50,4,1,1,1
135,1,38,85,9,1,1,0
136,1,39,25,0,1,1,0
137,1,40,25,0,1,1,0
138,1,41,50,3,1,1,1
139,1,42,60,0,1,0,1
140,1,43,65,9,1,0,0
141,1,44,15,2,1,0,1
142,1,45,65,5,1,1,0
143,1,46,25,5,1,1,1
144,1,47,35,6,1,1,1
145,1,48,95,6,1,1,1
146,1,49,25,3,1,0,1
147,1,50,85,7,1,0,0
148,6,57,50,8,1,1,0
149,1,52,25,9,1,0,1
150,1,53,20,5,1,1,1
151,1,54,50,2,1,1,1
152,1,55,75,2,1,1,1
