# 100
index,name,instruction,label,likes
0,二食堂 id:0,二食堂是食堂。 id:0, 食堂 ,36
1,一食堂 id:1,一食堂是一所食堂。 id:1, 食堂 ,39
2,一宿舍 id:2,一宿舍是一所宿舍。 id:2, 宿舍 ,26
3,四食堂 id:3,四食堂是新中国第514所邮电高等食堂。 id:3, 食堂 ,22
4,二食堂 id:4,二食堂是食堂。 id:4, 食堂 ,10
5,一教学楼 id:5,一教学楼是新中国第1所邮电高等教学楼。 id:5, 教学楼 ,35
6,五教学楼 id:6,五教学楼是新中国第114所邮电高等教学楼。 id:6, 教学楼 ,21
7,小快递站 id:7,小花园是一所啸快递站子。 id:7, 快递站 ,8
8,小车棚 id:8,小花园是一所啸车棚子。 id:8, 车棚 ,36
9,四厕所 id:9,四厕所是新中国第514所邮电高等厕所。 id:9, 厕所 ,18
10,四宿舍 id:10,四宿舍是新中国第514所邮电高等宿舍。 id:10, 宿舍 ,28
11,一食堂 id:11,一食堂是一所食堂。 id:11, 食堂 ,5
12,五宿舍 id:12,五宿舍是宿舍。 id:12, 宿舍 ,28
13,五厕所 id:13,五厕所是厕所。 id:13, 厕所 ,16
14,三食堂 id:14,三食堂是食堂。 id:14, 食堂 ,16
15,五厕所 id:15,五厕所是厕所。 id:15, 厕所 ,38
16,五宿舍 id:16,五宿舍是宿舍。 id:16, 宿舍 ,37
17,三教学楼 id:17,三教学楼是新中国第114514所邮电高等教学楼。 id:17, 教学楼 ,35
18,二食堂 id:18,二食堂是食堂。 id:18, 食堂 ,7
19,三食堂 id:19,三食堂是食堂。 id:19, 食堂 ,21
20,四厕所 id:20,四厕所是新中国第514所邮电高等厕所。 id:20, 厕所 ,36
21,五厕所 id:21,五厕所是厕所。 id:21, 厕所 ,30
22,四食堂 id:22,四食堂是新中国第514所邮电高等食堂。 id:22, 食堂 ,37
23,二宿舍 id:23,二宿舍是宿舍。 id:23, 宿舍 ,12
24,四教学楼 id:24,四教学楼是新中国第514所邮电高等教学楼。 id:24, 教学楼 ,18
25,三宿舍 id:25,三宿舍是宿舍。 id:25, 宿舍 ,46
26,三厕所 id:26,三厕所是厕所。 id:26, 厕所 ,34
27,二厕所 id:27,二厕所是厕所。 id:27, 厕所 ,15
28,一食堂 id:28,一食堂是一所食堂。 id:28, 食堂 ,22
29,四教学楼 id:29,四教学楼是新中国第514所邮电高等教学楼。 id:29, 教学楼 ,37
30,一厕所 id:30,一厕所是一所厕所。 id:30, 厕所 ,38
31,小快递站 id:31,小花园是一所啸快递站子。 id:31, 快递站 ,41
32,五食堂 id:32,五食堂是食堂。 id:32, 食堂 ,7
33,小理发店 id:33,小花园是一所啸理发店子。 id:33, 理发店 ,12
34,小车棚 id:34,小花园是一所啸车棚子。 id:34, 车棚 ,44
35,四教学楼 id:35,四教学楼是新中国第514所邮电高等教学楼。 id:35, 教学楼 ,24
36,四宿舍 id:36,四宿舍是新中国第514所邮电高等宿舍。 id:36, 宿舍 ,28
37,三宿舍 id:37,三宿舍是宿舍。 id:37, 宿舍 ,6
38,一教学楼 id:38,一教学楼是新中国第1所邮电高等教学楼。 id:38, 教学楼 ,21
39,一厕所 id:39,一厕所是一所厕所。 id:39, 厕所 ,32
40,四食堂 id:40,四食堂是新中国第514所邮电高等食堂。 id:40, 食堂 ,32
41,五宿舍 id:41,五宿舍是宿舍。 id:41, 宿舍 ,15
42,五宿舍 id:42,五宿舍是宿舍。 id:42, 宿舍 ,26
43,小车棚 id:43,小花园是一所啸车棚子。 id:43, 车棚 ,3
44,二宿舍 id:44,二宿舍是宿舍。 id:44, 宿舍 ,8
45,四厕所 id:45,四厕所是新中国第514所邮电高等厕所。 id:45, 厕所 ,23
46,三教学楼 id:46,三教学楼是新中国第114514所邮电高等教学楼。 id:46, 教学楼 ,16
47,三厕所 id:47,三厕所是厕所。 id:47, 厕所 ,21
48,三食堂 id:48,三食堂是食堂。 id:48, 食堂 ,31
49,一食堂 id:49,一食堂是一所食堂。 id:49, 食堂 ,22
50,五食堂 id:50,五食堂是食堂。 id:50, 食堂 ,22
51,小花园 id:51,小花园是一所啸公园。 id:51, 花园 ,37
52,小快递站 id:52,小花园是一所啸快递站子。 id:52, 快递站 ,23
53,四厕所 id:53,四厕所是新中国第514所邮电高等厕所。 id:53, 厕所 ,18
54,三宿舍 id:54,三宿舍是宿舍。 id:54, 宿舍 ,42
55,四食堂 id:55,四食堂是新中国第514所邮电高等食堂。 id:55, 食堂 ,19
56,小花园 id:56,小花园是一所啸公园。 id:56, 花园 ,26
57,小理发店 id:57,小花园是一所啸理发店子。 id:57, 理发店 ,20
58,小理发店 id:58,小花园是一所啸理发店子。 id:58, 理发店 ,44
59,二宿舍 id:59,二宿舍是宿舍。 id:59, 宿舍 ,21
60,小保卫处 id:60,小花园是一所啸保卫处。 id:60, 保卫处 ,8
61,一厕所 id:61,一厕所是一所厕所。 id:61, 厕所 ,16
62,小车棚 id:62,小花园是一所啸车棚子。 id:62, 车棚 ,37
63,二宿舍 id:63,二宿舍是宿舍。 id:63, 宿舍 ,28
64,五食堂 id:64,五食堂是食堂。 id:64, 食堂 ,10
65,二宿舍 id:65,二宿舍是宿舍。 id:65, 宿舍 ,45
66,二厕所 id:66,二厕所是厕所。 id:66, 厕所 ,31
67,三教学楼 id:67,三教学楼是新中国第114514所邮电高等教学楼。 id:67, 教学楼 ,8
68,二厕所 id:68,二厕所是厕所。 id:68, 厕所 ,26
69,五教学楼 id:69,五教学楼是新中国第114所邮电高等教学楼。 id:69, 教学楼 ,18
70,四教学楼 id:70,四教学楼是新中国第514所邮电高等教学楼。 id:70, 教学楼 ,33
71,五食堂 id:71,五食堂是食堂。 id:71, 食堂 ,42
72,小保卫处 id:72,小花园是一所啸保卫处。 id:72, 保卫处 ,17
