# 100
index,name,instruction,label,likes
0,小保卫处 id:0,小花园是一所啸保卫处。 id:0, 保卫处 ,40
1,一食堂 id:1,一食堂是一所食堂。 id:1, 食堂 ,31
2,一教学楼 id:2,一教学楼是新中国第1所邮电高等教学楼。 id:2, 教学楼 ,21
3,四厕所 id:3,四厕所是新中国第514所邮电高等厕所。 id:3, 厕所 ,46
4,二厕所 id:4,二厕所是厕所。 id:4, 厕所 ,36
5,三食堂 id:5,三食堂是食堂。 id:5, 食堂 ,26
6,五食堂 id:6,五食堂是食堂。 id:6, 食堂 ,45
7,四教学楼 id:7,四教学楼是新中国第514所邮电高等教学楼。 id:7, 教学楼 ,44
8,三食堂 id:8,三食堂是食堂。 id:8, 食堂 ,20
9,一食堂 id:9,一食堂是一所食堂。 id:9, 食堂 ,9
10,五宿舍 id:10,五宿舍是宿舍。 id:10, 宿舍 ,5
11,三教学楼 id:11,三教学楼是新中国第114514所邮电高等教学楼。 id:11, 教学楼 ,44
12,二宿舍 id:12,二宿舍是宿舍。 id:12, 宿舍 ,6
13,五食堂 id:13,五食堂是食堂。 id:13, 食堂 ,29
14,一厕所 id:14,一厕所是一所厕所。 id:14, 厕所 ,20
15,四食堂 id:15,四食堂是新中国第514所邮电高等食堂。 id:15, 食堂 ,34
16,小理发店 id:16,小花园是一所啸理发店子。 id:16, 理发店 ,6
17,三宿舍 id:17,三宿舍是宿舍。 id:17, 宿舍 ,9
18,四宿舍 id:18,四宿舍是新中国第514所邮电高等宿舍。 id:18, 宿舍 ,45
19,小车棚 id:19,小花园是一所啸车棚子。 id:19, 车棚 ,42
20,小快递站 id:20,小花园是一所啸快递站子。 id:20, 快递站 ,27
21,一厕所 id:21,一厕所是一所厕所。 id:21, 厕所 ,10
22,小保卫处 id:22,小花园是一所啸保卫处。 id:22, 保卫处 ,6
23,一食堂 id:23,一食堂是一所食堂。 id:23, 食堂 ,35
24,一厕所 id:24,一厕所是一所厕所。 id:24, 厕所 ,32
25,五厕所 id:25,五厕所是厕所。 id:25, 厕所 ,16
26,五教学楼 id:26,五教学楼是新中国第114所邮电高等教学楼。 id:26, 教学楼 ,42
27,小车棚 id:27,小花园是一所啸车棚子。 id:27, 车棚 ,28
28,五食堂 id:28,五食堂是食堂。 id:28, 食堂 ,4
29,小花园 id:29,小花园是一所啸公园。 id:29, 花园 ,46
30,二宿舍 id:30,二宿舍是宿舍。 id:30, 宿舍 ,3
31,三宿舍 id:31,三宿舍是宿舍。 id:31, 宿舍 ,32
32,二教学楼 id:32,二教学楼是新中国第18所邮电高等教学楼。 id:32, 教学楼 ,5
33,二宿舍 id:33,二宿舍是宿舍。 id:33, 宿舍 ,21
34,四厕所 id:34,四厕所是新中国第514所邮电高等厕所。 id:34, 厕所 ,26
35,三食堂 id:35,三食堂是食堂。 id:35, 食堂 ,5
36,二食堂 id:36,二食堂是食堂。 id:36, 食堂 ,18
37,二宿舍 id:37,二宿舍是宿舍。 id:37, 宿舍 ,46
38,五厕所 id:38,五厕所是厕所。 id:38, 厕所 ,8
39,小快递站 id:39,小花园是一所啸快递站子。 id:39, 快递站 ,34
40,二厕所 id:40,二厕所是厕所。 id:40, 厕所 ,6
