# 4802
index,from_place_index,to_place_index,length,congestion,walk_access,bike_access,ebike_access
0,0,1,25,2,1,1,1
1,0,2,5,3,1,1,0
2,4,0,208,10,1,1,0
3,0,4,55,0,1,1,1
4,0,5,70,8,1,1,1
5,0,6,95,8,1,1,0
6,0,7,5,3,1,0,1
7,0,8,25,8,1,0,1
8,0,9,75,5,1,1,0
9,0,10,80,3,1,0,1
10,0,11,30,6,1,1,1
11,0,12,70,6,1,1,1
12,0,13,50,9,1,1,1
13,0,14,25,5,1,1,1
14,0,15,70,2,1,1,0
15,0,16,30,5,1,1,1
16,0,17,40,0,1,1,1
17,0,18,75,1,1,1,1
18,0,19,65,4,1,1,1
19,0,20,25,7,1,0,1
20,0,21,90,6,1,1,0
21,0,22,100,5,1,1,1
22,0,23,20,3,1,1,1
23,0,24,95,8,1,0,1
24,0,25,20,7,1,1,0
25,0,26,50,1,1,0,0
26,0,27,55,6,1,1,1
27,0,28,60,5,1,0,1
28,0,29,95,9,1,0,1
29,0,30,15,0,1,1,1
30,0,31,15,2,1,0,0
31,0,32,55,4,1,1,1
32,0,33,95,4,1,0,0
33,0,34,30,5,1,1,1
34,0,35,85,7,1,1,1
35,0,36,35,9,1,0,1
36,1,33,25,2,1,1,0
37,0,38,30,9,1,1,1
38,0,39,40,2,1,1,1
39,0,40,80,1,1,0,0
40,0,41,25,4,1,1,1
41,0,42,75,1,1,1,0
42,0,43,50,4,1,0,1
43,0,44,40,1,1,0,0
44,0,45,75,2,1,0,1
45,0,46,30,0,1,1,1
46,0,47,100,6,1,1,0
47,0,48,75,4,1,1,0
48,0,49,65,9,1,1,1
49,0,50,20,0,1,1,0
50,0,51,15,2,1,0,1
51,0,52,70,7,1,1,0
52,0,53,80,3,1,0,0
53,0,54,50,2,1,0,1
54,0,55,85,8,1,0,1
55,2,78,75,9,1,1,0
56,0,57,95,1,1,1,1
57,0,58,25,4,1,1,0
58,0,59,70,2,1,1,1
59,0,60,40,6,1,1,0
60,0,61,95,5,1,1,0
61,0,62,90,1,1,1,1
62,0,63,100,5,1,0,0
63,0,64,95,3,1,1,1
64,0,65,5,8,1,1,0
65,0,66,100,2,1,1,1
66,0,67,5,3,1,1,1
67,0,68,70,2,1,1,1
68,0,69,90,8,1,1,1
69,0,70,10,0,1,1,1
70,0,71,15,3,1,1,0
71,0,72,80,7,1,1,1
72,0,73,100,4,1,1,1
73,0,74,50,7,1,1,1
74,0,75,85,6,1,1,1
75,0,76,45,9,1,1,0
76,0,77,45,7,1,1,0
77,0,78,10,4,1,0,0
78,0,79,5,8,1,1,1
79,0,80,60,0,1,0,0
80,0,81,10,4,1,1,0
81,0,82,15,3,1,1,0
82,0,83,40,8,1,1,1
83,0,84,30,1,1,0,0
84,0,85,10,4,1,1,0
85,0,86,80,8,1,0,1
86,0,87,85,7,1,0,1
87,0,88,70,4,1,1,1
88,0,89,25,8,1,1,0
89,0,90,20,2,1,1,0
90,0,91,30,2,1,1,0
91,0,92,80,1,1,1,0
92,0,93,50,1,1,1,0
93,0,94,100,1,1,1,1
94,0,95,20,7,1,1,1
95,0,96,30,1,1,1,0
96,0,97,25,5,1,1,0
97,0,98,45,3,1,1,0
98,0,99,75,8,1,1,1
99,1,2,70,9,1,1,0
100,1,3,35,5,1,0,1
101,1,4,45,3,1,1,1
102,5,60,5,1,1,1,0
103,1,6,75,4,1,1,0
104,1,7,40,3,1,1,0
105,1,8,65,7,1,1,0
106,1,9,30,5,1,1,1
107,1,10,95,4,1,0,1
108,1,11,85,1,1,1,0
109,1,12,60,3,1,1,0
110,1,13,100,0,1,0,0
111,1,14,10,1,1,1,1
112,1,15,60,7,1,1,0
113,1,16,35,1,1,1,1
114,1,17,65,1,1,0,0
115,1,18,90,0,1,1,1
116,1,19,65,6,1,1,0
117,1,20,65,6,1,1,0
118,1,21,10,7,1,0,0
119,1,22,20,5,1,1,1
120,1,23,70,9,1,0,0
121,1,24,30,8,1,1,1
122,1,25,80,8,1,0,0
123,1,26,40,7,1,0,1
124,1,27,85,6,1,0,1
125,1,28,80,1,1,0,1
126,1,29,65,5,1,0,0
127,1,30,70,0,1,1,0
128,1,31,45,7,1,1,1
129,1,32,40,2,1,1,0
130,1,33,65,5,1,1,0
131,1,34,15,0,1,1,1
132,1,35,20,9,1,1,1
133,1,36,100,2,1,0,1
134,7,38,85,7,1,1,1
135,1,38,70,6,1,1,0
136,1,39,20,4,1,1,1
137,1,40,25,4,1,1,1
138,1,41,45,4,1,1,0
139,1,42,90,9,1,1,0
140,1,43,70,0,1,1,1
141,1,44,75,0,1,1,0
142,1,45,20,7,1,1,1
143,1,46,80,8,1,1,0
144,1,47,20,9,1,1,0
145,1,48,80,7,1,1,0
146,1,49,65,5,1,1,0
147,1,50,100,1,1,1,1
148,1,51,50,8,1,0,0
149,1,52,5,9,1,1,0
150,1,53,95,0,1,1,1
151,1,54,5,0,1,1,0
152,8,37,20,9,1,1,1
153,1,56,10,3,1,1,1
154,1,57,20,7,1,0,1
155,1,58,45,2,1,0,0
156,1,59,90,7,1,0,0
157,1,60,20,0,1,1,0
158,1,61,20,4,1,1,1
159,1,62,20,6,1,0,0
160,1,63,45,9,1,1,1
161,1,64,20,9,1,1,1
162,1,65,80,2,1,0,0
163,1,66,45,4,1,0,1
164,1,67,80,5,1,1,1
165,8,89,90,6,1,0,0
166,8,91,95,9,1,1,1
167,1,70,20,7,1,1,0
168,1,71,45,1,1,1,1
169,1,72,65,8,1,1,1
170,1,73,15,0,1,1,1
171,1,74,90,1,1,1,0
172,1,75,25,5,1,1,1
173,1,76,95,8,1,1,0
174,1,77,15,4,1,1,0
175,1,78,90,1,1,1,1
176,1,79,15,8,1,1,1
177,1,80,10,6,1,1,1
178,1,81,100,5,1,1,0
179,1,82,95,8,1,1,0
180,1,83,95,8,1,0,0
181,1,84,40,2,1,0,1
182,1,85,55,0,1,1,1
183,1,86,80,4,1,0,1
184,1,87,15,0,1,1,1
185,1,88,15,9,1,1,1
186,1,89,15,2,1,1,1
187,1,90,90,1,1,1,1
188,1,91,95,5,1,1,1
189,1,92,25,1,1,1,1
190,1,93,30,2,1,1,1
191,1,94,60,5,1,1,1
192,1,95,80,5,1,1,1
193,1,96,95,8,1,1,0
194,1,97,85,9,1,1,0
195,1,98,45,5,1,1,1
196,10,32,90,9,1,1,1
197,2,3,95,8,1,1,0
198,2,4,10,2,1,1,1
199,2,5,30,5,1,1,1
200,2,6,45,9,1,1,1
201,10,48,35,5,1,0,1
202,2,8,65,0,1,1,1
203,2,9,15,1,1,1,1
204,2,10,80,3,1,1,0
205,2,11,80,7,1,1,1
206,2,12,15,4,1,1,1
207,2,13,25,2,1,1,0
208,2,14,15,5,1,0,0
209,2,15,35,4,1,1,1
210,2,16,60,1,1,1,0
211,2,17,35,3,1,1,1
212,2,18,95,4,1,1,1
213,2,19,70,4,1,0,1
214,2,20,10,5,1,0,1
215,2,21,55,9,1,1,0
216,2,22,25,1,1,1,0
217,2,23,45,7,1,1,0
218,2,24,10,6,1,0,1
219,2,25,40,0,1,1,1
220,2,26,55,5,1,1,0
221,2,27,25,2,1,0,1
222,2,28,40,7,1,1,0
223,2,29,95,8,1,1,0
224,2,30,40,6,1,1,0
225,2,31,10,5,1,1,1
226,2,32,35,0,1,0,0
227,2,33,40,1,1,1,0
228,2,34,85,7,1,1,0
229,2,35,20,6,1,1,1
230,11,85,50,8,1,1,0
231,2,37,80,6,1,1,1
232,2,38,40,8,1,0,0
233,2,39,60,8,1,1,1
234,2,40,20,4,1,1,1
235,2,41,75,9,1,0,0
236,2,42,80,5,1,1,0
237,2,43,45,6,1,1,0
238,2,44,10,5,1,1,1
239,2,45,20,1,1,0,0
240,2,46,60,1,1,1,1
241,2,47,90,6,1,0,0
242,2,48,15,9,1,0,0
243,2,49,85,4,1,1,1
244,2,50,55,1,1,1,1
245,2,51,75,8,1,1,1
246,2,52,65,2,1,0,0
247,2,53,35,9,1,0,1
248,2,54,25,3,1,1,0
249,2,55,20,7,1,0,0
250,2,56,65,5,1,0,1
251,2,57,15,4,1,0,0
252,2,58,10,0,1,1,0
253,2,59,10,2,1,0,1
254,2,60,90,4,1,0,1
255,2,61,80,8,1,0,1
256,13,60,35,5,1,1,1
257,2,63,80,0,1,1,0
258,2,64,35,0,1,1,1
259,2,65,20,1,1,0,0
260,2,66,35,7,1,1,0
261,2,67,45,7,1,1,0
262,2,68,35,5,1,1,0
263,2,69,10,8,1,0,1
264,2,70,35,4,1,1,0
265,2,71,50,0,1,0,0
266,2,72,75,9,1,1,0
267,2,73,65,8,1,1,0
268,2,74,40,7,1,1,1
269,2,75,5,0,1,1,1
270,2,76,15,7,1,0,0
271,2,77,45,3,1,1,0
272,2,78,90,3,1,0,1
273,2,79,35,9,1,1,1
274,2,80,10,6,1,1,0
275,2,81,85,7,1,0,0
276,2,82,20,3,1,0,1
277,2,83,20,7,1,1,0
278,2,84,60,0,1,1,0
279,15,31,40,0,1,0,1
280,2,86,5,3,1,0,1
281,2,87,35,1,1,1,0
282,2,88,25,1,1,0,0
283,2,89,75,1,1,1,1
284,2,90,25,9,1,0,0
285,2,91,60,1,1,1,0
286,2,92,5,5,1,1,0
287,2,93,85,9,1,1,1
288,2,94,80,0,1,1,0
289,2,95,5,9,1,1,0
290,2,96,25,2,1,0,0
291,2,97,100,0,1,1,0
292,2,98,90,4,1,1,1
293,2,99,40,4,1,1,1
294,3,4,70,8,1,1,0
295,3,5,60,8,1,1,1
296,3,6,5,4,1,1,0
297,3,7,55,5,1,1,0
298,3,8,20,2,1,0,1
299,3,9,70,5,1,1,1
300,3,10,80,3,1,1,0
301,3,11,90,2,1,1,1
302,16,55,75,2,1,1,0
303,3,13,95,7,1,1,0
304,3,14,10,6,1,0,0
305,3,15,70,8,1,1,1
306,3,16,85,1,1,1,0
307,3,17,90,2,1,1,0
308,3,18,5,8,1,1,0
309,3,19,45,2,1,1,1
310,3,20,95,1,1,1,0
311,3,21,25,1,1,1,0
312,3,22,35,8,1,0,0
313,3,23,40,6,1,0,0
314,3,24,70,9,1,1,0
315,3,25,100,1,1,1,0
316,3,26,75,0,1,0,0
317,3,27,75,7,1,1,1
318,3,28,90,7,1,1,0
319,3,29,80,7,1,1,0
320,3,30,55,0,1,1,0
321,3,31,85,2,1,1,0
322,3,32,50,5,1,1,1
323,3,33,90,9,1,1,1
324,3,34,45,6,1,0,1
325,3,35,20,0,1,1,1
326,3,36,80,8,1,1,0
327,3,37,90,0,1,1,0
328,3,38,95,0,1,1,1
329,3,39,25,3,1,0,0
330,3,40,100,2,1,0,0
331,3,41,90,1,1,0,1
332,3,42,5,3,1,1,1
333,3,43,25,2,1,1,1
334,3,44,75,9,1,1,1
335,3,45,45,9,1,0,0
336,3,46,50,5,1,1,1
337,3,47,25,2,1,0,1
338,3,48,15,6,1,0,0
339,3,49,75,9,1,1,1
340,3,50,55,6,1,0,0
341,3,51,50,5,1,1,1
342,3,52,40,1,1,1,0
343,3,53,90,6,1,1,0
344,3,54,10,4,1,1,1
345,3,55,95,0,1,1,0
346,3,56,55,3,1,1,1
347,19,67,30,3,1,1,1
348,3,58,30,1,1,1,0
349,3,59,75,8,1,1,1
350,3,60,20,4,1,1,1
351,3,61,55,7,1,1,1
352,3,62,20,3,1,1,0
353,3,63,60,5,1,1,0
354,3,64,10,6,1,1,1
355,3,65,90,3,1,0,0
356,3,66,90,9,1,1,0
357,20,87,50,1,1,1,0
358,3,68,65,1,1,1,1
359,3,69,20,5,1,1,0
360,3,70,20,3,1,1,0
361,3,71,45,3,1,1,1
362,3,72,20,8,1,1,1
363,3,73,75,3,1,1,1
364,3,74,25,0,1,1,1
365,3,75,70,6,1,0,1
366,3,76,50,4,1,1,0
367,3,77,75,8,1,1,0
368,3,78,40,5,1,1,0
369,3,79,50,3,1,1,0
370,3,80,30,8,1,0,1
371,3,81,85,5,1,1,1
372,3,82,25,6,1,0,1
373,3,83,20,9,1,1,0
374,3,84,70,5,1,1,0
375,3,85,65,2,1,1,0
376,3,86,15,3,1,1,0
377,3,87,55,7,1,1,1
378,3,88,45,1,1,0,0
379,3,89,40,9,1,1,0
380,3,90,55,8,1,1,1
381,3,91,70,9,1,0,1
382,3,92,10,6,1,1,0
383,3,93,15,8,1,0,0
384,3,94,40,0,1,1,0
385,3,95,5,7,1,0,1
386,3,96,85,2,1,0,0
387,3,97,85,8,1,1,1
388,3,98,65,3,1,1,0
389,3,99,70,2,1,1,0
390,4,5,70,5,1,1,0
391,4,6,25,1,1,1,1
392,4,7,65,2,1,1,1
393,4,8,85,1,1,1,0
394,4,9,60,7,1,1,0
395,4,10,100,9,1,1,1
396,4,11,85,4,1,1,1
397,4,12,65,7,1,1,1
398,4,13,50,1,1,1,1
399,4,14,60,3,1,0,1
400,4,15,10,1,1,1,0
401,4,16,55,9,1,1,0
402,4,17,85,4,1,1,1
403,4,18,20,7,1,1,0
404,4,19,90,0,1,1,0
405,4,20,45,5,1,0,0
406,4,21,85,2,1,0,1
407,4,22,80,4,1,0,1
408,4,23,90,5,1,0,0
409,4,24,50,2,1,1,1
410,4,25,90,0,1,1,1
411,4,26,90,8,1,1,1
412,4,27,45,8,1,1,0
413,4,28,80,0,1,0,0
414,4,29,80,1,1,1,1
415,4,30,25,8,1,0,0
416,4,31,15,6,1,1,0
417,4,32,50,6,1,1,0
418,4,33,85,6,1,0,1
419,4,34,25,7,1,1,0
420,4,35,95,9,1,1,1
421,4,36,50,3,1,0,1
422,4,37,25,3,1,0,0
423,4,38,25,9,1,0,1
424,4,39,45,5,1,1,0
425,4,40,30,7,1,1,1
426,4,41,75,9,1,1,1
427,4,42,75,2,1,0,1
428,4,43,20,6,1,1,0
429,4,44,15,3,1,1,0
430,4,45,20,6,1,1,1
431,4,46,75,5,1,1,1
432,4,47,100,6,1,0,1
433,4,48,25,9,1,0,0
434,4,49,90,7,1,1,1
435,4,50,90,4,1,1,1
436,4,51,20,0,1,1,0
437,4,52,65,5,1,1,1
438,4,53,50,9,1,0,0
439,4,54,60,1,1,1,0
440,4,55,55,8,1,0,1
441,4,56,30,6,1,0,0
442,4,57,85,1,1,1,0
