# 4812
index,from_place_index,to_place_index,length,congestion,walk_access,bike_access,ebike_access
0,0,1,55,0,1,1,1
1,0,2,50,8,1,1,1
2,0,3,95,1,1,1,0
3,0,4,20,9,1,0,0
4,0,5,90,4,1,1,0
5,0,6,40,4,1,1,1
6,0,7,10,8,1,0,1
7,0,8,35,5,1,1,0
8,0,9,40,3,1,0,0
9,0,10,100,4,1,0,1
10,0,11,85,3,1,1,0
11,0,12,30,8,1,0,1
12,0,13,40,9,1,1,1
13,0,14,80,9,1,1,1
14,0,15,35,0,1,1,1
15,0,16,45,6,1,1,0
16,0,17,45,0,1,1,1
17,0,18,20,7,1,1,1
18,0,19,10,3,1,0,1
19,0,20,40,4,1,0,1
20,0,21,10,6,1,1,1
21,0,22,50,8,1,1,1
22,0,23,45,2,1,1,1
23,0,24,5,5,1,1,0
24,0,25,35,9,1,1,0
25,0,26,55,1,1,1,0
26,0,27,35,3,1,1,0
27,0,28,95,2,1,1,0
28,0,29,75,5,1,0,0
29,0,30,30,9,1,1,1
30,0,31,35,1,1,1,0
31,0,32,100,3,1,1,0
32,0,33,90,1,1,1,1
33,0,34,15,8,1,1,0
34,0,35,50,0,1,1,1
35,0,36,45,7,1,0,1
36,0,37,80,5,1,1,1
37,1,39,80,2,1,0,1
38,1,48,15,0,1,1,0
39,0,40,75,4,1,1,0
40,0,41,65,4,1,1,0
41,0,42,95,7,1,0,1
42,0,43,30,8,1,1,0
43,0,44,15,4,1,0,1
44,0,45,75,1,1,0,1
45,0,46,100,5,1,1,0
46,0,47,80,7,1,0,0
47,0,48,80,7,1,1,0
48,0,49,55,5,1,1,0
49,0,50,85,7,1,0,1
50,0,51,25,8,1,1,1
51,0,52,30,9,1,0,1
52,0,53,85,8,1,1,1
53,0,54,60,4,1,1,1
54,0,55,60,5,1,1,1
55,0,56,65,7,1,0,1
56,0,57,60,3,1,1,1
57,0,58,100,8,1,1,0
58,0,59,15,0,1,1,0
59,2,30,20,6,1,1,0
60,0,61,70,5,1,1,1
61,0,62,75,8,1,1,1
62,0,63,60,2,1,1,0
63,0,64,80,4,1,1,0
64,0,65,55,1,1,1,1
65,0,66,50,7,1,1,1
66,0,67,5,3,1,1,0
67,0,68,40,8,1,1,0
68,0,69,85,5,1,1,0
69,0,70,100,3,1,0,1
70,0,71,15,4,1,1,0
71,2,89,65,9,1,0,0
72,0,73,65,1,1,1,1
73,0,74,30,5,1,1,0
74,3,9,15,9,1,1,1
75,0,76,65,2,1,1,0
76,0,77,45,6,1,1,1
77,0,78,75,9,1,1,0
78,0,79,80,0,1,1,0
79,0,80,25,9,1,1,1
80,0,81,70,3,1,0,1
81,0,82,85,0,1,1,1
82,0,83,30,5,1,0,1
83,0,84,50,8,1,0,1
84,0,85,55,4,1,1,0
85,0,86,55,0,1,1,0
86,3,60,15,6,1,1,1
87,0,88,95,4,1,1,0
88,0,89,85,8,1,1,1
89,0,90,50,6,1,1,0
90,0,91,65,6,1,1,0
91,0,92,95,2,1,1,1
92,3,80,65,1,1,1,0
93,0,94,55,8,1,0,0
94,0,95,10,2,1,1,1
95,0,96,75,7,1,1,0
96,0,97,80,1,1,1,1
97,0,98,5,8,1,1,1
98,0,99,75,6,1,1,0
99,1,2,85,4,1,0,0
100,1,3,70,8,1,1,0
101,1,4,25,7,1,1,0
102,4,34,30,1,1,0,1
103,1,6,85,2,1,0,1
104,1,7,15,1,1,1,0
105,1,8,80,9,1,1,0
106,1,9,95,1,1,0,0
107,1,10,95,5,1,1,0
108,1,11,5,7,1,1,0
109,1,12,40,8,1,1,1
110,1,13,55,7,1,0,0
111,1,14,65,6,1,1,1
112,1,15,10,0,1,1,1
113,1,16,90,4,1,1,0
114,1,17,50,5,1,1,1
115,1,18,10,7,1,1,0
116,1,19,15,9,1,1,1
117,1,20,80,5,1,1,1
118,1,21,40,3,1,0,0
119,1,22,60,0,1,1,1
120,1,23,35,6,1,1,1
121,1,24,30,0,1,1,1
122,1,25,85,8,1,1,0
123,1,26,25,4,1,1,1
124,1,27,65,4,1,0,1
125,1,28,75,2,1,0,1
126,1,29,35,9,1,1,1
127,1,30,30,4,1,1,1
128,1,31,95,6,1,1,0
129,1,32,90,3,1,1,1
130,1,33,95,4,1,0,0
131,1,34,95,6,1,0,1
132,1,35,60,8,1,0,1
133,1,36,55,8,1,1,0
134,1,37,75,4,1,0,0
135,1,38,70,8,1,0,0
136,1,39,65,1,1,0,0
137,1,40,10,6,1,1,0
138,1,41,25,1,1,1,1
139,1,42,35,4,1,0,0
140,1,43,65,5,1,0,0
141,1,44,55,1,1,1,1
142,1,45,45,5,1,0,1
143,1,46,50,0,1,1,0
144,1,47,15,1,1,1,0
145,1,48,75,8,1,0,1
146,1,49,20,1,1,0,0
147,1,50,70,9,1,0,0
148,1,51,75,5,1,1,1
149,1,52,45,1,1,1,0
150,1,53,50,6,1,1,1
151,1,54,5,4,1,1,1
152,1,55,15,9,1,1,1
153,1,56,65,9,1,0,0
154,1,57,65,0,1,1,0
155,1,58,35,4,1,0,1
156,1,59,45,2,1,1,1
157,1,60,95,4,1,1,1
158,1,61,60,2,1,1,0
159,1,62,85,3,1,0,0
160,1,63,80,2,1,1,1
161,1,64,30,8,1,1,1
162,1,65,35,9,1,1,1
163,1,66,55,2,1,1,1
164,1,67,10,6,1,0,1
165,1,68,30,7,1,0,1
166,1,69,35,3,1,1,0
167,1,70,10,4,1,1,1
168,1,71,100,8,1,0,0
169,1,72,15,5,1,1,0
170,1,73,40,5,1,0,0
171,1,74,55,6,1,1,1
172,1,75,25,6,1,1,0
173,1,76,100,9,1,1,1
174,1,77,70,3,1,1,1
175,1,78,25,1,1,1,0
176,1,79,50,5,1,1,0
177,1,80,75,2,1,1,1
178,1,81,40,4,1,1,0
179,1,82,15,0,1,0,0
180,1,83,80,9,1,1,1
181,1,84,20,3,1,1,0
182,1,85,40,0,1,1,0
183,1,86,5,6,1,1,0
184,1,87,45,2,1,0,0
185,1,88,75,1,1,1,0
186,1,89,70,2,1,1,1
187,1,90,60,9,1,1,0
188,1,91,30,4,1,1,0
189,1,92,40,2,1,1,0
190,1,93,95,2,1,1,0
191,1,94,40,1,1,1,1
192,1,95,35,0,1,1,0
193,1,96,25,1,1,0,1
194,1,97,80,4,1,1,0
195,1,98,20,2,1,0,1
196,1,99,50,7,1,0,0
197,2,3,55,9,1,1,1
198,2,4,60,2,1,1,0
199,2,5,15,3,1,1,0
200,2,6,65,5,1,1,0
201,2,7,10,4,1,1,1
202,2,8,100,7,1,1,0
203,2,9,35,2,1,0,0
204,2,10,70,1,1,1,0
205,2,11,80,4,1,0,1
206,2,12,55,0,1,1,0
207,2,13,35,5,1,0,0
208,2,14,70,0,1,1,1
209,2,15,35,2,1,1,1
210,2,16,35,0,1,1,0
211,2,17,30,4,1,0,1
212,2,18,50,5,1,1,1
213,2,19,55,5,1,1,0
214,2,20,30,2,1,0,0
215,2,21,75,6,1,0,0
216,2,22,100,8,1,0,0
217,2,23,90,2,1,1,0
218,2,24,30,0,1,0,1
219,2,25,80,0,1,1,0
220,2,26,75,7,1,1,0
221,2,27,35,1,1,1,0
222,2,28,5,5,1,1,0
223,2,29,50,1,1,1,0
224,2,30,95,3,1,1,0
225,2,31,90,3,1,0,1
226,2,32,30,4,1,1,1
227,2,33,80,8,1,1,0
228,2,34,55,7,1,1,1
229,2,35,25,3,1,1,0
230,2,36,90,6,1,0,0
231,2,37,50,6,1,1,1
232,2,38,80,0,1,0,1
233,2,39,35,8,1,1,0
234,2,40,80,1,1,1,1
235,2,41,80,9,1,1,1
236,2,42,45,1,1,1,1
237,2,43,70,6,1,0,1
238,2,44,65,0,1,0,0
239,2,45,35,2,1,1,1
240,2,46,65,1,1,1,1
241,2,47,30,5,1,0,0
242,2,48,60,1,1,1,0
243,2,49,65,4,1,1,1
244,2,50,10,7,1,0,0
245,2,51,40,7,1,0,1
246,2,52,15,8,1,1,0
247,2,53,70,3,1,1,0
248,2,54,55,6,1,1,0
249,2,55,40,9,1,1,1
250,2,56,85,6,1,1,0
251,2,57,55,4,1,1,1
252,2,58,45,9,1,1,1
253,2,59,45,2,1,1,1
254,2,60,95,6,1,1,1
255,2,61,60,2,1,1,1
256,12,24,65,2,1,1,1
257,2,63,85,3,1,1,0
258,2,64,95,2,1,0,1
259,2,65,15,9,1,0,1
260,2,66,95,8,1,1,0
261,2,67,75,4,1,0,1
262,2,68,60,1,1,1,0
263,2,69,25,0,1,1,1
264,2,70,5,5,1,1,1
265,2,71,50,1,1,1,1
266,2,72,30,5,1,1,0
267,2,73,15,0,1,0,0
268,2,74,60,8,1,0,0
269,2,75,70,0,1,1,0
270,2,76,65,9,1,1,1
271,2,77,80,4,1,1,0
272,2,78,70,4,1,0,0
273,2,79,55,2,1,1,0
274,2,80,75,4,1,0,0
275,2,81,25,7,1,1,0
276,2,82,20,8,1,0,1
277,2,83,95,7,1,0,1
278,2,84,100,4,1,1,1
279,2,85,70,2,1,1,1
280,2,86,75,2,1,1,0
281,2,87,5,2,1,1,1
282,2,88,70,7,1,0,1
283,2,89,25,2,1,1,0
284,2,90,60,6,1,1,1
285,2,91,95,0,1,1,0
286,2,92,70,9,1,0,0
287,2,93,50,8,1,0,0
288,2,94,75,9,1,0,0
289,2,95,35,3,1,1,1
290,14,49,10,6,1,0,1
291,2,97,100,1,1,1,0
292,2,98,50,8,1,1,1
293,2,99,75,9,1,0,0
294,3,4,35,2,1,1,0
295,3,5,55,7,1,1,0
296,3,6,20,0,1,1,1
297,3,7,20,1,1,1,1
298,3,8,10,7,1,1,1
299,3,9,30,1,1,1,1
300,3,10,85,0,1,0,1
301,3,11,35,5,1,1,0
302,3,12,5,7,1,1,0
303,3,13,20,9,1,0,1
304,3,14,45,0,1,0,1
305,3,15,95,2,1,0,1
306,3,16,45,2,1,1,1
307,3,17,30,6,1,1,0
308,3,18,25,2,1,1,1
309,3,19,60,5,1,1,0
310,3,20,80,4,1,1,1
311,3,21,45,1,1,1,1
312,3,22,10,8,1,1,1
313,16,19,90,6,1,1,0
314,3,24,90,4,1,1,1
315,3,25,40,1,1,0,0
316,3,26,85,4,1,1,0
317,3,27,20,4,1,0,1
318,3,28,25,9,1,1,1
319,3,29,100,2,1,1,0
320,3,30,35,0,1,1,0
321,3,31,95,8,1,0,0
322,16,65,80,3,1,0,0
323,3,33,40,3,1,1,1
324,3,34,90,4,1,0,1
325,3,35,35,1,1,1,0
326,3,36,5,8,1,1,1
327,16,90,80,4,1,1,0
328,3,38,15,1,1,0,0
329,3,39,95,2,1,1,1
330,3,40,40,3,1,1,0
331,3,41,10,9,1,0,1
332,3,42,70,9,1,1,0
333,3,43,30,0,1,1,0
334,3,44,10,7,1,0,1
335,3,45,10,2,1,1,1
336,3,46,95,8,1,1,1
337,3,47,65,4,1,0,1
338,3,48,85,5,1,1,1
339,3,49,5,8,1,0,0
340,3,50,80,5,1,1,0
341,3,51,95,4,1,1,1
342,3,52,35,5,1,1,1
343,3,53,35,0,1,1,1
344,3,54,75,0,1,1,1
345,3,55,75,0,1,1,1
346,3,56,10,9,1,0,0
347,3,57,5,0,1,1,1
348,3,58,60,4,1,0,1
349,3,59,30,1,1,0,1
350,3,60,65,3,1,1,0
351,3,61,15,4,1,1,1
352,3,62,50,1,1,1,0
353,3,63,40,0,1,1,0
354,3,64,5,6,1,1,1
355,3,65,15,5,1,1,1
356,3,66,60,9,1,1,0
357,3,67,100,1,1,1,1
358,3,68,45,2,1,1,1
359,3,69,95,5,1,0,1
360,3,70,45,6,1,0,1
361,3,71,55,5,1,1,1
362,3,72,90,0,1,1,1
363,3,73,85,1,1,1,1
364,3,74,90,6,1,1,0
365,3,75,15,7,1,0,0
366,3,76,45,3,1,1,1
367,3,77,45,3,1,0,0
368,3,78,75,2,1,1,0
369,3,79,100,9,1,0,0
370,3,80,50,0,1,1,0
371,3,81,90,6,1,1,0
372,3,82,85,1,1,1,1
373,3,83,50,9,1,1,0
374,3,84,70,6,1,1,1
375,3,85,45,4,1,1,0
376,3,86,60,2,1,1,0
377,3,87,55,0,1,1,0
378,3,88,40,9,1,0,1
379,3,89,90,9,1,0,1
380,3,90,85,7,1,1,0
381,3,91,100,5,1,0,1
382,3,92,90,8,1,1,1
383,3,93,20,7,1,1,0
384,3,94,95,0,1,1,0
385,3,95,95,5,1,1,1
386,3,96,95,7,1,1,1
387,3,97,55,8,1,1,1
388,3,98,20,5,1,1,0
389,3,99,20,9,1,1,1
390,4,5,95,5,1,0,1
391,4,6,50,9,1,1,1
392,4,7,35,1,1,1,1
393,4,8,35,7,1,1,0
394,4,9,80,0,1,1,0
395,4,10,45,5,1,1,0
396,4,11,5,0,1,1,1
397,4,12,70,9,1,1,0
398,4,13,70,5,1,1,1
399,4,14,20,9,1,1,0
400,4,15,85,7,1,1,0
401,4,16,80,1,1,0,1
402,4,17,15,3,1,0,0
403,21,66,70,9,1,1,0
404,4,19,60,5,1,0,1
405,4,20,40,8,1,1,0
406,4,21,85,3,1,1,0
407,4,22,85,5,1,1,0
408,4,23,40,0,1,0,1
409,4,24,90,0,1,0,1
410,4,25,60,9,1,1,1
411,4,26,85,7,1,0,1
412,4,27,85,9,1,0,0
413,4,28,100,8,1,1,0
414,4,29,80,4,1,1,0
415,4,30,70,5,1,0,0
416,4,31,75,3,1,0,0
417,4,32,40,7,1,1,1
418,22,52,45,6,1,1,0
419,4,34,80,8,1,1,1
420,4,35,70,9,1,1,0
421,4,36,75,0,1,1,1
422,4,37,90,9,1,1,1
423,4,38,90,6,1,1,0
424,4,39,40,0,1,1,1
425,4,40,25,9,1,1,0
426,4,41,25,8,1,1,0
427,4,42,5,5,1,1,1
428,4,43,100,6,1,1,0
429,4,44,70,0,1,1,0
430,4,45,70,9,1,1,1
431,4,46,40,5,1,1,0
432,4,47,85,3,1,1,0
433,4,48,90,3,1,1,0
434,4,49,45,8,1,0,0
435,4,50,40,2,1,1,0
436,4,51,30,9,1,1,1
437,4,52,55,4,1,1,0
438,4,53,30,8,1,1,0
439,4,54,25,7,1,1,1
440,4,55,10,7,1,0,0
441,4,56,20,0,1,1,0
442,4,57,85,3,1,1,1
443,4,58,10,5,1,1,1
444,4,59,5,7,1,1,1
445,4,60,10,6,1,1,1
446,4,61,10,3,1,1,0
447,4,62,15,4,1,1,0
448,4,63,85,5,1,1,0
449,4,64,70,8,1,1,0
450,4,65,25,9,1,1,0
451,4,66,10,1,1,1,1
452,4,67,80,7,1,1,0
453,4,68,20,2,1,1,1
454,4,69,20,3,1,0,1
455,4,70,50,2,1,1,1
456,4,71,70,5,1,1,0
457,4,72,75,8,1,1,0
458,4,73,55,5,1,0,0
459,4,74,20,6,1,1,0
460,4,75,50,8,1,0,1
461,4,76,10,2,1,1,1
462,4,77,85,4,1,1,0
463,4,78,25,3,1,0,1
464,4,79,60,4,1,1,0
465,4,80,95,5,1,0,0
466,4,81,70,4,1,1,1
467,4,82,40,3,1,1,0
468,4,83,40,7,1,1,0
469,4,84,15,5,1,1,0
470,4,85,15,1,1,1,1
471,4,86,20,2,1,1,0
472,4,87,80,4,1,1,0
473,4,88,15,4,1,0,0
474,4,89,85,6,1,1,0
475,4,90,90,7,1,1,0
476,4,91,40,3,1,0,1
477,4,92,35,3,1,1,0
478,4,93,100,8,1,0,1
479,4,94,25,6,1,1,0
480,4,95,40,4,1,1,1
481,4,96,100,2,1,1,0
482,4,97,35,4,1,1,1
483,4,98,5,8,1,1,1
484,26,48,45,8,1,1,0
485,5,6,25,7,1,1,0
486,5,7,30,2,1,1,1
487,5,8,10,7,1,0,1
488,5,9,20,9,1,0,0
489,5,10,70,4,1,1,0
490,5,11,25,0,1,0,1
491,5,12,20,8,1,1,0
492,5,13,95,5,1,1,0
493,5,14,20,0,1,0,0
494,5,15,100,6,1,1,1
495,5,16,95,0,1,1,1
496,5,17,5,1,1,1,1
497,5,18,80,7,1,0,0
498,5,19,20,7,1,1,0
499,5,20,45,7,1,1,1
500,5,21,20,2,1,0,0
501,5,22,55,9,1,1,0
502,5,23,60,9,1,1,1
503,5,24,75,6,1,1,1
504,27,48,95,3,1,1,0
505,5,26,10,9,1,1,1
506,5,27,70,3,1,1,1
507,5,28,45,5,1,1,0
508,27,66,70,6,1,1,0
509,5,30,10,5,1,1,0
510,5,31,95,0,1,1,0
511,5,32,25,4,1,1,0
512,5,33,50,1,1,1,1
513,5,34,35,6,1,0,1
514,5,35,30,5,1,1,0
515,5,36,55,8,1,1,0
516,5,37,95,6,1,1,1
517,5,38,70,6,1,1,0
518,5,39,20,6,1,1,1
519,5,40,95,9,1,1,1
520,5,41,15,7,1,1,0
521,5,42,85,2,1,0,0
522,5,43,10,5,1,1,1
523,5,44,40,3,1,0,1
524,5,45,35,6,1,1,1
525,5,46,85,5,1,0,0
526,5,47,30,8,1,1,0
527,5,48,15,2,1,1,1
528,5,49,80,8,1,0,0
529,5,50,55,4,1,1,0
530,5,51,15,2,1,1,0
531,5,52,80,5,1,0,1
532,5,53,25,3,1,1,1
533,5,54,55,7,1,1,1
534,5,55,10,4,1,1,0
535,5,56,90,0,1,1,0
536,5,57,5,9,1,1,0
537,5,58,55,8,1,1,1
538,5,59,90,0,1,1,1
539,5,60,5,8,1,1,1
540,5,61,75,9,1,1,1
541,5,62,45,8,1,1,0
542,5,63,45,8,1,1,1
543,5,64,90,6,1,1,0
544,5,65,90,7,1,1,1
545,5,66,35,5,1,1,0
546,5,67,80,1,1,1,1
547,5,68,95,2,1,0,0
548,5,69,100,5,1,1,1
549,5,70,90,4,1,1,0
550,5,71,35,0,1,1,0
551,5,72,90,8,1,0,0
552,5,73,20,4,1,0,1
553,5,74,55,3,1,1,0
554,5,75,75,3,1,0,1
555,5,76,35,5,1,1,0
556,5,77,90,3,1,1,1
557,5,78,100,3,1,1,1
558,5,79,90,0,1,1,1
559,5,80,85,8,1,1,1
560,5,81,20,9,1,0,0
561,5,82,25,5,1,1,1
562,5,83,40,5,1,0,0
563,5,84,45,9,1,1,0
564,5,85,100,3,1,1,1
565,5,86,65,1,1,1,1
566,5,87,45,1,1,1,1
567,5,88,70,8,1,1,1
568,5,89,15,1,1,1,1
569,5,90,20,4,1,1,1
570,5,91,100,8,1,1,1
571,5,92,60,2,1,1,1
572,5,93,95,9,1,1,1
573,5,94,85,2,1,1,0
574,5,95,95,1,1,1,0
575,5,96,70,7,1,1,1
576,5,97,20,8,1,1,1
