# 208
index,name,label,likes
0,麻辣烫 food_id:0,粤菜 food_id:0,15
1,猪肉炒手 food_id:1,徽菜 food_id:1,72
2,猪肉炒手 food_id:2,苏菜 food_id:2,111
3,毛血旺 food_id:3,徽菜 food_id:3,54
4,毛血旺 food_id:4,湘菜 food_id:4,27
5,山西刀削面 food_id:5,苏菜 food_id:5,114
6,鱼香肉丝 food_id:6,川菜 food_id:6,84
7,涮毛肚 food_id:7,徽菜 food_id:7,0
8,山西刀削面 food_id:8,闽菜 food_id:8,99
9,鱼香肉丝 food_id:9,闽菜 food_id:9,33
10,涮毛肚 food_id:10,苏菜 food_id:10,78
11,鱼香肉丝 food_id:11,粤菜 food_id:11,9
12,牛肉拉面 food_id:12,徽菜 food_id:12,102
13,鱼香肉丝 food_id:13,徽菜 food_id:13,42
14,鱼香肉丝 food_id:14,徽菜 food_id:14,33
15,面皮 food_id:15,徽菜 food_id:15,63
16,山西刀削面 food_id:16,鲁菜 food_id:16,27
17,牛肉拉面 food_id:17,徽菜 food_id:17,45
18,山西刀削面 food_id:18,湘菜 food_id:18,33
19,猪肉炒手 food_id:19,徽菜 food_id:19,48
20,毛血旺 food_id:20,鲁菜 food_id:20,60
21,涮毛肚 food_id:21,鲁菜 food_id:21,75
22,涮毛肚 food_id:22,徽菜 food_id:22,39
23,猪肉炒手 food_id:23,浙菜 food_id:23,51
24,麻辣烫 food_id:24,浙菜 food_id:24,39
25,牛肉拉面 food_id:25,闽菜 food_id:25,21
26,毛血旺 food_id:26,浙菜 food_id:26,33
27,猪肉炒手 food_id:27,浙菜 food_id:27,78
28,麻辣烫 food_id:28,粤菜 food_id:28,57
29,猪肉炒手 food_id:29,湘菜 food_id:29,78
30,毛血旺 food_id:30,徽菜 food_id:30,114
31,山西刀削面 food_id:31,粤菜 food_id:31,69
32,山西刀削面 food_id:32,川菜 food_id:32,33
33,毛血旺 food_id:33,浙菜 food_id:33,6
34,山西刀削面 food_id:34,徽菜 food_id:34,45
35,山西刀削面 food_id:35,苏菜 food_id:35,36
36,毛血旺 food_id:36,浙菜 food_id:36,117
37,面皮 food_id:37,粤菜 food_id:37,12
38,牛肉拉面 food_id:38,湘菜 food_id:38,66
39,麻辣烫 food_id:39,徽菜 food_id:39,111
40,山西刀削面 food_id:40,闽菜 food_id:40,63
41,毛血旺 food_id:41,浙菜 food_id:41,33
42,鱼香肉丝 food_id:42,浙菜 food_id:42,30
43,毛血旺 food_id:43,鲁菜 food_id:43,66
44,面皮 food_id:44,苏菜 food_id:44,78
45,山西刀削面 food_id:45,闽菜 food_id:45,6
46,毛血旺 food_id:46,徽菜 food_id:46,75
47,猪肉炒手 food_id:47,湘菜 food_id:47,63
48,牛肉拉面 food_id:48,闽菜 food_id:48,48
49,牛肉拉面 food_id:49,闽菜 food_id:49,27
50,牛肉拉面 food_id:50,湘菜 food_id:50,102
