# 407
index,name,label,likes
0,山西刀削面 food_id:0,浙菜 food_id:0,30
1,麻辣烫 food_id:1,鲁菜 food_id:1,99
2,猪肉炒手 food_id:2,闽菜 food_id:2,90
3,麻辣烫 food_id:3,闽菜 food_id:3,24
4,鱼香肉丝 food_id:4,浙菜 food_id:4,39
5,毛血旺 food_id:5,鲁菜 food_id:5,15
6,涮毛肚 food_id:6,苏菜 food_id:6,75
7,鱼香肉丝 food_id:7,徽菜 food_id:7,78
8,山西刀削面 food_id:8,鲁菜 food_id:8,93
9,山西刀削面 food_id:9,湘菜 food_id:9,6
10,面皮 food_id:10,粤菜 food_id:10,84
11,鱼香肉丝 food_id:11,粤菜 food_id:11,114
12,毛血旺 food_id:12,浙菜 food_id:12,18
13,面皮 food_id:13,闽菜 food_id:13,111
14,牛肉拉面 food_id:14,闽菜 food_id:14,42
15,麻辣烫 food_id:15,闽菜 food_id:15,108
16,牛肉拉面 food_id:16,粤菜 food_id:16,99
17,山西刀削面 food_id:17,川菜 food_id:17,63
18,牛肉拉面 food_id:18,闽菜 food_id:18,117
19,毛血旺 food_id:19,鲁菜 food_id:19,18
20,牛肉拉面 food_id:20,浙菜 food_id:20,18
21,面皮 food_id:21,鲁菜 food_id:21,24
22,麻辣烫 food_id:22,鲁菜 food_id:22,45
23,面皮 food_id:23,苏菜 food_id:23,87
24,麻辣烫 food_id:24,闽菜 food_id:24,45
25,山西刀削面 food_id:25,鲁菜 food_id:25,54
26,猪肉炒手 food_id:26,闽菜 food_id:26,84
27,山西刀削面 food_id:27,粤菜 food_id:27,69
28,牛肉拉面 food_id:28,粤菜 food_id:28,21
29,麻辣烫 food_id:29,闽菜 food_id:29,96
30,面皮 food_id:30,粤菜 food_id:30,24
31,猪肉炒手 food_id:31,鲁菜 food_id:31,18
32,毛血旺 food_id:32,粤菜 food_id:32,63
33,山西刀削面 food_id:33,闽菜 food_id:33,57
34,麻辣烫 food_id:34,鲁菜 food_id:34,75
35,猪肉炒手 food_id:35,徽菜 food_id:35,60
36,麻辣烫 food_id:36,鲁菜 food_id:36,42
37,猪肉炒手 food_id:37,闽菜 food_id:37,72
38,面皮 food_id:38,粤菜 food_id:38,81
39,麻辣烫 food_id:39,闽菜 food_id:39,42
40,涮毛肚 food_id:40,浙菜 food_id:40,21
41,猪肉炒手 food_id:41,闽菜 food_id:41,45
42,麻辣烫 food_id:42,川菜 food_id:42,12
43,猪肉炒手 food_id:43,鲁菜 food_id:43,42
44,鱼香肉丝 food_id:44,苏菜 food_id:44,33
45,毛血旺 food_id:45,鲁菜 food_id:45,27
46,面皮 food_id:46,苏菜 food_id:46,93
47,面皮 food_id:47,浙菜 food_id:47,87
48,猪肉炒手 food_id:48,粤菜 food_id:48,57
49,牛肉拉面 food_id:49,鲁菜 food_id:49,117
50,面皮 food_id:50,闽菜 food_id:50,60
51,牛肉拉面 food_id:51,湘菜 food_id:51,45
52,山西刀削面 food_id:52,川菜 food_id:52,84
53,鱼香肉丝 food_id:53,苏菜 food_id:53,96
54,山西刀削面 food_id:54,浙菜 food_id:54,39
55,毛血旺 food_id:55,苏菜 food_id:55,72
56,涮毛肚 food_id:56,徽菜 food_id:56,15
57,猪肉炒手 food_id:57,鲁菜 food_id:57,102
58,面皮 food_id:58,苏菜 food_id:58,36
59,麻辣烫 food_id:59,苏菜 food_id:59,21
60,面皮 food_id:60,闽菜 food_id:60,27
61,涮毛肚 food_id:61,浙菜 food_id:61,60
62,牛肉拉面 food_id:62,粤菜 food_id:62,12
63,鱼香肉丝 food_id:63,苏菜 food_id:63,99
64,面皮 food_id:64,苏菜 food_id:64,102
65,猪肉炒手 food_id:65,闽菜 food_id:65,9
66,牛肉拉面 food_id:66,苏菜 food_id:66,18
67,毛血旺 food_id:67,湘菜 food_id:67,3
68,麻辣烫 food_id:68,苏菜 food_id:68,24
69,毛血旺 food_id:69,苏菜 food_id:69,105
70,面皮 food_id:70,苏菜 food_id:70,63
71,山西刀削面 food_id:71,湘菜 food_id:71,18
72,毛血旺 food_id:72,浙菜 food_id:72,99
73,猪肉炒手 food_id:73,苏菜 food_id:73,0
74,鱼香肉丝 food_id:74,浙菜 food_id:74,9
75,麻辣烫 food_id:75,粤菜 food_id:75,39
76,麻辣烫 food_id:76,徽菜 food_id:76,3
77,涮毛肚 food_id:77,闽菜 food_id:77,60
78,鱼香肉丝 food_id:78,苏菜 food_id:78,63
79,山西刀削面 food_id:79,鲁菜 food_id:79,21
80,牛肉拉面 food_id:80,粤菜 food_id:80,57
81,猪肉炒手 food_id:81,徽菜 food_id:81,30
82,猪肉炒手 food_id:82,鲁菜 food_id:82,87
83,猪肉炒手 food_id:83,浙菜 food_id:83,90
84,面皮 food_id:84,鲁菜 food_id:84,72
85,面皮 food_id:85,闽菜 food_id:85,108
86,麻辣烫 food_id:86,鲁菜 food_id:86,24
87,毛血旺 food_id:87,苏菜 food_id:87,57
88,毛血旺 food_id:88,粤菜 food_id:88,0
89,麻辣烫 food_id:89,浙菜 food_id:89,54
90,牛肉拉面 food_id:90,闽菜 food_id:90,48
91,面皮 food_id:91,苏菜 food_id:91,102
92,牛肉拉面 food_id:92,鲁菜 food_id:92,24
93,涮毛肚 food_id:93,苏菜 food_id:93,81
94,面皮 food_id:94,鲁菜 food_id:94,6
95,涮毛肚 food_id:95,闽菜 food_id:95,102
96,毛血旺 food_id:96,川菜 food_id:96,9
97,猪肉炒手 food_id:97,鲁菜 food_id:97,24
98,猪肉炒手 food_id:98,湘菜 food_id:98,30
99,牛肉拉面 food_id:99,苏菜 food_id:99,93
100,涮毛肚 food_id:100,闽菜 food_id:100,36
101,麻辣烫 food_id:101,浙菜 food_id:101,42
102,面皮 food_id:102,徽菜 food_id:102,42
103,鱼香肉丝 food_id:103,苏菜 food_id:103,102
104,山西刀削面 food_id:104,鲁菜 food_id:104,81
105,毛血旺 food_id:105,闽菜 food_id:105,108
106,猪肉炒手 food_id:106,鲁菜 food_id:106,3
107,鱼香肉丝 food_id:107,湘菜 food_id:107,9
108,猪肉炒手 food_id:108,川菜 food_id:108,42
109,鱼香肉丝 food_id:109,川菜 food_id:109,63
110,面皮 food_id:110,苏菜 food_id:110,75
111,鱼香肉丝 food_id:111,浙菜 food_id:111,84
112,毛血旺 food_id:112,苏菜 food_id:112,105
113,牛肉拉面 food_id:113,浙菜 food_id:113,21
114,毛血旺 food_id:114,鲁菜 food_id:114,105
115,山西刀削面 food_id:115,浙菜 food_id:115,3
116,牛肉拉面 food_id:116,苏菜 food_id:116,105
117,山西刀削面 food_id:117,闽菜 food_id:117,108
118,麻辣烫 food_id:118,苏菜 food_id:118,66
119,鱼香肉丝 food_id:119,苏菜 food_id:119,18
120,面皮 food_id:120,粤菜 food_id:120,0
121,山西刀削面 food_id:121,鲁菜 food_id:121,96
122,鱼香肉丝 food_id:122,湘菜 food_id:122,39
123,涮毛肚 food_id:123,粤菜 food_id:123,96
124,面皮 food_id:124,浙菜 food_id:124,54
125,麻辣烫 food_id:125,浙菜 food_id:125,108
126,涮毛肚 food_id:126,粤菜 food_id:126,6
127,猪肉炒手 food_id:127,苏菜 food_id:127,72
128,山西刀削面 food_id:128,苏菜 food_id:128,117
129,猪肉炒手 food_id:129,徽菜 food_id:129,102
130,麻辣烫 food_id:130,川菜 food_id:130,69
131,牛肉拉面 food_id:131,闽菜 food_id:131,87
132,面皮 food_id:132,浙菜 food_id:132,54
133,毛血旺 food_id:133,川菜 food_id:133,27
134,猪肉炒手 food_id:134,湘菜 food_id:134,90
135,涮毛肚 food_id:135,闽菜 food_id:135,78
136,毛血旺 food_id:136,闽菜 food_id:136,69
137,牛肉拉面 food_id:137,徽菜 food_id:137,105
138,毛血旺 food_id:138,川菜 food_id:138,15
139,牛肉拉面 food_id:139,湘菜 food_id:139,93
140,猪肉炒手 food_id:140,徽菜 food_id:140,108
141,牛肉拉面 food_id:141,湘菜 food_id:141,12
142,毛血旺 food_id:142,浙菜 food_id:142,30
143,牛肉拉面 food_id:143,闽菜 food_id:143,54
144,涮毛肚 food_id:144,闽菜 food_id:144,99
145,牛肉拉面 food_id:145,苏菜 food_id:145,87
146,毛血旺 food_id:146,苏菜 food_id:146,114
147,山西刀削面 food_id:147,徽菜 food_id:147,96
148,麻辣烫 food_id:148,鲁菜 food_id:148,105
149,猪肉炒手 food_id:149,粤菜 food_id:149,27
150,涮毛肚 food_id:150,闽菜 food_id:150,117
151,牛肉拉面 food_id:151,闽菜 food_id:151,24
152,山西刀削面 food_id:152,川菜 food_id:152,39
153,麻辣烫 food_id:153,川菜 food_id:153,90
154,鱼香肉丝 food_id:154,苏菜 food_id:154,90
155,山西刀削面 food_id:155,川菜 food_id:155,75
156,毛血旺 food_id:156,苏菜 food_id:156,27
157,麻辣烫 food_id:157,闽菜 food_id:157,48
158,山西刀削面 food_id:158,鲁菜 food_id:158,33
159,毛血旺 food_id:159,鲁菜 food_id:159,111
160,山西刀削面 food_id:160,川菜 food_id:160,42
161,山西刀削面 food_id:161,川菜 food_id:161,102
162,山西刀削面 food_id:162,苏菜 food_id:162,63
163,毛血旺 food_id:163,苏菜 food_id:163,87
164,面皮 food_id:164,湘菜 food_id:164,57
165,山西刀削面 food_id:165,徽菜 food_id:165,63
166,山西刀削面 food_id:166,鲁菜 food_id:166,21
167,山西刀削面 food_id:167,川菜 food_id:167,63
168,涮毛肚 food_id:168,苏菜 food_id:168,33
169,麻辣烫 food_id:169,苏菜 food_id:169,39
170,牛肉拉面 food_id:170,徽菜 food_id:170,69
171,毛血旺 food_id:171,川菜 food_id:171,78
172,毛血旺 food_id:172,苏菜 food_id:172,75
173,涮毛肚 food_id:173,闽菜 food_id:173,6
174,牛肉拉面 food_id:174,徽菜 food_id:174,99
175,猪肉炒手 food_id:175,浙菜 food_id:175,33
176,麻辣烫 food_id:176,浙菜 food_id:176,69
177,涮毛肚 food_id:177,川菜 food_id:177,36
178,猪肉炒手 food_id:178,苏菜 food_id:178,87
179,面皮 food_id:179,川菜 food_id:179,39
180,鱼香肉丝 food_id:180,川菜 food_id:180,75
181,猪肉炒手 food_id:181,徽菜 food_id:181,54
182,牛肉拉面 food_id:182,浙菜 food_id:182,84
183,牛肉拉面 food_id:183,闽菜 food_id:183,57
184,毛血旺 food_id:184,湘菜 food_id:184,21
185,猪肉炒手 food_id:185,徽菜 food_id:185,81
186,毛血旺 food_id:186,川菜 food_id:186,3
187,毛血旺 food_id:187,湘菜 food_id:187,39
188,涮毛肚 food_id:188,苏菜 food_id:188,36
189,山西刀削面 food_id:189,徽菜 food_id:189,114
190,山西刀削面 food_id:190,闽菜 food_id:190,87
191,毛血旺 food_id:191,苏菜 food_id:191,117
192,牛肉拉面 food_id:192,苏菜 food_id:192,27
193,麻辣烫 food_id:193,鲁菜 food_id:193,90
194,面皮 food_id:194,湘菜 food_id:194,57
195,猪肉炒手 food_id:195,徽菜 food_id:195,63
196,山西刀削面 food_id:196,浙菜 food_id:196,15
197,鱼香肉丝 food_id:197,鲁菜 food_id:197,75
198,麻辣烫 food_id:198,浙菜 food_id:198,69
199,山西刀削面 food_id:199,苏菜 food_id:199,63
200,山西刀削面 food_id:200,浙菜 food_id:200,3
201,牛肉拉面 food_id:201,川菜 food_id:201,105
202,牛肉拉面 food_id:202,苏菜 food_id:202,27
203,猪肉炒手 food_id:203,徽菜 food_id:203,12
204,麻辣烫 food_id:204,闽菜 food_id:204,93
205,鱼香肉丝 food_id:205,苏菜 food_id:205,90
206,鱼香肉丝 food_id:206,粤菜 food_id:206,66
207,鱼香肉丝 food_id:207,鲁菜 food_id:207,87
208,麻辣烫 food_id:208,徽菜 food_id:208,33
209,牛肉拉面 food_id:209,湘菜 food_id:209,12
210,猪肉炒手 food_id:210,湘菜 food_id:210,24
211,牛肉拉面 food_id:211,闽菜 food_id:211,117
