# 512
index,content,likes
0,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。这里好玩。 comment_id:0  �评论。里面超好玩儿啊啊啊，里面的人说话又好听。这里好玩。 com,135
1,这是景区评论。今天在这里。。，今天很开心！ comment_id:1  ,207
2,这是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:2  �是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:2,66
3,这是景区评论。里面超好玩，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:3  �超好玩，里面的人说话又好听。今天在这里。。，今天�,120
4,这是景区评论。这是我的景区评论。 comment_id:4  ,198
5,这是景区评论。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 comment_id:5  �论。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 ,195
6,景区评论!今天在这里。。，今天很开心！里面超好玩儿啊啊啊! comment_id:6  ,210
7,这是景区评论。里面超好玩，里面的人说话又好听。这里好玩。 comment_id:7  ,30
8,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:8  �啊啊啊，里面的人说话又好听。今天在这里。�,66
9,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。这是我的景区评论。 comment_id:9  �面超好玩儿啊啊啊，里面的人说话又好听。这是我的景区�,9
10,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。这是我的景区评论。 comment_id:10  面超好玩儿啊啊啊，里面的人说话又好听。这是我的景区�,48
11,这是景区评论。里面超好玩，里面的人说话又好听。这里好玩。 comment_id:11  这是景区评论。里面超好玩，里面的人说话又好听。这里好玩。 comment_id:11  ,189
12,景区评论!今天在这里。。，今天很开心！今天很开心！ comment_id:12  ,213
13,这是景区评论。里面超好玩，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:13  超好玩，里面的人说话又好听。今天在这里。。，今天�,3
14,景区评论!今天在这里。。，今天很开心！里面超好玩儿啊啊啊! comment_id:14  ,222
15,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。这里好玩。 comment_id:15  评论。里面超好玩儿啊啊啊，里面的人说话又好听。这里好玩。 com,54
16,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。这是我的景区评论。 comment_id:16  面超好玩儿啊啊啊，里面的人说话又好听。这是我的景区�,204
17,景区评论!今天在这里。。，今天很开心！这是我的景区评论。 comment_id:17  ,153
18,这是景区评论。今天在这里。。，今天很开心！ comment_id:18  ,144
19,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:19  ��超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿�,123
20,这是景区评论。今天很开心！ comment_id:20  ,204
21,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:21  啊啊啊，里面的人说话又好听。今天在这里。�,132
22,这是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:22  是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:2,132
23,景区评论!今天在这里。。，今天很开心！里面超好玩儿啊啊啊! comment_id:23  ,117
