# 4804
index,from_place_index,to_place_index,length,congestion,walk_access,bike_access,ebike_access
0,0,1,95,8,1,1,0
1,0,2,40,8,1,1,1
2,0,3,75,9,1,1,1
3,0,4,70,7,1,1,1
4,0,5,5,5,1,1,1
5,0,6,60,8,1,0,1
6,0,7,55,1,1,1,1
7,0,8,75,0,1,1,1
8,0,9,90,9,1,1,1
9,0,10,50,6,1,1,0
10,0,11,10,0,1,0,0
11,0,12,75,5,1,0,1
12,0,13,100,2,1,1,1
13,0,14,60,1,1,0,0
14,0,15,100,2,1,0,1
15,0,16,60,1,1,0,1
16,0,17,100,1,1,1,1
17,0,18,20,7,1,1,1
18,0,19,25,6,1,1,1
19,0,78,70,2,1,1,0
20,0,21,95,1,1,1,1
21,0,22,95,3,1,0,0
22,0,23,15,1,1,1,1
23,0,24,15,2,1,1,1
24,0,25,25,8,1,1,1
25,0,26,60,0,1,1,0
26,0,27,5,5,1,1,0
27,0,28,100,2,1,0,1
28,0,29,25,3,1,1,0
29,0,30,20,5,1,1,0
30,0,31,20,8,1,1,1
31,0,32,70,6,1,0,1
32,0,33,35,9,1,0,0
33,0,34,55,1,1,1,0
34,0,35,70,5,1,1,0
35,0,36,5,1,1,0,1
36,0,37,55,0,1,1,1
37,0,38,80,2,1,1,1
38,0,39,100,0,1,1,0
39,0,40,30,3,1,0,0
40,0,41,90,0,1,1,0
41,0,42,30,7,1,1,0
42,0,43,60,3,1,1,0
43,0,44,40,3,1,1,0
44,0,45,30,5,1,1,1
45,0,46,90,6,1,1,0
46,0,47,90,9,1,0,1
47,0,48,20,8,1,1,1
48,0,49,60,7,1,1,1
49,0,50,65,8,1,1,0
50,0,51,5,9,1,0,1
51,0,52,95,8,1,0,0
52,0,53,95,6,1,0,0
53,0,54,45,1,1,0,0
54,0,55,10,4,1,1,1
55,2,54,40,1,1,1,0
56,0,57,60,3,1,1,1
57,0,58,25,8,1,1,1
58,0,59,95,0,1,1,1
59,0,60,95,4,1,1,0
60,0,61,95,5,1,1,1
61,0,62,60,4,1,0,0
62,0,63,85,1,1,1,1
63,0,64,90,6,1,0,0
64,0,65,100,1,1,1,1
65,0,66,5,5,1,1,1
66,0,67,15,8,1,1,1
67,0,68,35,8,1,0,1
68,0,69,85,7,1,1,0
69,0,70,70,5,1,1,1
70,0,71,10,4,1,0,1
71,0,72,45,2,1,1,0
72,0,73,10,3,1,0,1
73,0,74,85,0,1,0,1
74,0,75,25,8,1,1,1
75,0,76,20,8,1,0,1
76,0,77,100,9,1,1,1
77,0,78,40,5,1,1,0
78,0,79,35,3,1,1,0
79,0,80,80,0,1,1,1
80,0,81,60,3,1,1,0
81,0,82,70,6,1,1,0
82,0,83,95,6,1,1,1
83,0,84,30,4,1,1,0
84,0,85,10,3,1,0,1
85,0,86,45,0,1,1,0
86,0,87,75,8,1,1,0
87,0,88,80,2,1,1,0
88,0,89,35,3,1,0,0
89,0,90,10,2,1,1,0
90,0,91,70,7,1,1,1
91,0,92,40,3,1,1,1
92,0,93,45,2,1,1,0
93,0,94,60,4,1,1,0
94,0,95,20,2,1,1,0
95,0,96,40,7,1,1,1
96,0,97,5,9,1,1,1
97,0,98,15,8,1,1,0
98,4,43,80,6,1,1,1
99,1,2,45,4,1,1,0
100,1,3,50,4,1,0,0
101,1,4,50,3,1,1,1
102,4,75,15,9,1,0,1
103,1,6,35,5,1,1,1
104,1,7,45,3,1,1,0
105,5,13,5,4,1,1,1
106,1,9,20,0,1,0,1
107,1,10,75,8,1,1,0
108,1,11,75,6,1,1,0
109,1,12,75,0,1,1,1
110,1,13,50,2,1,0,1
111,5,58,5,0,1,1,0
112,1,15,65,6,1,1,1
113,1,16,80,0,1,1,1
114,1,17,95,0,1,1,0
115,1,18,35,0,1,1,0
116,1,19,65,7,1,1,1
117,1,20,40,4,1,1,0
118,1,21,15,6,1,1,0
119,1,22,95,8,1,1,1
120,1,23,10,3,1,1,0
121,1,24,90,7,1,0,0
122,1,25,10,4,1,1,0
123,1,26,90,3,1,0,1
124,1,27,45,3,1,0,1
125,1,28,5,6,1,1,0
126,1,29,85,8,1,1,0
127,1,30,50,4,1,0,0
128,1,31,75,8,1,0,1
129,1,32,10,4,1,1,0
130,1,33,65,6,1,1,0
131,1,34,15,8,1,0,1
132,1,35,75,6,1,1,0
133,1,36,20,6,1,1,1
134,1,37,55,0,1,1,0
135,1,38,80,1,1,1,0
136,1,39,25,4,1,1,0
137,1,40,80,7,1,1,0
138,1,41,30,7,1,1,0
139,1,42,85,8,1,1,0
140,7,32,65,5,1,1,1
141,1,44,55,8,1,1,0
142,1,45,95,4,1,0,0
143,1,46,85,2,1,1,0
144,1,47,85,7,1,1,1
145,1,48,55,5,1,0,1
146,1,49,15,6,1,1,0
147,1,50,65,9,1,1,0
148,1,51,90,0,1,0,1
149,1,52,5,2,1,1,0
150,1,53,20,0,1,1,0
151,1,54,30,9,1,0,0
152,1,55,45,1,1,0,1
153,1,56,65,2,1,1,1
154,1,57,35,2,1,1,1
155,1,58,20,4,1,1,1
156,1,59,15,5,1,1,0
157,1,60,5,9,1,1,0
158,1,61,30,4,1,1,0
159,1,62,85,0,1,1,0
160,1,63,5,4,1,1,0
161,1,64,25,9,1,1,0
162,1,65,80,7,1,1,1
163,1,66,95,4,1,1,0
164,1,67,80,1,1,1,1
165,1,68,45,8,1,1,0
166,8,84,65,4,1,1,0
167,1,70,95,4,1,1,0
168,1,71,65,3,1,0,0
169,1,72,5,3,1,0,1
170,1,73,10,4,1,0,1
171,1,74,5,0,1,1,0
172,1,75,25,1,1,1,0
173,1,76,35,8,1,1,1
174,1,77,10,2,1,1,0
175,1,78,85,7,1,1,0
176,1,79,30,0,1,0,1
177,1,80,25,7,1,1,1
178,1,81,90,9,1,1,0
179,1,82,15,3,1,1,1
180,1,83,20,9,1,1,0
181,1,84,45,2,1,0,1
182,1,85,50,3,1,1,0
183,1,86,95,2,1,1,1
184,1,87,5,4,1,1,1
185,1,88,35,8,1,0,0
186,1,89,40,1,1,0,0
187,1,90,10,1,1,1,1
188,1,91,5,0,1,1,0
189,1,92,65,1,1,1,0
190,1,93,10,3,1,0,1
191,1,94,45,3,1,0,1
192,1,95,85,0,1,0,1
