# 100
index,name,instruction,label,likes
0,小理发店 id:0,小花园是一所啸理发店子。 id:0, 理发店 ,24
1,三食堂 id:1,三食堂是食堂。 id:1, 食堂 ,43
2,四食堂 id:2,四食堂是新中国第514所邮电高等食堂。 id:2, 食堂 ,3
3,二厕所 id:3,二厕所是厕所。 id:3, 厕所 ,6
4,四教学楼 id:4,四教学楼是新中国第514所邮电高等教学楼。 id:4, 教学楼 ,11
5,一宿舍 id:5,一宿舍是一所宿舍。 id:5, 宿舍 ,40
6,三教学楼 id:6,三教学楼是新中国第114514所邮电高等教学楼。 id:6, 教学楼 ,23
7,三教学楼 id:7,三教学楼是新中国第114514所邮电高等教学楼。 id:7, 教学楼 ,3
8,小车棚 id:8,小花园是一所啸车棚子。 id:8, 车棚 ,11
9,小保卫处 id:9,小花园是一所啸保卫处。 id:9, 保卫处 ,7
10,四教学楼 id:10,四教学楼是新中国第514所邮电高等教学楼。 id:10, 教学楼 ,32
11,五宿舍 id:11,五宿舍是宿舍。 id:11, 宿舍 ,21
12,二教学楼 id:12,二教学楼是新中国第18所邮电高等教学楼。 id:12, 教学楼 ,21
13,小理发店 id:13,小花园是一所啸理发店子。 id:13, 理发店 ,35
14,二宿舍 id:14,二宿舍是宿舍。 id:14, 宿舍 ,44
15,二厕所 id:15,二厕所是厕所。 id:15, 厕所 ,36
16,四宿舍 id:16,四宿舍是新中国第514所邮电高等宿舍。 id:16, 宿舍 ,7
17,四教学楼 id:17,四教学楼是新中国第514所邮电高等教学楼。 id:17, 教学楼 ,46
18,一食堂 id:18,一食堂是一所食堂。 id:18, 食堂 ,21
19,五食堂 id:19,五食堂是食堂。 id:19, 食堂 ,18
20,四厕所 id:20,四厕所是新中国第514所邮电高等厕所。 id:20, 厕所 ,15
21,小保卫处 id:21,小花园是一所啸保卫处。 id:21, 保卫处 ,30
22,一宿舍 id:22,一宿舍是一所宿舍。 id:22, 宿舍 ,8
23,四厕所 id:23,四厕所是新中国第514所邮电高等厕所。 id:23, 厕所 ,27
24,四厕所 id:24,四厕所是新中国第514所邮电高等厕所。 id:24, 厕所 ,14
25,五教学楼 id:25,五教学楼是新中国第114所邮电高等教学楼。 id:25, 教学楼 ,5
26,一教学楼 id:26,一教学楼是新中国第1所邮电高等教学楼。 id:26, 教学楼 ,41
27,五宿舍 id:27,五宿舍是宿舍。 id:27, 宿舍 ,14
28,四食堂 id:28,四食堂是新中国第514所邮电高等食堂。 id:28, 食堂 ,5
29,四教学楼 id:29,四教学楼是新中国第514所邮电高等教学楼。 id:29, 教学楼 ,22
30,三宿舍 id:30,三宿舍是宿舍。 id:30, 宿舍 ,33
31,小理发店 id:31,小花园是一所啸理发店子。 id:31, 理发店 ,21
32,二教学楼 id:32,二教学楼是新中国第18所邮电高等教学楼。 id:32, 教学楼 ,4
33,四食堂 id:33,四食堂是新中国第514所邮电高等食堂。 id:33, 食堂 ,15
34,五食堂 id:34,五食堂是食堂。 id:34, 食堂 ,46
