# 360
index,name,label,likes
0,面皮 food_id:0,苏菜 food_id:0,90
1,山西刀削面 food_id:1,鲁菜 food_id:1,6
2,麻辣烫 food_id:2,湘菜 food_id:2,93
3,面皮 food_id:3,徽菜 food_id:3,102
4,面皮 food_id:4,浙菜 food_id:4,81
5,牛肉拉面 food_id:5,湘菜 food_id:5,9
6,涮毛肚 food_id:6,闽菜 food_id:6,63
7,面皮 food_id:7,湘菜 food_id:7,78
8,山西刀削面 food_id:8,粤菜 food_id:8,27
9,毛血旺 food_id:9,闽菜 food_id:9,54
10,面皮 food_id:10,粤菜 food_id:10,90
11,山西刀削面 food_id:11,浙菜 food_id:11,69
12,山西刀削面 food_id:12,闽菜 food_id:12,24
13,猪肉炒手 food_id:13,湘菜 food_id:13,33
14,涮毛肚 food_id:14,苏菜 food_id:14,27
15,面皮 food_id:15,粤菜 food_id:15,18
16,猪肉炒手 food_id:16,浙菜 food_id:16,9
17,毛血旺 food_id:17,湘菜 food_id:17,36
18,涮毛肚 food_id:18,闽菜 food_id:18,99
19,鱼香肉丝 food_id:19,鲁菜 food_id:19,87
20,麻辣烫 food_id:20,川菜 food_id:20,45
21,鱼香肉丝 food_id:21,闽菜 food_id:21,99
22,鱼香肉丝 food_id:22,湘菜 food_id:22,51
23,面皮 food_id:23,浙菜 food_id:23,42
24,猪肉炒手 food_id:24,川菜 food_id:24,42
25,鱼香肉丝 food_id:25,湘菜 food_id:25,51
26,山西刀削面 food_id:26,闽菜 food_id:26,90
27,牛肉拉面 food_id:27,粤菜 food_id:27,33
28,鱼香肉丝 food_id:28,粤菜 food_id:28,111
29,猪肉炒手 food_id:29,闽菜 food_id:29,96
30,毛血旺 food_id:30,粤菜 food_id:30,39
31,面皮 food_id:31,苏菜 food_id:31,33
32,牛肉拉面 food_id:32,湘菜 food_id:32,63
33,鱼香肉丝 food_id:33,湘菜 food_id:33,93
34,山西刀削面 food_id:34,徽菜 food_id:34,90
35,毛血旺 food_id:35,徽菜 food_id:35,15
36,毛血旺 food_id:36,川菜 food_id:36,93
37,鱼香肉丝 food_id:37,川菜 food_id:37,27
38,牛肉拉面 food_id:38,浙菜 food_id:38,72
39,涮毛肚 food_id:39,川菜 food_id:39,9
40,山西刀削面 food_id:40,湘菜 food_id:40,81
41,鱼香肉丝 food_id:41,徽菜 food_id:41,72
42,面皮 food_id:42,湘菜 food_id:42,18
43,牛肉拉面 food_id:43,徽菜 food_id:43,75
44,麻辣烫 food_id:44,闽菜 food_id:44,51
45,山西刀削面 food_id:45,湘菜 food_id:45,72
46,猪肉炒手 food_id:46,川菜 food_id:46,51
47,山西刀削面 food_id:47,粤菜 food_id:47,18
48,鱼香肉丝 food_id:48,苏菜 food_id:48,24
49,涮毛肚 food_id:49,苏菜 food_id:49,6
50,毛血旺 food_id:50,湘菜 food_id:50,93
51,牛肉拉面 food_id:51,徽菜 food_id:51,102
52,山西刀削面 food_id:52,闽菜 food_id:52,18
53,牛肉拉面 food_id:53,鲁菜 food_id:53,84
54,猪肉炒手 food_id:54,湘菜 food_id:54,63
55,麻辣烫 food_id:55,浙菜 food_id:55,75
56,麻辣烫 food_id:56,鲁菜 food_id:56,99
57,毛血旺 food_id:57,苏菜 food_id:57,21
58,麻辣烫 food_id:58,徽菜 food_id:58,0
59,毛血旺 food_id:59,徽菜 food_id:59,21
60,鱼香肉丝 food_id:60,徽菜 food_id:60,15
61,鱼香肉丝 food_id:61,鲁菜 food_id:61,99
62,猪肉炒手 food_id:62,徽菜 food_id:62,75
63,面皮 food_id:63,苏菜 food_id:63,87
64,毛血旺 food_id:64,浙菜 food_id:64,90
65,猪肉炒手 food_id:65,川菜 food_id:65,36
66,毛血旺 food_id:66,徽菜 food_id:66,54
67,牛肉拉面 food_id:67,苏菜 food_id:67,105
68,山西刀削面 food_id:68,鲁菜 food_id:68,72
69,猪肉炒手 food_id:69,苏菜 food_id:69,24
70,面皮 food_id:70,粤菜 food_id:70,33
71,毛血旺 food_id:71,苏菜 food_id:71,66
72,猪肉炒手 food_id:72,湘菜 food_id:72,36
73,山西刀削面 food_id:73,闽菜 food_id:73,39
74,面皮 food_id:74,湘菜 food_id:74,27
75,猪肉炒手 food_id:75,闽菜 food_id:75,108
76,毛血旺 food_id:76,浙菜 food_id:76,87
77,麻辣烫 food_id:77,闽菜 food_id:77,9
78,山西刀削面 food_id:78,苏菜 food_id:78,0
79,涮毛肚 food_id:79,鲁菜 food_id:79,21
80,牛肉拉面 food_id:80,粤菜 food_id:80,105
81,山西刀削面 food_id:81,川菜 food_id:81,90
82,面皮 food_id:82,粤菜 food_id:82,21
83,鱼香肉丝 food_id:83,湘菜 food_id:83,90
84,牛肉拉面 food_id:84,湘菜 food_id:84,21
85,毛血旺 food_id:85,徽菜 food_id:85,12
86,猪肉炒手 food_id:86,徽菜 food_id:86,87
87,猪肉炒手 food_id:87,徽菜 food_id:87,30
88,麻辣烫 food_id:88,湘菜 food_id:88,96
89,面皮 food_id:89,徽菜 food_id:89,3
90,牛肉拉面 food_id:90,粤菜 food_id:90,102
91,鱼香肉丝 food_id:91,粤菜 food_id:91,96
92,麻辣烫 food_id:92,粤菜 food_id:92,60
93,涮毛肚 food_id:93,湘菜 food_id:93,63
94,牛肉拉面 food_id:94,苏菜 food_id:94,3
95,猪肉炒手 food_id:95,闽菜 food_id:95,54
96,涮毛肚 food_id:96,川菜 food_id:96,78
97,涮毛肚 food_id:97,鲁菜 food_id:97,60
98,牛肉拉面 food_id:98,浙菜 food_id:98,108
99,牛肉拉面 food_id:99,苏菜 food_id:99,84
100,涮毛肚 food_id:100,苏菜 food_id:100,69
101,山西刀削面 food_id:101,浙菜 food_id:101,45
102,麻辣烫 food_id:102,浙菜 food_id:102,114
103,山西刀削面 food_id:103,闽菜 food_id:103,108
104,毛血旺 food_id:104,鲁菜 food_id:104,18
105,鱼香肉丝 food_id:105,浙菜 food_id:105,99
106,麻辣烫 food_id:106,苏菜 food_id:106,24
107,面皮 food_id:107,苏菜 food_id:107,27
108,鱼香肉丝 food_id:108,徽菜 food_id:108,87
109,牛肉拉面 food_id:109,鲁菜 food_id:109,87
110,涮毛肚 food_id:110,徽菜 food_id:110,90
111,麻辣烫 food_id:111,苏菜 food_id:111,21
112,涮毛肚 food_id:112,川菜 food_id:112,63
113,鱼香肉丝 food_id:113,鲁菜 food_id:113,69
114,牛肉拉面 food_id:114,鲁菜 food_id:114,3
115,鱼香肉丝 food_id:115,浙菜 food_id:115,6
116,山西刀削面 food_id:116,鲁菜 food_id:116,75
117,山西刀削面 food_id:117,粤菜 food_id:117,0
118,麻辣烫 food_id:118,川菜 food_id:118,30
119,山西刀削面 food_id:119,浙菜 food_id:119,51
120,猪肉炒手 food_id:120,粤菜 food_id:120,9
121,面皮 food_id:121,川菜 food_id:121,114
122,牛肉拉面 food_id:122,湘菜 food_id:122,12
123,鱼香肉丝 food_id:123,苏菜 food_id:123,66
124,牛肉拉面 food_id:124,苏菜 food_id:124,54
125,山西刀削面 food_id:125,浙菜 food_id:125,105
126,面皮 food_id:126,湘菜 food_id:126,9
127,涮毛肚 food_id:127,徽菜 food_id:127,36
128,山西刀削面 food_id:128,粤菜 food_id:128,96
129,涮毛肚 food_id:129,闽菜 food_id:129,87
130,鱼香肉丝 food_id:130,川菜 food_id:130,81
131,麻辣烫 food_id:131,鲁菜 food_id:131,24
132,山西刀削面 food_id:132,粤菜 food_id:132,30
133,毛血旺 food_id:133,徽菜 food_id:133,42
134,麻辣烫 food_id:134,闽菜 food_id:134,57
135,山西刀削面 food_id:135,浙菜 food_id:135,57
136,鱼香肉丝 food_id:136,闽菜 food_id:136,72
137,牛肉拉面 food_id:137,鲁菜 food_id:137,15
138,山西刀削面 food_id:138,苏菜 food_id:138,33
139,牛肉拉面 food_id:139,闽菜 food_id:139,18
140,山西刀削面 food_id:140,苏菜 food_id:140,48
141,山西刀削面 food_id:141,川菜 food_id:141,66
142,牛肉拉面 food_id:142,徽菜 food_id:142,30
143,麻辣烫 food_id:143,苏菜 food_id:143,72
144,面皮 food_id:144,川菜 food_id:144,39
145,麻辣烫 food_id:145,鲁菜 food_id:145,15
146,猪肉炒手 food_id:146,鲁菜 food_id:146,39
147,牛肉拉面 food_id:147,浙菜 food_id:147,12
148,鱼香肉丝 food_id:148,川菜 food_id:148,87
149,牛肉拉面 food_id:149,川菜 food_id:149,3
150,猪肉炒手 food_id:150,浙菜 food_id:150,36
151,牛肉拉面 food_id:151,徽菜 food_id:151,21
152,毛血旺 food_id:152,浙菜 food_id:152,102
153,牛肉拉面 food_id:153,苏菜 food_id:153,93
154,面皮 food_id:154,川菜 food_id:154,18
155,鱼香肉丝 food_id:155,粤菜 food_id:155,75
156,涮毛肚 food_id:156,川菜 food_id:156,72
157,山西刀削面 food_id:157,徽菜 food_id:157,84
158,涮毛肚 food_id:158,鲁菜 food_id:158,0
159,山西刀削面 food_id:159,苏菜 food_id:159,99
160,面皮 food_id:160,徽菜 food_id:160,96
161,涮毛肚 food_id:161,浙菜 food_id:161,21
162,鱼香肉丝 food_id:162,苏菜 food_id:162,99
163,猪肉炒手 food_id:163,鲁菜 food_id:163,117
164,牛肉拉面 food_id:164,闽菜 food_id:164,84
165,鱼香肉丝 food_id:165,川菜 food_id:165,93
166,鱼香肉丝 food_id:166,川菜 food_id:166,27
167,麻辣烫 food_id:167,浙菜 food_id:167,36
168,面皮 food_id:168,苏菜 food_id:168,81
169,涮毛肚 food_id:169,湘菜 food_id:169,99
170,鱼香肉丝 food_id:170,徽菜 food_id:170,6
171,涮毛肚 food_id:171,鲁菜 food_id:171,87
172,山西刀削面 food_id:172,川菜 food_id:172,18
173,牛肉拉面 food_id:173,川菜 food_id:173,39
174,猪肉炒手 food_id:174,粤菜 food_id:174,66
175,山西刀削面 food_id:175,川菜 food_id:175,72
176,鱼香肉丝 food_id:176,粤菜 food_id:176,33
177,鱼香肉丝 food_id:177,鲁菜 food_id:177,78
178,鱼香肉丝 food_id:178,粤菜 food_id:178,102
179,鱼香肉丝 food_id:179,浙菜 food_id:179,66
180,面皮 food_id:180,粤菜 food_id:180,30
181,猪肉炒手 food_id:181,闽菜 food_id:181,66
182,涮毛肚 food_id:182,川菜 food_id:182,9
183,山西刀削面 food_id:183,苏菜 food_id:183,6
184,牛肉拉面 food_id:184,湘菜 food_id:184,66
185,麻辣烫 food_id:185,苏菜 food_id:185,57
186,毛血旺 food_id:186,闽菜 food_id:186,24
187,鱼香肉丝 food_id:187,鲁菜 food_id:187,51
188,麻辣烫 food_id:188,闽菜 food_id:188,111
189,面皮 food_id:189,粤菜 food_id:189,69
190,毛血旺 food_id:190,粤菜 food_id:190,48
191,毛血旺 food_id:191,鲁菜 food_id:191,57
192,猪肉炒手 food_id:192,鲁菜 food_id:192,30
193,面皮 food_id:193,苏菜 food_id:193,12
194,牛肉拉面 food_id:194,苏菜 food_id:194,84
195,麻辣烫 food_id:195,湘菜 food_id:195,51
196,鱼香肉丝 food_id:196,粤菜 food_id:196,30
197,猪肉炒手 food_id:197,苏菜 food_id:197,117
198,猪肉炒手 food_id:198,苏菜 food_id:198,21
199,牛肉拉面 food_id:199,浙菜 food_id:199,48
200,麻辣烫 food_id:200,浙菜 food_id:200,18
201,猪肉炒手 food_id:201,徽菜 food_id:201,84
202,猪肉炒手 food_id:202,徽菜 food_id:202,36
203,毛血旺 food_id:203,湘菜 food_id:203,60
204,鱼香肉丝 food_id:204,鲁菜 food_id:204,96
205,面皮 food_id:205,湘菜 food_id:205,78
206,山西刀削面 food_id:206,徽菜 food_id:206,72
207,牛肉拉面 food_id:207,闽菜 food_id:207,75
208,毛血旺 food_id:208,粤菜 food_id:208,24
209,牛肉拉面 food_id:209,川菜 food_id:209,84
210,毛血旺 food_id:210,湘菜 food_id:210,78
211,鱼香肉丝 food_id:211,浙菜 food_id:211,21
212,麻辣烫 food_id:212,粤菜 food_id:212,0
213,涮毛肚 food_id:213,粤菜 food_id:213,72
214,猪肉炒手 food_id:214,湘菜 food_id:214,45
215,猪肉炒手 food_id:215,苏菜 food_id:215,84
216,牛肉拉面 food_id:216,湘菜 food_id:216,18
217,毛血旺 food_id:217,粤菜 food_id:217,81
218,麻辣烫 food_id:218,徽菜 food_id:218,27
219,毛血旺 food_id:219,闽菜 food_id:219,114
220,涮毛肚 food_id:220,浙菜 food_id:220,99
221,山西刀削面 food_id:221,鲁菜 food_id:221,111
222,鱼香肉丝 food_id:222,粤菜 food_id:222,102
223,面皮 food_id:223,徽菜 food_id:223,51
224,鱼香肉丝 food_id:224,徽菜 food_id:224,45
225,毛血旺 food_id:225,湘菜 food_id:225,99
226,麻辣烫 food_id:226,川菜 food_id:226,87
227,牛肉拉面 food_id:227,徽菜 food_id:227,42
228,山西刀削面 food_id:228,苏菜 food_id:228,18
229,山西刀削面 food_id:229,闽菜 food_id:229,99
230,麻辣烫 food_id:230,粤菜 food_id:230,90
231,山西刀削面 food_id:231,苏菜 food_id:231,63
232,山西刀削面 food_id:232,川菜 food_id:232,51
233,猪肉炒手 food_id:233,粤菜 food_id:233,117
234,涮毛肚 food_id:234,闽菜 food_id:234,9
235,涮毛肚 food_id:235,湘菜 food_id:235,111
236,毛血旺 food_id:236,川菜 food_id:236,87
237,毛血旺 food_id:237,川菜 food_id:237,93
238,面皮 food_id:238,鲁菜 food_id:238,3
239,涮毛肚 food_id:239,闽菜 food_id:239,30
240,牛肉拉面 food_id:240,闽菜 food_id:240,57
241,山西刀削面 food_id:241,苏菜 food_id:241,57
242,牛肉拉面 food_id:242,闽菜 food_id:242,105
243,毛血旺 food_id:243,湘菜 food_id:243,90
244,涮毛肚 food_id:244,粤菜 food_id:244,45
245,鱼香肉丝 food_id:245,闽菜 food_id:245,93
246,毛血旺 food_id:246,闽菜 food_id:246,93
247,毛血旺 food_id:247,徽菜 food_id:247,33
248,鱼香肉丝 food_id:248,闽菜 food_id:248,30
249,面皮 food_id:249,鲁菜 food_id:249,69
250,猪肉炒手 food_id:250,苏菜 food_id:250,105
251,牛肉拉面 food_id:251,徽菜 food_id:251,48
252,毛血旺 food_id:252,闽菜 food_id:252,111
253,毛血旺 food_id:253,徽菜 food_id:253,42
254,猪肉炒手 food_id:254,川菜 food_id:254,72
255,山西刀削面 food_id:255,徽菜 food_id:255,30
256,猪肉炒手 food_id:256,川菜 food_id:256,42
257,猪肉炒手 food_id:257,浙菜 food_id:257,75
258,牛肉拉面 food_id:258,浙菜 food_id:258,60
259,山西刀削面 food_id:259,浙菜 food_id:259,90
260,面皮 food_id:260,鲁菜 food_id:260,93
261,毛血旺 food_id:261,浙菜 food_id:261,105
262,牛肉拉面 food_id:262,浙菜 food_id:262,42
263,麻辣烫 food_id:263,川菜 food_id:263,111
264,麻辣烫 food_id:264,徽菜 food_id:264,12
