# 433
index,place_index,content,likes
0,30,我是产所评论。这里超好玩的! comment_id:0,6
1,94,我是产所评论。 comment_id:1,51
2,43,我是产所评论。 comment_id:2,12
3,32,我是产所评论。啊啦拉拉~~~ comment_id:3,9
4,60,我是产所评论。好玩好玩！！ comment_id:4,9
5,36,我是产所评论。啊啦拉拉~ comment_id:5,57
6,41,我是产所评论。我爱玩元神！ comment_id:6,18
7,73,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:7,21
8,95,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:8,18
9,31,我是产所评论。啊啦拉拉~~~ comment_id:9,30
10,0,我是产所评论。好玩好玩！！ comment_id:10,51
11,70,我是产所评论。好玩好玩！！ comment_id:11,45
12,63,我是产所评论。啊啦拉拉~ comment_id:12,36
13,18,我是产所评论。啊啦拉拉~ comment_id:13,18
14,59,我是产所评论。我爱玩元神！ comment_id:14,15
15,21,我是产所评论。这里超好玩的! comment_id:15,33
16,16,我是产所评论。这里超好玩的! comment_id:16,48
17,89,我是产所评论。 comment_id:17,12
18,28,我是产所评论。我爱玩元神！ comment_id:18,21
19,51,我是产所评论。啊啦拉拉~ comment_id:19,36
20,22,我是产所评论。啊啦拉拉~ comment_id:20,48
21,35,我是产所评论。啊啦拉拉~ comment_id:21,6
22,94,我是产所评论。好玩好玩！！ comment_id:22,9
23,60,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:23,39
24,33,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:24,27
25,96,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:25,45
26,16,我是产所评论。啊啦拉拉~ comment_id:26,3
27,29,我是产所评论。我爱玩元神！ comment_id:27,51
28,68,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:28,36
29,7,我是产所评论。啊啦拉拉，这里超好玩的~ comment_id:29,42
30,18,我是产所评论。我爱玩元神！ comment_id:30,6
31,97,我是产所评论。 comment_id:31,24
32,95,我是产所评论。好玩好玩！！ comment_id:32,30
