# 410
index,content,likes
0,这是景区评论。里面超好玩儿啊啊啊! comment_id:0  ,39
1,景区评论!今天在这里。。，今天很开心！这是我的景区评论。 comment_id:1  ,87
2,这是景区评论。今天在这里。。，今天很开心！ comment_id:2  ,96
3,景区评论!今天在这里。。，今天很开心！今天在这里。。，今天很开心！ comment_id:3  !今天在这里。。，今天很开心！今天在这里。。，今天很开心！ co,66
4,这是景区评论。这里好玩。 comment_id:4  ,198
5,这是景区评论。这里好玩。 comment_id:5  ,180
6,景区评论!今天在这里。。，今天很开心！这里好玩。 comment_id:6  ,18
7,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:7  �啊啊啊，里面的人说话又好听。今天在这里。�,159
8,这是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:8  �是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:8,114
9,这是一条景区评论里面超好玩儿啊啊啊! comment_id:9  ,213
10,这是景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_id:10  景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_i,12
11,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。这是我的景区评论。 comment_id:11  面超好玩儿啊啊啊，里面的人说话又好听。这是我的景区�,87
12,这是景区评论。里面超好玩儿啊啊啊! comment_id:12  ,147
13,这是一条景区评论这里好玩。 comment_id:13  ,168
14,景区评论!今天在这里。。，今天很开心！这里好玩。 comment_id:14  ,162
15,这是景区评论。里面超好玩儿，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:15  好玩儿，里面的人说话又好听。今天在这里。。，今�,57
16,这是景区评论。今天很开心！ comment_id:16  ,186
17,这是景区评论。这里好玩。 comment_id:17  ,69
18,这是景区评论。里面超好玩儿，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:18  ��。里面超好玩儿，里面的人说话又好听。里面超好玩儿啊啊啊!,180
19,景区评论!今天在这里。。，今天很开心！这是我的景区评论。 comment_id:19  ,42
20,这是景区评论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:20  ��论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! co,135
21,景区评论!今天在这里。。，今天很开心！这是我的景区评论。 comment_id:21  ,6
22,这是一条景区评论这是我的景区评论。 comment_id:22  ,30
23,这是一条景区评论这里好玩。 comment_id:23  ,111
24,景区评论!今天在这里。。，今天很开心！这里好玩。 comment_id:24  ,186
25,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天很开心！ comment_id:25  论。里面超好玩儿啊啊啊，里面的人说话又好听。今天很开心！ ,36
26,这是景区评论。里面超好玩，里面的人说话又好听。这是我的景区评论。 comment_id:26  评论。里面超好玩，里面的人说话又好听。这是我的景区评论。 com,138
