# 100
index,name,instruction,label,likes
0,一厕所 id:0,一厕所是一所厕所。 id:0, 厕所 ,19
1,四食堂 id:1,四食堂是新中国第514所邮电高等食堂。 id:1, 食堂 ,10
2,小车棚 id:2,小花园是一所啸车棚子。 id:2, 车棚 ,26
3,三食堂 id:3,三食堂是食堂。 id:3, 食堂 ,38
4,四厕所 id:4,四厕所是新中国第514所邮电高等厕所。 id:4, 厕所 ,4
5,二食堂 id:5,二食堂是食堂。 id:5, 食堂 ,30
6,三食堂 id:6,三食堂是食堂。 id:6, 食堂 ,43
7,二厕所 id:7,二厕所是厕所。 id:7, 厕所 ,35
8,五食堂 id:8,五食堂是食堂。 id:8, 食堂 ,16
9,五教学楼 id:9,五教学楼是新中国第114所邮电高等教学楼。 id:9, 教学楼 ,45
10,小快递站 id:10,小花园是一所啸快递站子。 id:10, 快递站 ,2
11,四宿舍 id:11,四宿舍是新中国第514所邮电高等宿舍。 id:11, 宿舍 ,18
12,五食堂 id:12,五食堂是食堂。 id:12, 食堂 ,9
13,三食堂 id:13,三食堂是食堂。 id:13, 食堂 ,32
14,四教学楼 id:14,四教学楼是新中国第514所邮电高等教学楼。 id:14, 教学楼 ,10
15,小理发店 id:15,小花园是一所啸理发店子。 id:15, 理发店 ,7
16,二教学楼 id:16,二教学楼是新中国第18所邮电高等教学楼。 id:16, 教学楼 ,12
17,三宿舍 id:17,三宿舍是宿舍。 id:17, 宿舍 ,22
18,一厕所 id:18,一厕所是一所厕所。 id:18, 厕所 ,38
19,小花园 id:19,小花园是一所啸公园。 id:19, 花园 ,13
20,一宿舍 id:20,一宿舍是一所宿舍。 id:20, 宿舍 ,30
21,四教学楼 id:21,四教学楼是新中国第514所邮电高等教学楼。 id:21, 教学楼 ,15
22,三食堂 id:22,三食堂是食堂。 id:22, 食堂 ,9
23,小理发店 id:23,小花园是一所啸理发店子。 id:23, 理发店 ,39
24,四食堂 id:24,四食堂是新中国第514所邮电高等食堂。 id:24, 食堂 ,10
25,三厕所 id:25,三厕所是厕所。 id:25, 厕所 ,35
26,二厕所 id:26,二厕所是厕所。 id:26, 厕所 ,19
27,二教学楼 id:27,二教学楼是新中国第18所邮电高等教学楼。 id:27, 教学楼 ,34
28,小花园 id:28,小花园是一所啸公园。 id:28, 花园 ,11
29,小快递站 id:29,小花园是一所啸快递站子。 id:29, 快递站 ,22
30,小花园 id:30,小花园是一所啸公园。 id:30, 花园 ,16
31,五宿舍 id:31,五宿舍是宿舍。 id:31, 宿舍 ,10
32,五食堂 id:32,五食堂是食堂。 id:32, 食堂 ,36
33,五教学楼 id:33,五教学楼是新中国第114所邮电高等教学楼。 id:33, 教学楼 ,46
34,四食堂 id:34,四食堂是新中国第514所邮电高等食堂。 id:34, 食堂 ,43
35,小车棚 id:35,小花园是一所啸车棚子。 id:35, 车棚 ,46
36,四教学楼 id:36,四教学楼是新中国第514所邮电高等教学楼。 id:36, 教学楼 ,31
37,五宿舍 id:37,五宿舍是宿舍。 id:37, 宿舍 ,16
38,三教学楼 id:38,三教学楼是新中国第114514所邮电高等教学楼。 id:38, 教学楼 ,30
39,四食堂 id:39,四食堂是新中国第514所邮电高等食堂。 id:39, 食堂 ,41
40,三教学楼 id:40,三教学楼是新中国第114514所邮电高等教学楼。 id:40, 教学楼 ,22
41,二教学楼 id:41,二教学楼是新中国第18所邮电高等教学楼。 id:41, 教学楼 ,44
42,小理发店 id:42,小花园是一所啸理发店子。 id:42, 理发店 ,20
43,五食堂 id:43,五食堂是食堂。 id:43, 食堂 ,37
44,五厕所 id:44,五厕所是厕所。 id:44, 厕所 ,20
45,四厕所 id:45,四厕所是新中国第514所邮电高等厕所。 id:45, 厕所 ,28
46,一宿舍 id:46,一宿舍是一所宿舍。 id:46, 宿舍 ,20
47,小车棚 id:47,小花园是一所啸车棚子。 id:47, 车棚 ,30
48,小快递站 id:48,小花园是一所啸快递站子。 id:48, 快递站 ,44
49,小快递站 id:49,小花园是一所啸快递站子。 id:49, 快递站 ,2
50,四教学楼 id:50,四教学楼是新中国第514所邮电高等教学楼。 id:50, 教学楼 ,31
51,小花园 id:51,小花园是一所啸公园。 id:51, 花园 ,44
52,一厕所 id:52,一厕所是一所厕所。 id:52, 厕所 ,22
53,五厕所 id:53,五厕所是厕所。 id:53, 厕所 ,10
54,小快递站 id:54,小花园是一所啸快递站子。 id:54, 快递站 ,17
55,三厕所 id:55,三厕所是厕所。 id:55, 厕所 ,32
56,小理发店 id:56,小花园是一所啸理发店子。 id:56, 理发店 ,36
57,五厕所 id:57,五厕所是厕所。 id:57, 厕所 ,28
58,五厕所 id:58,五厕所是厕所。 id:58, 厕所 ,4
59,小快递站 id:59,小花园是一所啸快递站子。 id:59, 快递站 ,6
60,三厕所 id:60,三厕所是厕所。 id:60, 厕所 ,16
61,四宿舍 id:61,四宿舍是新中国第514所邮电高等宿舍。 id:61, 宿舍 ,32
62,小理发店 id:62,小花园是一所啸理发店子。 id:62, 理发店 ,8
63,五教学楼 id:63,五教学楼是新中国第114所邮电高等教学楼。 id:63, 教学楼 ,36
64,三教学楼 id:64,三教学楼是新中国第114514所邮电高等教学楼。 id:64, 教学楼 ,38
65,五教学楼 id:65,五教学楼是新中国第114所邮电高等教学楼。 id:65, 教学楼 ,39
66,五宿舍 id:66,五宿舍是宿舍。 id:66, 宿舍 ,25
67,小快递站 id:67,小花园是一所啸快递站子。 id:67, 快递站 ,44
68,一食堂 id:68,一食堂是一所食堂。 id:68, 食堂 ,2
69,二食堂 id:69,二食堂是食堂。 id:69, 食堂 ,39
70,三宿舍 id:70,三宿舍是宿舍。 id:70, 宿舍 ,14
71,二食堂 id:71,二食堂是食堂。 id:71, 食堂 ,34
72,一食堂 id:72,一食堂是一所食堂。 id:72, 食堂 ,16
73,五教学楼 id:73,五教学楼是新中国第114所邮电高等教学楼。 id:73, 教学楼 ,17
74,五厕所 id:74,五厕所是厕所。 id:74, 厕所 ,30
75,三宿舍 id:75,三宿舍是宿舍。 id:75, 宿舍 ,5
76,二厕所 id:76,二厕所是厕所。 id:76, 厕所 ,19
77,三宿舍 id:77,三宿舍是宿舍。 id:77, 宿舍 ,6
78,四厕所 id:78,四厕所是新中国第514所邮电高等厕所。 id:78, 厕所 ,39
79,三厕所 id:79,三厕所是厕所。 id:79, 厕所 ,29
80,三宿舍 id:80,三宿舍是宿舍。 id:80, 宿舍 ,25
81,小快递站 id:81,小花园是一所啸快递站子。 id:81, 快递站 ,35
82,小快递站 id:82,小花园是一所啸快递站子。 id:82, 快递站 ,5
83,二厕所 id:83,二厕所是厕所。 id:83, 厕所 ,29
84,三教学楼 id:84,三教学楼是新中国第114514所邮电高等教学楼。 id:84, 教学楼 ,19
85,小快递站 id:85,小花园是一所啸快递站子。 id:85, 快递站 ,42
86,一宿舍 id:86,一宿舍是一所宿舍。 id:86, 宿舍 ,44
87,四教学楼 id:87,四教学楼是新中国第514所邮电高等教学楼。 id:87, 教学楼 ,10
88,一厕所 id:88,一厕所是一所厕所。 id:88, 厕所 ,2
89,小快递站 id:89,小花园是一所啸快递站子。 id:89, 快递站 ,24
90,一宿舍 id:90,一宿舍是一所宿舍。 id:90, 宿舍 ,42
91,小快递站 id:91,小花园是一所啸快递站子。 id:91, 快递站 ,37
92,一宿舍 id:92,一宿舍是一所宿舍。 id:92, 宿舍 ,29
93,小快递站 id:93,小花园是一所啸快递站子。 id:93, 快递站 ,39
94,小快递站 id:94,小花园是一所啸快递站子。 id:94, 快递站 ,20
95,小花园 id:95,小花园是一所啸公园。 id:95, 花园 ,30
96,一宿舍 id:96,一宿舍是一所宿舍。 id:96, 宿舍 ,34
97,小花园 id:97,小花园是一所啸公园。 id:97, 花园 ,11
98,一食堂 id:98,一食堂是一所食堂。 id:98, 食堂 ,15
99,小车棚 id:99,小花园是一所啸车棚子。 id:99, 车棚 ,30
