# 100
index,name,instruction,label,likes
0,一教学楼 id:0,一教学楼是新中国第1所邮电高等教学楼。 id:0, 教学楼 ,6
1,三厕所 id:1,三厕所是厕所。 id:1, 厕所 ,33
2,五食堂 id:2,五食堂是食堂。 id:2, 食堂 ,9
3,一宿舍 id:3,一宿舍是一所宿舍。 id:3, 宿舍 ,41
4,小快递站 id:4,小花园是一所啸快递站子。 id:4, 快递站 ,5
5,三教学楼 id:5,三教学楼是新中国第114514所邮电高等教学楼。 id:5, 教学楼 ,11
6,二教学楼 id:6,二教学楼是新中国第18所邮电高等教学楼。 id:6, 教学楼 ,15
7,小车棚 id:7,小花园是一所啸车棚子。 id:7, 车棚 ,43
8,小理发店 id:8,小花园是一所啸理发店子。 id:8, 理发店 ,13
9,五教学楼 id:9,五教学楼是新中国第114所邮电高等教学楼。 id:9, 教学楼 ,36
10,小理发店 id:10,小花园是一所啸理发店子。 id:10, 理发店 ,40
11,小花园 id:11,小花园是一所啸公园。 id:11, 花园 ,23
12,小花园 id:12,小花园是一所啸公园。 id:12, 花园 ,25
13,小花园 id:13,小花园是一所啸公园。 id:13, 花园 ,14
14,小快递站 id:14,小花园是一所啸快递站子。 id:14, 快递站 ,44
15,一食堂 id:15,一食堂是一所食堂。 id:15, 食堂 ,30
16,四教学楼 id:16,四教学楼是新中国第514所邮电高等教学楼。 id:16, 教学楼 ,25
17,二厕所 id:17,二厕所是厕所。 id:17, 厕所 ,44
18,四宿舍 id:18,四宿舍是新中国第514所邮电高等宿舍。 id:18, 宿舍 ,36
19,小理发店 id:19,小花园是一所啸理发店子。 id:19, 理发店 ,42
20,三厕所 id:20,三厕所是厕所。 id:20, 厕所 ,4
21,四教学楼 id:21,四教学楼是新中国第514所邮电高等教学楼。 id:21, 教学楼 ,5
22,小快递站 id:22,小花园是一所啸快递站子。 id:22, 快递站 ,5
23,四食堂 id:23,四食堂是新中国第514所邮电高等食堂。 id:23, 食堂 ,21
24,二宿舍 id:24,二宿舍是宿舍。 id:24, 宿舍 ,5
25,四食堂 id:25,四食堂是新中国第514所邮电高等食堂。 id:25, 食堂 ,6
26,一教学楼 id:26,一教学楼是新中国第1所邮电高等教学楼。 id:26, 教学楼 ,43
27,五厕所 id:27,五厕所是厕所。 id:27, 厕所 ,39
28,四教学楼 id:28,四教学楼是新中国第514所邮电高等教学楼。 id:28, 教学楼 ,27
29,五食堂 id:29,五食堂是食堂。 id:29, 食堂 ,34
30,小理发店 id:30,小花园是一所啸理发店子。 id:30, 理发店 ,32
31,一厕所 id:31,一厕所是一所厕所。 id:31, 厕所 ,16
32,五食堂 id:32,五食堂是食堂。 id:32, 食堂 ,8
33,四宿舍 id:33,四宿舍是新中国第514所邮电高等宿舍。 id:33, 宿舍 ,28
34,四宿舍 id:34,四宿舍是新中国第514所邮电高等宿舍。 id:34, 宿舍 ,19
35,五厕所 id:35,五厕所是厕所。 id:35, 厕所 ,13
36,四教学楼 id:36,四教学楼是新中国第514所邮电高等教学楼。 id:36, 教学楼 ,28
37,小保卫处 id:37,小花园是一所啸保卫处。 id:37, 保卫处 ,27
38,二教学楼 id:38,二教学楼是新中国第18所邮电高等教学楼。 id:38, 教学楼 ,22
39,一厕所 id:39,一厕所是一所厕所。 id:39, 厕所 ,34
40,五厕所 id:40,五厕所是厕所。 id:40, 厕所 ,21
41,小理发店 id:41,小花园是一所啸理发店子。 id:41, 理发店 ,18
42,小保卫处 id:42,小花园是一所啸保卫处。 id:42, 保卫处 ,40
43,二食堂 id:43,二食堂是食堂。 id:43, 食堂 ,6
44,二宿舍 id:44,二宿舍是宿舍。 id:44, 宿舍 ,6
45,三教学楼 id:45,三教学楼是新中国第114514所邮电高等教学楼。 id:45, 教学楼 ,34
46,小快递站 id:46,小花园是一所啸快递站子。 id:46, 快递站 ,4
47,五食堂 id:47,五食堂是食堂。 id:47, 食堂 ,46
48,二教学楼 id:48,二教学楼是新中国第18所邮电高等教学楼。 id:48, 教学楼 ,43
49,二宿舍 id:49,二宿舍是宿舍。 id:49, 宿舍 ,26
50,五教学楼 id:50,五教学楼是新中国第114所邮电高等教学楼。 id:50, 教学楼 ,35
51,一厕所 id:51,一厕所是一所厕所。 id:51, 厕所 ,25
