# 100
index,name,instruction,label,likes
0,小车棚 id:0,小花园是一所啸车棚子。 id:0, 车棚 ,6
1,一食堂 id:1,一食堂是一所食堂。 id:1, 食堂 ,22
2,二教学楼 id:2,二教学楼是新中国第18所邮电高等教学楼。 id:2, 教学楼 ,28
3,二食堂 id:3,二食堂是食堂。 id:3, 食堂 ,28
4,四厕所 id:4,四厕所是新中国第514所邮电高等厕所。 id:4, 厕所 ,27
5,一厕所 id:5,一厕所是一所厕所。 id:5, 厕所 ,41
6,三教学楼 id:6,三教学楼是新中国第114514所邮电高等教学楼。 id:6, 教学楼 ,14
7,一宿舍 id:7,一宿舍是一所宿舍。 id:7, 宿舍 ,34
8,四教学楼 id:8,四教学楼是新中国第514所邮电高等教学楼。 id:8, 教学楼 ,7
9,一厕所 id:9,一厕所是一所厕所。 id:9, 厕所 ,14
10,二厕所 id:10,二厕所是厕所。 id:10, 厕所 ,13
11,三厕所 id:11,三厕所是厕所。 id:11, 厕所 ,35
12,小花园 id:12,小花园是一所啸公园。 id:12, 花园 ,45
13,四厕所 id:13,四厕所是新中国第514所邮电高等厕所。 id:13, 厕所 ,26
14,小理发店 id:14,小花园是一所啸理发店子。 id:14, 理发店 ,11
15,五厕所 id:15,五厕所是厕所。 id:15, 厕所 ,15
16,小花园 id:16,小花园是一所啸公园。 id:16, 花园 ,36
17,小车棚 id:17,小花园是一所啸车棚子。 id:17, 车棚 ,41
18,三宿舍 id:18,三宿舍是宿舍。 id:18, 宿舍 ,4
19,一宿舍 id:19,一宿舍是一所宿舍。 id:19, 宿舍 ,10
20,小快递站 id:20,小花园是一所啸快递站子。 id:20, 快递站 ,39
21,三教学楼 id:21,三教学楼是新中国第114514所邮电高等教学楼。 id:21, 教学楼 ,6
22,四教学楼 id:22,四教学楼是新中国第514所邮电高等教学楼。 id:22, 教学楼 ,33
23,小车棚 id:23,小花园是一所啸车棚子。 id:23, 车棚 ,35
24,小保卫处 id:24,小花园是一所啸保卫处。 id:24, 保卫处 ,32
25,四教学楼 id:25,四教学楼是新中国第514所邮电高等教学楼。 id:25, 教学楼 ,25
26,三厕所 id:26,三厕所是厕所。 id:26, 厕所 ,35
27,二厕所 id:27,二厕所是厕所。 id:27, 厕所 ,18
28,四厕所 id:28,四厕所是新中国第514所邮电高等厕所。 id:28, 厕所 ,36
29,三食堂 id:29,三食堂是食堂。 id:29, 食堂 ,6
30,一教学楼 id:30,一教学楼是新中国第1所邮电高等教学楼。 id:30, 教学楼 ,20
31,一食堂 id:31,一食堂是一所食堂。 id:31, 食堂 ,8
32,五宿舍 id:32,五宿舍是宿舍。 id:32, 宿舍 ,44
33,二食堂 id:33,二食堂是食堂。 id:33, 食堂 ,31
34,小车棚 id:34,小花园是一所啸车棚子。 id:34, 车棚 ,22
35,四厕所 id:35,四厕所是新中国第514所邮电高等厕所。 id:35, 厕所 ,46
36,小快递站 id:36,小花园是一所啸快递站子。 id:36, 快递站 ,32
37,小快递站 id:37,小花园是一所啸快递站子。 id:37, 快递站 ,41
38,二食堂 id:38,二食堂是食堂。 id:38, 食堂 ,40
39,四食堂 id:39,四食堂是新中国第514所邮电高等食堂。 id:39, 食堂 ,22
40,一食堂 id:40,一食堂是一所食堂。 id:40, 食堂 ,8
41,四厕所 id:41,四厕所是新中国第514所邮电高等厕所。 id:41, 厕所 ,19
42,一厕所 id:42,一厕所是一所厕所。 id:42, 厕所 ,11
43,小理发店 id:43,小花园是一所啸理发店子。 id:43, 理发店 ,44
44,一宿舍 id:44,一宿舍是一所宿舍。 id:44, 宿舍 ,43
45,小保卫处 id:45,小花园是一所啸保卫处。 id:45, 保卫处 ,31
46,四厕所 id:46,四厕所是新中国第514所邮电高等厕所。 id:46, 厕所 ,11
47,三食堂 id:47,三食堂是食堂。 id:47, 食堂 ,24
48,小快递站 id:48,小花园是一所啸快递站子。 id:48, 快递站 ,28
49,小车棚 id:49,小花园是一所啸车棚子。 id:49, 车棚 ,36
50,五厕所 id:50,五厕所是厕所。 id:50, 厕所 ,23
51,四厕所 id:51,四厕所是新中国第514所邮电高等厕所。 id:51, 厕所 ,20
52,四厕所 id:52,四厕所是新中国第514所邮电高等厕所。 id:52, 厕所 ,41
53,一宿舍 id:53,一宿舍是一所宿舍。 id:53, 宿舍 ,28
54,二教学楼 id:54,二教学楼是新中国第18所邮电高等教学楼。 id:54, 教学楼 ,36
55,小快递站 id:55,小花园是一所啸快递站子。 id:55, 快递站 ,15
