# 415
index,content,likes
0,这是景区评论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:0  评论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! co,237
1,这是景区评论。这是我的景区评论。 comment_id:1  ,225
2,这是景区评论。今天很开心！ comment_id:2  ,90
3,景区评论!今天在这里。。，今天很开心！今天在这里。。，今天很开心！ comment_id:3  !今天在这里。。，今天很开心！今天在这里。。，今天很开心！ co,210
4,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天很开心！ comment_id:4  �论。里面超好玩儿啊啊啊，里面的人说话又好听。今天很开心！ ,45
5,这是景区评论。里面超好玩儿啊啊啊! comment_id:5  ,177
6,这是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:6  �是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:6,159
7,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天很开心！ comment_id:7  �论。里面超好玩儿啊啊啊，里面的人说话又好听。今天很开心！ ,3
8,这是景区评论。今天在这里。。，今天很开心！ comment_id:8  ,81
9,景区评论!今天在这里。。，今天很开心！里面超好玩儿啊啊啊! comment_id:9  ,120
10,这是一条景区评论这是我的景区评论。 comment_id:10  ,138
11,这是景区评论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:11  ��论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! co,63
12,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。这是我的景区评论。 comment_id:12  面超好玩儿啊啊啊，里面的人说话又好听。这是我的景区�,78
13,景区评论!今天在这里。。，今天很开心！里面超好玩儿啊啊啊! comment_id:13  ,216
14,这是一条景区评论这是我的景区评论。 comment_id:14  ,12
15,景区评论!今天在这里。。，今天很开心！这里好玩。 comment_id:15  ,45
16,这是景区评论。这里好玩。 comment_id:16  ,15
17,这是一条景区评论里面超好玩儿啊啊啊! comment_id:17  ,210
18,这是景区评论。今天很开心！ comment_id:18  ,186
19,景区评论!今天在这里。。，今天很开心！里面超好玩儿啊啊啊! comment_id:19  ,213
20,这是一条景区评论里面超好玩儿啊啊啊! comment_id:20  ,234
21,这是景区评论。里面超好玩，里面的人说话又好听。这里好玩。 comment_id:21  这是景区评论。里面超好玩，里面的人说话又好听。这里好玩。 comment_id:21  ,42
22,这是景区评论。里面超好玩，里面的人说话又好听。这是我的景区评论。 comment_id:22  评论。里面超好玩，里面的人说话又好听。这是我的景区评论。 com,36
