# 100
index,name,instruction,label,likes
0,三宿舍 id:0,三宿舍是宿舍。 id:0, 宿舍 ,26
1,五宿舍 id:1,五宿舍是宿舍。 id:1, 宿舍 ,37
2,二厕所 id:2,二厕所是厕所。 id:2, 厕所 ,12
3,四宿舍 id:3,四宿舍是新中国第514所邮电高等宿舍。 id:3, 宿舍 ,17
4,一宿舍 id:4,一宿舍是一所宿舍。 id:4, 宿舍 ,11
5,二厕所 id:5,二厕所是厕所。 id:5, 厕所 ,27
6,五厕所 id:6,五厕所是厕所。 id:6, 厕所 ,31
7,二教学楼 id:7,二教学楼是新中国第18所邮电高等教学楼。 id:7, 教学楼 ,18
8,一教学楼 id:8,一教学楼是新中国第1所邮电高等教学楼。 id:8, 教学楼 ,2
9,三宿舍 id:9,三宿舍是宿舍。 id:9, 宿舍 ,37
10,五厕所 id:10,五厕所是厕所。 id:10, 厕所 ,18
11,四宿舍 id:11,四宿舍是新中国第514所邮电高等宿舍。 id:11, 宿舍 ,16
12,小理发店 id:12,小花园是一所啸理发店子。 id:12, 理发店 ,11
13,一厕所 id:13,一厕所是一所厕所。 id:13, 厕所 ,3
14,三教学楼 id:14,三教学楼是新中国第114514所邮电高等教学楼。 id:14, 教学楼 ,28
15,小车棚 id:15,小花园是一所啸车棚子。 id:15, 车棚 ,25
16,三食堂 id:16,三食堂是食堂。 id:16, 食堂 ,10
17,三厕所 id:17,三厕所是厕所。 id:17, 厕所 ,38
18,三宿舍 id:18,三宿舍是宿舍。 id:18, 宿舍 ,14
19,二宿舍 id:19,二宿舍是宿舍。 id:19, 宿舍 ,46
20,小车棚 id:20,小花园是一所啸车棚子。 id:20, 车棚 ,14
21,二食堂 id:21,二食堂是食堂。 id:21, 食堂 ,28
22,二食堂 id:22,二食堂是食堂。 id:22, 食堂 ,16
23,小理发店 id:23,小花园是一所啸理发店子。 id:23, 理发店 ,10
24,四教学楼 id:24,四教学楼是新中国第514所邮电高等教学楼。 id:24, 教学楼 ,39
25,三食堂 id:25,三食堂是食堂。 id:25, 食堂 ,31
26,小保卫处 id:26,小花园是一所啸保卫处。 id:26, 保卫处 ,30
27,二教学楼 id:27,二教学楼是新中国第18所邮电高等教学楼。 id:27, 教学楼 ,41
28,一食堂 id:28,一食堂是一所食堂。 id:28, 食堂 ,28
29,五教学楼 id:29,五教学楼是新中国第114所邮电高等教学楼。 id:29, 教学楼 ,11
30,四教学楼 id:30,四教学楼是新中国第514所邮电高等教学楼。 id:30, 教学楼 ,8
31,三厕所 id:31,三厕所是厕所。 id:31, 厕所 ,27
32,四宿舍 id:32,四宿舍是新中国第514所邮电高等宿舍。 id:32, 宿舍 ,43
33,三厕所 id:33,三厕所是厕所。 id:33, 厕所 ,25
34,四厕所 id:34,四厕所是新中国第514所邮电高等厕所。 id:34, 厕所 ,26
35,一厕所 id:35,一厕所是一所厕所。 id:35, 厕所 ,35
36,四厕所 id:36,四厕所是新中国第514所邮电高等厕所。 id:36, 厕所 ,36
37,一教学楼 id:37,一教学楼是新中国第1所邮电高等教学楼。 id:37, 教学楼 ,21
38,五食堂 id:38,五食堂是食堂。 id:38, 食堂 ,15
39,一教学楼 id:39,一教学楼是新中国第1所邮电高等教学楼。 id:39, 教学楼 ,19
40,三食堂 id:40,三食堂是食堂。 id:40, 食堂 ,29
41,小理发店 id:41,小花园是一所啸理发店子。 id:41, 理发店 ,35
42,四食堂 id:42,四食堂是新中国第514所邮电高等食堂。 id:42, 食堂 ,19
43,三厕所 id:43,三厕所是厕所。 id:43, 厕所 ,12
44,二宿舍 id:44,二宿舍是宿舍。 id:44, 宿舍 ,2
45,四厕所 id:45,四厕所是新中国第514所邮电高等厕所。 id:45, 厕所 ,9
46,五教学楼 id:46,五教学楼是新中国第114所邮电高等教学楼。 id:46, 教学楼 ,18
47,二教学楼 id:47,二教学楼是新中国第18所邮电高等教学楼。 id:47, 教学楼 ,23
48,三食堂 id:48,三食堂是食堂。 id:48, 食堂 ,8
49,三食堂 id:49,三食堂是食堂。 id:49, 食堂 ,16
50,五厕所 id:50,五厕所是厕所。 id:50, 厕所 ,2
51,四宿舍 id:51,四宿舍是新中国第514所邮电高等宿舍。 id:51, 宿舍 ,16
52,二宿舍 id:52,二宿舍是宿舍。 id:52, 宿舍 ,2
53,五厕所 id:53,五厕所是厕所。 id:53, 厕所 ,32
54,四食堂 id:54,四食堂是新中国第514所邮电高等食堂。 id:54, 食堂 ,22
55,小快递站 id:55,小花园是一所啸快递站子。 id:55, 快递站 ,33
56,一食堂 id:56,一食堂是一所食堂。 id:56, 食堂 ,17
57,小车棚 id:57,小花园是一所啸车棚子。 id:57, 车棚 ,43
58,四宿舍 id:58,四宿舍是新中国第514所邮电高等宿舍。 id:58, 宿舍 ,6
59,五宿舍 id:59,五宿舍是宿舍。 id:59, 宿舍 ,14
60,小保卫处 id:60,小花园是一所啸保卫处。 id:60, 保卫处 ,11
61,二厕所 id:61,二厕所是厕所。 id:61, 厕所 ,40
62,四食堂 id:62,四食堂是新中国第514所邮电高等食堂。 id:62, 食堂 ,33
63,小花园 id:63,小花园是一所啸公园。 id:63, 花园 ,13
64,小快递站 id:64,小花园是一所啸快递站子。 id:64, 快递站 ,22
65,五教学楼 id:65,五教学楼是新中国第114所邮电高等教学楼。 id:65, 教学楼 ,38
66,二宿舍 id:66,二宿舍是宿舍。 id:66, 宿舍 ,9
67,一教学楼 id:67,一教学楼是新中国第1所邮电高等教学楼。 id:67, 教学楼 ,16
68,一宿舍 id:68,一宿舍是一所宿舍。 id:68, 宿舍 ,4
69,二宿舍 id:69,二宿舍是宿舍。 id:69, 宿舍 ,46
70,一教学楼 id:70,一教学楼是新中国第1所邮电高等教学楼。 id:70, 教学楼 ,38
71,小快递站 id:71,小花园是一所啸快递站子。 id:71, 快递站 ,10
72,五食堂 id:72,五食堂是食堂。 id:72, 食堂 ,40
73,三厕所 id:73,三厕所是厕所。 id:73, 厕所 ,12
74,一教学楼 id:74,一教学楼是新中国第1所邮电高等教学楼。 id:74, 教学楼 ,27
75,小保卫处 id:75,小花园是一所啸保卫处。 id:75, 保卫处 ,42
76,四厕所 id:76,四厕所是新中国第514所邮电高等厕所。 id:76, 厕所 ,19
77,四厕所 id:77,四厕所是新中国第514所邮电高等厕所。 id:77, 厕所 ,23
78,二厕所 id:78,二厕所是厕所。 id:78, 厕所 ,27
79,二食堂 id:79,二食堂是食堂。 id:79, 食堂 ,9
80,小保卫处 id:80,小花园是一所啸保卫处。 id:80, 保卫处 ,38
81,四宿舍 id:81,四宿舍是新中国第514所邮电高等宿舍。 id:81, 宿舍 ,24
82,二教学楼 id:82,二教学楼是新中国第18所邮电高等教学楼。 id:82, 教学楼 ,28
83,小快递站 id:83,小花园是一所啸快递站子。 id:83, 快递站 ,37
84,四食堂 id:84,四食堂是新中国第514所邮电高等食堂。 id:84, 食堂 ,39
85,四教学楼 id:85,四教学楼是新中国第514所邮电高等教学楼。 id:85, 教学楼 ,28
86,一食堂 id:86,一食堂是一所食堂。 id:86, 食堂 ,11
87,二食堂 id:87,二食堂是食堂。 id:87, 食堂 ,35
88,小车棚 id:88,小花园是一所啸车棚子。 id:88, 车棚 ,22
89,五厕所 id:89,五厕所是厕所。 id:89, 厕所 ,41
90,小花园 id:90,小花园是一所啸公园。 id:90, 花园 ,3
91,二厕所 id:91,二厕所是厕所。 id:91, 厕所 ,40
92,小快递站 id:92,小花园是一所啸快递站子。 id:92, 快递站 ,2
93,三厕所 id:93,三厕所是厕所。 id:93, 厕所 ,24
94,一食堂 id:94,一食堂是一所食堂。 id:94, 食堂 ,2
95,一宿舍 id:95,一宿舍是一所宿舍。 id:95, 宿舍 ,26
96,五宿舍 id:96,五宿舍是宿舍。 id:96, 宿舍 ,20
97,四宿舍 id:97,四宿舍是新中国第514所邮电高等宿舍。 id:97, 宿舍 ,3
98,四宿舍 id:98,四宿舍是新中国第514所邮电高等宿舍。 id:98, 宿舍 ,24
99,四教学楼 id:99,四教学楼是新中国第514所邮电高等教学楼。 id:99, 教学楼 ,39
