# 495
index,content,likes
0,这是景区评论。这是我的景区评论。 comment_id:0  ,27
1,这是景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_id:1  �景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_i,36
2,这是一条景区评论里面超好玩儿啊啊啊! comment_id:2  ,102
3,这是一条景区评论这是我的景区评论。 comment_id:3  ,36
4,这是景区评论。里面超好玩，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:4  �超好玩，里面的人说话又好听。今天在这里。。，今天�,129
5,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:5  面超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿�,150
6,这是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:6  �是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:6,54
7,这是景区评论。这是我的景区评论。 comment_id:7  ,123
8,这是景区评论。今天在这里。。，今天很开心！ comment_id:8  ,174
9,这是景区评论。今天在这里。。，今天很开心！ comment_id:9  ,6
10,这是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:10  是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:1,123
11,这是景区评论。里面超好玩儿啊啊啊! comment_id:11  ,165
12,景区评论!今天在这里。。，今天很开心！这是我的景区评论。 comment_id:12  ,144
13,这是一条景区评论里面超好玩儿啊啊啊! comment_id:13  ,57
14,景区评论!今天在这里。。，今天很开心！今天很开心！ comment_id:14  ,90
15,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:15  啊啊啊，里面的人说话又好听。今天在这里。�,69
16,景区评论!今天在这里。。，今天很开心！今天很开心！ comment_id:16  ,72
17,这是景区评论。今天很开心！ comment_id:17  ,15
18,这是景区评论。这是我的景区评论。 comment_id:18  ,3
19,这是景区评论。里面超好玩，里面的人说话又好听。这是我的景区评论。 comment_id:19  评论。里面超好玩，里面的人说话又好听。这是我的景区评论。 com,60
20,这是景区评论。这是我的景区评论。 comment_id:20  ,81
21,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。这是我的景区评论。 comment_id:21  面超好玩儿啊啊啊，里面的人说话又好听。这是我的景区�,141
22,这是景区评论。里面超好玩儿，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:22  ��。里面超好玩儿，里面的人说话又好听。里面超好玩儿啊啊啊!,48
23,这是一条景区评论今天在这里。。，今天很开心！ comment_id:23  ,225
24,这是景区评论。里面超好玩儿，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:24  ��。里面超好玩儿，里面的人说话又好听。里面超好玩儿啊啊啊!,216
25,这是景区评论。里面超好玩，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:25  超好玩，里面的人说话又好听。今天在这里。。，今天�,72
26,景区评论!今天在这里。。，今天很开心！这里好玩。 comment_id:26  ,129
27,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。这里好玩。 comment_id:27  评论。里面超好玩儿啊啊啊，里面的人说话又好听。这里好玩。 com,24
28,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天很开心！ comment_id:28  论。里面超好玩儿啊啊啊，里面的人说话又好听。今天很开心！ ,105
29,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。这里好玩。 comment_id:29  评论。里面超好玩儿啊啊啊，里面的人说话又好听。这里好玩。 com,12
30,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。这里好玩。 comment_id:30  评论。里面超好玩儿啊啊啊，里面的人说话又好听。这里好玩。 com,123
31,景区评论!今天在这里。。，今天很开心！这里好玩。 comment_id:31  ,102
32,这是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:32  是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:3,192
33,景区评论!今天在这里。。，今天很开心！今天很开心！ comment_id:33  ,48
34,这是景区评论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:34  ��论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! co,171
35,这是景区评论。里面超好玩儿，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:35  好玩儿，里面的人说话又好听。今天在这里。。，今�,171
36,这是景区评论。里面超好玩儿，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:36  好玩儿，里面的人说话又好听。今天在这里。。，今�,237
37,这是一条景区评论这是我的景区评论。 comment_id:37  ,48
38,这是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:38  是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:3,186
39,这是景区评论。里面超好玩儿，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:39  好玩儿，里面的人说话又好听。今天在这里。。，今�,42
40,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:40  啊啊啊，里面的人说话又好听。今天在这里。�,30
41,这是景区评论。里面超好玩，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:41  超好玩，里面的人说话又好听。今天在这里。。，今天�,168
42,这是景区评论。里面超好玩儿，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:42  好玩儿，里面的人说话又好听。今天在这里。。，今�,66
43,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:43  啊啊啊，里面的人说话又好听。今天在这里。�,6
44,这是一条景区评论这里好玩。 comment_id:44  ,135
45,这是一条景区评论这里好玩。 comment_id:45  ,123
46,这是景区评论。这里好玩。 comment_id:46  ,78
47,这是景区评论。里面超好玩，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:47  超好玩，里面的人说话又好听。今天在这里。。，今天�,153
48,这是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:48  是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:4,210
49,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:49  啊啊啊，里面的人说话又好听。今天在这里。�,42
50,这是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:50  是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:5,129
51,这是景区评论。里面超好玩，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:51  超好玩，里面的人说话又好听。今天在这里。。，今天�,204
52,这是景区评论。里面超好玩，里面的人说话又好听。这里好玩。 comment_id:52  这是景区评论。里面超好玩，里面的人说话又好听。这里好玩。 comment_id:52  ,234
53,这是景区评论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:53  ��论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! co,69
54,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:54  ��超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿�,222
55,景区评论!今天在这里。。，今天很开心！这里好玩。 comment_id:55  ,132
56,这是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:56  是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:5,21
57,这是一条景区评论今天很开心！ comment_id:57  ,111
58,这是景区评论。今天在这里。。，今天很开心！ comment_id:58  ,171
59,这是一条景区评论今天很开心！ comment_id:59  ,147
60,景区评论!今天在这里。。，今天很开心！里面超好玩儿啊啊啊! comment_id:60  ,21
61,这是景区评论。里面超好玩，里面的人说话又好听。这里好玩。 comment_id:61  这是景区评论。里面超好玩，里面的人说话又好听。这里好玩。 comment_id:61  ,213
62,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。这里好玩。 comment_id:62  评论。里面超好玩儿啊啊啊，里面的人说话又好听。这里好玩。 com,99
63,这是景区评论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:63  ��论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! co,111
64,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天很开心！ comment_id:64  论。里面超好玩儿啊啊啊，里面的人说话又好听。今天很开心！ ,57
65,景区评论!今天在这里。。，今天很开心！这是我的景区评论。 comment_id:65  ,153
66,这是一条景区评论今天在这里。。，今天很开心！ comment_id:66  ,12
67,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:67  ��超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿�,51
68,这是景区评论。里面超好玩，里面的人说话又好听。这是我的景区评论。 comment_id:68  评论。里面超好玩，里面的人说话又好听。这是我的景区评论。 com,45
69,景区评论!今天在这里。。，今天很开心！这里好玩。 comment_id:69  ,120
70,这是景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_id:70  景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_i,108
71,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。这是我的景区评论。 comment_id:71  面超好玩儿啊啊啊，里面的人说话又好听。这是我的景区�,96
72,这是景区评论。今天很开心！ comment_id:72  ,210
73,这是景区评论。里面超好玩儿啊啊啊! comment_id:73  ,153
74,这是景区评论。今天很开心！ comment_id:74  ,153
75,景区评论!今天在这里。。，今天很开心！里面超好玩儿啊啊啊! comment_id:75  ,45
76,景区评论!今天在这里。。，今天很开心！这是我的景区评论。 comment_id:76  ,63
77,这是景区评论。里面超好玩，里面的人说话又好听。这里好玩。 comment_id:77  这是景区评论。里面超好玩，里面的人说话又好听。这里好玩。 comment_id:77  ,96
78,景区评论!今天在这里。。，今天很开心！这里好玩。 comment_id:78  ,39
79,这是景区评论。里面超好玩儿，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:79  ��。里面超好玩儿，里面的人说话又好听。里面超好玩儿啊啊啊!,153
80,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天很开心！ comment_id:80  论。里面超好玩儿啊啊啊，里面的人说话又好听。今天很开心！ ,87
81,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:81  啊啊啊，里面的人说话又好听。今天在这里。�,54
82,这是一条景区评论这里好玩。 comment_id:82  ,201
83,这是景区评论。里面超好玩，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:83  超好玩，里面的人说话又好听。今天在这里。。，今天�,222
84,这是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:84  是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:8,75
85,这是景区评论。里面超好玩，里面的人说话又好听。这是我的景区评论。 comment_id:85  评论。里面超好玩，里面的人说话又好听。这是我的景区评论。 com,66
86,这是景区评论。里面超好玩，里面的人说话又好听。这是我的景区评论。 comment_id:86  评论。里面超好玩，里面的人说话又好听。这是我的景区评论。 com,222
87,这是景区评论。今天很开心！ comment_id:87  ,18
88,这是景区评论。里面超好玩儿，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:88  ��。里面超好玩儿，里面的人说话又好听。里面超好玩儿啊啊啊!,87
89,这是一条景区评论今天在这里。。，今天很开心！ comment_id:89  ,204
90,这是景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_id:90  景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_i,108
91,景区评论!今天在这里。。，今天很开心！这是我的景区评论。 comment_id:91  ,165
92,景区评论!今天在这里。。，今天很开心！这里好玩。 comment_id:92  ,96
93,这是景区评论。里面超好玩，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:93  超好玩，里面的人说话又好听。今天在这里。。，今天�,114
94,这是景区评论。里面超好玩，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:94  超好玩，里面的人说话又好听。今天在这里。。，今天�,183
95,景区评论!今天在这里。。，今天很开心！今天很开心！ comment_id:95  ,165
96,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:96  啊啊啊，里面的人说话又好听。今天在这里。�,132
97,这是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:97  是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:9,42
98,景区评论!今天在这里。。，今天很开心！这是我的景区评论。 comment_id:98  ,120
99,这是景区评论。里面超好玩，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:99  超好玩，里面的人说话又好听。今天在这里。。，今天�,129
100,这是景区评论。里面超好玩儿，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:100  �。里面超好玩儿，里面的人说话又好听。里面超好玩儿啊啊啊!,201
101,这是景区评论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:101  �论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! co,9
102,这是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:102  ��景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:1,177
103,景区评论!今天在这里。。，今天很开心！这是我的景区评论。 comment_id:103  ,168
104,景区评论!今天在这里。。，今天很开心！里面超好玩儿啊啊啊! comment_id:104  景区评论!今天在这里。。，今天很开心！里面超好玩儿啊啊啊! comment_id:104  ,204
105,景区评论!今天在这里。。，今天很开心！今天在这里。。，今天很开心！ comment_id:105  ��天在这里。。，今天很开心！今天在这里。。，今天很开心！ co,33
106,这是一条景区评论今天很开心！ comment_id:106  ,75
107,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。这里好玩。 comment_id:107  ��论。里面超好玩儿啊啊啊，里面的人说话又好听。这里好玩。 com,204
108,这是景区评论。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 comment_id:108  ��。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 ,45
109,这是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:109  ��景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:1,138
110,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:110  ��啊啊，里面的人说话又好听。今天在这里。�,48
111,景区评论!今天在这里。。，今天很开心！里面超好玩儿啊啊啊! comment_id:111  景区评论!今天在这里。。，今天很开心！里面超好玩儿啊啊啊! comment_id:111  ,90
112,这是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:112  ��景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:1,207
113,这是一条景区评论今天很开心！ comment_id:113  ,30
114,这是景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_id:114  ��区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_i,6
115,这是景区评论。里面超好玩，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:115  ��好玩，里面的人说话又好听。今天在这里。。，今天�,45
116,这是景区评论。这是我的景区评论。 comment_id:116  ,108
117,这是一条景区评论这里好玩。 comment_id:117  ,150
118,这是景区评论。里面超好玩儿，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:118  ��玩儿，里面的人说话又好听。今天在这里。。，今�,69
