# 100
index,name,instruction,label,likes
0,五宿舍 id:0,五宿舍是宿舍。 id:0, 宿舍 ,22
1,四教学楼 id:1,四教学楼是新中国第514所邮电高等教学楼。 id:1, 教学楼 ,13
2,小理发店 id:2,小花园是一所啸理发店子。 id:2, 理发店 ,30
3,二厕所 id:3,二厕所是厕所。 id:3, 厕所 ,19
4,四食堂 id:4,四食堂是新中国第514所邮电高等食堂。 id:4, 食堂 ,2
5,三厕所 id:5,三厕所是厕所。 id:5, 厕所 ,27
6,五厕所 id:6,五厕所是厕所。 id:6, 厕所 ,4
7,五厕所 id:7,五厕所是厕所。 id:7, 厕所 ,45
8,三厕所 id:8,三厕所是厕所。 id:8, 厕所 ,29
9,二教学楼 id:9,二教学楼是新中国第18所邮电高等教学楼。 id:9, 教学楼 ,36
10,五教学楼 id:10,五教学楼是新中国第114所邮电高等教学楼。 id:10, 教学楼 ,15
11,小快递站 id:11,小花园是一所啸快递站子。 id:11, 快递站 ,3
12,二厕所 id:12,二厕所是厕所。 id:12, 厕所 ,45
13,五食堂 id:13,五食堂是食堂。 id:13, 食堂 ,24
14,一宿舍 id:14,一宿舍是一所宿舍。 id:14, 宿舍 ,30
15,一食堂 id:15,一食堂是一所食堂。 id:15, 食堂 ,15
16,三食堂 id:16,三食堂是食堂。 id:16, 食堂 ,33
17,一厕所 id:17,一厕所是一所厕所。 id:17, 厕所 ,27
18,五厕所 id:18,五厕所是厕所。 id:18, 厕所 ,42
19,四教学楼 id:19,四教学楼是新中国第514所邮电高等教学楼。 id:19, 教学楼 ,29
20,三宿舍 id:20,三宿舍是宿舍。 id:20, 宿舍 ,40
21,三厕所 id:21,三厕所是厕所。 id:21, 厕所 ,17
22,小车棚 id:22,小花园是一所啸车棚子。 id:22, 车棚 ,10
23,五宿舍 id:23,五宿舍是宿舍。 id:23, 宿舍 ,46
24,三食堂 id:24,三食堂是食堂。 id:24, 食堂 ,20
25,小车棚 id:25,小花园是一所啸车棚子。 id:25, 车棚 ,4
26,四宿舍 id:26,四宿舍是新中国第514所邮电高等宿舍。 id:26, 宿舍 ,2
27,一教学楼 id:27,一教学楼是新中国第1所邮电高等教学楼。 id:27, 教学楼 ,21
28,四教学楼 id:28,四教学楼是新中国第514所邮电高等教学楼。 id:28, 教学楼 ,32
29,四宿舍 id:29,四宿舍是新中国第514所邮电高等宿舍。 id:29, 宿舍 ,30
30,二教学楼 id:30,二教学楼是新中国第18所邮电高等教学楼。 id:30, 教学楼 ,36
31,一宿舍 id:31,一宿舍是一所宿舍。 id:31, 宿舍 ,15
32,小车棚 id:32,小花园是一所啸车棚子。 id:32, 车棚 ,32
33,二教学楼 id:33,二教学楼是新中国第18所邮电高等教学楼。 id:33, 教学楼 ,30
34,二教学楼 id:34,二教学楼是新中国第18所邮电高等教学楼。 id:34, 教学楼 ,8
35,小快递站 id:35,小花园是一所啸快递站子。 id:35, 快递站 ,4
36,四厕所 id:36,四厕所是新中国第514所邮电高等厕所。 id:36, 厕所 ,38
37,三教学楼 id:37,三教学楼是新中国第114514所邮电高等教学楼。 id:37, 教学楼 ,31
38,一食堂 id:38,一食堂是一所食堂。 id:38, 食堂 ,3
39,小保卫处 id:39,小花园是一所啸保卫处。 id:39, 保卫处 ,3
40,小理发店 id:40,小花园是一所啸理发店子。 id:40, 理发店 ,14
41,五食堂 id:41,五食堂是食堂。 id:41, 食堂 ,33
42,小花园 id:42,小花园是一所啸公园。 id:42, 花园 ,22
43,二食堂 id:43,二食堂是食堂。 id:43, 食堂 ,15
44,五厕所 id:44,五厕所是厕所。 id:44, 厕所 ,25
45,五宿舍 id:45,五宿舍是宿舍。 id:45, 宿舍 ,11
46,二食堂 id:46,二食堂是食堂。 id:46, 食堂 ,26
47,五宿舍 id:47,五宿舍是宿舍。 id:47, 宿舍 ,36
48,一宿舍 id:48,一宿舍是一所宿舍。 id:48, 宿舍 ,8
49,二宿舍 id:49,二宿舍是宿舍。 id:49, 宿舍 ,24
50,二教学楼 id:50,二教学楼是新中国第18所邮电高等教学楼。 id:50, 教学楼 ,45
51,一宿舍 id:51,一宿舍是一所宿舍。 id:51, 宿舍 ,17
52,三教学楼 id:52,三教学楼是新中国第114514所邮电高等教学楼。 id:52, 教学楼 ,5
53,四食堂 id:53,四食堂是新中国第514所邮电高等食堂。 id:53, 食堂 ,19
54,三教学楼 id:54,三教学楼是新中国第114514所邮电高等教学楼。 id:54, 教学楼 ,25
55,五食堂 id:55,五食堂是食堂。 id:55, 食堂 ,24
56,小快递站 id:56,小花园是一所啸快递站子。 id:56, 快递站 ,38
57,五教学楼 id:57,五教学楼是新中国第114所邮电高等教学楼。 id:57, 教学楼 ,4
58,五食堂 id:58,五食堂是食堂。 id:58, 食堂 ,29
59,四厕所 id:59,四厕所是新中国第514所邮电高等厕所。 id:59, 厕所 ,8
60,一厕所 id:60,一厕所是一所厕所。 id:60, 厕所 ,3
61,二宿舍 id:61,二宿舍是宿舍。 id:61, 宿舍 ,23
62,四食堂 id:62,四食堂是新中国第514所邮电高等食堂。 id:62, 食堂 ,7
63,四食堂 id:63,四食堂是新中国第514所邮电高等食堂。 id:63, 食堂 ,17
64,五宿舍 id:64,五宿舍是宿舍。 id:64, 宿舍 ,18
65,二食堂 id:65,二食堂是食堂。 id:65, 食堂 ,40
66,二厕所 id:66,二厕所是厕所。 id:66, 厕所 ,44
67,一宿舍 id:67,一宿舍是一所宿舍。 id:67, 宿舍 ,38
68,四宿舍 id:68,四宿舍是新中国第514所邮电高等宿舍。 id:68, 宿舍 ,24
69,三厕所 id:69,三厕所是厕所。 id:69, 厕所 ,37
70,四食堂 id:70,四食堂是新中国第514所邮电高等食堂。 id:70, 食堂 ,19
71,二宿舍 id:71,二宿舍是宿舍。 id:71, 宿舍 ,20
72,一教学楼 id:72,一教学楼是新中国第1所邮电高等教学楼。 id:72, 教学楼 ,29
73,小车棚 id:73,小花园是一所啸车棚子。 id:73, 车棚 ,18
74,五教学楼 id:74,五教学楼是新中国第114所邮电高等教学楼。 id:74, 教学楼 ,26
75,一宿舍 id:75,一宿舍是一所宿舍。 id:75, 宿舍 ,4
76,一教学楼 id:76,一教学楼是新中国第1所邮电高等教学楼。 id:76, 教学楼 ,22
77,一宿舍 id:77,一宿舍是一所宿舍。 id:77, 宿舍 ,12
78,三宿舍 id:78,三宿舍是宿舍。 id:78, 宿舍 ,38
79,四宿舍 id:79,四宿舍是新中国第514所邮电高等宿舍。 id:79, 宿舍 ,16
80,一食堂 id:80,一食堂是一所食堂。 id:80, 食堂 ,17
81,小理发店 id:81,小花园是一所啸理发店子。 id:81, 理发店 ,3
