# 4785
index,from_place_index,to_place_index,length,congestion,walk_access,bike_access,ebike_access
0,0,1,50,8,1,1,0
1,0,2,45,1,1,1,1
2,0,3,45,8,1,1,0
3,0,4,60,3,1,1,0
4,0,5,45,6,1,1,1
5,0,6,90,5,1,1,0
6,0,7,50,3,1,1,1
7,0,8,90,6,1,1,0
8,0,9,90,4,1,0,1
9,0,10,80,2,1,1,1
10,0,11,95,3,1,1,0
11,0,12,85,5,1,1,1
12,0,13,55,1,1,1,1
13,0,14,45,6,1,1,0
14,0,15,100,6,1,1,0
15,0,16,75,2,1,1,1
16,0,17,10,4,1,1,0
17,0,18,35,8,1,1,1
18,0,19,45,7,1,1,1
19,0,20,80,8,1,1,1
20,0,21,50,9,1,1,1
21,0,22,25,9,1,1,1
22,0,23,30,2,1,1,1
23,0,24,10,9,1,0,0
24,0,25,100,2,1,0,1
25,0,26,10,0,1,1,1
26,0,27,45,6,1,1,1
27,0,28,85,4,1,0,0
28,0,29,10,6,1,0,0
29,0,30,70,2,1,1,1
30,0,31,35,6,1,0,1
31,0,32,30,3,1,1,1
32,0,33,70,3,1,1,1
33,0,34,85,3,1,1,1
34,0,35,55,9,1,1,1
35,0,36,40,0,1,1,1
36,0,37,65,8,1,0,1
37,0,38,95,1,1,1,0
38,0,39,100,5,1,1,1
39,0,40,5,5,1,0,1
40,0,41,100,7,1,1,1
41,0,42,45,2,1,1,1
42,0,43,45,8,1,1,0
43,0,44,40,6,1,0,0
44,0,45,65,8,1,1,0
45,0,46,30,0,1,1,1
46,0,47,90,7,1,1,0
47,1,74,25,9,1,0,1
48,0,49,90,3,1,1,1
49,1,80,75,9,1,1,1
50,0,51,40,5,1,1,1
51,0,52,50,9,1,0,1
52,0,53,20,7,1,1,1
53,0,54,65,7,1,1,0
54,2,27,90,3,1,1,1
55,0,56,90,8,1,0,1
56,0,57,50,8,1,1,1
57,2,54,20,6,1,1,1
58,0,59,100,2,1,1,1
59,0,60,15,3,1,1,0
60,0,61,40,7,1,0,0
61,0,62,45,2,1,1,1
62,0,63,70,9,1,1,0
63,0,64,95,2,1,1,1
64,0,65,50,2,1,0,0
65,0,66,100,1,1,1,0
66,0,67,15,5,1,1,1
67,0,68,90,6,1,1,0
68,0,69,45,4,1,1,1
69,0,70,100,6,1,1,0
70,0,71,100,4,1,0,1
71,0,72,40,6,1,0,0
72,0,73,40,6,1,1,1
73,0,74,50,2,1,1,0
74,0,75,100,0,1,1,0
75,0,76,30,0,1,0,0
76,0,77,65,3,1,1,1
77,0,78,100,6,1,1,0
78,0,79,100,9,1,0,0
79,0,80,25,7,1,0,1
80,0,81,30,8,1,1,0
81,0,82,85,5,1,1,1
82,0,83,95,7,1,1,0
83,0,84,65,3,1,0,1
84,0,85,95,6,1,1,0
85,0,86,10,2,1,1,1
86,0,87,95,3,1,1,1
87,0,88,90,8,1,1,1
88,0,89,100,2,1,1,0
89,0,90,80,6,1,1,1
90,0,91,50,1,1,1,1
91,0,92,85,0,1,1,0
92,0,93,60,0,1,1,0
93,0,94,65,3,1,1,0
94,0,95,10,7,1,1,0
95,0,96,35,7,1,1,0
96,0,97,40,1,1,0,1
97,0,98,60,2,1,1,1
98,0,99,45,0,1,1,1
99,1,2,25,6,1,0,1
100,1,3,10,8,1,0,1
101,1,4,35,3,1,0,0
102,1,5,20,6,1,1,1
103,1,6,100,1,1,0,0
104,1,7,90,9,1,1,0
105,1,8,50,1,1,1,1
106,1,9,70,4,1,1,1
107,1,10,60,3,1,1,1
108,1,11,35,9,1,1,0
109,1,12,20,4,1,1,1
110,1,13,35,8,1,1,1
111,5,40,60,8,1,1,1
112,1,15,90,0,1,1,1
113,1,16,10,1,1,0,0
114,1,17,35,3,1,1,1
115,1,18,100,5,1,0,0
116,1,19,70,8,1,1,0
117,1,20,30,2,1,1,0
118,1,21,30,3,1,1,0
119,1,22,5,3,1,1,0
120,1,23,35,8,1,1,1
121,1,24,10,6,1,0,1
122,1,25,60,4,1,1,0
123,1,26,55,3,1,1,0
124,1,27,95,9,1,1,0
125,1,28,35,5,1,1,1
126,1,29,60,1,1,0,1
127,1,30,30,1,1,1,1
128,1,31,55,4,1,1,1
129,1,32,20,1,1,1,0
130,1,33,90,7,1,1,1
131,1,34,55,1,1,1,0
132,1,35,55,2,1,1,1
133,1,36,10,4,1,1,1
134,1,37,60,7,1,1,1
135,1,38,70,7,1,1,1
136,1,39,50,5,1,1,0
137,1,40,95,4,1,1,1
138,1,41,35,3,1,0,1
139,1,42,45,9,1,1,0
140,1,43,30,6,1,0,0
141,1,44,100,4,1,1,0
142,1,45,10,4,1,1,1
143,1,46,45,4,1,1,0
144,6,82,5,1,1,1,1
145,1,48,5,2,1,1,0
146,1,49,80,5,1,1,1
147,1,50,25,0,1,0,0
148,1,51,5,6,1,1,1
149,1,52,20,8,1,0,1
150,1,53,100,5,1,1,0
151,1,54,20,2,1,1,1
152,1,55,55,7,1,1,0
153,1,56,70,5,1,1,1
154,1,57,35,7,1,0,0
155,1,58,45,5,1,1,1
156,7,56,30,8,1,0,0
157,1,60,55,4,1,1,1
158,1,61,65,4,1,1,0
159,1,62,75,5,1,0,0
160,1,63,5,7,1,1,1
161,1,64,30,6,1,1,1
162,7,87,30,6,1,0,1
163,1,66,40,0,1,1,0
164,1,67,10,0,1,1,1
165,1,68,35,2,1,1,0
166,1,69,35,4,1,1,0
167,1,70,65,0,1,0,1
168,1,71,100,8,1,0,1
169,1,72,75,6,1,1,1
170,1,73,70,5,1,1,1
171,1,74,65,6,1,1,0
172,1,75,60,2,1,0,1
173,1,76,60,2,1,1,0
174,1,77,70,5,1,1,1
175,1,78,5,9,1,0,0
176,1,79,85,1,1,1,0
177,1,80,50,0,1,1,0
178,1,81,55,9,1,1,0
179,1,82,60,7,1,1,1
180,1,83,85,5,1,1,0
181,1,84,5,7,1,1,0
182,1,85,15,6,1,0,1
183,1,86,35,8,1,1,1
184,1,87,40,5,1,1,0
185,1,88,5,8,1,1,1
186,1,89,90,6,1,1,0
187,1,90,60,6,1,1,0
188,1,91,70,0,1,1,1
189,1,92,100,5,1,0,1
190,1,93,25,2,1,1,1
191,1,94,25,3,1,1,1
192,1,95,20,4,1,1,1
193,1,96,40,3,1,1,0
194,1,97,40,8,1,1,1
195,9,28,80,3,1,1,0
196,1,99,5,0,1,1,1
197,2,3,85,6,1,1,1
198,2,4,60,6,1,1,0
199,2,5,85,5,1,1,1
200,2,6,85,6,1,0,0
201,2,7,95,9,1,0,1
202,2,8,40,4,1,1,1
203,2,9,50,0,1,1,0
204,9,58,35,4,1,1,0
205,2,11,5,5,1,1,1
206,2,12,45,9,1,0,1
207,2,13,75,1,1,1,1
208,2,14,100,4,1,1,0
209,2,15,90,0,1,1,0
210,2,16,50,7,1,1,0
211,2,17,20,3,1,1,1
212,2,18,40,3,1,1,0
213,2,19,15,7,1,1,1
214,2,20,50,1,1,0,0
215,2,21,95,4,1,1,0
216,2,22,85,1,1,0,0
217,2,23,40,8,1,1,0
218,2,24,75,7,1,1,1
219,2,25,10,5,1,1,1
220,2,26,90,2,1,1,0
221,2,27,45,8,1,1,0
222,2,28,25,0,1,1,0
223,2,29,35,9,1,1,0
224,2,30,5,8,1,0,1
225,2,31,100,0,1,0,0
226,2,32,75,0,1,0,1
227,2,33,20,0,1,1,0
228,10,90,5,1,1,1,1
229,2,35,15,7,1,1,1
230,2,36,55,3,1,1,0
231,2,37,95,3,1,1,0
232,2,38,25,3,1,0,1
233,2,39,60,6,1,0,0
234,2,40,45,9,1,1,0
235,2,41,55,5,1,1,1
236,2,42,30,3,1,1,1
237,2,43,40,8,1,1,1
238,2,44,20,9,1,1,1
239,2,45,85,7,1,0,0
240,2,46,35,1,1,1,0
241,2,47,30,6,1,0,1
242,2,48,85,9,1,1,0
243,2,49,35,0,1,0,0
244,2,50,90,6,1,0,1
245,2,51,95,3,1,1,0
246,2,52,25,4,1,1,1
247,2,53,20,3,1,0,0
248,2,54,90,7,1,1,1
249,2,55,45,2,1,0,0
250,2,56,50,8,1,1,1
251,2,57,35,1,1,1,1
252,2,58,90,3,1,1,1
253,2,59,15,2,1,0,0
254,2,60,65,9,1,0,0
255,2,61,60,1,1,1,1
256,2,62,60,3,1,0,1
257,2,63,20,5,1,1,1
258,2,64,55,5,1,1,1
259,2,65,45,9,1,1,0
260,2,66,65,2,1,1,0
261,2,67,95,4,1,0,0
262,2,68,55,0,1,1,0
263,2,69,55,9,1,1,1
264,2,70,100,4,1,1,0
265,2,71,55,6,1,1,1
266,2,72,80,7,1,0,0
267,2,73,10,5,1,1,1
268,2,74,25,3,1,1,1
269,13,16,5,1,1,1,0
270,2,76,20,2,1,1,0
271,2,77,55,8,1,1,0
272,2,78,75,6,1,1,1
273,2,79,70,6,1,1,0
274,2,80,65,6,1,0,0
275,2,81,70,6,1,1,1
276,2,82,95,4,1,0,0
277,2,83,65,3,1,1,0
278,2,84,60,1,1,0,1
279,2,85,80,3,1,1,0
280,2,86,80,5,1,1,0
281,2,87,65,6,1,1,0
282,2,88,30,3,1,1,0
283,2,89,25,9,1,1,1
284,2,90,25,6,1,1,0
285,2,91,45,8,1,1,0
286,2,92,90,8,1,1,0
287,2,93,80,4,1,1,0
288,2,94,95,7,1,0,0
289,2,95,60,1,1,0,1
290,2,96,55,1,1,0,0
291,2,97,70,4,1,0,1
292,2,98,35,1,1,1,0
293,2,99,75,0,1,0,0
294,3,4,50,6,1,1,0
295,3,5,5,4,1,1,0
296,3,6,100,1,1,0,1
297,3,7,20,1,1,1,0
298,3,8,20,2,1,1,1
299,3,9,85,7,1,1,0
300,3,10,20,4,1,0,0
301,3,11,100,3,1,1,0
302,14,94,35,2,1,0,1
303,3,13,45,6,1,1,1
304,15,23,20,8,1,0,1
305,3,15,80,1,1,0,1
306,3,16,5,3,1,1,0
307,3,17,35,9,1,0,1
308,3,18,45,1,1,1,0
309,3,19,25,9,1,1,1
310,3,20,5,3,1,0,1
311,3,21,15,8,1,1,1
312,3,22,20,1,1,1,0
313,3,23,35,1,1,0,0
314,3,24,25,2,1,1,1
315,3,25,35,5,1,1,1
316,3,26,75,4,1,1,1
317,3,27,35,2,1,1,1
318,3,28,15,8,1,0,0
319,3,29,95,0,1,1,1
320,3,30,60,6,1,1,1
321,3,31,90,7,1,0,0
322,3,32,35,6,1,1,0
323,3,33,40,9,1,1,0
324,3,34,50,6,1,1,0
325,3,35,90,1,1,1,0
326,3,36,50,2,1,1,0
327,3,37,60,9,1,1,0
328,3,38,35,8,1,1,1
329,3,39,55,0,1,1,0
330,3,40,60,2,1,1,0
331,3,41,100,0,1,1,0
332,3,42,60,5,1,1,1
333,3,43,100,2,1,1,0
334,3,44,10,2,1,1,0
335,3,45,25,7,1,1,0
336,3,46,60,0,1,1,1
337,3,47,60,5,1,0,1
338,3,48,90,3,1,0,0
339,3,49,35,6,1,1,1
340,3,50,100,7,1,1,1
341,3,51,45,1,1,1,0
342,3,52,85,5,1,1,1
343,3,53,20,5,1,1,0
344,3,54,10,8,1,0,1
345,3,55,70,8,1,1,0
346,3,56,35,1,1,1,0
347,3,57,55,5,1,0,1
348,3,58,45,1,1,1,1
349,3,59,15,5,1,1,0
350,3,60,80,6,1,0,0
351,3,61,35,4,1,1,0
352,3,62,85,6,1,1,0
353,3,63,25,5,1,1,1
354,3,64,10,6,1,1,1
355,3,65,40,7,1,1,1
356,3,66,45,8,1,1,0
357,3,67,40,9,1,1,1
358,3,68,75,5,1,1,0
359,3,69,95,7,1,0,0
360,3,70,55,6,1,1,1
361,3,71,80,0,1,1,1
362,3,72,55,1,1,1,1
363,3,73,60,1,1,1,0
364,3,74,60,7,1,1,1
365,3,75,70,5,1,1,0
366,3,76,60,9,1,1,1
367,3,77,85,5,1,0,1
368,3,78,35,4,1,1,1
369,3,79,65,3,1,1,0
370,3,80,35,1,1,1,0
371,3,81,75,9,1,1,0
372,3,82,30,7,1,1,0
373,3,83,45,0,1,1,1
374,3,84,100,2,1,1,0
375,3,85,10,9,1,1,0
376,3,86,65,6,1,1,1
377,3,87,65,2,1,1,1
378,3,88,50,9,1,1,0
379,3,89,20,8,1,1,0
380,3,90,75,3,1,1,0
381,3,91,75,4,1,0,0
382,3,92,45,9,1,1,0
383,3,93,75,0,1,0,1
384,3,94,30,6,1,1,1
385,3,95,10,1,1,0,1
386,3,96,60,7,1,1,0
387,3,97,70,6,1,1,1
388,3,98,50,2,1,1,0
389,3,99,65,0,1,0,1
390,4,5,35,0,1,1,1
391,4,6,10,2,1,1,0
392,4,7,95,0,1,0,0
393,4,8,65,5,1,1,0
394,4,9,10,0,1,1,0
395,4,10,30,5,1,0,0
396,4,11,15,5,1,0,1
397,4,12,30,8,1,0,1
398,4,13,20,2,1,1,0
399,4,14,90,5,1,1,0
400,4,15,35,2,1,1,1
401,4,16,45,9,1,1,0
402,4,17,65,1,1,1,1
403,4,18,100,3,1,1,0
404,4,19,70,3,1,1,0
405,4,20,5,8,1,1,1
406,4,21,90,8,1,1,1
407,21,46,5,3,1,1,1
408,4,23,35,0,1,1,1
409,4,24,5,9,1,0,1
410,4,25,5,9,1,1,1
411,4,26,30,4,1,1,0
412,4,27,45,7,1,1,1
413,4,28,15,4,1,1,0
414,4,29,5,2,1,1,1
415,4,30,30,0,1,1,0
416,4,31,35,2,1,1,1
417,4,32,90,3,1,1,0
418,4,33,55,9,1,1,0
419,4,34,95,1,1,1,1
420,4,35,70,7,1,1,1
421,4,36,85,8,1,1,1
422,4,37,50,6,1,1,0
423,4,38,65,5,1,1,0
424,4,39,65,9,1,1,1
425,4,40,100,6,1,1,1
426,22,35,100,1,1,1,1
427,4,42,45,6,1,0,0
428,4,43,80,6,1,1,1
429,4,44,45,2,1,1,1
430,4,45,65,4,1,0,0
431,4,46,30,9,1,1,0
432,4,47,5,7,1,1,0
433,4,48,80,6,1,0,1
434,4,49,60,2,1,1,1
435,4,50,90,1,1,1,0
436,4,51,90,1,1,1,0
437,4,52,55,1,1,0,0
438,4,53,60,5,1,1,0
439,4,54,70,8,1,1,1
440,4,55,80,7,1,0,1
441,4,56,5,1,1,1,1
442,4,57,5,6,1,0,0
443,4,58,55,9,1,1,0
444,4,59,10,6,1,1,0
445,4,60,10,2,1,1,0
446,4,61,25,5,1,0,0
447,4,62,55,6,1,1,0
448,4,63,80,0,1,0,0
449,4,64,35,2,1,1,1
450,4,65,25,8,1,0,0
451,4,66,30,5,1,1,1
452,4,67,70,5,1,1,1
453,4,68,45,5,1,1,1
454,4,69,25,4,1,1,0
455,4,70,30,3,1,1,1
456,4,71,100,5,1,1,0
457,4,72,30,3,1,1,0
458,4,73,75,2,1,1,1
459,4,74,10,4,1,1,0
460,4,75,60,5,1,0,0
461,4,76,100,3,1,1,1
462,4,77,55,8,1,1,1
463,4,78,90,7,1,0,0
464,4,79,65,7,1,1,0
465,4,80,35,8,1,0,0
466,4,81,25,2,1,1,0
467,4,82,90,5,1,1,0
468,24,93,40,3,1,1,1
469,24,95,85,7,1,1,1
470,4,85,50,6,1,1,1
471,4,86,60,2,1,0,1
472,4,87,75,9,1,1,1
473,4,88,60,2,1,1,0
474,4,89,5,2,1,1,1
475,4,90,75,2,1,1,1
476,4,91,55,2,1,1,0
477,4,92,25,3,1,0,1
478,4,93,55,9,1,1,1
479,4,94,60,2,1,1,0
480,4,95,85,4,1,0,1
481,4,96,40,5,1,1,1
482,25,92,5,6,1,1,0
483,4,98,85,8,1,1,0
484,4,99,75,0,1,1,1
485,5,6,10,5,1,1,1
486,5,7,70,8,1,1,1
487,5,8,30,1,1,1,1
488,5,9,70,7,1,0,0
489,26,44,50,7,1,1,0
490,5,11,20,0,1,1,0
491,5,12,55,8,1,1,0
492,5,13,20,9,1,1,0
493,5,14,20,0,1,0,0
494,26,71,70,0,1,1,0
495,5,16,50,8,1,1,0
496,5,17,80,1,1,1,0
497,5,18,40,4,1,1,0
498,5,19,30,4,1,1,0
499,5,20,70,0,1,0,0
500,5,21,35,8,1,0,1
501,5,22,65,4,1,1,1
502,5,23,20,1,1,1,1
503,5,24,20,6,1,1,0
504,5,25,25,2,1,1,1
505,5,26,45,9,1,1,1
506,5,27,85,7,1,1,0
507,5,28,75,5,1,1,1
508,5,29,40,2,1,1,1
509,5,30,55,1,1,1,1
510,5,31,65,7,1,1,1
511,5,32,90,0,1,1,0
512,5,33,25,2,1,1,1
513,5,34,100,6,1,1,0
514,5,35,60,6,1,1,0
515,5,36,50,6,1,1,0
516,5,37,20,8,1,1,0
517,5,38,70,0,1,0,0
518,5,39,15,5,1,0,0
519,5,40,25,4,1,0,1
520,5,41,50,1,1,1,0
521,5,42,25,5,1,1,0
522,5,43,35,1,1,1,0
523,5,44,40,3,1,1,0
524,5,45,40,9,1,1,0
525,5,46,45,6,1,1,0
526,5,47,25,4,1,1,1
527,5,48,80,5,1,1,1
528,5,49,45,3,1,1,0
529,5,50,50,7,1,1,1
530,5,51,35,0,1,1,0
531,5,52,40,4,1,1,1
532,5,53,40,0,1,0,0
533,5,54,40,7,1,1,1
534,5,55,15,8,1,0,1
535,5,56,85,0,1,1,1
536,5,57,60,4,1,1,1
537,5,58,100,2,1,1,0
538,5,59,45,7,1,1,0
539,5,60,5,1,1,1,0
540,5,61,85,3,1,1,0
541,5,62,5,9,1,1,0
542,5,63,80,5,1,0,1
543,5,64,50,2,1,1,0
544,5,65,45,8,1,1,0
545,5,66,5,9,1,0,0
546,5,67,45,2,1,1,1
547,5,68,85,1,1,1,1
548,5,69,85,0,1,1,0
549,5,70,75,4,1,1,0
550,5,71,15,7,1,1,0
551,5,72,95,6,1,1,1
552,5,73,85,0,1,1,0
553,5,74,5,3,1,1,1
554,5,75,60,4,1,1,0
555,5,76,80,4,1,0,1
556,5,77,25,6,1,1,1
557,5,78,5,9,1,1,0
558,5,79,20,5,1,0,1
559,5,80,60,0,1,1,1
560,5,81,95,6,1,0,1
561,5,82,20,3,1,0,0
562,5,83,80,2,1,1,0
563,5,84,45,0,1,1,1
564,5,85,70,0,1,1,0
565,5,86,85,8,1,0,1
566,5,87,25,2,1,1,0
567,5,88,85,4,1,1,1
568,5,89,5,8,1,0,1
569,5,90,85,1,1,1,1
570,5,91,100,4,1,1,1
571,5,92,15,3,1,0,0
572,5,93,75,5,1,0,1
573,5,94,50,2,1,0,1
574,5,95,60,9,1,0,0
575,5,96,70,3,1,1,1
576,5,97,40,8,1,0,1
577,5,98,10,4,1,1,0
578,5,99,60,6,1,1,1
579,6,7,90,8,1,1,1
580,6,8,45,1,1,1,0
581,6,9,70,4,1,0,0
582,6,10,100,4,1,0,1
583,6,11,75,1,1,0,0
584,6,12,65,6,1,1,1
585,6,13,45,5,1,1,1
586,6,14,5,8,1,1,1
587,6,15,100,6,1,1,0
588,6,16,85,2,1,1,0
589,6,17,85,1,1,1,1
590,6,18,35,4,1,0,0
591,6,19,80,2,1,1,0
592,6,20,70,1,1,1,1
593,6,21,5,8,1,1,1
594,6,22,55,6,1,1,1
595,6,23,90,7,1,1,1
596,6,24,70,6,1,0,1
597,6,25,85,2,1,1,1
598,6,26,50,3,1,0,1
599,6,27,20,7,1,1,0
600,6,28,20,0,1,1,1
601,6,29,20,3,1,1,0
602,6,30,60,3,1,1,1
603,6,31,70,7,1,0,0
604,6,32,5,5,1,1,0
605,6,33,50,0,1,1,1
606,6,34,10,5,1,1,0
607,6,35,10,2,1,1,0
608,6,36,25,4,1,1,0
609,6,37,10,6,1,1,0
610,6,38,5,5,1,1,0
611,6,39,75,4,1,0,1
612,35,51,40,1,1,1,0
613,6,41,100,4,1,0,0
614,6,42,75,9,1,1,1
615,6,43,50,9,1,1,0
616,6,44,65,4,1,1,1
617,6,45,60,6,1,1,0
618,6,46,60,0,1,1,0
619,6,47,40,7,1,1,0
620,6,48,35,0,1,0,0
621,6,49,85,1,1,1,1
622,6,50,85,3,1,1,0
623,6,51,80,2,1,1,0
624,6,52,60,5,1,1,0
625,6,53,60,7,1,1,1
626,6,54,100,6,1,1,0
627,6,55,5,7,1,1,1
628,6,56,5,9,1,0,1
629,6,57,60,6,1,1,0
630,6,58,50,8,1,0,1
631,6,59,70,3,1,1,1
632,6,60,55,4,1,1,0
633,6,61,60,5,1,1,1
634,6,62,95,7,1,1,0
635,6,63,10,7,1,1,0
636,6,64,90,8,1,1,0
637,6,65,70,1,1,1,1
638,6,66,70,7,1,0,0
639,6,67,50,4,1,1,1
640,6,68,50,4,1,1,1
