# 495
index,content,likes
0,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。这是我的景区评论。 comment_id:0  �面超好玩儿啊啊啊，里面的人说话又好听。这是我的景区�,216
1,景区评论!今天在这里。。，今天很开心！今天很开心！ comment_id:1  ,30
2,这是一条景区评论这里好玩。 comment_id:2  ,27
3,这是一条景区评论今天很开心！ comment_id:3  ,111
4,这是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:4  �是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:4,147
5,这是一条景区评论这里好玩。 comment_id:5  ,222
6,景区评论!今天在这里。。，今天很开心！今天在这里。。，今天很开心！ comment_id:6  !今天在这里。。，今天很开心！今天在这里。。，今天很开心！ co,48
7,这是景区评论。里面超好玩儿，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:7  论。里面超好玩儿，里面的人说话又好听。里面超好玩儿啊啊啊!,159
8,这是景区评论。里面超好玩儿啊啊啊! comment_id:8  ,228
9,这是景区评论。里面超好玩儿，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:9  �好玩儿，里面的人说话又好听。今天在这里。。，今�,69
10,景区评论!今天在这里。。，今天很开心！这是我的景区评论。 comment_id:10  ,126
11,这是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:11  是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:1,195
12,景区评论!今天在这里。。，今天很开心！里面超好玩儿啊啊啊! comment_id:12  ,141
13,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天很开心！ comment_id:13  论。里面超好玩儿啊啊啊，里面的人说话又好听。今天很开心！ ,63
14,这是景区评论。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 comment_id:14  论。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 ,144
15,景区评论!今天在这里。。，今天很开心！今天在这里。。，今天很开心！ comment_id:15  今天在这里。。，今天很开心！今天在这里。。，今天很开心！ co,210
16,这是景区评论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:16  ��论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! co,228
17,这是景区评论。这里好玩。 comment_id:17  ,33
18,这是景区评论。里面超好玩，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:18  超好玩，里面的人说话又好听。今天在这里。。，今天�,81
19,这是景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_id:19  景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_i,150
20,景区评论!今天在这里。。，今天很开心！这里好玩。 comment_id:20  ,180
21,这是景区评论。这里好玩。 comment_id:21  ,57
22,这是一条景区评论这里好玩。 comment_id:22  ,105
23,这是景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_id:23  景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_i,156
24,景区评论!今天在这里。。，今天很开心！今天在这里。。，今天很开心！ comment_id:24  今天在这里。。，今天很开心！今天在这里。。，今天很开心！ co,231
25,这是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:25  是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:2,201
26,这是景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_id:26  景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_i,81
27,景区评论!今天在这里。。，今天很开心！今天在这里。。，今天很开心！ comment_id:27  今天在这里。。，今天很开心！今天在这里。。，今天很开心！ co,18
28,这是景区评论。里面超好玩，里面的人说话又好听。这是我的景区评论。 comment_id:28  评论。里面超好玩，里面的人说话又好听。这是我的景区评论。 com,234
29,这是景区评论。里面超好玩儿啊啊啊! comment_id:29  ,174
30,这是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:30  是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:3,36
31,这是景区评论。今天在这里。。，今天很开心！ comment_id:31  ,168
32,这是一条景区评论这里好玩。 comment_id:32  ,75
33,这是景区评论。今天在这里。。，今天很开心！ comment_id:33  ,90
34,这是一条景区评论这里好玩。 comment_id:34  ,6
