# 4791
index,from_place_index,to_place_index,length,congestion,walk_access,bike_access,ebike_access
0,0,1,20,5,1,1,1
1,0,2,90,6,1,1,0
2,0,3,45,4,1,1,1
3,0,4,15,7,1,1,0
4,0,5,50,3,1,1,0
5,0,6,30,7,1,1,1
6,0,7,15,4,1,0,1
7,0,8,5,8,1,1,1
8,0,9,65,6,1,1,0
9,0,10,55,5,1,1,0
10,0,11,30,8,1,1,1
11,0,12,70,2,1,1,0
12,0,13,20,4,1,1,0
13,0,14,20,4,1,1,0
14,0,15,15,4,1,1,0
15,0,16,5,1,1,0,0
16,0,17,80,1,1,1,1
17,0,18,70,1,1,1,0
18,0,19,55,6,1,0,0
19,0,20,20,1,1,0,1
20,0,21,30,7,1,1,1
21,0,22,45,9,1,0,0
22,0,64,90,0,1,1,1
23,0,24,85,4,1,1,1
24,0,25,35,3,1,0,1
25,0,26,30,0,1,1,0
26,0,27,10,1,1,1,0
27,0,28,15,9,1,0,1
28,0,29,40,9,1,1,0
29,0,30,10,8,1,1,0
30,0,31,30,0,1,1,0
31,0,32,80,0,1,1,0
32,0,33,25,4,1,1,1
33,0,34,25,8,1,1,0
34,0,35,35,1,1,1,1
35,0,36,75,6,1,1,0
36,0,37,15,5,1,1,1
37,0,38,35,4,1,1,1
38,0,39,45,7,1,1,0
39,0,40,20,8,1,1,0
40,0,41,65,9,1,1,1
41,0,42,10,9,1,0,1
42,0,43,80,8,1,1,0
43,0,44,5,8,1,1,1
44,0,45,70,8,1,1,1
45,0,46,35,5,1,1,1
46,0,47,5,2,1,1,0
47,0,48,45,9,1,1,1
48,0,49,55,3,1,0,0
49,0,50,60,9,1,1,1
50,0,51,35,8,1,0,0
51,2,51,30,9,1,1,0
52,0,53,80,1,1,1,0
53,0,54,45,5,1,0,1
54,0,55,60,2,1,1,0
55,0,56,25,9,1,1,0
56,0,57,5,8,1,1,1
57,0,58,80,2,1,1,0
58,0,59,90,7,1,1,1
59,0,60,40,8,1,1,1
60,3,7,50,3,1,1,0
61,0,62,55,8,1,1,1
