# 4812
index,from_place_index,to_place_index,length,congestion,walk_access,bike_access,ebike_access
0,0,1,80,5,1,1,1
1,0,2,35,8,1,1,0
2,0,3,100,5,1,1,1
3,0,4,55,3,1,1,1
4,0,5,95,5,1,1,1
5,0,6,5,6,1,1,1
6,0,7,40,3,1,1,1
7,0,8,30,8,1,1,1
8,0,9,80,6,1,1,1
9,0,10,40,6,1,1,1
10,0,11,15,2,1,0,1
11,0,12,55,2,1,0,1
12,0,13,100,3,1,1,1
13,0,14,80,3,1,0,1
14,0,15,20,7,1,1,0
15,0,16,100,1,1,1,0
16,0,17,60,5,1,1,1
17,0,36,15,9,1,1,0
18,0,19,35,7,1,1,0
19,0,20,65,9,1,1,1
20,0,21,90,6,1,0,0
21,0,22,25,1,1,1,0
22,0,23,70,3,1,1,1
23,0,24,60,2,1,1,0
24,0,25,70,3,1,1,1
25,0,26,50,7,1,0,0
26,0,27,30,7,1,1,1
27,0,28,50,9,1,1,0
28,0,29,40,5,1,0,0
29,0,30,25,8,1,0,0
30,0,31,15,0,1,1,1
31,0,32,40,1,1,1,0
32,0,33,75,2,1,1,1
33,0,34,25,1,1,1,1
34,0,35,10,2,1,1,0
35,0,36,70,9,1,1,0
36,0,37,40,6,1,1,0
37,0,38,40,5,1,1,1
38,0,39,25,8,1,1,1
39,0,40,60,0,1,0,0
40,0,41,55,7,1,1,0
41,0,42,35,6,1,1,0
42,0,43,55,1,1,1,1
43,0,44,80,7,1,1,0
44,0,45,90,7,1,1,1
45,0,46,20,2,1,1,0
46,0,47,25,8,1,1,1
47,0,48,60,1,1,1,1
48,0,49,10,9,1,1,1
49,0,50,90,5,1,0,0
50,0,51,30,2,1,1,0
51,0,52,35,4,1,1,1
52,0,53,15,7,1,1,0
53,0,54,40,3,1,1,1
54,0,55,25,8,1,1,0
55,0,56,40,3,1,1,0
56,0,57,60,1,1,1,1
57,0,58,15,8,1,1,1
58,0,59,60,8,1,1,0
59,0,60,85,1,1,1,0
60,0,61,85,3,1,1,1
61,0,62,20,6,1,0,1
62,0,63,15,7,1,1,0
