# 4791
index,from_place_index,to_place_index,length,congestion,walk_access,bike_access,ebike_access
0,0,1,60,1,1,1,1
1,0,2,90,3,1,0,0
2,0,3,40,4,1,1,0
3,0,4,35,5,1,0,0
4,0,5,10,9,1,1,0
5,0,6,85,0,1,1,0
6,0,7,60,8,1,0,0
7,0,8,60,5,1,1,0
8,0,9,25,6,1,1,1
9,0,10,5,7,1,0,1
10,0,11,20,0,1,1,0
11,0,12,15,1,1,1,1
12,0,13,50,4,1,1,1
13,0,14,10,9,1,1,1
14,0,15,50,1,1,1,0
15,0,16,100,4,1,1,1
16,0,17,40,7,1,0,0
17,0,18,40,9,1,0,1
18,0,19,70,1,1,1,0
19,0,20,65,7,1,0,1
20,0,21,70,2,1,1,0
21,0,22,60,6,1,1,1
22,0,99,5,9,1,1,1
23,0,24,70,3,1,0,1
24,1,14,75,9,1,1,1
25,0,26,25,3,1,0,0
26,0,27,35,1,1,1,0
27,0,28,80,8,1,1,0
28,0,29,5,3,1,1,1
29,0,30,40,9,1,1,1
30,0,31,100,9,1,0,1
31,0,32,50,1,1,1,1
32,0,33,40,5,1,1,1
33,0,34,20,1,1,1,0
34,0,35,45,8,1,1,0
35,0,36,90,6,1,1,0
36,0,37,70,7,1,1,0
37,0,38,40,4,1,1,0
38,0,39,95,8,1,1,0
39,0,40,65,9,1,1,1
40,0,41,55,4,1,0,1
41,0,42,85,1,1,0,0
42,0,43,30,2,1,0,0
43,0,44,70,8,1,0,1
44,0,45,80,1,1,1,1
45,0,46,25,8,1,0,1
46,0,47,40,2,1,1,1
47,0,48,95,2,1,1,1
48,0,49,100,3,1,1,1
49,0,50,90,1,1,1,1
50,0,51,55,3,1,1,1
51,0,52,80,9,1,1,1
52,2,48,95,0,1,0,1
53,0,54,85,0,1,1,1
54,0,55,50,7,1,1,1
55,2,64,10,1,1,1,0
56,0,57,90,2,1,0,0
57,0,58,85,0,1,1,1
58,0,59,15,8,1,1,0
59,0,60,85,1,1,1,0
60,0,61,35,0,1,0,0
61,0,62,25,6,1,1,1
62,0,63,85,3,1,1,1
63,0,64,75,9,1,1,0
64,0,65,45,5,1,1,1
65,0,66,55,7,1,0,1
66,0,67,20,8,1,1,0
67,0,68,65,1,1,1,0
68,0,69,45,6,1,0,0
69,0,70,10,7,1,0,1
70,0,71,80,9,1,1,1
71,0,72,70,9,1,1,1
72,0,73,5,4,1,1,0
73,0,74,40,2,1,1,1
74,0,75,15,5,1,1,1
75,0,76,10,1,1,1,1
76,0,77,50,6,1,1,1
77,0,78,55,6,1,0,1
78,0,79,45,0,1,1,1
79,0,80,15,4,1,0,1
80,0,81,60,5,1,1,0
81,0,82,50,8,1,0,1
82,0,83,70,5,1,1,1
83,0,84,20,0,1,0,0
84,0,85,95,1,1,1,0
85,0,86,75,5,1,1,0
86,0,87,60,5,1,1,1
87,0,88,10,3,1,1,0
88,0,89,90,3,1,1,0
89,0,90,45,5,1,1,1
90,0,91,20,2,1,1,0
91,0,92,80,7,1,1,1
92,0,93,60,7,1,1,0
93,0,94,25,6,1,1,1
94,0,95,20,7,1,0,0
95,0,96,65,8,1,1,1
96,0,97,25,0,1,1,0
97,0,98,75,2,1,1,0
98,0,99,40,2,1,1,0
99,1,2,35,4,1,0,0
100,1,3,60,3,1,0,1
101,1,4,80,1,1,1,1
102,1,5,60,1,1,1,1
103,1,6,100,2,1,1,1
104,1,7,85,0,1,1,1
105,1,8,75,5,1,1,0
106,1,9,30,6,1,1,1
107,1,10,55,3,1,1,0
108,1,11,10,6,1,0,0
109,1,12,70,7,1,1,1
110,4,79,10,8,1,1,1
111,1,14,70,7,1,1,0
112,1,15,90,3,1,1,1
113,5,6,90,2,1,0,0
114,1,17,70,1,1,0,1
115,1,18,85,5,1,0,0
116,1,19,90,7,1,1,0
117,1,20,50,4,1,1,0
118,1,21,45,6,1,1,1
119,1,22,40,7,1,0,1
120,1,23,15,1,1,1,1
121,1,24,60,1,1,1,1
122,1,25,55,9,1,1,1
123,1,26,5,0,1,1,1
124,1,27,25,1,1,1,1
125,1,28,75,2,1,1,1
126,1,29,50,8,1,1,0
127,1,30,35,7,1,1,1
128,1,31,40,2,1,1,1
129,1,32,15,6,1,1,0
130,1,33,50,8,1,0,0
131,6,26,10,3,1,1,0
132,1,35,20,0,1,0,1
133,1,36,45,3,1,1,1
134,1,37,40,5,1,1,1
135,1,38,75,9,1,1,0
136,1,39,60,3,1,1,1
137,1,40,5,0,1,1,0
138,1,41,60,8,1,0,0
139,1,42,95,7,1,1,0
140,1,43,100,8,1,0,1
141,1,44,90,8,1,1,0
142,1,45,15,7,1,1,0
143,1,46,35,2,1,1,0
144,6,92,55,0,1,1,0
145,1,48,45,5,1,1,1
146,1,49,70,1,1,0,1
147,1,50,70,3,1,0,0
148,1,51,10,8,1,1,0
149,1,52,90,7,1,0,1
150,1,53,25,8,1,0,1
151,1,54,5,8,1,1,0
152,1,55,65,0,1,1,0
153,1,56,85,2,1,0,1
154,1,57,10,2,1,1,1
155,1,58,65,8,1,1,1
156,7,42,90,6,1,1,0
157,1,60,75,3,1,0,1
158,1,61,60,9,1,1,0
159,1,62,15,9,1,1,0
160,1,63,10,4,1,0,1
161,1,64,50,4,1,1,0
162,1,65,75,6,1,1,1
163,1,66,65,6,1,0,0
164,1,67,35,0,1,1,0
165,1,68,5,1,1,1,1
166,1,69,70,1,1,1,0
167,1,70,15,6,1,0,0
