# 4810
index,from_place_index,to_place_index,length,congestion,walk_access,bike_access,ebike_access
0,0,1,40,6,1,1,1
1,0,2,80,0,1,1,0
2,0,3,50,1,1,0,1
3,0,4,20,3,1,1,1
4,0,5,45,1,1,1,0
5,0,6,95,3,1,1,0
6,0,7,85,1,1,1,0
7,0,8,50,6,1,1,0
8,0,9,40,1,1,0,1
9,0,10,5,4,1,0,1
10,0,11,25,7,1,1,0
11,0,12,65,7,1,0,0
12,0,13,65,9,1,1,1
13,0,14,85,0,1,1,1
14,0,15,20,1,1,1,1
15,0,16,60,9,1,1,0
16,0,17,50,1,1,1,1
17,0,18,15,2,1,0,0
18,0,19,5,2,1,1,1
19,0,20,60,7,1,1,0
20,0,21,100,5,1,1,1
21,0,22,55,2,1,1,0
22,0,23,80,5,1,1,0
23,0,24,100,1,1,1,0
24,0,25,60,9,1,1,1
25,0,26,15,0,1,1,1
26,0,27,50,5,1,1,0
27,0,28,30,0,1,1,0
28,0,29,70,7,1,0,1
29,0,30,45,9,1,0,0
30,0,31,65,9,1,1,1
31,0,32,30,3,1,0,1
32,0,33,55,5,1,0,0
33,0,34,25,7,1,1,0
34,1,2,30,1,1,0,1
35,0,36,25,0,1,1,0
36,0,37,15,4,1,1,1
37,0,38,25,0,1,0,0
38,0,39,70,7,1,1,1
39,0,40,45,6,1,1,0
40,0,41,20,1,1,1,0
41,0,42,85,5,1,0,0
42,0,43,25,9,1,1,1
43,0,44,65,5,1,1,0
44,0,45,20,3,1,1,1
45,0,46,10,1,1,1,1
46,0,47,60,4,1,1,1
47,0,48,95,1,1,1,1
48,0,49,50,5,1,0,0
49,0,50,75,4,1,1,0
50,0,51,45,6,1,0,1
51,0,52,60,3,1,1,1
52,0,53,35,6,1,1,1
53,0,54,80,0,1,1,1
54,0,55,40,5,1,1,0
55,0,56,75,4,1,1,1
56,0,57,65,1,1,0,1
57,0,58,100,8,1,1,1
58,0,59,65,4,1,1,0
59,0,60,50,2,1,1,0
60,0,61,15,4,1,1,0
61,0,62,85,3,1,1,1
62,0,63,100,3,1,1,1
63,0,64,25,7,1,1,1
64,0,65,85,4,1,0,1
65,0,66,75,1,1,1,0
66,0,67,10,8,1,0,0
67,0,68,10,1,1,1,0
68,0,69,15,8,1,1,0
69,0,70,100,1,1,1,0
70,0,71,60,2,1,1,1
71,0,72,5,2,1,1,0
72,0,73,25,8,1,0,0
73,0,74,70,1,1,1,0
74,0,75,90,0,1,1,0
75,0,76,25,5,1,1,0
76,0,77,65,4,1,0,0
77,0,78,20,7,1,1,1
78,0,79,45,0,1,0,1
79,0,80,30,8,1,0,1
80,0,81,50,6,1,0,0
81,0,82,50,8,1,0,0
82,0,83,45,3,1,0,1
83,0,84,35,6,1,1,0
84,0,85,50,1,1,1,1
85,0,86,80,6,1,1,1
86,0,87,15,2,1,0,0
87,3,49,10,3,1,1,1
88,0,89,80,0,1,0,0
89,0,90,55,6,1,1,1
90,0,91,60,9,1,0,1
91,0,92,50,0,1,0,0
92,0,93,25,3,1,1,0
93,0,94,65,3,1,0,1
94,0,95,85,4,1,1,1
95,0,96,45,5,1,0,1
96,0,97,60,8,1,1,0
97,0,98,65,3,1,1,1
98,0,99,15,8,1,1,0
99,1,2,95,0,1,1,0
100,4,18,40,7,1,1,0
101,1,4,5,1,1,0,0
102,1,5,95,8,1,1,1
103,1,6,50,4,1,0,0
104,1,7,95,1,1,1,0
105,1,8,30,0,1,1,0
106,1,9,65,9,1,1,1
107,1,10,35,4,1,1,1
108,1,11,50,4,1,1,1
109,1,12,90,0,1,1,1
110,1,13,65,3,1,1,1
111,1,14,5,9,1,1,0
112,1,15,80,4,1,1,0
113,1,16,5,8,1,1,0
114,1,17,90,1,1,0,1
115,5,20,80,1,1,1,1
116,1,19,15,8,1,0,0
117,1,20,70,4,1,0,0
118,1,21,70,2,1,1,1
119,5,33,50,3,1,1,0
120,1,23,35,5,1,0,0
121,1,24,5,5,1,1,1
122,1,25,75,0,1,1,0
123,1,26,80,5,1,0,0
124,1,27,20,4,1,0,1
125,1,28,80,5,1,1,1
126,1,29,80,9,1,0,1
127,1,30,40,8,1,1,1
128,1,31,5,3,1,1,0
129,1,32,30,3,1,1,1
130,1,33,25,3,1,0,1
131,1,34,100,9,1,1,0
132,1,35,75,2,1,1,1
133,1,36,15,6,1,0,0
134,1,37,25,3,1,1,1
135,1,38,25,6,1,1,0
136,1,39,60,8,1,0,1
137,1,40,30,6,1,1,0
138,6,43,30,6,1,1,0
139,1,42,50,9,1,0,0
140,1,43,45,8,1,1,1
141,1,44,60,9,1,1,0
142,1,45,75,4,1,0,1
143,1,46,90,8,1,1,1
144,1,47,45,5,1,1,1
145,1,48,60,3,1,1,1
146,1,49,65,1,1,0,0
147,1,50,60,9,1,1,0
148,1,51,30,0,1,1,0
149,1,52,10,6,1,1,1
150,1,53,15,7,1,0,1
151,1,54,95,9,1,0,0
152,1,55,15,0,1,0,1
153,1,56,80,5,1,1,1
154,1,57,15,0,1,0,1
155,1,58,65,8,1,0,1
156,1,59,100,7,1,1,1
157,7,53,55,5,1,1,0
158,1,61,15,2,1,1,1
159,1,62,50,7,1,1,1
160,1,63,30,6,1,1,1
161,1,64,5,5,1,1,0
162,7,71,75,0,1,1,0
163,1,66,75,2,1,1,1
164,1,67,85,4,1,1,0
165,1,68,50,8,1,0,1
166,1,69,10,9,1,0,0
167,1,70,5,5,1,1,0
168,1,71,100,8,1,1,1
169,1,72,90,5,1,1,0
170,1,73,75,0,1,1,1
171,1,74,45,3,1,1,0
172,1,75,85,3,1,1,0
173,1,76,90,3,1,1,0
174,1,77,5,9,1,0,1
175,1,78,50,1,1,1,1
176,1,79,60,3,1,1,1
177,1,80,85,8,1,1,0
178,1,81,45,2,1,1,0
179,1,82,30,8,1,1,0
180,1,83,90,6,1,0,1
181,1,84,100,8,1,1,0
182,1,85,15,5,1,0,1
183,1,86,40,5,1,1,0
184,1,87,70,2,1,1,1
185,1,88,40,9,1,1,0
186,1,89,5,1,1,1,0
187,1,90,85,4,1,0,0
188,1,91,70,3,1,1,0
189,1,92,25,1,1,1,1
190,1,93,75,6,1,1,0
191,1,94,50,4,1,1,0
192,1,95,80,5,1,1,0
193,1,96,15,0,1,0,0
194,1,97,85,1,1,1,0
195,1,98,90,7,1,1,1
196,1,99,55,4,1,0,1
197,2,3,45,6,1,0,1
198,9,33,70,5,1,1,1
199,9,36,85,0,1,1,1
200,2,6,45,5,1,1,0
201,2,7,50,2,1,1,1
202,2,8,20,0,1,1,0
203,2,9,20,8,1,1,1
204,2,10,5,2,1,1,0
205,2,11,45,0,1,1,1
206,2,12,100,2,1,1,1
207,2,13,80,5,1,1,0
208,2,14,5,0,1,0,1
209,2,15,50,7,1,1,0
210,2,16,25,3,1,1,1
211,2,17,100,4,1,1,0
212,2,18,100,6,1,0,1
213,2,19,35,9,1,0,0
214,2,20,85,9,1,0,0
215,2,21,35,7,1,0,0
216,2,22,100,1,1,1,1
217,2,23,35,7,1,1,1
218,2,24,70,1,1,1,1
219,2,25,75,6,1,1,0
220,2,26,25,9,1,1,0
221,2,27,70,5,1,1,0
222,2,28,35,8,1,0,1
223,2,29,30,2,1,1,0
224,2,30,10,8,1,1,0
225,2,31,95,8,1,1,1
226,2,32,80,9,1,1,1
227,2,33,55,8,1,1,1
228,2,34,100,0,1,1,1
229,2,35,95,9,1,1,0
230,2,36,60,4,1,1,0
231,2,37,5,6,1,1,1
232,2,38,60,6,1,0,1
233,2,39,100,1,1,1,0
234,2,40,65,3,1,1,1
235,11,85,20,6,1,1,0
236,2,42,55,6,1,0,0
237,2,43,85,3,1,1,0
238,2,44,75,3,1,1,1
239,2,45,85,9,1,1,0
240,2,46,10,2,1,1,0
241,2,47,95,7,1,0,1
242,2,48,85,4,1,0,0
243,2,49,90,5,1,0,0
244,2,50,65,1,1,1,1
245,2,51,40,9,1,1,0
246,2,52,30,6,1,1,0
247,2,53,75,3,1,1,0
248,2,54,55,2,1,1,0
249,2,55,90,7,1,1,1
250,2,56,80,7,1,1,0
251,2,57,95,7,1,1,0
252,2,58,80,2,1,1,1
253,2,59,90,2,1,1,0
254,2,60,65,3,1,0,0
255,2,61,80,0,1,1,0
256,2,62,85,7,1,1,1
257,2,63,50,3,1,1,1
258,2,64,20,6,1,1,1
259,2,65,50,2,1,1,0
260,2,66,20,5,1,0,0
261,2,67,65,9,1,1,0
262,2,68,10,3,1,0,0
263,2,69,100,5,1,1,0
264,2,70,90,5,1,1,1
265,2,71,10,0,1,0,1
266,2,72,15,4,1,1,1
267,2,73,40,3,1,1,0
268,2,74,80,5,1,1,1
