# 100
index,name,instruction,label,likes
0,一教学楼 id:0,一教学楼是新中国第1所邮电高等教学楼。 id:0, 教学楼 ,45
1,四厕所 id:1,四厕所是新中国第514所邮电高等厕所。 id:1, 厕所 ,25
2,五食堂 id:2,五食堂是食堂。 id:2, 食堂 ,2
3,五食堂 id:3,五食堂是食堂。 id:3, 食堂 ,17
4,一宿舍 id:4,一宿舍是一所宿舍。 id:4, 宿舍 ,27
5,三厕所 id:5,三厕所是厕所。 id:5, 厕所 ,31
6,小车棚 id:6,小花园是一所啸车棚子。 id:6, 车棚 ,34
7,二教学楼 id:7,二教学楼是新中国第18所邮电高等教学楼。 id:7, 教学楼 ,39
8,四教学楼 id:8,四教学楼是新中国第514所邮电高等教学楼。 id:8, 教学楼 ,24
9,二食堂 id:9,二食堂是食堂。 id:9, 食堂 ,11
10,四教学楼 id:10,四教学楼是新中国第514所邮电高等教学楼。 id:10, 教学楼 ,11
11,三厕所 id:11,三厕所是厕所。 id:11, 厕所 ,7
12,四厕所 id:12,四厕所是新中国第514所邮电高等厕所。 id:12, 厕所 ,46
13,一宿舍 id:13,一宿舍是一所宿舍。 id:13, 宿舍 ,37
14,小快递站 id:14,小花园是一所啸快递站子。 id:14, 快递站 ,12
15,三宿舍 id:15,三宿舍是宿舍。 id:15, 宿舍 ,3
16,三食堂 id:16,三食堂是食堂。 id:16, 食堂 ,14
17,四厕所 id:17,四厕所是新中国第514所邮电高等厕所。 id:17, 厕所 ,11
18,三厕所 id:18,三厕所是厕所。 id:18, 厕所 ,14
19,小保卫处 id:19,小花园是一所啸保卫处。 id:19, 保卫处 ,37
20,一教学楼 id:20,一教学楼是新中国第1所邮电高等教学楼。 id:20, 教学楼 ,28
21,四食堂 id:21,四食堂是新中国第514所邮电高等食堂。 id:21, 食堂 ,15
22,四教学楼 id:22,四教学楼是新中国第514所邮电高等教学楼。 id:22, 教学楼 ,8
23,小花园 id:23,小花园是一所啸公园。 id:23, 花园 ,39
24,一宿舍 id:24,一宿舍是一所宿舍。 id:24, 宿舍 ,41
25,小保卫处 id:25,小花园是一所啸保卫处。 id:25, 保卫处 ,37
26,五食堂 id:26,五食堂是食堂。 id:26, 食堂 ,33
27,一宿舍 id:27,一宿舍是一所宿舍。 id:27, 宿舍 ,39
28,二教学楼 id:28,二教学楼是新中国第18所邮电高等教学楼。 id:28, 教学楼 ,12
29,三厕所 id:29,三厕所是厕所。 id:29, 厕所 ,17
30,一教学楼 id:30,一教学楼是新中国第1所邮电高等教学楼。 id:30, 教学楼 ,29
31,五宿舍 id:31,五宿舍是宿舍。 id:31, 宿舍 ,45
32,二教学楼 id:32,二教学楼是新中国第18所邮电高等教学楼。 id:32, 教学楼 ,26
33,三宿舍 id:33,三宿舍是宿舍。 id:33, 宿舍 ,8
34,一宿舍 id:34,一宿舍是一所宿舍。 id:34, 宿舍 ,43
35,一食堂 id:35,一食堂是一所食堂。 id:35, 食堂 ,36
36,五厕所 id:36,五厕所是厕所。 id:36, 厕所 ,35
37,四教学楼 id:37,四教学楼是新中国第514所邮电高等教学楼。 id:37, 教学楼 ,13
38,一教学楼 id:38,一教学楼是新中国第1所邮电高等教学楼。 id:38, 教学楼 ,34
39,小车棚 id:39,小花园是一所啸车棚子。 id:39, 车棚 ,29
