# 397
index,content,likes
0,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。这是我的景区评论。 comment_id:0  �面超好玩儿啊啊啊，里面的人说话又好听。这是我的景区�,63
1,景区评论!今天在这里。。，今天很开心！里面超好玩儿啊啊啊! comment_id:1  ,69
2,这是一条景区评论里面超好玩儿啊啊啊! comment_id:2  ,84
3,这是景区评论。里面超好玩，里面的人说话又好听。这里好玩。 comment_id:3  ,102
4,这是景区评论。里面超好玩儿，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:4  论。里面超好玩儿，里面的人说话又好听。里面超好玩儿啊啊啊!,63
5,这是一条景区评论这是我的景区评论。 comment_id:5  ,210
6,这是景区评论。里面超好玩儿，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:6  论。里面超好玩儿，里面的人说话又好听。里面超好玩儿啊啊啊!,24
7,这是景区评论。这里好玩。 comment_id:7  ,75
8,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。这里好玩。 comment_id:8  �评论。里面超好玩儿啊啊啊，里面的人说话又好听。这里好玩。 com,63
9,这是一条景区评论今天很开心！ comment_id:9  ,219
10,这是景区评论。里面超好玩儿，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:10  好玩儿，里面的人说话又好听。今天在这里。。，今�,33
11,这是景区评论。这里好玩。 comment_id:11  ,138
12,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:12  啊啊啊，里面的人说话又好听。今天在这里。�,105
13,景区评论!今天在这里。。，今天很开心！今天在这里。。，今天很开心！ comment_id:13  今天在这里。。，今天很开心！今天在这里。。，今天很开心！ co,222
14,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:14  ��超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿�,78
15,这是景区评论。里面超好玩，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:15  超好玩，里面的人说话又好听。今天在这里。。，今天�,123
16,这是景区评论。里面超好玩，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:16  超好玩，里面的人说话又好听。今天在这里。。，今天�,90
17,这是景区评论。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 comment_id:17  论。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 ,234
18,这是景区评论。里面超好玩，里面的人说话又好听。这里好玩。 comment_id:18  这是景区评论。里面超好玩，里面的人说话又好听。这里好玩。 comment_id:18  ,123
19,这是景区评论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:19  ��论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! co,69
20,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:20  ��超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿�,57
21,这是景区评论。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 comment_id:21  论。里面超好玩儿，里面的人说话又好听。这是我的景区评论。 ,213
22,这是景区评论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:22  ��论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! co,171
23,景区评论!今天在这里。。，今天很开心！这是我的景区评论。 comment_id:23  ,12
24,这是景区评论。今天很开心！ comment_id:24  ,21
25,景区评论!今天在这里。。，今天很开心！里面超好玩儿啊啊啊! comment_id:25  ,225
26,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。这是我的景区评论。 comment_id:26  面超好玩儿啊啊啊，里面的人说话又好听。这是我的景区�,93
27,这是景区评论。这是我的景区评论。 comment_id:27  ,120
28,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:28  ��超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿�,159
29,景区评论!今天在这里。。，今天很开心！里面超好玩儿啊啊啊! comment_id:29  ,57
30,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:30  ��超好玩儿啊啊啊，里面的人说话又好听。里面超好玩儿�,213
31,这是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:31  是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:3,153
32,景区评论!今天在这里。。，今天很开心！今天很开心！ comment_id:32  ,30
33,这是景区评论。里面超好玩，里面的人说话又好听。这里好玩。 comment_id:33  这是景区评论。里面超好玩，里面的人说话又好听。这里好玩。 comment_id:33  ,114
34,这是景区评论。里面超好玩儿，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:34  ��。里面超好玩儿，里面的人说话又好听。里面超好玩儿啊啊啊!,24
35,景区评论!今天在这里。。，今天很开心！今天很开心！ comment_id:35  ,180
36,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:36  啊啊啊，里面的人说话又好听。今天在这里。�,90
37,这是景区评论。里面超好玩，里面的人说话又好听。这是我的景区评论。 comment_id:37  评论。里面超好玩，里面的人说话又好听。这是我的景区评论。 com,21
38,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。这里好玩。 comment_id:38  评论。里面超好玩儿啊啊啊，里面的人说话又好听。这里好玩。 com,216
39,这是一条景区评论里面超好玩儿啊啊啊! comment_id:39  ,18
40,这是景区评论。里面超好玩儿，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:40  好玩儿，里面的人说话又好听。今天在这里。。，今�,207
41,景区评论!今天在这里。。，今天很开心！今天很开心！ comment_id:41  ,39
42,景区评论!今天在这里。。，今天很开心！今天很开心！ comment_id:42  ,9
43,这是一条景区评论这是我的景区评论。 comment_id:43  ,108
44,这是景区评论。里面超好玩儿，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:44  ��。里面超好玩儿，里面的人说话又好听。里面超好玩儿啊啊啊!,66
45,这是景区评论。这里好玩。 comment_id:45  ,150
46,这是一条景区评论今天很开心！ comment_id:46  ,165
47,这是景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_id:47  景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_i,144
48,这是景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_id:48  景区评论。里面超好玩儿，里面的人说话又好听。今天很开心！ comment_i,174
49,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。这是我的景区评论。 comment_id:49  面超好玩儿啊啊啊，里面的人说话又好听。这是我的景区�,138
50,这是景区评论。里面超好玩儿，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:50  好玩儿，里面的人说话又好听。今天在这里。。，今�,57
51,这是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:51  是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:5,213
52,景区评论!今天在这里。。，今天很开心！今天在这里。。，今天很开心！ comment_id:52  今天在这里。。，今天很开心！今天在这里。。，今天很开心！ co,123
53,这是景区评论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:53  ��论。里面超好玩，里面的人说话又好听。里面超好玩儿啊啊啊! co,63
54,这是景区评论。今天很开心！ comment_id:54  ,96
55,这是一条景区评论今天在这里。。，今天很开心！ comment_id:55  ,117
56,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:56  啊啊啊，里面的人说话又好听。今天在这里。�,51
57,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。这是我的景区评论。 comment_id:57  面超好玩儿啊啊啊，里面的人说话又好听。这是我的景区�,141
58,这是景区评论。这里好玩。 comment_id:58  ,96
59,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:59  啊啊啊，里面的人说话又好听。今天在这里。�,33
60,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。这里好玩。 comment_id:60  评论。里面超好玩儿啊啊啊，里面的人说话又好听。这里好玩。 com,72
61,这是景区评论。里面超好玩儿啊啊啊，里面的人说话又好听。这是我的景区评论。 comment_id:61  面超好玩儿啊啊啊，里面的人说话又好听。这是我的景区�,114
62,这是景区评论。这里好玩。 comment_id:62  ,114
63,景区评论!今天在这里。。，今天很开心！这是我的景区评论。 comment_id:63  ,210
64,这是景区评论。里面超好玩儿，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:64  好玩儿，里面的人说话又好听。今天在这里。。，今�,9
65,这是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:65  是景区评论。里面超好玩儿，里面的人说话又好听。这里好玩。 comment_id:6,63
66,这是景区评论。里面超好玩儿，里面的人说话又好听。里面超好玩儿啊啊啊! comment_id:66  ��。里面超好玩儿，里面的人说话又好听。里面超好玩儿啊啊啊!,159
67,这是景区评论。里面超好玩儿啊啊啊! comment_id:67  ,189
68,景区评论!今天在这里。。，今天很开心！这是我的景区评论。 comment_id:68  ,69
69,这是景区评论。里面超好玩，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:69  超好玩，里面的人说话又好听。今天在这里。。，今天�,0
70,这是景区评论。这里好玩。 comment_id:70  ,135
71,这是景区评论。里面超好玩，里面的人说话又好听。今天在这里。。，今天很开心！ comment_id:71  超好玩，里面的人说话又好听。今天在这里。。，今天�,183
72,这是一条景区评论这里好玩。 comment_id:72  ,0
73,景区评论!今天在这里。。，今天很开心！里面超好玩儿啊啊啊! comment_id:73  ,141
74,这是景区评论。今天在这里。。，今天很开心！ comment_id:74  ,54
75,这是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:75  是景区评论。里面超好玩，里面的人说话又好听。今天很开心！ comment_id:7,201
76,这是景区评论。今天在这里。。，今天很开心！ comment_id:76  ,93
77,景区评论!今天在这里。。，今天很开心！里面超好玩儿啊啊啊! comment_id:77  ,45
