# 4802
index,from_place_index,to_place_index,length,congestion,walk_access,bike_access,ebike_access
0,0,1,25,0,1,1,0
1,0,2,90,0,1,1,0
2,0,3,65,7,1,1,0
3,0,4,25,2,1,1,0
4,0,5,95,7,1,1,0
5,0,6,10,9,1,1,1
6,0,7,90,3,1,1,1
7,0,8,55,1,1,0,0
8,0,9,15,8,1,1,1
9,0,10,5,6,1,1,0
10,0,11,70,2,1,1,0
11,0,12,10,6,1,1,1
12,0,23,60,3,1,1,1
13,0,14,65,7,1,1,0
14,0,15,40,7,1,1,0
15,0,16,40,9,1,0,0
16,0,17,30,2,1,1,0
17,0,18,55,9,1,1,0
18,0,19,85,4,1,1,1
19,0,20,20,8,1,1,1
20,0,21,100,6,1,1,1
21,0,22,35,6,1,1,1
22,0,89,50,8,1,1,1
23,0,24,50,4,1,1,0
24,0,25,10,6,1,1,0
25,0,26,55,5,1,1,1
26,0,27,40,1,1,1,1
27,0,28,30,9,1,0,1
28,0,29,5,4,1,1,0
29,1,22,50,0,1,0,0
30,0,31,80,5,1,1,0
31,0,32,35,4,1,1,1
32,0,33,90,1,1,1,0
33,0,34,95,2,1,1,1
34,0,35,60,8,1,1,0
35,0,36,60,8,1,1,1
36,1,54,15,0,1,0,1
37,0,38,5,8,1,1,0
38,0,39,65,7,1,1,1
39,0,40,95,4,1,1,0
40,0,41,95,3,1,1,0
41,0,42,25,0,1,1,0
42,0,43,100,7,1,1,0
43,0,44,25,9,1,0,1
44,0,45,60,8,1,1,1
45,0,46,25,7,1,1,1
46,0,47,90,0,1,1,0
47,0,48,45,7,1,1,0
48,0,49,30,7,1,1,0
49,0,50,90,4,1,1,0
50,0,51,35,2,1,1,0
51,0,52,80,0,1,1,1
52,0,53,50,5,1,0,1
53,0,54,20,0,1,0,1
54,0,55,75,9,1,0,0
55,2,61,30,6,1,0,0
56,0,57,50,4,1,1,0
57,0,58,55,0,1,1,1
58,0,59,55,3,1,1,0
59,0,60,70,1,1,0,1
60,0,61,20,8,1,1,0
61,0,62,50,9,1,1,1
62,0,63,65,1,1,1,1
63,0,64,15,8,1,0,0
64,0,65,30,4,1,1,1
65,0,66,100,7,1,1,0
66,0,67,50,2,1,0,1
67,0,68,40,4,1,1,1
68,0,69,45,3,1,1,1
69,0,70,20,1,1,0,0
